Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Deaths,Population,Crude Rate
,2007,2007,Prostate,28010,Kansas,20,284,1378080,20.6
,2007,2007,Prostate,28010,Kentucky,21,399,2092462,19.1
,2007,2007,Prostate,28010,Louisiana,22,413,2136456,19.3
,2007,2007,Prostate,28010,Maine,23,138,649243,21.3
,2007,2007,Prostate,28010,Maryland,24,550,2733299,20.1
,2007,2007,Prostate,28010,Massachusetts,25,661,3109906,21.3
,2007,2007,Prostate,28010,Michigan,26,949,4910249,19.3
,2007,2007,Prostate,28010,Minnesota,27,500,2584652,19.3
,2007,2007,Prostate,28010,Mississippi,28,333,1421279,23.4
,2007,2007,Prostate,28010,Missouri,29,556,2880119,19.3
,2007,2007,Prostate,28010,Montana,30,115,483767,23.8
,2007,2007,Prostate,28010,Nebraska,31,197,883334,22.3
,2007,2007,Prostate,28010,Nevada,32,236,1317020,17.9
,2007,2007,Prostate,28010,New Hampshire,33,130,647553,20.1
,2007,2007,Prostate,28010,New Jersey,34,841,4222737,19.9
,2007,2007,Prostate,28010,New Mexico,35,209,982148,21.3
,2007,2007,Prostate,28010,New York,36,1831,9250825,19.8
,2007,2007,Prostate,28010,North Carolina,37,876,4440724,19.7
,2007,2007,Prostate,28010,North Dakota,38,69,328756,21
,2007,2007,Prostate,28010,Ohio,39,1242,5609503,22.1
,2007,2007,Prostate,28010,Oklahoma,40,359,1797174,20
,2007,2007,Prostate,28010,Oregon,41,417,1843070,22.6
,2007,2007,Prostate,28010,Pennsylvania,42,1465,6111850,24
,2007,2007,Prostate,28010,Rhode Island,44,90,510456,17.6
,2007,2007,Prostate,28010,South Carolina,45,468,2163318,21.6
,2007,2007,Prostate,28010,South Dakota,46,97,394973,24.6
,2007,2007,Prostate,28010,Tennessee,47,635,3013447,21.1
,2007,2007,Prostate,28010,Texas,48,1629,11821411,13.8
,2007,2007,Prostate,28010,Utah,49,215,1305074,16.5
,2007,2007,Prostate,28010,Vermont,50,56,306943,18.2
,2007,2007,Prostate,28010,Virginia,51,709,3803034,18.6
,2007,2007,Prostate,28010,Washington,53,635,3213787,19.8
,2007,2007,Prostate,28010,West Virginia,54,160,901369,17.8
,2007,2007,Prostate,28010,Wisconsin,55,639,2782993,23
,2007,2007,Prostate,28010,Wyoming,56,45,272100,16.5
,2007,2007,Prostate,28010,Puerto Rico,72,514,1814288,28.3
,2008,2008,Prostate,28010,Alabama,01,522,2287949,22.8
,2008,2008,Prostate,28010,Alaska,02,39,358043,10.9
,2008,2008,Prostate,28010,Arizona,04,575,3125084,18.4
,2008,2008,Prostate,28010,Arkansas,05,294,1410334,20.8
,2008,2008,Prostate,28010,California,06,3025,18207365,16.6
,2008,2008,Prostate,28010,Colorado,08,388,2450670,15.8
,2008,2008,Prostate,28010,Connecticut,09,376,1724830,21.8
,2008,2008,Prostate,28010,Delaware,10,103,428393,24
,2008,2008,Prostate,28010,District of Columbia,11,59,273971,21.5
,2008,2008,Prostate,28010,Florida,12,2119,9062026,23.4
,2008,2008,Prostate,28010,Georgia,13,741,4647859,15.9
,2008,2008,Prostate,28010,Hawaii,15,109,666900,16.3
,2008,2008,Prostate,28010,Idaho,16,162,769528,21.1
,2008,2008,Prostate,28010,Illinois,17,1174,6253501,18.8
,2008,2008,Prostate,28010,Indiana,18,609,3160843,19.3
,2008,2008,Prostate,28010,Iowa,19,354,1491195,23.7
,2008,2008,Prostate,28010,Kansas,20,240,1392513,17.2
,2008,2008,Prostate,28010,Kentucky,21,395,2106346,18.8
,2008,2008,Prostate,28010,Louisiana,22,434,2165956,20
,2008,2008,Prostate,28010,Maine,23,150,651096,23
,2008,2008,Prostate,28010,Maryland,24,539,2749177,19.6
,2008,2008,Prostate,28010,Massachusetts,25,625,3128237,20
,2008,2008,Prostate,28010,Michigan,26,924,4880990,18.9
,2008,2008,Prostate,28010,Minnesota,27,546,2604346,21
,2008,2008,Prostate,28010,Mississippi,28,326,1430851,22.8
,2008,2008,Prostate,28010,Missouri,29,559,2899079,19.3
,2008,2008,Prostate,28010,Montana,30,120,489938,24.5
,2008,2008,Prostate,28010,Nebraska,31,191,890564,21.4
,2008,2008,Prostate,28010,Nevada,32,227,1343029,16.9
,2008,2008,Prostate,28010,New Hampshire,33,122,649330,18.8
,2008,2008,Prostate,28010,New Jersey,34,813,4241189,19.2
,2008,2008,Prostate,28010,New Mexico,35,188,992084,19
,2008,2008,Prostate,28010,New York,36,1737,9293595,18.7
,2008,2008,Prostate,28010,North Carolina,37,900,4538073,19.8
,2008,2008,Prostate,28010,North Dakota,38,87,331438,26.2
,2008,2008,Prostate,28010,Ohio,39,1203,5618797,21.4
,2008,2008,Prostate,28010,Oklahoma,40,377,1814205,20.8
,2008,2008,Prostate,28010,Oregon,41,436,1865213,23.4
,2008,2008,Prostate,28010,Pennsylvania,42,1467,6138990,23.9
,2008,2008,Prostate,28010,Rhode Island,44,104,509591,20.4
,2008,2008,Prostate,28010,South Carolina,45,464,2203949,21.1
,2008,2008,Prostate,28010,South Dakota,46,79,398888,19.8
,2008,2008,Prostate,28010,Tennessee,47,573,3044296,18.8
,2008,2008,Prostate,28010,Texas,48,1590,12059103,13.2
,2008,2008,Prostate,28010,Utah,49,200,1337398,15
,2008,2008,Prostate,28010,Vermont,50,69,307429,22.4
,2008,2008,Prostate,28010,Virginia,51,646,3844513,16.8
,2008,2008,Prostate,28010,Washington,53,623,3269069,19.1
,2008,2008,Prostate,28010,West Virginia,54,188,905399,20.8
,2008,2008,Prostate,28010,Wisconsin,55,630,2798728,22.5
,2008,2008,Prostate,28010,Wyoming,56,50,278061,18
,2008,2008,Prostate,28010,Puerto Rico,72,532,1803341,29.5
,2009,2009,Prostate,28010,Alabama,01,530,2309779,22.9
,2009,2009,Prostate,28010,Alaska,02,38,361893,10.5
,2009,2009,Prostate,28010,Arizona,04,555,3153246,17.6
,2009,2009,Prostate,28010,Arkansas,05,297,1421830,20.9
,2009,2009,Prostate,28010,California,06,3112,18378154,16.9
,2009,2009,Prostate,28010,Colorado,08,388,2491485,15.6
,2009,2009,Prostate,28010,Connecticut,09,351,1733028,20.3
,2009,2009,Prostate,28010,Delaware,10,93,431935,21.5
,2009,2009,Prostate,28010,District of Columbia,11,85,280400,30.3
,2009,2009,Prostate,28010,Florida,12,2087,9118355,22.9
,2009,2009,Prostate,28010,Georgia,13,716,4703090,15.2
,2009,2009,Prostate,28010,Hawaii,15,112,673642,16.6
,2009,2009,Prostate,28010,Idaho,16,166,779041,21.3
,2009,2009,Prostate,28010,Illinois,17,1189,6276055,18.9
,2009,2009,Prostate,28010,Indiana,18,554,3177848,17.4
,2009,2009,Prostate,28010,Iowa,19,292,1500131,19.5
,2009,2009,Prostate,28010,Kansas,20,243,1404565,17.3
,2009,2009,Prostate,28010,Kentucky,21,373,2123938,17.6
,2009,2009,Prostate,28010,Louisiana,22,424,2196449,19.3
,2009,2009,Prostate,28010,Maine,23,158,650896,24.3
,2009,2009,Prostate,28010,Maryland,24,541,2770387,19.5
,2009,2009,Prostate,28010,Massachusetts,25,621,3151754,19.7
,2009,2009,Prostate,28010,Michigan,26,869,4857253,17.9
,2009,2009,Prostate,28010,Minnesota,27,537,2621245,20.5
,2009,2009,Prostate,28010,Mississippi,28,312,1436774,21.7
,2009,2009,Prostate,28010,Missouri,29,576,2919067,19.7
,2009,2009,Prostate,28010,Montana,30,132,493860,26.7
,2009,2009,Prostate,28010,Nebraska,31,193,899064,21.5
,2009,2009,Prostate,28010,Nevada,32,207,1357047,15.3
,2009,2009,Prostate,28010,New Hampshire,33,114,649227,17.6
,2009,2009,Prostate,28010,New Jersey,34,734,4262096,17.2
,2009,2009,Prostate,28010,New Mexico,35,195,1005564,19.4
,2009,2009,Prostate,28010,New York,36,1745,9340446,18.7
,2009,2009,Prostate,28010,North Carolina,37,849,4603065,18.4
,2009,2009,Prostate,28010,North Dakota,38,81,335294,24.2
,2009,2009,Prostate,28010,Ohio,39,1205,5626878,21.4
,2009,2009,Prostate,28010,Oklahoma,40,356,1839538,19.4
,2009,2009,Prostate,28010,Oregon,41,437,1885391,23.2
,2009,2009,Prostate,28010,Pennsylvania,42,1344,6169834,21.8
,2009,2009,Prostate,28010,Rhode Island,44,110,508882,21.6
,2009,2009,Prostate,28010,South Carolina,45,474,2232842,21.2
,2009,2009,Prostate,28010,South Dakota,46,84,403869,20.8
,2009,2009,Prostate,28010,Tennessee,47,581,3074250,18.9
,2009,2009,Prostate,28010,Texas,48,1578,12301611,12.8
,2009,2009,Prostate,28010,Utah,49,163,1367912,11.9
,2009,2009,Prostate,28010,Vermont,50,54,307689,17.6
,2009,2009,Prostate,28010,Virginia,51,726,3888042,18.7
,2009,2009,Prostate,28010,Washington,53,652,3323506,19.6
,2009,2009,Prostate,28010,West Virginia,54,229,910341,25.2
,2009,2009,Prostate,28010,Wisconsin,55,587,2813161,20.9
,2009,2009,Prostate,28010,Wyoming,56,39,285805,13.6
,2009,2009,Prostate,28010,Puerto Rico,72,520,1793049,29
,2010,2010,Prostate,28010,Alabama,01,544,2324760,23.4
,2010,2010,Prostate,28010,Alaska,02,43,371737,11.6
,2010,2010,Prostate,28010,Arizona,04,558,3182111,17.5
,2010,2010,Prostate,28010,Arkansas,05,303,1434816,21.1
,2010,2010,Prostate,28010,California,06,3065,18551841,16.5
,2010,2010,Prostate,28010,Colorado,08,396,2529888,15.7
,2010,2010,Prostate,28010,Connecticut,09,352,1743193,20.2
,2010,2010,Prostate,28010,Delaware,10,85,435806,19.5
,2010,2010,Prostate,28010,District of Columbia,11,71,285844,24.8
,2010,2010,Prostate,28010,Florida,12,2068,9212520,22.4
,2010,2010,Prostate,28010,Georgia,13,774,4742426,16.3
,2010,2010,Prostate,28010,Hawaii,15,107,683965,15.6
,2010,2010,Prostate,28010,Idaho,16,156,787144,19.8
,2010,2010,Prostate,28010,Illinois,17,1171,6300889,18.6
,2010,2010,Prostate,28010,Indiana,18,589,3194215,18.4
,2010,2010,Prostate,28010,Iowa,19,307,1511562,20.3
,2010,2010,Prostate,28010,Kansas,20,264,1418739,18.6
,2010,2010,Prostate,28010,Kentucky,21,384,2140392,17.9
,2010,2010,Prostate,28010,Louisiana,22,429,2225179,19.3
,2010,2010,Prostate,28010,Maine,23,144,650008,22.2
,2010,2010,Prostate,28010,Maryland,24,508,2801791,18.1
,2010,2010,Prostate,28010,Massachusetts,25,629,3178495,19.8
,2010,2010,Prostate,28010,Michigan,26,979,4847619,20.2
,2010,2010,Prostate,28010,Minnesota,27,562,2636822,21.3
,2010,2010,Prostate,28010,Mississippi,28,334,1443351,23.1
,2010,2010,Prostate,28010,Missouri,29,506,2937912,17.2
,2010,2010,Prostate,28010,Montana,30,133,497444,26.7
,2010,2010,Prostate,28010,Nebraska,31,167,908574,18.4
,2010,2010,Prostate,28010,Nevada,32,222,1364251,16.3
,2010,2010,Prostate,28010,New Hampshire,33,118,649860,18.2
,2010,2010,Prostate,28010,New Jersey,34,843,4289410,19.7
,2010,2010,Prostate,28010,New Mexico,35,199,1020670,19.5
,2010,2010,Prostate,28010,New York,36,1821,9400812,19.4
,2010,2010,Prostate,28010,North Carolina,37,917,4669625,19.6
,2010,2010,Prostate,28010,North Dakota,38,68,341303,19.9
,2010,2010,Prostate,28010,Ohio,39,1134,5636655,20.1
,2010,2010,Prostate,28010,Oklahoma,40,359,1860503,19.3
,2010,2010,Prostate,28010,Oregon,41,397,1899565,20.9
,2010,2010,Prostate,28010,Pennsylvania,42,1374,6199870,22.2
,2010,2010,Prostate,28010,Rhode Island,44,105,509836,20.6
,2010,2010,Prostate,28010,South Carolina,45,484,2254542,21.5
,2010,2010,Prostate,28010,South Dakota,46,98,408464,24
,2010,2010,Prostate,28010,Tennessee,47,602,3099041,19.4
,2010,2010,Prostate,28010,Texas,48,1679,12521144,13.4
,2010,2010,Prostate,28010,Utah,49,223,1394705,16
,2010,2010,Prostate,28010,Vermont,50,72,308557,23.3
,2010,2010,Prostate,28010,Virginia,51,705,3939507,17.9
,2010,2010,Prostate,28010,Washington,53,649,3359542,19.3
,2010,2010,Prostate,28010,West Virginia,54,181,914606,19.8
,2010,2010,Prostate,28010,Wisconsin,55,621,2825524,22
,2010,2010,Prostate,28010,Wyoming,56,61,287806,21.2
,2010,2010,Prostate,28010,Puerto Rico,72,539,1782782,30.2
,2011,2011,Prostate,28010,Alabama,01,544,2337199,23.3
,2011,2011,Prostate,28010,Alaska,02,39,376520,10.4
,2011,2011,Prostate,28010,Arizona,04,577,3208408,18
,2011,2011,Prostate,28010,Arkansas,05,294,1444834,20.3
,2011,2011,Prostate,28010,California,06,3072,18722648,16.4
,2011,2011,Prostate,28010,Colorado,08,416,2568280,16.2
,2011,2011,Prostate,28010,Connecticut,09,345,1751874,19.7
,2011,2011,Prostate,28010,Delaware,10,96,440058,21.8
,2011,2011,Prostate,28010,District of Columbia,11,82,292944,28
,2011,2011,Prostate,28010,Florida,12,2096,9320475,22.5
,2011,2011,Prostate,28010,Georgia,13,760,4792685,15.9
,2011,2011,Prostate,28010,Hawaii,15,99,694565,14.3
,2011,2011,Prostate,28010,Idaho,16,164,794876,20.6
,2011,2011,Prostate,28010,Illinois,17,1117,6330900,17.6
,2011,2011,Prostate,28010,Indiana,18,583,3212177,18.1
,2011,2011,Prostate,28010,Iowa,19,316,1523310,20.7
,2011,2011,Prostate,28010,Kansas,20,259,1427337,18.1
,2011,2011,Prostate,28010,Kentucky,21,337,2154469,15.6
,2011,2011,Prostate,28010,Louisiana,22,406,2241956,18.1
,2011,2011,Prostate,28010,Maine,23,140,651926,21.5
,2011,2011,Prostate,28010,Maryland,24,477,2836066,16.8
,2011,2011,Prostate,28010,Massachusetts,25,595,3212941,18.5
,2011,2011,Prostate,28010,Michigan,26,874,4860541,18
,2011,2011,Prostate,28010,Minnesota,27,506,2660426,19
,2011,2011,Prostate,28010,Mississippi,28,321,1447996,22.2
,2011,2011,Prostate,28010,Missouri,29,507,2948921,17.2
,2011,2011,Prostate,28010,Montana,30,106,501468,21.1
,2011,2011,Prostate,28010,Nebraska,31,189,916508,20.6
,2011,2011,Prostate,28010,Nevada,32,220,1368257,16.1
,2011,2011,Prostate,28010,New Hampshire,33,118,652998,18.1
,2011,2011,Prostate,28010,New Jersey,34,785,4329276,18.1
,2011,2011,Prostate,28010,New Mexico,35,186,1030028,18.1
,2011,2011,Prostate,28010,New York,36,1760,9501767,18.5
,2011,2011,Prostate,28010,North Carolina,37,856,4704049,18.2
,2011,2011,Prostate,28010,North Dakota,38,78,348436,22.4
,2011,2011,Prostate,28010,Ohio,39,1177,5652098,20.8
,2011,2011,Prostate,28010,Oklahoma,40,363,1875388,19.4
,2011,2011,Prostate,28010,Oregon,41,436,1918207,22.7
,2011,2011,Prostate,28010,Pennsylvania,42,1373,6237180,22
,2011,2011,Prostate,28010,Rhode Island,44,130,512681,25.4
,2011,2011,Prostate,28010,South Carolina,45,454,2269358,20
,2011,2011,Prostate,28010,South Dakota,46,87,413539,21
,2011,2011,Prostate,28010,Tennessee,47,577,3124775,18.5
,2011,2011,Prostate,28010,Texas,48,1618,12724921,12.7
,2011,2011,Prostate,28010,Utah,49,194,1417034,13.7
,2011,2011,Prostate,28010,Vermont,50,72,310787,23.2
,2011,2011,Prostate,28010,Virginia,51,699,3984928,17.5
,2011,2011,Prostate,28010,Washington,53,608,3408261,17.8
,2011,2011,Prostate,28010,West Virginia,54,191,917619,20.8
,2011,2011,Prostate,28010,Wisconsin,55,625,2838861,22
,2011,2011,Prostate,28010,Wyoming,56,46,289303,15.9
,2011,2011,Prostate,28010,Puerto Rico,72,490,1763441,27.8
,2012,2012,Prostate,28010,Alabama,01,461,2351853,19.6
,2012,2012,Prostate,28010,Alaska,02,35,382124,9.2
,2012,2012,Prostate,28010,Arizona,04,588,3241834,18.1
,2012,2012,Prostate,28010,Arkansas,05,291,1451214,20.1
,2012,2012,Prostate,28010,California,06,2978,18897402,15.8
,2012,2012,Prostate,28010,Colorado,08,431,2606132,16.5
,2012,2012,Prostate,28010,Connecticut,09,303,1758955,17.2
,2012,2012,Prostate,28010,Delaware,10,84,444694,18.9
,2012,2012,Prostate,28010,District of Columbia,11,74,299587,24.7
,2012,2012,Prostate,28010,Florida,12,2061,9439434,21.8
,2012,2012,Prostate,28010,Georgia,13,758,4845215,15.6
,2012,2012,Prostate,28010,Hawaii,15,96,706075,13.6
,2012,2012,Prostate,28010,Idaho,16,153,801944,19.1
,2012,2012,Prostate,28010,Illinois,17,1152,6354390,18.1
,2012,2012,Prostate,28010,Indiana,18,607,3228841,18.8
,2012,2012,Prostate,28010,Iowa,19,329,1531585,21.5
,2012,2012,Prostate,28010,Kansas,20,233,1439881,16.2
,2012,2012,Prostate,28010,Kentucky,21,376,2167926,17.3
,2012,2012,Prostate,28010,Louisiana,22,422,2255871,18.7
,2012,2012,Prostate,28010,Maine,23,128,652909,19.6
,2012,2012,Prostate,28010,Maryland,24,499,2869129,17.4
,2012,2012,Prostate,28010,Massachusetts,25,601,3249619,18.5
,2012,2012,Prostate,28010,Michigan,26,894,4880852,18.3
,2012,2012,Prostate,28010,Minnesota,27,472,2681960,17.6
,2012,2012,Prostate,28010,Mississippi,28,335,1450940,23.1
,2012,2012,Prostate,28010,Missouri,29,513,2959754,17.3
,2012,2012,Prostate,28010,Montana,30,102,505898,20.2
,2012,2012,Prostate,28010,Nebraska,31,190,925447,20.5
,2012,2012,Prostate,28010,Nevada,32,227,1383579,16.4
,2012,2012,Prostate,28010,New Hampshire,33,139,656429,21.2
,2012,2012,Prostate,28010,New Jersey,34,753,4362334,17.3
,2012,2012,Prostate,28010,New Mexico,35,197,1035920,19
,2012,2012,Prostate,28010,New York,36,1658,9592200,17.3
,2012,2012,Prostate,28010,North Carolina,37,845,4745469,17.8
,2012,2012,Prostate,28010,North Dakota,38,75,359143,20.9
,2012,2012,Prostate,28010,Ohio,39,1067,5668963,18.8
,2012,2012,Prostate,28010,Oklahoma,40,351,1892521,18.5
,2012,2012,Prostate,28010,Oregon,41,413,1934111,21.4
,2012,2012,Prostate,28010,Pennsylvania,42,1291,6269630,20.6
,2012,2012,Prostate,28010,Rhode Island,44,83,516026,16.1
,2012,2012,Prostate,28010,South Carolina,45,484,2289678,21.1
,2012,2012,Prostate,28010,South Dakota,46,77,419401,18.4
,2012,2012,Prostate,28010,Tennessee,47,552,3157486,17.5
,2012,2012,Prostate,28010,Texas,48,1627,12951833,12.6
,2012,2012,Prostate,28010,Utah,49,202,1440269,14
,2012,2012,Prostate,28010,Vermont,50,67,311676,21.5
,2012,2012,Prostate,28010,Virginia,51,640,4033331,15.9
,2012,2012,Prostate,28010,Washington,53,563,3448958,16.3
,2012,2012,Prostate,28010,West Virginia,54,161,919918,17.5
,2012,2012,Prostate,28010,Wisconsin,55,564,2852344,19.8
,2012,2012,Prostate,28010,Wyoming,56,42,294353,14.3
,2012,2012,Prostate,28010,Puerto Rico,72,512,1739072,29.4
,2013,2013,Prostate,28010,Alabama,01,470,2365767,19.9
,2013,2013,Prostate,28010,Alaska,02,39,387488,10.1
,2013,2013,Prostate,28010,Arizona,04,576,3271389,17.6
,2013,2013,Prostate,28010,Arkansas,05,271,1454936,18.6
,2013,2013,Prostate,28010,California,06,3122,19068920,16.4
,2013,2013,Prostate,28010,Colorado,08,426,2647050,16.1
,2013,2013,Prostate,28010,Connecticut,09,322,1763195,18.3
,2013,2013,Prostate,28010,Delaware,10,70,449119,15.6
,2013,2013,Prostate,28010,District of Columbia,11,77,306964,25.1
,2013,2013,Prostate,28010,Florida,12,2144,9563196,22.4
,2013,2013,Prostate,28010,Georgia,13,800,4880446,16.4
,2013,2013,Prostate,28010,Hawaii,15,91,716716,12.7
,2013,2013,Prostate,28010,Idaho,16,158,811548,19.5
,2013,2013,Prostate,28010,Illinois,17,1087,6378540,17
,2013,2013,Prostate,28010,Indiana,18,569,3249498,17.5
,2013,2013,Prostate,28010,Iowa,19,314,1543384,20.3
,2013,2013,Prostate,28010,Kansas,20,246,1448029,17
,2013,2013,Prostate,28010,Kentucky,21,363,2182002,16.6
,2013,2013,Prostate,28010,Louisiana,22,404,2269551,17.8
,2013,2013,Prostate,28010,Maine,23,173,654741,26.4
,2013,2013,Prostate,28010,Maryland,24,484,2895359,16.7
,2013,2013,Prostate,28010,Massachusetts,25,602,3284313,18.3
,2013,2013,Prostate,28010,Michigan,26,897,4900580,18.3
,2013,2013,Prostate,28010,Minnesota,27,506,2705867,18.7
,2013,2013,Prostate,28010,Mississippi,28,307,1454171,21.1
,2013,2013,Prostate,28010,Missouri,29,499,2972627,16.8
,2013,2013,Prostate,28010,Montana,30,114,512109,22.3
,2013,2013,Prostate,28010,Nebraska,31,194,934512,20.8
,2013,2013,Prostate,28010,Nevada,32,278,1398578,19.9
,2013,2013,Prostate,28010,New Hampshire,33,114,659285,17.3
,2013,2013,Prostate,28010,New Jersey,34,728,4393632,16.6
,2013,2013,Prostate,28010,New Mexico,35,207,1040349,19.9
,2013,2013,Prostate,28010,New York,36,1637,9669996,16.9
,2013,2013,Prostate,28010,North Carolina,37,826,4788249,17.3
,2013,2013,Prostate,28010,North Dakota,38,48,372231,12.9
,2013,2013,Prostate,28010,Ohio,39,1045,5696852,18.3
,2013,2013,Prostate,28010,Oklahoma,40,369,1911188,19.3
,2013,2013,Prostate,28010,Oregon,41,391,1947783,20.1
,2013,2013,Prostate,28010,Pennsylvania,42,1362,6295578,21.6
,2013,2013,Prostate,28010,Rhode Island,44,110,519101,21.2
,2013,2013,Prostate,28010,South Carolina,45,460,2310475,19.9
,2013,2013,Prostate,28010,South Dakota,46,79,424222,18.6
,2013,2013,Prostate,28010,Tennessee,47,546,3182141,17.2
,2013,2013,Prostate,28010,Texas,48,1767,13155525,13.4
,2013,2013,Prostate,28010,Utah,49,193,1465750,13.2
,2013,2013,Prostate,28010,Vermont,50,64,313229,20.4
,2013,2013,Prostate,28010,Virginia,51,701,4074140,17.2
,2013,2013,Prostate,28010,Washington,53,602,3488816,17.3
,2013,2013,Prostate,28010,West Virginia,54,178,920279,19.3
,2013,2013,Prostate,28010,Wisconsin,55,609,2866612,21.2
,2013,2013,Prostate,28010,Wyoming,56,42,297325,14.1
,2013,2013,Prostate,28010,Puerto Rico,72,468,1720280,27.2
,2014,2014,Prostate,28010,Alabama,01,467,2377579,19.6
,2014,2014,Prostate,28010,Alaska,02,53,387965,13.7
,2014,2014,Prostate,28010,Arizona,04,616,3312366,18.6
,2014,2014,Prostate,28010,Arkansas,05,268,1459250,18.4
,2014,2014,Prostate,28010,California,06,3208,19258992,16.7
,2014,2014,Prostate,28010,Colorado,08,437,2691819,16.2
,2014,2014,Prostate,28010,Connecticut,09,324,1767185,18.3
,2014,2014,Prostate,28010,Delaware,10,91,454094,20
,2014,2014,Prostate,28010,District of Columbia,11,72,312275,23.1
,2014,2014,Prostate,28010,Florida,12,2162,9711136,22.3
,2014,2014,Prostate,28010,Georgia,13,803,4927872,16.3
,2014,2014,Prostate,28010,Hawaii,15,113,723453,15.6
,2014,2014,Prostate,28010,Idaho,16,190,823286,23.1
,2014,2014,Prostate,28010,Illinois,17,1166,6388733,18.3
,2014,2014,Prostate,28010,Indiana,18,603,3266749,18.5
,2014,2014,Prostate,28010,Iowa,19,319,1555187,20.5
,2014,2014,Prostate,28010,Kansas,20,281,1455618,19.3
,2014,2014,Prostate,28010,Kentucky,21,364,2189751,16.6
,2014,2014,Prostate,28010,Louisiana,22,413,2281035,18.1
,2014,2014,Prostate,28010,Maine,23,135,656872,20.6
,2014,2014,Prostate,28010,Maryland,24,504,2919753,17.3
,2014,2014,Prostate,28010,Massachusetts,25,620,3319377,18.7
,2014,2014,Prostate,28010,Michigan,26,946,4921116,19.2
,2014,2014,Prostate,28010,Minnesota,27,496,2730594,18.2
,2014,2014,Prostate,28010,Mississippi,28,309,1454466,21.2
,2014,2014,Prostate,28010,Missouri,29,537,2983883,18
,2014,2014,Prostate,28010,Montana,30,121,517506,23.4
,2014,2014,Prostate,28010,Nebraska,31,176,944354,18.6
,2014,2014,Prostate,28010,Nevada,32,255,1418417,18
,2014,2014,Prostate,28010,New Hampshire,33,135,664642,20.3
,2014,2014,Prostate,28010,New Jersey,34,814,4423168,18.4
,2014,2014,Prostate,28010,New Mexico,35,198,1040674,19
,2014,2014,Prostate,28010,New York,36,1748,9733293,18
,2014,2014,Prostate,28010,North Carolina,37,901,4827489,18.7
,2014,2014,Prostate,28010,North Dakota,38,87,382443,22.7
,2014,2014,Prostate,28010,Ohio,39,1073,5722035,18.8
,2014,2014,Prostate,28010,Oklahoma,40,334,1924687,17.4
,2014,2014,Prostate,28010,Oregon,41,419,1970366,21.3
,2014,2014,Prostate,28010,Pennsylvania,42,1268,6319206,20.1
,2014,2014,Prostate,28010,Rhode Island,44,100,522466,19.1
,2014,2014,Prostate,28010,South Carolina,45,492,2336904,21.1
,2014,2014,Prostate,28010,South Dakota,46,76,428082,17.8
,2014,2014,Prostate,28010,Tennessee,47,580,3210782,18.1
,2014,2014,Prostate,28010,Texas,48,1705,13403175,12.7
,2014,2014,Prostate,28010,Utah,49,195,1488438,13.1
,2014,2014,Prostate,28010,Vermont,50,63,313997,20.1
,2014,2014,Prostate,28010,Virginia,51,677,4109892,16.5
,2014,2014,Prostate,28010,Washington,53,629,3541859,17.8
,2014,2014,Prostate,28010,West Virginia,54,181,919211,19.7
,2014,2014,Prostate,28010,Wisconsin,55,574,2880268,19.9
,2014,2014,Prostate,28010,Wyoming,56,45,297478,15.1
,2014,2014,Prostate,28010,Puerto Rico,72,512,1688886,30.3
,2015,2015,Prostate,28010,Alabama,01,495,2389348,20.7
,2015,2015,Prostate,28010,Alaska,02,35,389085,9
,2015,2015,Prostate,28010,Arizona,04,643,3353450,19.2
,2015,2015,Prostate,28010,Arkansas,05,290,1465464,19.8
,2015,2015,Prostate,28010,California,06,3339,19444856,17.2
,2015,2015,Prostate,28010,Colorado,08,465,2747063,16.9
,2015,2015,Prostate,28010,Connecticut,09,327,1767209,18.5
,2015,2015,Prostate,28010,Delaware,10,76,458995,16.6
,2015,2015,Prostate,28010,District of Columbia,11,64,317444,20.2
,2015,2015,Prostate,28010,Florida,12,2190,9892000,22.1
,2015,2015,Prostate,28010,Georgia,13,804,4983873,16.1
,2015,2015,Prostate,28010,Hawaii,15,126,730585,17.2
,2015,2015,Prostate,28010,Idaho,16,195,834711,23.4
,2015,2015,Prostate,28010,Illinois,17,1190,6393009,18.6
,2015,2015,Prostate,28010,Indiana,18,580,3279574,17.7
,2015,2015,Prostate,28010,Iowa,19,313,1564911,20
,2015,2015,Prostate,28010,Kansas,20,268,1463226,18.3
,2015,2015,Prostate,28010,Kentucky,21,393,2199637,17.9
,2015,2015,Prostate,28010,Louisiana,22,414,2292981,18.1
,2015,2015,Prostate,28010,Maine,23,159,656811,24.2
,2015,2015,Prostate,28010,Maryland,24,556,2941817,18.9
,2015,2015,Prostate,28010,Massachusetts,25,596,3345273,17.8
,2015,2015,Prostate,28010,Michigan,26,968,4934904,19.6
,2015,2015,Prostate,28010,Minnesota,27,535,2752865,19.4
,2015,2015,Prostate,28010,Mississippi,28,316,1452452,21.8
,2015,2015,Prostate,28010,Missouri,29,551,2995562,18.4
,2015,2015,Prostate,28010,Montana,30,119,523177,22.7
,2015,2015,Prostate,28010,Nebraska,31,158,953151,16.6
,2015,2015,Prostate,28010,Nevada,32,240,1441923,16.6
,2015,2015,Prostate,28010,New Hampshire,33,139,668124,20.8
,2015,2015,Prostate,28010,New Jersey,34,739,4448063,16.6
,2015,2015,Prostate,28010,New Mexico,35,204,1041620,19.6
,2015,2015,Prostate,28010,New York,36,1654,9787010,16.9
