"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code",Count,Population,Crude Rate
,"2005","2005","Lung and Bronchus","22030","Oregon","41",2716,3613202,75.2
,"2005","2005","Lung and Bronchus","22030","Pennsylvania","42",10695,12449990,85.9
,"2005","2005","Lung and Bronchus","22030","Rhode Island","44",873,1067916,81.7
,"2005","2005","Lung and Bronchus","22030","South Carolina","45",3455,4270150,80.9
,"2005","2005","Lung and Bronchus","22030","South Dakota","46",526,775493,67.8
,"2005","2005","Lung and Bronchus","22030","Tennessee","47",5315,5991057,88.7
,"2005","2005","Lung and Bronchus","22030","Texas","48",13157,22773020,57.8
,"2005","2005","Lung and Bronchus","22030","Utah","49",561,2457719,22.8
,"2005","2005","Lung and Bronchus","22030","Vermont","50",478,621215,76.9
,"2005","2005","Lung and Bronchus","22030","Virginia","51",5225,7577105,69.0
,"2005","2005","Lung and Bronchus","22030","Washington","53",4128,6257305,66.0
,"2005","2005","Lung and Bronchus","22030","West Virginia","54",2134,1820492,117.2
,"2005","2005","Lung and Bronchus","22030","Wisconsin","55",3710,5546166,66.9
,"2005","2005","Lung and Bronchus","22030","Wyoming","56",291,514157,56.6
,"2005","2005","Lung and Bronchus","22030","Puerto Rico","72",697,3821362,18.2
,"2006","2006","Lung and Bronchus","22030","Alabama","01",3829,4628981,82.7
,"2006","2006","Lung and Bronchus","22030","Alaska","02",350,675302,51.8
,"2006","2006","Lung and Bronchus","22030","Arizona","04",3534,6029141,58.6
,"2006","2006","Lung and Bronchus","22030","Arkansas","05",2499,2821761,88.6
,"2006","2006","Lung and Bronchus","22030","California","06",17594,36021202,48.8
,"2006","2006","Lung and Bronchus","22030","Colorado","08",2031,4720423,43.0
,"2006","2006","Lung and Bronchus","22030","Connecticut","09",2715,3517460,77.2
,"2006","2006","Lung and Bronchus","22030","Delaware","10",814,859268,94.7
,"2006","2006","Lung and Bronchus","22030","District of Columbia","11",352,570681,61.7
,"2006","2006","Lung and Bronchus","22030","Florida","12",16452,18166990,90.6
,"2006","2006","Lung and Bronchus","22030","Georgia","13",5877,9155813,64.2
,"2006","2006","Lung and Bronchus","22030","Hawaii","15",757,1309731,57.8
,"2006","2006","Lung and Bronchus","22030","Idaho","16",805,1468669,54.8
,"2006","2006","Lung and Bronchus","22030","Illinois","17",9290,12643955,73.5
,"2006","2006","Lung and Bronchus","22030","Indiana","18",5380,6332669,85.0
,"2006","2006","Lung and Bronchus","22030","Iowa","19",2389,2982644,80.1
,"2006","2006","Lung and Bronchus","22030","Kansas","20",1894,2762931,68.6
,"2006","2006","Lung and Bronchus","22030","Kentucky","21",4592,4219239,108.8
,"2006","2006","Lung and Bronchus","22030","Louisiana","22",3420,4302665,79.5
,"2006","2006","Lung and Bronchus","22030","Maine","23",1279,1323619,96.6
,"2006","2006","Lung and Bronchus","22030","Maryland","24",3786,5627367,67.3
,"2006","2006","Lung and Bronchus","22030","Massachusetts","25",4955,6410084,77.3
,"2006","2006","Lung and Bronchus","22030","Michigan","26",7966,10036081,79.4
,"2006","2006","Lung and Bronchus","22030","Minnesota","27",2903,5163555,56.2
,"2006","2006","Lung and Bronchus","22030","Mississippi","28",2363,2904978,81.3
,"2006","2006","Lung and Bronchus","22030","Missouri","29",5232,5842704,89.5
,"2006","2006","Lung and Bronchus","22030","Montana","30",719,952692,75.5
,"2006","2006","Lung and Bronchus","22030","Nebraska","31",1203,1772693,67.9
,"2006","2006","Lung and Bronchus","22030","Nevada","32",1788,2522658,70.9
,"2006","2006","Lung and Bronchus","22030","New Hampshire","33",982,1308389,75.1
,"2006","2006","Lung and Bronchus","22030","New Jersey","34",6136,8661679,70.8
,"2006","2006","Lung and Bronchus","22030","New Mexico","35",940,1962137,47.9
,"2006","2006","Lung and Bronchus","22030","New York","36",13353,19104631,69.9
,"2006","2006","Lung and Bronchus","22030","North Carolina","37",7098,8917270,79.6
,"2006","2006","Lung and Bronchus","22030","North Dakota","38",404,649422,62.2
,"2006","2006","Lung and Bronchus","22030","Ohio","39",9655,11481213,84.1
,"2006","2006","Lung and Bronchus","22030","Oklahoma","40",3196,3594090,88.9
,"2006","2006","Lung and Bronchus","22030","Oregon","41",2688,3670883,73.2
,"2006","2006","Lung and Bronchus","22030","Pennsylvania","42",10654,12510809,85.2
,"2006","2006","Lung and Bronchus","22030","Rhode Island","44",857,1063096,80.6
,"2006","2006","Lung and Bronchus","22030","South Carolina","45",3478,4357847,79.8
,"2006","2006","Lung and Bronchus","22030","South Dakota","46",546,783033,69.7
,"2006","2006","Lung and Bronchus","22030","Tennessee","47",5410,6088766,88.9
,"2006","2006","Lung and Bronchus","22030","Texas","48",12948,23359580,55.4
,"2006","2006","Lung and Bronchus","22030","Utah","49",573,2525507,22.7
,"2006","2006","Lung and Bronchus","22030","Vermont","50",570,622892,91.5
,"2006","2006","Lung and Bronchus","22030","Virginia","51",5156,7673725,67.2
,"2006","2006","Lung and Bronchus","22030","Washington","53",4179,6370753,65.6
,"2006","2006","Lung and Bronchus","22030","West Virginia","54",2103,1827912,115.0
,"2006","2006","Lung and Bronchus","22030","Wisconsin","55",3831,5577655,68.7
,"2006","2006","Lung and Bronchus","22030","Wyoming","56",272,522667,52.0
,"2006","2006","Lung and Bronchus","22030","Puerto Rico","72",684,3805214,18.0
,"2007","2007","Lung and Bronchus","22030","Alabama","01",3865,4672840,82.7
,"2007","2007","Lung and Bronchus","22030","Alaska","02",330,680300,48.5
,"2007","2007","Lung and Bronchus","22030","Arizona","04",3642,6167681,59.0
,"2007","2007","Lung and Bronchus","22030","Arkansas","05",2701,2848650,94.8
,"2007","2007","Lung and Bronchus","22030","California","06",17434,36250311,48.1
,"2007","2007","Lung and Bronchus","22030","Colorado","08",2202,4803868,45.8
,"2007","2007","Lung and Bronchus","22030","Connecticut","09",2693,3527270,76.3
,"2007","2007","Lung and Bronchus","22030","Delaware","10",746,871749,85.6
,"2007","2007","Lung and Bronchus","22030","District of Columbia","11",328,574404,57.1
,"2007","2007","Lung and Bronchus","22030","Florida","12",16391,18367842,89.2
,"2007","2007","Lung and Bronchus","22030","Georgia","13",6144,9349988,65.7
,"2007","2007","Lung and Bronchus","22030","Hawaii","15",793,1315675,60.3
,"2007","2007","Lung and Bronchus","22030","Idaho","16",825,1505105,54.8
,"2007","2007","Lung and Bronchus","22030","Illinois","17",9365,12695866,73.8
,"2007","2007","Lung and Bronchus","22030","Indiana","18",5338,6379599,83.7
,"2007","2007","Lung and Bronchus","22030","Iowa","19",2415,2999212,80.5
,"2007","2007","Lung and Bronchus","22030","Kansas","20",1925,2783785,69.2
,"2007","2007","Lung and Bronchus","22030","Kentucky","21",4611,4256672,108.3
,"2007","2007","Lung and Bronchus","22030","Louisiana","22",3448,4375581,78.8
,"2007","2007","Lung and Bronchus","22030","Maine","23",1299,1327040,97.9
,"2007","2007","Lung and Bronchus","22030","Maryland","24",3785,5653408,67.0
,"2007","2007","Lung and Bronchus","22030","Massachusetts","25",4939,6431559,76.8
,"2007","2007","Lung and Bronchus","22030","Michigan","26",8198,10001284,82.0
,"2007","2007","Lung and Bronchus","22030","Minnesota","27",3057,5207203,58.7
,"2007","2007","Lung and Bronchus","22030","Mississippi","28",2542,2928350,86.8
,"2007","2007","Lung and Bronchus","22030","Missouri","29",5093,5887612,86.5
,"2007","2007","Lung and Bronchus","22030","Montana","30",748,964706,77.5
,"2007","2007","Lung and Bronchus","22030","Nebraska","31",1289,1783440,72.3
,"2007","2007","Lung and Bronchus","22030","Nevada","32",1742,2601072,67.0
,"2007","2007","Lung and Bronchus","22030","New Hampshire","33",1000,1312540,76.2
,"2007","2007","Lung and Bronchus","22030","New Jersey","34",6148,8677885,70.8
,"2007","2007","Lung and Bronchus","22030","New Mexico","35",982,1990070,49.3
,"2007","2007","Lung and Bronchus","22030","New York","36",13543,19132335,70.8
,"2007","2007","Lung and Bronchus","22030","North Carolina","37",7206,9118037,79.0
,"2007","2007","Lung and Bronchus","22030","North Dakota","38",408,652822,62.5
,"2007","2007","Lung and Bronchus","22030","Ohio","39",9569,11500468,83.2
,"2007","2007","Lung and Bronchus","22030","Oklahoma","40",3225,3634349,88.7
,"2007","2007","Lung and Bronchus","22030","Oregon","41",2642,3722417,71.0
,"2007","2007","Lung and Bronchus","22030","Pennsylvania","42",10853,12563937,86.4
,"2007","2007","Lung and Bronchus","22030","Rhode Island","44",933,1057315,88.2
,"2007","2007","Lung and Bronchus","22030","South Carolina","45",3605,4444110,81.1
,"2007","2007","Lung and Bronchus","22030","South Dakota","46",559,791623,70.6
,"2007","2007","Lung and Bronchus","22030","Tennessee","47",5291,6175727,85.7
,"2007","2007","Lung and Bronchus","22030","Texas","48",13267,23831983,55.7
,"2007","2007","Lung and Bronchus","22030","Utah","49",551,2597746,21.2
,"2007","2007","Lung and Bronchus","22030","Vermont","50",522,623481,83.7
,"2007","2007","Lung and Bronchus","22030","Virginia","51",5074,7751000,65.5
,"2007","2007","Lung and Bronchus","22030","Washington","53",3975,6461587,61.5
,"2007","2007","Lung and Bronchus","22030","West Virginia","54",2032,1834052,110.8
,"2007","2007","Lung and Bronchus","22030","Wisconsin","55",3816,5610775,68.0
,"2007","2007","Lung and Bronchus","22030","Wyoming","56",272,534876,50.9
,"2007","2007","Lung and Bronchus","22030","Puerto Rico","72",669,3782995,17.7
,"2008","2008","Lung and Bronchus","22030","Alabama","01",4129,4718206,87.5
,"2008","2008","Lung and Bronchus","22030","Alaska","02",348,687455,50.6
,"2008","2008","Lung and Bronchus","22030","Arizona","04",3648,6280362,58.1
,"2008","2008","Lung and Bronchus","22030","Arkansas","05",2689,2874554,93.5
,"2008","2008","Lung and Bronchus","22030","California","06",17318,36604337,47.3
,"2008","2008","Lung and Bronchus","22030","Colorado","08",2281,4889730,46.6
,"2008","2008","Lung and Bronchus","22030","Connecticut","09",2706,3545579,76.3
,"2008","2008","Lung and Bronchus","22030","Delaware","10",772,883874,87.3
,"2008","2008","Lung and Bronchus","22030","District of Columbia","11",327,580236,56.4
,"2008","2008","Lung and Bronchus","22030","Florida","12",16793,18527305,90.6
,"2008","2008","Lung and Bronchus","22030","Georgia","13",6234,9504843,65.6
,"2008","2008","Lung and Bronchus","22030","Hawaii","15",809,1332213,60.7
,"2008","2008","Lung and Bronchus","22030","Idaho","16",857,1534320,55.9
,"2008","2008","Lung and Bronchus","22030","Illinois","17",9406,12747038,73.8
,"2008","2008","Lung and Bronchus","22030","Indiana","18",5444,6424806,84.7
,"2008","2008","Lung and Bronchus","22030","Iowa","19",2441,3016734,80.9
,"2008","2008","Lung and Bronchus","22030","Kansas","20",1929,2808076,68.7
,"2008","2008","Lung and Bronchus","22030","Kentucky","21",4804,4289878,112.0
,"2008","2008","Lung and Bronchus","22030","Louisiana","22",3515,4435586,79.2
,"2008","2008","Lung and Bronchus","22030","Maine","23",1287,1330509,96.7
,"2008","2008","Lung and Bronchus","22030","Maryland","24",3860,5684965,67.9
,"2008","2008","Lung and Bronchus","22030","Massachusetts","25",5053,6468967,78.1
,"2008","2008","Lung and Bronchus","22030","Michigan","26",8235,9946889,82.8
,"2008","2008","Lung and Bronchus","22030","Minnesota","27",3076,5247018,58.6
,"2008","2008","Lung and Bronchus","22030","Mississippi","28",2629,2947806,89.2
,"2008","2008","Lung and Bronchus","22030","Missouri","29",5161,5923916,87.1
,"2008","2008","Lung and Bronchus","22030","Montana","30",709,976415,72.6
,"2008","2008","Lung and Bronchus","22030","Nebraska","31",1213,1796378,67.5
,"2008","2008","Lung and Bronchus","22030","Nevada","32",1808,2653630,68.1
,"2008","2008","Lung and Bronchus","22030","New Hampshire","33",1033,1315906,78.5
,"2008","2008","Lung and Bronchus","22030","New Jersey","34",6164,8711090,70.8
,"2008","2008","Lung and Bronchus","22030","New Mexico","35",973,2010662,48.4
,"2008","2008","Lung and Bronchus","22030","New York","36",13752,19212436,71.6
,"2008","2008","Lung and Bronchus","22030","North Carolina","37",7316,9309449,78.6
,"2008","2008","Lung and Bronchus","22030","North Dakota","38",401,657569,61.0
,"2008","2008","Lung and Bronchus","22030","Ohio","39",9758,11515391,84.7
,"2008","2008","Lung and Bronchus","22030","Oklahoma","40",3271,3668976,89.2
,"2008","2008","Lung and Bronchus","22030","Oregon","41",2761,3768748,73.3
,"2008","2008","Lung and Bronchus","22030","Pennsylvania","42",10760,12612285,85.3
,"2008","2008","Lung and Bronchus","22030","Rhode Island","44",939,1055003,89.0
,"2008","2008","Lung and Bronchus","22030","South Carolina","45",3587,4528996,79.2
,"2008","2008","Lung and Bronchus","22030","South Dakota","46",555,799124,69.5
,"2008","2008","Lung and Bronchus","22030","Tennessee","47",5468,6247411,87.5
,"2008","2008","Lung and Bronchus","22030","Texas","48",13466,24309039,55.4
,"2008","2008","Lung and Bronchus","22030","Utah","49",513,2663029,19.3
,"2008","2008","Lung and Bronchus","22030","Vermont","50",497,624151,79.6
,"2008","2008","Lung and Bronchus","22030","Virginia","51",5352,7833496,68.3
,"2008","2008","Lung and Bronchus","22030","Washington","53",4217,6562231,64.3
,"2008","2008","Lung and Bronchus","22030","West Virginia","54",2144,1840310,116.5
,"2008","2008","Lung and Bronchus","22030","Wisconsin","55",3939,5640996,69.8
,"2008","2008","Lung and Bronchus","22030","Wyoming","56",301,546043,55.1
,"2008","2008","Lung and Bronchus","22030","Puerto Rico","72",703,3760866,18.7
,"2009","2009","Lung and Bronchus","22030","Alabama","01",4043,4757938,85.0
,"2009","2009","Lung and Bronchus","22030","Alaska","02",370,698895,52.9
,"2009","2009","Lung and Bronchus","22030","Arizona","04",3894,6343154,61.4
,"2009","2009","Lung and Bronchus","22030","Arkansas","05",2575,2896843,88.9
,"2009","2009","Lung and Bronchus","22030","California","06",18048,36961229,48.8
,"2009","2009","Lung and Bronchus","22030","Colorado","08",2247,4972195,45.2
,"2009","2009","Lung and Bronchus","22030","Connecticut","09",2667,3561807,74.9
,"2009","2009","Lung and Bronchus","22030","Delaware","10",746,891730,83.7
,"2009","2009","Lung and Bronchus","22030","District of Columbia","11",358,592228,60.4
,"2009","2009","Lung and Bronchus","22030","Florida","12",16849,18652644,90.3
,"2009","2009","Lung and Bronchus","22030","Georgia","13",6325,9620846,65.7
,"2009","2009","Lung and Bronchus","22030","Hawaii","15",769,1346717,57.1
,"2009","2009","Lung and Bronchus","22030","Idaho","16",816,1554439,52.5
,"2009","2009","Lung and Bronchus","22030","Illinois","17",9625,12796778,75.2
,"2009","2009","Lung and Bronchus","22030","Indiana","18",5396,6459325,83.5
,"2009","2009","Lung and Bronchus","22030","Iowa","19",2474,3032870,81.6
,"2009","2009","Lung and Bronchus","22030","Kansas","20",1945,2832704,68.7
,"2009","2009","Lung and Bronchus","22030","Kentucky","21",4753,4317074,110.1
,"2009","2009","Lung and Bronchus","22030","Louisiana","22",3482,4491648,77.5
,"2009","2009","Lung and Bronchus","22030","Maine","23",1355,1329590,101.9
,"2009","2009","Lung and Bronchus","22030","Maryland","24",3700,5730388,64.6
,"2009","2009","Lung and Bronchus","22030","Massachusetts","25",5078,6517613,77.9
,"2009","2009","Lung and Bronchus","22030","Michigan","26",8018,9901591,81.0
,"2009","2009","Lung and Bronchus","22030","Minnesota","27",3180,5281203,60.2
,"2009","2009","Lung and Bronchus","22030","Mississippi","28",2515,2958774,85.0
,"2009","2009","Lung and Bronchus","22030","Missouri","29",5377,5961088,90.2
,"2009","2009","Lung and Bronchus","22030","Montana","30",723,983982,73.5
,"2009","2009","Lung and Bronchus","22030","Nebraska","31",1152,1812683,63.6
,"2009","2009","Lung and Bronchus","22030","Nevada","32",1727,2684665,64.3
,"2009","2009","Lung and Bronchus","22030","New Hampshire","33",1037,1316102,78.8
,"2009","2009","Lung and Bronchus","22030","New Jersey","34",6038,8755602,69.0
,"2009","2009","Lung and Bronchus","22030","New Mexico","35",969,2036802,47.6
,"2009","2009","Lung and Bronchus","22030","New York","36",13702,19307066,71.0
,"2009","2009","Lung and Bronchus","22030","North Carolina","37",7520,9449566,79.6
,"2009","2009","Lung and Bronchus","22030","North Dakota","38",419,664968,63.0
,"2009","2009","Lung and Bronchus","22030","Ohio","39",10003,11528896,86.8
,"2009","2009","Lung and Bronchus","22030","Oklahoma","40",3019,3717572,81.2
,"2009","2009","Lung and Bronchus","22030","Oregon","41",2735,3808600,71.8
,"2009","2009","Lung and Bronchus","22030","Pennsylvania","42",10834,12666858,85.5
,"2009","2009","Lung and Bronchus","22030","Rhode Island","44",923,1053646,87.6
,"2009","2009","Lung and Bronchus","22030","South Carolina","45",3742,4589872,81.5
,"2009","2009","Lung and Bronchus","22030","South Dakota","46",545,807067,67.5
,"2009","2009","Lung and Bronchus","22030","Tennessee","47",5683,6306019,90.1
,"2009","2009","Lung and Bronchus","22030","Texas","48",12975,24801761,52.3
,"2009","2009","Lung and Bronchus","22030","Utah","49",626,2723421,23.0
,"2009","2009","Lung and Bronchus","22030","Vermont","50",531,624817,85.0
,"2009","2009","Lung and Bronchus","22030","Virginia","51",5434,7925937,68.6
,"2009","2009","Lung and Bronchus","22030","Washington","53",4343,6667426,65.1
,"2009","2009","Lung and Bronchus","22030","West Virginia","54",2048,1847775,110.8
,"2009","2009","Lung and Bronchus","22030","Wisconsin","55",3844,5669264,67.8
,"2009","2009","Lung and Bronchus","22030","Wyoming","56",306,559851,54.7
,"2009","2009","Lung and Bronchus","22030","Puerto Rico","72",760,3740410,20.3
,"2010","2010","Lung and Bronchus","22030","Alabama","01",4033,4787904,84.2
,"2010","2010","Lung and Bronchus","22030","Alaska","02",366,714050,51.3
,"2010","2010","Lung and Bronchus","22030","Arizona","04",3698,6402228,57.8
,"2010","2010","Lung and Bronchus","22030","Arkansas","05",2628,2921502,90.0
,"2010","2010","Lung and Bronchus","22030","California","06",17314,37322961,46.4
,"2010","2010","Lung and Bronchus","22030","Colorado","08",2198,5047059,43.6
,"2010","2010","Lung and Bronchus","22030","Connecticut","09",2651,3580324,74.0
,"2010","2010","Lung and Bronchus","22030","Delaware","10",738,899726,82.0
,"2010","2010","Lung and Bronchus","22030","District of Columbia","11",347,604844,57.4
,"2010","2010","Lung and Bronchus","22030","Florida","12",16824,18843114,89.3
,"2010","2010","Lung and Bronchus","22030","Georgia","13",6085,9712560,62.7
,"2010","2010","Lung and Bronchus","22030","Hawaii","15",732,1365138,53.6
,"2010","2010","Lung and Bronchus","22030","Idaho","16",842,1571266,53.6
,"2010","2010","Lung and Bronchus","22030","Illinois","17",9309,12845550,72.5
,"2010","2010","Lung and Bronchus","22030","Indiana","18",5311,6491321,81.8
,"2010","2010","Lung and Bronchus","22030","Iowa","19",2403,3051415,78.8
,"2010","2010","Lung and Bronchus","22030","Kansas","20",1865,2858773,65.2
,"2010","2010","Lung and Bronchus","22030","Kentucky","21",4913,4349149,113.0
,"2010","2010","Lung and Bronchus","22030","Louisiana","22",3497,4544779,76.9
,"2010","2010","Lung and Bronchus","22030","Maine","23",1314,1327985,98.9
,"2010","2010","Lung and Bronchus","22030","Maryland","24",3671,5791473,63.4
,"2010","2010","Lung and Bronchus","22030","Massachusetts","25",4929,6569658,75.0
,"2010","2010","Lung and Bronchus","22030","Michigan","26",8177,9880175,82.8
,"2010","2010","Lung and Bronchus","22030","Minnesota","27",3219,5312128,60.6
,"2010","2010","Lung and Bronchus","22030","Mississippi","28",2493,2970386,83.9
,"2010","2010","Lung and Bronchus","22030","Missouri","29",5215,5996075,87.0
,"2010","2010","Lung and Bronchus","22030","Montana","30",695,990861,70.1
,"2010","2010","Lung and Bronchus","22030","Nebraska","31",1225,1830096,66.9
,"2010","2010","Lung and Bronchus","22030","Nevada","32",1677,2702035,62.1
,"2010","2010","Lung and Bronchus","22030","New Hampshire","33",1081,1317112,82.1
,"2010","2010","Lung and Bronchus","22030","New Jersey","34",5795,8809045,65.8
,"2010","2010","Lung and Bronchus","22030","New Mexico","35",964,2064924,46.7
,"2010","2010","Lung and Bronchus","22030","New York","36",13496,19420011,69.5
,"2010","2010","Lung and Bronchus","22030","North Carolina","37",7568,9571153,79.1
,"2010","2010","Lung and Bronchus","22030","North Dakota","38",441,675055,65.3
,"2010","2010","Lung and Bronchus","22030","Ohio","39",9768,11541947,84.6
,"2010","2010","Lung and Bronchus","22030","Oklahoma","40",2946,3759367,78.4
,"2010","2010","Lung and Bronchus","22030","Oregon","41",2609,3837668,68.0
,"2010","2010","Lung and Bronchus","22030","Pennsylvania","42",10660,12716571,83.8
,"2010","2010","Lung and Bronchus","22030","Rhode Island","44",854,1054924,81.0
,"2010","2010","Lung and Bronchus","22030","South Carolina","45",3702,4633873,79.9
,"2010","2010","Lung and Bronchus","22030","South Dakota","46",583,816090,71.4
,"2010","2010","Lung and Bronchus","22030","Tennessee","47",5630,6356174,88.6
,"2010","2010","Lung and Bronchus","22030","Texas","48",13094,25239145,51.9
,"2010","2010","Lung and Bronchus","22030","Utah","49",583,2776061,21.0
,"2010","2010","Lung and Bronchus","22030","Vermont","50",547,626314,87.3
,"2010","2010","Lung and Bronchus","22030","Virginia","51",5262,8025014,65.6
,"2010","2010","Lung and Bronchus","22030","Washington","53",4430,6743636,65.7
,"2010","2010","Lung and Bronchus","22030","West Virginia","54",1954,1854401,105.4
,"2010","2010","Lung and Bronchus","22030","Wisconsin","55",4076,5691981,71.6
,"2010","2010","Lung and Bronchus","22030","Wyoming","56",304,564428,53.9
,"2010","2010","Lung and Bronchus","22030","Puerto Rico","72",716,3721525,19.2
,"2011","2011","Lung and Bronchus","22030","Alabama","01",4017,4811997,83.5
,"2011","2011","Lung and Bronchus","22030","Alaska","02",355,722613,49.1
,"2011","2011","Lung and Bronchus","22030","Arizona","04",3868,6447728,60.0
,"2011","2011","Lung and Bronchus","22030","Arkansas","05",2700,2938746,91.9
,"2011","2011","Lung and Bronchus","22030","California","06",16725,37651902,44.4
,"2011","2011","Lung and Bronchus","22030","Colorado","08",2220,5119469,43.4
,"2011","2011","Lung and Bronchus","22030","Connecticut","09",2651,3594327,73.8
,"2011","2011","Lung and Bronchus","22030","Delaware","10",819,908222,90.2
,"2011","2011","Lung and Bronchus","22030","District of Columbia","11",330,617873,53.4
,"2011","2011","Lung and Bronchus","22030","Florida","12",16588,19039767,87.1
,"2011","2011","Lung and Bronchus","22030","Georgia","13",6296,9805601,64.2
,"2011","2011","Lung and Bronchus","22030","Hawaii","15",764,1385103,55.2
,"2011","2011","Lung and Bronchus","22030","Idaho","16",862,1586543,54.3
,"2011","2011","Lung and Bronchus","22030","Illinois","17",9399,12892967,72.9
,"2011","2011","Lung and Bronchus","22030","Indiana","18",5422,6521301,83.1
,"2011","2011","Lung and Bronchus","22030","Iowa","19",2371,3070016,77.2
,"2011","2011","Lung and Bronchus","22030","Kansas","20",1921,2872567,66.9
,"2011","2011","Lung and Bronchus","22030","Kentucky","21",4759,4374437,108.8
,"2011","2011","Lung and Bronchus","22030","Louisiana","22",3438,4577048,75.1
,"2011","2011","Lung and Bronchus","22030","Maine","23",1243,1330114,93.5
,"2011","2011","Lung and Bronchus","22030","Maryland","24",3718,5854122,63.5
,"2011","2011","Lung and Bronchus","22030","Massachusetts","25",4981,6630460,75.1
,"2011","2011","Lung and Bronchus","22030","Michigan","26",8115,9895938,82.0
,"2011","2011","Lung and Bronchus","22030","Minnesota","27",3139,5352735,58.6
,"2011","2011","Lung and Bronchus","22030","Mississippi","28",2477,2977883,83.2
,"2011","2011","Lung and Bronchus","22030","Missouri","29",5315,6011385,88.4
,"2011","2011","Lung and Bronchus","22030","Montana","30",741,998220,74.2
,"2011","2011","Lung and Bronchus","22030","Nebraska","31",1172,1843809,63.6
,"2011","2011","Lung and Bronchus","22030","Nevada","32",1749,2710687,64.5
,"2011","2011","Lung and Bronchus","22030","New Hampshire","33",1095,1321923,82.8
,"2011","2011","Lung and Bronchus","22030","New Jersey","34",6020,8876964,67.8
,"2011","2011","Lung and Bronchus","22030","New Mexico","35",984,2082198,47.3
,"2011","2011","Lung and Bronchus","22030","New York","36",13825,19600570,70.5
,"2011","2011","Lung and Bronchus","22030","North Carolina","37",7519,9641552,78.0
,"2011","2011","Lung and Bronchus","22030","North Dakota","38",483,687065,70.3
,"2011","2011","Lung and Bronchus","22030","Ohio","39",9831,11558352,85.1
,"2011","2011","Lung and Bronchus","22030","Oklahoma","40",3085,3786245,81.5
,"2011","2011","Lung and Bronchus","22030","Oregon","41",2786,3872862,71.9
,"2011","2011","Lung and Bronchus","22030","Pennsylvania","42",10764,12773002,84.3
,"2011","2011","Lung and Bronchus","22030","Rhode Island","44",852,1058695,80.5
,"2011","2011","Lung and Bronchus","22030","South Carolina","45",3726,4663036,79.9
,"2011","2011","Lung and Bronchus","22030","South Dakota","46",557,823113,67.7
,"2011","2011","Lung and Bronchus","22030","Tennessee","47",5593,6404059,87.3
,"2011","2011","Lung and Bronchus","22030","Texas","48",12876,25630001,50.2
,"2011","2011","Lung and Bronchus","22030","Utah","49",661,2818283,23.5
,"2011","2011","Lung and Bronchus","22030","Vermont","50",529,629606,84.0
,"2011","2011","Lung and Bronchus","22030","Virginia","51",5165,8107747,63.7
,"2011","2011","Lung and Bronchus","22030","Washington","53",4320,6830679,63.2
,"2011","2011","Lung and Bronchus","22030","West Virginia","54",2044,1857416,110.0
,"2011","2011","Lung and Bronchus","22030","Wisconsin","55",4120,5713241,72.1
,"2011","2011","Lung and Bronchus","22030","Wyoming","56",285,566891,50.3
,"2011","2011","Lung and Bronchus","22030","Puerto Rico","72",766,3678732,20.8
,"2012","2012","Lung and Bronchus","22030","Alabama","01",4029,4838981,83.3
,"2012","2012","Lung and Bronchus","22030","Alaska","02",356,731262,48.7
,"2012","2012","Lung and Bronchus","22030","Arizona","04",3846,6509459,59.1
,"2012","2012","Lung and Bronchus","22030","Arkansas","05",2719,2948711,92.2
,"2012","2012","Lung and Bronchus","22030","California","06",16941,37972074,44.6
,"2012","2012","Lung and Bronchus","22030","Colorado","08",2321,5189033,44.7
,"2012","2012","Lung and Bronchus","22030","Connecticut","09",2667,3605403,74.0
,"2012","2012","Lung and Bronchus","22030","Delaware","10",771,916689,84.1
,"2012","2012","Lung and Bronchus","22030","District of Columbia","11",380,631195,60.2
,"2012","2012","Lung and Bronchus","22030","Florida","12",17123,19272831,88.8
,"2012","2012","Lung and Bronchus","22030","Georgia","13",6664,9907049,67.3
,"2012","2012","Lung and Bronchus","22030","Hawaii","15",783,1405293,55.7
,"2012","2012","Lung and Bronchus","22030","Idaho","16",908,1599997,56.8
,"2012","2012","Lung and Bronchus","22030","Illinois","17",9384,12928407,72.6
,"2012","2012","Lung and Bronchus","22030","Indiana","18",5349,6546235,81.7
,"2012","2012","Lung and Bronchus","22030","Iowa","19",2372,3082669,76.9
,"2012","2012","Lung and Bronchus","22030","Kansas","20",1881,2891273,65.1
,"2012","2012","Lung and Bronchus","22030","Kentucky","21",4816,4394391,109.6
,"2012","2012","Lung and Bronchus","22030","Louisiana","22",3578,4603464,77.7
,"2012","2012","Lung and Bronchus","22030","Maine","23",1384,1331052,104.0
,"2012","2012","Lung and Bronchus","22030","Maryland","24",3714,5913559,62.8
,"2012","2012","Lung and Bronchus","22030","Massachusetts","25",5013,6693555,74.9
,"2012","2012","Lung and Bronchus","22030","Michigan","26",8013,9921293,80.8
,"2012","2012","Lung and Bronchus","22030","Minnesota","27",3342,5388502,62.0
,"2012","2012","Lung and Bronchus","22030","Mississippi","28",2573,2982264,86.3
,"2012","2012","Lung and Bronchus","22030","Missouri","29",5494,6026370,91.2
,"2012","2012","Lung and Bronchus","22030","Montana","30",697,1005426,69.3
,"2012","2012","Lung and Bronchus","22030","Nebraska","31",1265,1858946,68.0
,"2012","2012","Lung and Bronchus","22030","Nevada","32",1749,2740210,63.8
