"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code","Sex","Sex Code",Count,Population,Crude Rate
,"1999","1999","Lung and Bronchus","22030","Alabama","01","Female","F",1193,2293259,52.0
,"1999","1999","Lung and Bronchus","22030","Alabama","01","Male","M",2145,2136882,100.4
,"1999","1999","Lung and Bronchus","22030","Alaska","02","Female","F",130,301266,43.2
,"1999","1999","Lung and Bronchus","22030","Alaska","02","Male","M",145,323513,44.8
,"1999","1999","Lung and Bronchus","22030","Arizona","04","Female","F",1308,2518299,51.9
,"1999","1999","Lung and Bronchus","22030","Arizona","04","Male","M",1769,2505524,70.6
,"1999","1999","Lung and Bronchus","22030","Arkansas","05","Female","F",852,1359445,62.7
,"1999","1999","Lung and Bronchus","22030","Arkansas","05","Male","M",1476,1292415,114.2
,"1999","1999","Lung and Bronchus","22030","California","06","Female","F",8137,16800161,48.4
,"1999","1999","Lung and Bronchus","22030","California","06","Male","M",9341,16699043,55.9
,"1999","1999","Lung and Bronchus","22030","Colorado","08","Female","F",786,2101358,37.4
,"1999","1999","Lung and Bronchus","22030","Colorado","08","Male","M",980,2124660,46.1
,"1999","1999","Lung and Bronchus","22030","Connecticut","09","Female","F",1147,1747148,65.6
,"1999","1999","Lung and Bronchus","22030","Connecticut","09","Male","M",1344,1639253,82.0
,"1999","1999","Lung and Bronchus","22030","Delaware","10","Female","F",281,398732,70.5
,"1999","1999","Lung and Bronchus","22030","Delaware","10","Male","M",373,376258,99.1
,"1999","1999","Lung and Bronchus","22030","District of Columbia","11","Female","F",160,301797,53.0
,"1999","1999","Lung and Bronchus","22030","District of Columbia","11","Male","M",246,268416,91.6
,"1999","1999","Lung and Bronchus","22030","Florida","12","Female","F",6719,8073847,83.2
,"1999","1999","Lung and Bronchus","22030","Florida","12","Male","M",8917,7685574,116.0
,"1999","1999","Lung and Bronchus","22030","Georgia","13","Female","F",1914,4096031,46.7
,"1999","1999","Lung and Bronchus","22030","Georgia","13","Male","M",3031,3949934,76.7
,"1999","1999","Lung and Bronchus","22030","Hawaii","15","Female","F",270,601830,44.9
,"1999","1999","Lung and Bronchus","22030","Hawaii","15","Male","M",418,608470,68.7
,"1999","1999","Lung and Bronchus","22030","Idaho","16","Female","F",266,636798,41.8
,"1999","1999","Lung and Bronchus","22030","Idaho","16","Male","M",366,638876,57.3
,"1999","1999","Lung and Bronchus","22030","Illinois","17","Female","F",3784,6313350,59.9
,"1999","1999","Lung and Bronchus","22030","Illinois","17","Male","M",4977,6045670,82.3
,"1999","1999","Lung and Bronchus","22030","Indiana","18","Female","F",1933,3083351,62.7
,"1999","1999","Lung and Bronchus","22030","Indiana","18","Male","M",2831,2961618,95.6
,"1999","1999","Lung and Bronchus","22030","Iowa","19","Female","F",896,1488223,60.2
,"1999","1999","Lung and Bronchus","22030","Iowa","19","Male","M",1306,1429411,91.4
,"1999","1999","Lung and Bronchus","22030","Kansas","20","Female","F",761,1356044,56.1
,"1999","1999","Lung and Bronchus","22030","Kansas","20","Male","M",1050,1322294,79.4
,"1999","1999","Lung and Bronchus","22030","Kentucky","21","Female","F",1616,2056401,78.6
,"1999","1999","Lung and Bronchus","22030","Kentucky","21","Male","M",2433,1961652,124.0
,"1999","1999","Lung and Bronchus","22030","Louisiana","22","Female","F",1314,2302744,57.1
,"1999","1999","Lung and Bronchus","22030","Louisiana","22","Male","M",2174,2158067,100.7
,"1999","1999","Lung and Bronchus","22030","Maine","23","Female","F",469,650598,72.1
,"1999","1999","Lung and Bronchus","22030","Maine","23","Male","M",641,616210,104.0
,"1999","1999","Lung and Bronchus","22030","Maryland","24","Female","F",1663,2716928,61.2
,"1999","1999","Lung and Bronchus","22030","Maryland","24","Male","M",2033,2537581,80.1
,"1999","1999","Lung and Bronchus","22030","Massachusetts","25","Female","F",2255,3274830,68.9
,"1999","1999","Lung and Bronchus","22030","Massachusetts","25","Male","M",2379,3042515,78.2
,"1999","1999","Lung and Bronchus","22030","Michigan","26","Female","F",3224,5047770,63.9
,"1999","1999","Lung and Bronchus","22030","Michigan","26","Male","M",4093,4849346,84.4
,"1999","1999","Lung and Bronchus","22030","Minnesota","27","Female","F",1146,2462931,46.5
,"1999","1999","Lung and Bronchus","22030","Minnesota","27","Male","M",1488,2410550,61.7
,"1999","1999","Lung and Bronchus","22030","Mississippi","28","Female","F",Missing,Missing,Missing
,"1999","1999","Lung and Bronchus","22030","Mississippi","28","Male","M",Missing,Missing,Missing
,"1999","1999","Lung and Bronchus","22030","Missouri","29","Female","F",1984,2860166,69.4
,"1999","1999","Lung and Bronchus","22030","Missouri","29","Male","M",2762,2701782,102.2
,"1999","1999","Lung and Bronchus","22030","Montana","30","Female","F",264,450543,58.6
,"1999","1999","Lung and Bronchus","22030","Montana","30","Male","M",337,446964,75.4
,"1999","1999","Lung and Bronchus","22030","Nebraska","31","Female","F",462,865531,53.4
,"1999","1999","Lung and Bronchus","22030","Nebraska","31","Male","M",625,839233,74.5
,"1999","1999","Lung and Bronchus","22030","Nevada","32","Female","F",660,949422,69.5
,"1999","1999","Lung and Bronchus","22030","Nevada","32","Male","M",800,985296,81.2
,"1999","1999","Lung and Bronchus","22030","New Hampshire","33","Female","F",385,621409,62.0
,"1999","1999","Lung and Bronchus","22030","New Hampshire","33","Male","M",457,600605,76.1
,"1999","1999","Lung and Bronchus","22030","New Jersey","34","Female","F",2778,4304271,64.5
,"1999","1999","Lung and Bronchus","22030","New Jersey","34","Male","M",3231,4055321,79.7
,"1999","1999","Lung and Bronchus","22030","New Mexico","35","Female","F",346,918661,37.7
,"1999","1999","Lung and Bronchus","22030","New Mexico","35","Male","M",467,889421,52.5
,"1999","1999","Lung and Bronchus","22030","New York","36","Female","F",5858,9777654,59.9
,"1999","1999","Lung and Bronchus","22030","New York","36","Male","M",6817,9105071,74.9
,"1999","1999","Lung and Bronchus","22030","North Carolina","37","Female","F",2181,4062710,53.7
,"1999","1999","Lung and Bronchus","22030","North Carolina","37","Male","M",3339,3886651,85.9
,"1999","1999","Lung and Bronchus","22030","North Dakota","38","Female","F",140,322617,43.4
,"1999","1999","Lung and Bronchus","22030","North Dakota","38","Male","M",234,321642,72.8
,"1999","1999","Lung and Bronchus","22030","Ohio","39","Female","F",3850,5835017,66.0
,"1999","1999","Lung and Bronchus","22030","Ohio","39","Male","M",5320,5500437,96.7
,"1999","1999","Lung and Bronchus","22030","Oklahoma","40","Female","F",1151,1748783,65.8
,"1999","1999","Lung and Bronchus","22030","Oklahoma","40","Male","M",1700,1688364,100.7
,"1999","1999","Lung and Bronchus","22030","Oregon","41","Female","F",1197,1712226,69.9
,"1999","1999","Lung and Bronchus","22030","Oregon","41","Male","M",1354,1681715,80.5
,"1999","1999","Lung and Bronchus","22030","Pennsylvania","42","Female","F",4231,6347064,66.7
,"1999","1999","Lung and Bronchus","22030","Pennsylvania","42","Male","M",5767,5916741,97.5
,"1999","1999","Lung and Bronchus","22030","Rhode Island","44","Female","F",417,540724,77.1
,"1999","1999","Lung and Bronchus","22030","Rhode Island","44","Male","M",499,499678,99.9
,"1999","1999","Lung and Bronchus","22030","South Carolina","45","Female","F",1075,2045606,52.6
,"1999","1999","Lung and Bronchus","22030","South Carolina","45","Male","M",1920,1929076,99.5
,"1999","1999","Lung and Bronchus","22030","South Dakota","46","Female","F",Missing,Missing,Missing
,"1999","1999","Lung and Bronchus","22030","South Dakota","46","Male","M",Missing,Missing,Missing
,"1999","1999","Lung and Bronchus","22030","Tennessee","47","Female","F",1521,2897466,52.5
,"1999","1999","Lung and Bronchus","22030","Tennessee","47","Male","M",2437,2741240,88.9
,"1999","1999","Lung and Bronchus","22030","Texas","48","Female","F",4896,10360202,47.3
,"1999","1999","Lung and Bronchus","22030","Texas","48","Male","M",7107,10198018,69.7
,"1999","1999","Lung and Bronchus","22030","Utah","49","Female","F",202,1100167,18.4
,"1999","1999","Lung and Bronchus","22030","Utah","49","Male","M",321,1103315,29.1
,"1999","1999","Lung and Bronchus","22030","Vermont","50","Female","F",178,308398,57.7
,"1999","1999","Lung and Bronchus","22030","Vermont","50","Male","M",260,296285,87.8
,"1999","1999","Lung and Bronchus","22030","Virginia","51","Female","F",1717,3569683,48.1
,"1999","1999","Lung and Bronchus","22030","Virginia","51","Male","M",2396,3430491,69.8
,"1999","1999","Lung and Bronchus","22030","Washington","53","Female","F",1782,2934901,60.7
,"1999","1999","Lung and Bronchus","22030","Washington","53","Male","M",2164,2907663,74.4
,"1999","1999","Lung and Bronchus","22030","West Virginia","54","Female","F",853,931809,91.5
,"1999","1999","Lung and Bronchus","22030","West Virginia","54","Male","M",1181,879990,134.2
,"1999","1999","Lung and Bronchus","22030","Wisconsin","55","Female","F",1480,2701525,54.8
,"1999","1999","Lung and Bronchus","22030","Wisconsin","55","Male","M",2114,2631141,80.3
,"1999","1999","Lung and Bronchus","22030","Wyoming","56","Female","F",122,244518,49.9
,"1999","1999","Lung and Bronchus","22030","Wyoming","56","Male","M",159,247262,64.3
,"1999","1999","Lung and Bronchus","22030","Puerto Rico","72","Female","F",Missing,Missing,Missing
,"1999","1999","Lung and Bronchus","22030","Puerto Rico","72","Male","M",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","Alabama","01","Female","F",1298,2302835,56.4
,"2000","2000","Lung and Bronchus","22030","Alabama","01","Male","M",2142,2149338,99.7
,"2000","2000","Lung and Bronchus","22030","Alaska","02","Female","F",107,303213,35.3
,"2000","2000","Lung and Bronchus","22030","Alaska","02","Male","M",153,324750,47.1
,"2000","2000","Lung and Bronchus","22030","Arizona","04","Female","F",1475,2584579,57.1
,"2000","2000","Lung and Bronchus","22030","Arizona","04","Male","M",1718,2576007,66.7
,"2000","2000","Lung and Bronchus","22030","Arkansas","05","Female","F",898,1371015,65.5
,"2000","2000","Lung and Bronchus","22030","Arkansas","05","Male","M",1475,1307573,112.8
,"2000","2000","Lung and Bronchus","22030","California","06","Female","F",8071,17050415,47.3
,"2000","2000","Lung and Bronchus","22030","California","06","Male","M",9448,16937562,55.8
,"2000","2000","Lung and Bronchus","22030","Colorado","08","Female","F",849,2147742,39.5
,"2000","2000","Lung and Bronchus","22030","Colorado","08","Male","M",1037,2179179,47.6
,"2000","2000","Lung and Bronchus","22030","Connecticut","09","Female","F",1170,1759318,66.5
,"2000","2000","Lung and Bronchus","22030","Connecticut","09","Male","M",1296,1652459,78.4
,"2000","2000","Lung and Bronchus","22030","Delaware","10","Female","F",287,404447,71.0
,"2000","2000","Lung and Bronchus","22030","Delaware","10","Male","M",342,381926,89.5
,"2000","2000","Lung and Bronchus","22030","District of Columbia","11","Female","F",161,302643,53.2
,"2000","2000","Lung and Bronchus","22030","District of Columbia","11","Male","M",192,269403,71.3
,"2000","2000","Lung and Bronchus","22030","Florida","12","Female","F",6961,8217314,84.7
,"2000","2000","Lung and Bronchus","22030","Florida","12","Male","M",9027,7830201,115.3
,"2000","2000","Lung and Bronchus","22030","Georgia","13","Female","F",2050,4180233,49.0
,"2000","2000","Lung and Bronchus","22030","Georgia","13","Male","M",3231,4047070,79.8
,"2000","2000","Lung and Bronchus","22030","Hawaii","15","Female","F",260,603494,43.1
,"2000","2000","Lung and Bronchus","22030","Hawaii","15","Male","M",392,610025,64.3
,"2000","2000","Lung and Bronchus","22030","Idaho","16","Female","F",302,647984,46.6
,"2000","2000","Lung and Bronchus","22030","Idaho","16","Male","M",442,651446,67.8
,"2000","2000","Lung and Bronchus","22030","Illinois","17","Female","F",3739,6345277,58.9
,"2000","2000","Lung and Bronchus","22030","Illinois","17","Male","M",4881,6088884,80.2
,"2000","2000","Lung and Bronchus","22030","Indiana","18","Female","F",2012,3103169,64.8
,"2000","2000","Lung and Bronchus","22030","Indiana","18","Male","M",2744,2988697,91.8
,"2000","2000","Lung and Bronchus","22030","Iowa","19","Female","F",906,1491775,60.7
,"2000","2000","Lung and Bronchus","22030","Iowa","19","Male","M",1331,1437292,92.6
,"2000","2000","Lung and Bronchus","22030","Kansas","20","Female","F",717,1362500,52.6
,"2000","2000","Lung and Bronchus","22030","Kansas","20","Male","M",1047,1331181,78.7
,"2000","2000","Lung and Bronchus","22030","Kentucky","21","Female","F",1672,2069716,80.8
,"2000","2000","Lung and Bronchus","22030","Kentucky","21","Male","M",2483,1979305,125.4
,"2000","2000","Lung and Bronchus","22030","Louisiana","22","Female","F",1326,2306978,57.5
,"2000","2000","Lung and Bronchus","22030","Louisiana","22","Male","M",2109,2164907,97.4
,"2000","2000","Lung and Bronchus","22030","Maine","23","Female","F",508,655545,77.5
,"2000","2000","Lung and Bronchus","22030","Maine","23","Male","M",665,621527,107.0
,"2000","2000","Lung and Bronchus","22030","Maryland","24","Female","F",1611,2746031,58.7
,"2000","2000","Lung and Bronchus","22030","Maryland","24","Male","M",1970,2565003,76.8
,"2000","2000","Lung and Bronchus","22030","Massachusetts","25","Female","F",2290,3296245,69.5
,"2000","2000","Lung and Bronchus","22030","Massachusetts","25","Male","M",2343,3064859,76.4
,"2000","2000","Lung and Bronchus","22030","Michigan","26","Female","F",3194,5072182,63.0
,"2000","2000","Lung and Bronchus","22030","Michigan","26","Male","M",4156,4880268,85.2
,"2000","2000","Lung and Bronchus","22030","Minnesota","27","Female","F",1167,2490622,46.9
,"2000","2000","Lung and Bronchus","22030","Minnesota","27","Male","M",1508,2443070,61.7
,"2000","2000","Lung and Bronchus","22030","Mississippi","28","Female","F",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","Mississippi","28","Male","M",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","Missouri","29","Female","F",1898,2879787,65.9
,"2000","2000","Lung and Bronchus","22030","Missouri","29","Male","M",2638,2727498,96.7
,"2000","2000","Lung and Bronchus","22030","Montana","30","Female","F",310,453425,68.4
,"2000","2000","Lung and Bronchus","22030","Montana","30","Male","M",380,450348,84.4
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","Female","F",479,868980,55.1
,"2000","2000","Lung and Bronchus","22030","Nebraska","31","Male","M",625,844840,74.0
,"2000","2000","Lung and Bronchus","22030","Nevada","32","Female","F",720,990315,72.7
,"2000","2000","Lung and Bronchus","22030","Nevada","32","Male","M",864,1028426,84.0
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","Female","F",401,630111,63.6
,"2000","2000","Lung and Bronchus","22030","New Hampshire","33","Male","M",466,609771,76.4
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","Female","F",2780,4340112,64.1
,"2000","2000","Lung and Bronchus","22030","New Jersey","34","Male","M",3290,4090509,80.4
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","Female","F",375,925624,40.5
,"2000","2000","Lung and Bronchus","22030","New Mexico","35","Male","M",470,895580,52.5
,"2000","2000","Lung and Bronchus","22030","New York","36","Female","F",6074,9842061,61.7
,"2000","2000","Lung and Bronchus","22030","New York","36","Male","M",7002,9159719,76.4
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","Female","F",2233,4119034,54.2
,"2000","2000","Lung and Bronchus","22030","North Carolina","37","Male","M",3457,3962580,87.2
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","Female","F",157,321555,48.8
,"2000","2000","Lung and Bronchus","22030","North Dakota","38","Male","M",225,320468,70.2
,"2000","2000","Lung and Bronchus","22030","Ohio","39","Female","F",3845,5845425,65.8
,"2000","2000","Lung and Bronchus","22030","Ohio","39","Male","M",4986,5518118,90.4
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","Female","F",1221,1756493,69.5
,"2000","2000","Lung and Bronchus","22030","Oklahoma","40","Male","M",1744,1697872,102.7
,"2000","2000","Lung and Bronchus","22030","Oregon","41","Female","F",1171,1728647,67.7
,"2000","2000","Lung and Bronchus","22030","Oregon","41","Male","M",1313,1701061,77.2
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","Female","F",4358,6351999,68.6
,"2000","2000","Lung and Bronchus","22030","Pennsylvania","42","Male","M",5733,5932174,96.6
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","Female","F",419,545774,76.8
,"2000","2000","Lung and Bronchus","22030","Rhode Island","44","Male","M",504,504494,99.9
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","Female","F",1156,2068627,55.9
,"2000","2000","Lung and Bronchus","22030","South Carolina","45","Male","M",1844,1955596,94.3
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","Female","F",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","South Dakota","46","Male","M",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","Tennessee","47","Female","F",1596,2926133,54.5
,"2000","2000","Lung and Bronchus","22030","Tennessee","47","Male","M",2394,2777586,86.2
,"2000","2000","Lung and Bronchus","22030","Texas","48","Female","F",4959,10545156,47.0
,"2000","2000","Lung and Bronchus","22030","Texas","48","Male","M",7045,10399343,67.7
,"2000","2000","Lung and Bronchus","22030","Utah","49","Female","F",148,1119827,13.2
,"2000","2000","Lung and Bronchus","22030","Utah","49","Male","M",293,1124675,26.1
,"2000","2000","Lung and Bronchus","22030","Vermont","50","Female","F",159,310849,51.2
,"2000","2000","Lung and Bronchus","22030","Vermont","50","Male","M",252,298769,84.3
,"2000","2000","Lung and Bronchus","22030","Virginia","51","Female","F",1798,3619742,49.7
,"2000","2000","Lung and Bronchus","22030","Virginia","51","Male","M",2393,3486075,68.6
,"2000","2000","Lung and Bronchus","22030","Washington","53","Female","F",1832,2967734,61.7
,"2000","2000","Lung and Bronchus","22030","Washington","53","Male","M",2042,2942778,69.4
,"2000","2000","Lung and Bronchus","22030","West Virginia","54","Female","F",848,928269,91.4
,"2000","2000","Lung and Bronchus","22030","West Virginia","54","Male","M",1151,878752,131.0
,"2000","2000","Lung and Bronchus","22030","Wisconsin","55","Female","F",1454,2719235,53.5
,"2000","2000","Lung and Bronchus","22030","Wisconsin","55","Male","M",2011,2654764,75.8
,"2000","2000","Lung and Bronchus","22030","Wyoming","56","Female","F",107,245584,43.6
,"2000","2000","Lung and Bronchus","22030","Wyoming","56","Male","M",148,248716,59.5
,"2000","2000","Lung and Bronchus","22030","Puerto Rico","72","Female","F",Missing,Missing,Missing
,"2000","2000","Lung and Bronchus","22030","Puerto Rico","72","Male","M",Missing,Missing,Missing
,"2001","2001","Lung and Bronchus","22030","Alabama","01","Female","F",1352,2309496,58.5
,"2001","2001","Lung and Bronchus","22030","Alabama","01","Male","M",2291,2158138,106.2
,"2001","2001","Lung and Bronchus","22030","Alaska","02","Female","F",122,305579,39.9
,"2001","2001","Lung and Bronchus","22030","Alaska","02","Male","M",160,328135,48.8
,"2001","2001","Lung and Bronchus","22030","Arizona","04","Female","F",1503,2641676,56.9
,"2001","2001","Lung and Bronchus","22030","Arizona","04","Male","M",1805,2631801,68.6
,"2001","2001","Lung and Bronchus","22030","Arkansas","05","Female","F",936,1376845,68.0
,"2001","2001","Lung and Bronchus","22030","Arkansas","05","Male","M",1506,1314726,114.5
,"2001","2001","Lung and Bronchus","22030","California","06","Female","F",8161,17294223,47.2
,"2001","2001","Lung and Bronchus","22030","California","06","Male","M",9425,17185235,54.8
,"2001","2001","Lung and Bronchus","22030","Colorado","08","Female","F",929,2195705,42.3
,"2001","2001","Lung and Bronchus","22030","Colorado","08","Male","M",1092,2229982,49.0
,"2001","2001","Lung and Bronchus","22030","Connecticut","09","Female","F",1173,1768959,66.3
,"2001","2001","Lung and Bronchus","22030","Connecticut","09","Male","M",1372,1663876,82.5
,"2001","2001","Lung and Bronchus","22030","Delaware","10","Female","F",260,409349,63.5
,"2001","2001","Lung and Bronchus","22030","Delaware","10","Male","M",363,386350,94.0
,"2001","2001","Lung and Bronchus","22030","District of Columbia","11","Female","F",166,303740,54.7
,"2001","2001","Lung and Bronchus","22030","District of Columbia","11","Male","M",238,270764,87.9
,"2001","2001","Lung and Bronchus","22030","Florida","12","Female","F",6988,8372776,83.5
,"2001","2001","Lung and Bronchus","22030","Florida","12","Male","M",8811,7984190,110.4
,"2001","2001","Lung and Bronchus","22030","Georgia","13","Female","F",2120,4256162,49.8
,"2001","2001","Lung and Bronchus","22030","Georgia","13","Male","M",3263,4120876,79.2
,"2001","2001","Lung and Bronchus","22030","Hawaii","15","Female","F",248,609189,40.7
,"2001","2001","Lung and Bronchus","22030","Hawaii","15","Male","M",369,616759,59.8
,"2001","2001","Lung and Bronchus","22030","Idaho","16","Female","F",279,658043,42.4
,"2001","2001","Lung and Bronchus","22030","Idaho","16","Male","M",355,661919,53.6
,"2001","2001","Lung and Bronchus","22030","Illinois","17","Female","F",3839,6370443,60.3
,"2001","2001","Lung and Bronchus","22030","Illinois","17","Male","M",4955,6118002,81.0
,"2001","2001","Lung and Bronchus","22030","Indiana","18","Female","F",2065,3120158,66.2
,"2001","2001","Lung and Bronchus","22030","Indiana","18","Male","M",2921,3007602,97.1
,"2001","2001","Lung and Bronchus","22030","Iowa","19","Female","F",925,1492287,62.0
,"2001","2001","Lung and Bronchus","22030","Iowa","19","Male","M",1265,1439710,87.9
,"2001","2001","Lung and Bronchus","22030","Kansas","20","Female","F",738,1365966,54.0
,"2001","2001","Lung and Bronchus","22030","Kansas","20","Male","M",1045,1336196,78.2
,"2001","2001","Lung and Bronchus","22030","Kentucky","21","Female","F",1719,2076871,82.8
,"2001","2001","Lung and Bronchus","22030","Kentucky","21","Male","M",2565,1991261,128.8
,"2001","2001","Lung and Bronchus","22030","Louisiana","22","Female","F",1433,2308063,62.1
,"2001","2001","Lung and Bronchus","22030","Louisiana","22","Male","M",2073,2169812,95.5
,"2001","2001","Lung and Bronchus","22030","Maine","23","Female","F",549,659657,83.2
,"2001","2001","Lung and Bronchus","22030","Maine","23","Male","M",652,626035,104.1
,"2001","2001","Lung and Bronchus","22030","Maryland","24","Female","F",1571,2779864,56.5
,"2001","2001","Lung and Bronchus","22030","Maryland","24","Male","M",1818,2594827,70.1
,"2001","2001","Lung and Bronchus","22030","Massachusetts","25","Female","F",2345,3312567,70.8
,"2001","2001","Lung and Bronchus","22030","Massachusetts","25","Male","M",2399,3085067,77.8
,"2001","2001","Lung and Bronchus","22030","Michigan","26","Female","F",3356,5089289,65.9
,"2001","2001","Lung and Bronchus","22030","Michigan","26","Male","M",4102,4901831,83.7
,"2001","2001","Lung and Bronchus","22030","Minnesota","27","Female","F",1246,2514149,49.6
,"2001","2001","Lung and Bronchus","22030","Minnesota","27","Male","M",1521,2468647,61.6
,"2001","2001","Lung and Bronchus","22030","Mississippi","28","Female","F",Missing,Missing,Missing
,"2001","2001","Lung and Bronchus","22030","Mississippi","28","Male","M",Missing,Missing,Missing
,"2001","2001","Lung and Bronchus","22030","Missouri","29","Female","F",1932,2895476,66.7
,"2001","2001","Lung and Bronchus","22030","Missouri","29","Male","M",2614,2745666,95.2
,"2001","2001","Lung and Bronchus","22030","Montana","30","Female","F",333,454683,73.2
,"2001","2001","Lung and Bronchus","22030","Montana","30","Male","M",359,452278,79.4
,"2001","2001","Lung and Bronchus","22030","Nebraska","31","Female","F",465,871208,53.4
,"2001","2001","Lung and Bronchus","22030","Nebraska","31","Male","M",657,848628,77.4
,"2001","2001","Lung and Bronchus","22030","Nevada","32","Female","F",743,1030850,72.1
,"2001","2001","Lung and Bronchus","22030","Nevada","32","Male","M",818,1067549,76.6
,"2001","2001","Lung and Bronchus","22030","New Hampshire","33","Female","F",396,637412,62.1
,"2001","2001","Lung and Bronchus","22030","New Hampshire","33","Male","M",451,618105,73.0
,"2001","2001","Lung and Bronchus","22030","New Jersey","34","Female","F",2893,4369932,66.2
,"2001","2001","Lung and Bronchus","22030","New Jersey","34","Male","M",3212,4122739,77.9
,"2001","2001","Lung and Bronchus","22030","New Mexico","35","Female","F",330,930387,35.5
,"2001","2001","Lung and Bronchus","22030","New Mexico","35","Male","M",495,901303,54.9
,"2001","2001","Lung and Bronchus","22030","New York","36","Female","F",6082,9878713,61.6
,"2001","2001","Lung and Bronchus","22030","New York","36","Male","M",6745,9204125,73.3
,"2001","2001","Lung and Bronchus","22030","North Carolina","37","Female","F",2245,4187317,53.6
,"2001","2001","Lung and Bronchus","22030","North Carolina","37","Male","M",3365,4022805,83.6
,"2001","2001","Lung and Bronchus","22030","North Dakota","38","Female","F",149,319787,46.6
,"2001","2001","Lung and Bronchus","22030","North Dakota","38","Male","M",236,319275,73.9
,"2001","2001","Lung and Bronchus","22030","Ohio","39","Female","F",3995,5853691,68.2
,"2001","2001","Lung and Bronchus","22030","Ohio","39","Male","M",5225,5533713,94.4
,"2001","2001","Lung and Bronchus","22030","Oklahoma","40","Female","F",1298,1760052,73.7
,"2001","2001","Lung and Bronchus","22030","Oklahoma","40","Male","M",1800,1707048,105.4
,"2001","2001","Lung and Bronchus","22030","Oregon","41","Female","F",1260,1747889,72.1
,"2001","2001","Lung and Bronchus","22030","Oregon","41","Male","M",1300,1720048,75.6
,"2001","2001","Lung and Bronchus","22030","Pennsylvania","42","Female","F",4547,6354395,71.6
,"2001","2001","Lung and Bronchus","22030","Pennsylvania","42","Male","M",5794,5944575,97.5
,"2001","2001","Lung and Bronchus","22030","Rhode Island","44","Female","F",348,548974,63.4
,"2001","2001","Lung and Bronchus","22030","Rhode Island","44","Male","M",484,508168,95.2
,"2001","2001","Lung and Bronchus","22030","South Carolina","45","Female","F",1195,2089963,57.2
,"2001","2001","Lung and Bronchus","22030","South Carolina","45","Male","M",1912,1975032,96.8
,"2001","2001","Lung and Bronchus","22030","South Dakota","46","Female","F",185,381537,48.5
,"2001","2001","Lung and Bronchus","22030","South Dakota","46","Male","M",301,376435,80.0
,"2001","2001","Lung and Bronchus","22030","Tennessee","47","Female","F",1618,2948421,54.9
,"2001","2001","Lung and Bronchus","22030","Tennessee","47","Male","M",2465,2802368,88.0
,"2001","2001","Lung and Bronchus","22030","Texas","48","Female","F",5185,10731190,48.3
,"2001","2001","Lung and Bronchus","22030","Texas","48","Male","M",7191,10588432,67.9
,"2001","2001","Lung and Bronchus","22030","Utah","49","Female","F",203,1139182,17.8
,"2001","2001","Lung and Bronchus","22030","Utah","49","Male","M",305,1144533,26.6
,"2001","2001","Lung and Bronchus","22030","Vermont","50","Female","F",182,311779,58.4
,"2001","2001","Lung and Bronchus","22030","Vermont","50","Male","M",230,300444,76.6
,"2001","2001","Lung and Bronchus","22030","Virginia","51","Female","F",1804,3665386,49.2
,"2001","2001","Lung and Bronchus","22030","Virginia","51","Male","M",2305,3532976,65.2
,"2001","2001","Lung and Bronchus","22030","Washington","53","Female","F",1901,3002080,63.3
,"2001","2001","Lung and Bronchus","22030","Washington","53","Male","M",2077,2983642,69.6
,"2001","2001","Lung and Bronchus","22030","West Virginia","54","Female","F",887,923643,96.0
,"2001","2001","Lung and Bronchus","22030","West Virginia","54","Male","M",1141,877838,130.0
,"2001","2001","Lung and Bronchus","22030","Wisconsin","55","Female","F",1615,2733647,59.1
,"2001","2001","Lung and Bronchus","22030","Wisconsin","55","Male","M",1974,2673188,73.8
,"2001","2001","Lung and Bronchus","22030","Wyoming","56","Female","F",110,245327,44.8
,"2001","2001","Lung and Bronchus","22030","Wyoming","56","Male","M",135,249330,54.1
,"2001","2001","Lung and Bronchus","22030","Puerto Rico","72","Female","F",Missing,Missing,Missing
,"2001","2001","Lung and Bronchus","22030","Puerto Rico","72","Male","M",Missing,Missing,Missing
,"2002","2002","Lung and Bronchus","22030","Alabama","01","Female","F",1436,2314370,62.0
,"2002","2002","Lung and Bronchus","22030","Alabama","01","Male","M",2191,2165719,101.2
,"2002","2002","Lung and Bronchus","22030","Alaska","02","Female","F",123,309633,39.7
,"2002","2002","Lung and Bronchus","22030","Alaska","02","Male","M",166,332704,49.9
,"2002","2002","Lung and Bronchus","22030","Arizona","04","Female","F",1455,2704217,53.8
