income_group,state_name,state_fips,bene_yes,bene_no,total_bene,bene_yes_pct,bene_yes_pct_lcl,bene_yes_pct_ucl,age_adjusted_pct,age_adjusted_pct_lcl,age_adjusted_pct_ucl
"$75,000 to < $100,000",Mississippi,28,67,61,128,54.3264295299658,43.1595713396837,65.493287720248,58.7595173372749,41.0336956771033,76.4853389974464
"$100,000 to < $200,000",Mississippi,28,94,82,176,54.0707741863265,45.1195907670764,63.0219576055765,58.256831629247,41.7404914462229,74.7731718122711
"$200,000 or more",Mississippi,28,19,8,27,76.5205012474067,58.1036188293358,94.9373836654776,80.4400270047061,63.5916508416033,97.2884031678088
"Don’t know/Not sure/Missing",Mississippi,28,72,128,200,34.1508371791011,26.7119553165659,41.5897190416363,39.8049180676077,24.154239026432,55.4555971087834
"Less than $15,000",Missouri,29,59,137,196,27.1744882925309,19.283340552416,35.0656360326457,.,.,.
"$15,000 to < $25,000",Missouri,29,53,116,169,28.9772753152332,19.6449024553224,38.309648175144,.,.,.
"$25,000 to < $35,000",Missouri,29,72,110,182,43.2728204008448,34.6048424805715,51.940798321118,41.1322585621833,25.9319184903265,56.3325986340401
"$35,000 to < $50,000",Missouri,29,101,151,252,40.0980199172046,32.390704622815,47.8053352115942,36.5093021437477,24.802807494117,48.2157967933784
"$50,000 to < $75,000",Missouri,29,133,147,280,46.5997400282511,38.9146789176327,54.2848011388696,42.7019964508809,28.3196252028609,57.0843676989009
"$75,000 to < $100,000",Missouri,29,131,126,257,50.48545946662,42.1657788881028,58.8051400451372,54.3786321439968,39.8068871369268,68.9503771510669
"$100,000 to < $200,000",Missouri,29,233,150,383,57.4006467464695,50.6110058819635,64.1902876109755,54.1085978095444,39.6925839537521,68.5246116653367
"$200,000 or more",Missouri,29,57,32,89,62.3582624327223,50.1407408163229,74.5757840491217,61.5661901334421,33.9731120435768,89.1592682233074
"Don’t know/Not sure/Missing",Missouri,29,117,202,319,35.7575367637685,28.7855638688316,42.7295096587054,39.6158700039369,21.1961710193292,58.0355689885446
"Less than $15,000",Montana,30,39,57,96,42.5535848869156,29.8843100699733,55.2228597038579,.,.,.
"$15,000 to < $25,000",Montana,30,55,78,133,41.4495788793049,30.9985211000549,51.9006366585548,45.1786102635758,23.768662800003,66.5885577271486
"$25,000 to < $35,000",Montana,30,74,111,185,37.3151546135883,29.645582674423,44.9847265527536,34.4909048765002,18.518784387575,50.4630253654253
"$35,000 to < $50,000",Montana,30,93,88,181,52.4676290454629,43.7151526885052,61.2201054024206,48.4854080368892,33.0848114602187,63.8860046135598
"$50,000 to < $75,000",Montana,30,130,135,265,48.8543466707503,41.5564501922491,56.1522431492516,47.4060339700365,28.7581758583312,66.0538920817418
"$75,000 to < $100,000",Montana,30,127,116,243,49.0218243709477,41.5253208677967,56.5183278740988,43.8393275987647,27.1114584377037,60.5671967598257
"$100,000 to < $200,000",Montana,30,174,131,305,57.14241866686,50.8105682879721,63.4742690457479,59.8775932837473,38.1987356436749,81.5564509238197
"$200,000 or more",Montana,30,43,27,70,61.7396217461705,49.6261090348661,73.8531344574749,70.7618317553429,46.3781142989585,95.1455492117273
"Don’t know/Not sure/Missing",Montana,30,87,110,197,39.8119760603556,31.1251970089975,48.4987551117137,42.919092549997,23.8774675185769,61.960717581417
"Less than $15,000",Nebraska,31,38,78,116,37.1246431028736,23.6424089346781,50.606877271069,38.8971697512301,17.8201951531144,59.9741443493457
"$15,000 to < $25,000",Nebraska,31,63,111,174,32.4193592613862,23.7040035440702,41.1347149787021,33.9291305892383,22.1737974204565,45.6844637580202
"$25,000 to < $35,000",Nebraska,31,82,173,255,33.2598697096916,25.5249332555799,40.9948061638033,39.8998992487855,26.0123143217295,53.7874841758414
"$35,000 to < $50,000",Nebraska,31,99,134,233,45.1996325798114,36.6338262118552,53.7654389477675,46.1723199573213,31.1791660641341,61.1654738505085
"$50,000 to < $75,000",Nebraska,31,146,201,347,43.8606018805337,37.0792117366433,50.6419920244241,43.9174312203042,26.3384193796292,61.4964430609793
"$75,000 to < $100,000",Nebraska,31,143,136,279,51.8322531171471,44.1087567092698,59.5557495250244,48.9749687523559,25.7530800080355,72.1968574966763
"$100,000 to < $200,000",Nebraska,31,174,130,304,55.3624607089825,47.6153839947325,63.1095374232324,51.0298248821373,30.5497004414556,71.509949322819
"$200,000 or more",Nebraska,31,45,19,64,71.07191783696,57.0583346652406,85.0855010086794,77.2196971139732,37.7592061589944,100
"Don’t know/Not sure/Missing",Nebraska,31,65,130,195,30.4929094673636,22.8238642332674,38.1619547014597,31.651849559444,17.9048775542544,45.3988215646336
"Less than $15,000",Nevada,32,15,34,49,26.8548722453936,12.097033450794,41.6127110399932,.,.,.
"$15,000 to < $25,000",Nevada,32,29,48,77,51.8697345014328,34.4912057143098,69.2482632885558,61.5987086802604,43.7532550053843,79.4441623551365
"$25,000 to < $35,000",Nevada,32,28,61,89,25.82285650007,14.422346325444,37.2233666746961,.,.,.
"$35,000 to < $50,000",Nevada,32,25,74,99,18.6806573765815,10.0369434232373,27.3243713299256,36.2896599187141,19.7361520828597,52.8431677545685
"$50,000 to < $75,000",Nevada,32,52,64,116,39.173039499378,27.4992702767994,50.8468087219565,.,.,.
"$75,000 to < $100,000",Nevada,32,59,60,119,56.5710573566467,42.7265771884894,70.415537524804,62.5357246904589,32.746514097208,92.3249352837099
"$100,000 to < $200,000",Nevada,32,80,70,150,49.5594853726633,37.1887347695561,61.9302359757705,50.9188231448272,30.8200844554458,71.0175618342087
"$200,000 or more",Nevada,32,27,24,51,47.6009607864154,30.1705047033743,65.0314168694565,.,.,.
"Don’t know/Not sure/Missing",Nevada,32,43,75,118,28.6003366609606,17.6962500372012,39.5044232847199,.,.,.
"Less than $15,000","New Hampshire",33,21,38,59,32.6352728123335,21.6311523694652,43.6393932552017,33.1125595408906,22.0078669736864,44.2172521080947
"$15,000 to < $25,000","New Hampshire",33,34,47,81,41.5679237604128,28.4821767256248,54.6536707952007,50.7822454923577,35.2365669499747,66.3279240347407
"$25,000 to < $35,000","New Hampshire",33,38,45,83,33.605240298747,22.0669569932301,45.143523604264,35.8337288432142,18.7036290209747,52.9638286654538
"$35,000 to < $50,000","New Hampshire",33,54,66,120,40.8611500023734,27.9490644107116,53.7732355940352,40.8375334080056,27.893726974625,53.7813398413862
"$50,000 to < $75,000","New Hampshire",33,101,101,202,50.1135300068863,41.0747583580999,59.1523016556728,49.8029018431768,33.1633721966773,66.4424314896763
"$75,000 to < $100,000","New Hampshire",33,127,87,214,64.1213867965645,55.9169755900425,72.3257980030865,63.2872618638318,41.4237451693405,85.150778558323
"$100,000 to < $200,000","New Hampshire",33,234,149,383,60.0047371824679,53.781491086153,66.2279832787829,53.8702958602134,36.9567239160732,70.7838678043535
"$200,000 or more","New Hampshire",33,69,43,112,55.6792805813909,45.369500079432,65.9890610833498,59.4352278328918,42.0026091247442,76.8678465410395
"Don’t know/Not sure/Missing","New Hampshire",33,102,112,214,38.2892088670758,30.1232651393249,46.4551525948268,32.7892578575402,14.6289668432754,50.949548871805
"Less than $15,000","New Jersey",34,34,58,92,40.3174729912039,23.5294375871925,57.1055083952153,41.7681690063356,21.8474849736427,61.6888530390284
"$15,000 to < $25,000","New Jersey",34,46,93,139,34.4071216128909,24.0296938696018,44.78454935618,.,.,.
"$25,000 to < $35,000","New Jersey",34,51,98,149,26.8580889799417,17.0049184003535,36.71125955953,.,.,.
"$35,000 to < $50,000","New Jersey",34,65,75,140,43.2165563706925,33.2401583350481,53.1929544063369,40.8993521224598,19.8295310104265,61.969173234493
"$50,000 to < $75,000","New Jersey",34,102,123,225,43.4945106176927,34.5791206920383,52.4099005433472,43.7139067700187,22.6899128048405,64.7379007351969
"$75,000 to < $100,000","New Jersey",34,142,117,259,55.6453382037119,47.7311918043827,63.5594846030411,50.1009706459403,23.690379662026,76.5115616298547
"$100,000 to < $200,000","New Jersey",34,339,190,529,59.6833971959069,54.4370275801245,64.9297668116894,54.6529578214253,31.4729702765215,77.832945366329
"$200,000 or more","New Jersey",34,169,91,260,61.4256199367142,53.4301399585351,69.4210999148933,59.3425164861196,37.8203380847862,80.8646948874531
"Don’t know/Not sure/Missing","New Jersey",34,206,227,433,41.3060794617479,35.3617883580078,47.250370565488,43.261997597093,29.198736240113,57.325258954073
"Less than $15,000","New Mexico",35,40,92,132,30.5403956705199,21.2481465251232,39.8326448159166,.,.,.
"$15,000 to < $25,000","New Mexico",35,58,107,165,31.8662964884401,22.7769293645061,40.9556636123741,30.8034807142789,13.4017263337965,48.2052350947613
"$25,000 to < $35,000","New Mexico",35,73,134,207,35.7626498167948,26.4776306680258,45.0476689655638,35.3189852913893,18.4802680532471,52.1577025295314
"$35,000 to < $50,000","New Mexico",35,61,87,148,41.0802992683233,30.6751071963766,51.48549134027,41.4148156813698,20.2814955032177,62.5481358595219
"$50,000 to < $75,000","New Mexico",35,88,97,185,50.2283037150832,40.0294872539796,60.4271201761868,56.0728161828538,36.8822376327632,75.2633947329443
"$75,000 to < $100,000","New Mexico",35,69,83,152,44.188602745711,33.0548037037685,55.3224017876534,40.066210513832,20.2386118454983,59.8938091821657
"$100,000 to < $200,000","New Mexico",35,102,83,185,62.4115004299496,52.5711106756086,72.2518901842907,67.8243985052472,39.9317051565129,95.7170918539814
"$200,000 or more","New Mexico",35,13,19,32,.,.,.,.,.,.
"Don’t know/Not sure/Missing","New Mexico",35,52,71,123,40.8810103887326,29.7558846981166,52.0061360793487,.,.,.
"Less than $15,000","New York",36,80,191,271,28.8465967459117,20.8725032774812,36.8206902143422,.,.,.
"$15,000 to < $25,000","New York",36,178,259,437,33.9243985648186,28.4053591863728,39.4434379432644,31.5955289056669,20.3067786025913,42.8842792087425
"$25,000 to < $35,000","New York",36,173,286,459,32.984842641215,26.9389771534942,39.0307081289358,35.5104668236812,23.994730106265,47.0262035410975
"$35,000 to < $50,000","New York",36,186,261,447,41.0897197616196,34.6699613395978,47.5094781836414,42.8803885277068,30.0121580483229,55.7486190070908
"$50,000 to < $75,000","New York",36,281,268,549,44.2752880382216,38.0689891443458,50.4815869320975,45.1112745302988,30.819954740042,59.4025943205556
"$75,000 to < $100,000","New York",36,322,210,532,59.2293640733466,53.7525068486699,64.7062212980233,61.2730260964732,50.2715749100026,72.2744772829439
"$100,000 to < $200,000","New York",36,607,342,949,61.9747075825092,57.7310556014763,66.2183595635421,60.4344273609802,49.123926261028,71.7449284609324
"$200,000 or more","New York",36,248,111,359,61.5504943352166,54.336654647063,68.7643340233702,62.5028204875274,50.6774878315938,74.3281531434611
"Don’t know/Not sure/Missing","New York",36,354,479,833,37.0873256117204,32.762840674858,41.4118105485828,38.2005395374632,27.0448936536587,49.3561854212676
"Less than $15,000","North Carolina",37,32,56,88,31.1869127590308,19.7043590658831,42.6694664521784,41.2186220981655,24.7557854931665,57.6814587031644
"$15,000 to < $25,000","North Carolina",37,49,96,145,40.1651884563492,27.4271670448023,52.9032098678961,.,.,.
"$25,000 to < $35,000","North Carolina",37,71,95,166,41.2080651095746,32.2589525209978,50.1571776981515,.,.,.
"$35,000 to < $50,000","North Carolina",37,79,74,153,53.7877494969999,43.9721289477239,63.603370046276,46.6341394745504,28.3841662086268,64.884112740474
"$50,000 to < $75,000","North Carolina",37,104,89,193,56.9239747135806,48.1508958510762,65.697053576085,56.4439788116978,38.6228780246443,74.2650795987512
"$75,000 to < $100,000","North Carolina",37,102,63,165,58.3281961443876,49.1237718188716,67.5326204699036,61.676913078931,44.4857660933375,78.8680600645246
"$100,000 to < $200,000","North Carolina",37,159,78,237,68.0803869638073,60.6645441864547,75.4962297411598,60.5117976292335,37.5926133728905,83.4309818855765
"$200,000 or more","North Carolina",37,67,24,91,70.9980469969021,59.3473058595641,82.64878813424,62.6771646081015,42.5763619089904,82.7779673072126
"Don’t know/Not sure/Missing","North Carolina",37,111,170,281,36.9820879328537,29.8804402055816,44.0837356601257,41.487143193438,23.119012798462,59.855273588414
"Less than $15,000","North Dakota",38,11,29,40,.,.,.,.,.,.
"$15,000 to < $25,000","North Dakota",38,21,26,47,42.4242758188738,24.8924969193933,59.9560547183544,.,.,.
"$25,000 to < $35,000","North Dakota",38,28,43,71,37.5715989711045,24.231443072431,50.9117548697781,.,.,.
"$35,000 to < $50,000","North Dakota",38,54,48,102,49.3506254061856,37.6494916237785,61.0517591885927,44.610968664704,18.962449125955,70.2594882034529
"$50,000 to < $75,000","North Dakota",38,96,78,174,54.1448608472288,45.3922046529307,62.897517041527,62.8261109922092,38.0929569440717,87.5592650403466
"$75,000 to < $100,000","North Dakota",38,76,70,146,52.3663402981661,43.0563193041545,61.6763612921777,46.4776657598078,24.508165009553,68.4471665100627
"$100,000 to < $200,000","North Dakota",38,126,98,224,55.5489111402933,48.155804598537,62.9420176820497,50.0333177589071,27.5233187295672,72.543316788247
"$200,000 or more","North Dakota",38,37,12,49,77.5584234074708,64.8445745122818,90.2722723026599,84.5990756345335,66.9913173889638,100
"Don’t know/Not sure/Missing","North Dakota",38,52,98,150,34.9619407660897,25.6461058246496,44.2777757075299,.,.,.
"Less than $15,000",Ohio,39,98,183,281,34.6295490545655,24.6828747315198,44.5762233776112,.,.,.
"$15,000 to < $25,000",Ohio,39,141,259,400,37.5536082358945,29.8530014095015,45.2542150622875,35.9215989394767,19.4873679710748,52.3558299078786
"$25,000 to < $35,000",Ohio,39,181,294,475,34.9430493168817,28.7660834912575,41.1200151425059,33.1679670746837,20.2834990858163,46.052435063551
"$35,000 to < $50,000",Ohio,39,208,249,457,43.2921507595402,36.8217012091958,49.7626003098845,41.6255618970535,27.7262150266909,55.5249087674161
"$50,000 to < $75,000",Ohio,39,319,307,626,50.5878103772155,44.9190526770488,56.2565680773822,49.1582257679522,37.8048021726024,60.5116493633019
"$75,000 to < $100,000",Ohio,39,308,268,576,51.8300836913164,46.1080181250203,57.5521492576124,45.3235468759183,30.7411061443432,59.9059876074933
"$100,000 to < $200,000",Ohio,39,583,308,891,63.2558002915903,58.9108411727037,67.6007594104768,64.3960171590841,52.2389585635388,76.5530757546295
"$200,000 or more",Ohio,39,132,75,207,61.1757709921462,52.1121427205727,70.2393992637198,66.1727315214569,51.0419490554146,81.3035139874993
"Don’t know/Not sure/Missing",Ohio,39,237,343,580,33.7433630876894,28.514185694053,38.9725404813259,33.0707984154341,19.3161836272307,46.8254132036376
"Less than $15,000",Oklahoma,40,46,84,130,36.4982033892516,27.1037246422976,45.8926821362057,37.5324532173292,21.1229922016616,53.9419142329968
"$15,000 to < $25,000",Oklahoma,40,40,122,162,28.9363246504138,20.0992555597521,37.7733937410755,.,.,.
"$25,000 to < $35,000",Oklahoma,40,72,147,219,34.0698346130418,26.9273200086019,41.2123492174817,33.7882286121753,18.1830166379218,49.3934405864288
"$35,000 to < $50,000",Oklahoma,40,85,118,203,43.4346512943431,35.6777073265183,51.191595262168,40.5657527052351,24.1323113937,56.9991940167702
"$50,000 to < $75,000",Oklahoma,40,121,140,261,43.8333452670344,36.4069391339511,51.2597514001177,43.4162091324588,28.2069703331683,58.6254479317492
"$75,000 to < $100,000",Oklahoma,40,115,83,198,55.7834482547247,47.9160034522064,63.6508930572431,58.1452462805982,40.0186739393994,76.2718186217971
"$100,000 to < $200,000",Oklahoma,40,153,107,260,59.1372535887183,52.5332496049157,65.7412575725209,58.7204075805244,29.3006983629422,88.1401167981067
"$200,000 or more",Oklahoma,40,23,25,48,45.0411570586326,30.2795063447306,59.8028077725347,50.766044538497,31.4607043837172,70.0713846932768
"Don’t know/Not sure/Missing",Oklahoma,40,72,122,194,40.167279975173,32.48871516648,47.8458447838659,37.3809210154285,21.2167946254943,53.5450474053626
"Less than $15,000",Oregon,41,37,51,88,43.0617799829145,30.1117987639947,56.0117612018343,.,.,.
"$15,000 to < $25,000",Oregon,41,59,81,140,40.9052137961584,30.9945945276913,50.8158330646256,.,.,.
"$25,000 to < $35,000",Oregon,41,64,93,157,42.1334757028919,32.1612049961517,52.1057464096321,42.6419366510742,18.0775292779318,67.2063440242165
"$35,000 to < $50,000",Oregon,41,82,106,188,44.0266283482263,35.8835147538751,52.1697419425775,.,.,.
"$50,000 to < $75,000",Oregon,41,114,110,224,47.7590509332285,39.5815114872364,55.9365903792207,51.9098646399686,35.7998283443629,68.0199009355743
"$75,000 to < $100,000",Oregon,41,125,91,216,55.3990754482095,47.3984887687509,63.3996621276681,49.3481363763107,30.2348950836907,68.4613776689308
"$100,000 to < $200,000",Oregon,41,191,134,325,58.0629241484571,51.9160457209743,64.20980257594,54.1979970871551,34.0655607643785,74.3304334099318
"$200,000 or more",Oregon,41,57,45,102,51.554754859897,40.4895013116178,62.6200084081763,62.2745886852368,41.2247784664534,83.3243989040203
"Don’t know/Not sure/Missing",Oregon,41,126,160,286,37.8015312720024,31.3625966879722,44.2404658560325,43.8415304100311,28.6632825461163,59.0197782739459
"Less than $15,000",Pennsylvania,42,22,39,61,44.4783949726911,24.5888440692997,64.3679458760826,39.3047927544975,17.7733988030706,60.8361867059245
"$15,000 to < $25,000",Pennsylvania,42,45,64,109,41.495505694885,24.5122837340627,58.4787276557072,41.4822229557174,20.3714467765576,62.5929991348773
"$25,000 to < $35,000",Pennsylvania,42,49,75,124,36.8010761169486,25.017766362875,48.5843858710223,40.2008505749214,18.7226792569175,61.6790218929253
"$35,000 to < $50,000",Pennsylvania,42,71,91,162,45.205216950676,34.1196365398218,56.2907973615302,42.1836498787581,19.5682225518767,64.7990772056396
"$50,000 to < $75,000",Pennsylvania,42,109,102,211,55.9782040511876,47.0064325975665,64.9499755048088,56.627984783763,38.7096584711376,74.5463110963884
"$75,000 to < $100,000",Pennsylvania,42,108,84,192,54.9875348055674,45.4405803442353,64.5344892668995,54.9745978413209,29.881229421703,80.0679662609387
"$100,000 to < $200,000",Pennsylvania,42,151,101,252,54.590740270198,45.5765943663519,63.6048861740442,57.7204521174442,43.864189604789,71.5767146300993
"$200,000 or more",Pennsylvania,42,58,26,84,73.9123471337769,62.913893543748,84.9108007238057,74.3618535616225,59.715880010254,89.007827112991
"Don’t know/Not sure/Missing",Pennsylvania,42,88,124,212,35.8010161514868,27.7830502418023,43.8189820611714,31.0251642151345,14.613818960995,47.436509469274
"Less than $15,000","Rhode Island",44,37,59,96,28.1695541381263,18.2418634037196,38.0972448725329,.,.,.
"$15,000 to < $25,000","Rhode Island",44,46,91,137,23.7362017717442,15.3906436279643,32.0817599155241,.,.,.
"$25,000 to < $35,000","Rhode Island",44,55,71,126,45.4603137438194,34.8109856847535,56.1096418028854,44.2105741352118,22.3953766844559,66.0257715859678
"$35,000 to < $50,000","Rhode Island",44,58,63,121,44.3483495415945,31.4133700244196,57.2833290587695,.,.,.
"$50,000 to < $75,000","Rhode Island",44,101,93,194,50.6243152971667,41.3799873616152,59.8686432327181,48.2960891537927,20.1651098959074,76.4270684116781
"$75,000 to < $100,000","Rhode Island",44,126,79,205,58.0759254535663,49.7950422130638,66.3568086940689,61.8897701599889,44.5075908053704,79.2719495146074
"$100,000 to < $200,000","Rhode Island",44,258,122,380,66.8078071696392,59.9714635305853,73.6441508086931,64.085005881288,48.2535990519096,79.9164127106665
"$200,000 or more","Rhode Island",44,91,38,129,62.6751190182335,52.5317702418737,72.8184677945934,55.0460011242888,37.0873598092577,73.0046424393199
"Don’t know/Not sure/Missing","Rhode Island",44,109,125,234,40.9454565759257,32.9257374741621,48.9651756776893,36.7225354941346,17.0859207051668,56.3591502831024
"Less than $15,000","South Carolina",45,50,91,141,37.6779381936921,26.7577288130323,48.5981475743519,46.3464302463998,24.7065234586459,67.9863370341536
"$15,000 to < $25,000","South Carolina",45,70,152,222,26.3300378897269,19.101085764552,33.5589900149019,29.0322670892151,14.0300398821455,44.0344942962847
"$25,000 to < $35,000","South Carolina",45,104,169,273,34.7422883067617,27.8616637651562,41.6229128483673,31.2330174375271,17.9500827968671,44.5159520781871
"$35,000 to < $50,000","South Carolina",45,118,145,263,43.1811308903464,35.3604885090823,51.0017732716106,40.9740519987484,26.7317096835054,55.2163943139915
"$50,000 to < $75,000","South Carolina",45,181,161,342,47.9426142711112,41.1535866801653,54.7316418620571,48.4785575263317,30.6349279559022,66.3221870967612
"$75,000 to < $100,000","South Carolina",45,148,132,280,49.0532364619954,41.1575616431245,56.9489112808664,46.9866809411538,31.9506812010647,62.0226806812428
"$100,000 to < $200,000","South Carolina",45,245,165,410,59.9739821618765,53.7007390613226,66.2472252624304,53.4121652097409,41.1629451981356,65.6613852213462
"$200,000 or more","South Carolina",45,72,25,97,72.0784193970239,60.4578994432114,83.6989393508364,74.9033130556698,58.9968816118179,90.8097444995218
"Don’t know/Not sure/Missing","South Carolina",45,155,205,360,35.0605189564137,28.7207389013503,41.4002990114771,37.4377332888197,23.3711619270063,51.504304650633
"Less than $15,000","South Dakota",46,30,50,80,17.9021256708958,10.4275472641224,25.3767040776691,20.5045977074146,10.3505583988157,30.6586370160135
"$15,000 to < $25,000","South Dakota",46,58,87,145,40.4762702974655,23.988927057041,56.9636135378899,53.6815750101515,34.0617667329437,73.3013832873594
"$25,000 to < $35,000","South Dakota",46,62,124,186,23.5334708487079,14.8092626940139,32.2576790034019,.,.,.
"$35,000 to < $50,000","South Dakota",46,122,141,263,45.6359435821389,31.0505484979579,60.2213386663198,47.6250269572883,29.1091201177945,66.1409337967821
"$50,000 to < $75,000","South Dakota",46,159,172,331,37.8494362353187,24.6613412422595,51.0375312283779,45.9154362884759,30.956792469422,60.8740801075299
"$75,000 to < $100,000","South Dakota",46,161,111,272,69.9174257505756,49.8984399214305,89.9364115797206,75.5217906580431,62.7867964565376,88.2567848595485
"$100,000 to < $200,000","South Dakota",46,174,156,330,58.3354508964804,45.1676171475182,71.5032846454426,62.7498689977788,45.1189045523919,80.3808334431657
"$200,000 or more","South Dakota",46,44,30,74,52.5868864714561,33.4637541665823,71.7100187763298,61.1695327672709,40.8989543672809,81.4401111672609
"Don’t know/Not sure/Missing","South Dakota",46,138,175,313,32.1545430013504,17.7366452392801,46.5724407634207,32.9297205971478,22.2368251092324,43.6226160850632
"Less than $15,000",Tennessee,47,33,84,117,34.7646657325239,23.1145595316863,46.4147719333614,34.640951229628,15.1851183119003,54.0967841473557
"$15,000 to < $25,000",Tennessee,47,51,89,140,38.022210931266,28.5943793116966,47.4500425508353,44.3546749754143,29.7745125613255,58.9348373895031
"$25,000 to < $35,000",Tennessee,47,54,102,156,30.006133059077,21.3441708120167,38.6680953061373,29.91672030323,14.9093074011708,44.9241332052891
"$35,000 to < $50,000",Tennessee,47,81,112,193,39.2835023059085,30.2420576157489,48.3249469960681,34.5744050834879,18.0542948751095,51.0945152918664
"$50,000 to < $75,000",Tennessee,47,92,112,204,38.4831675435445,29.9854619812756,46.9808731058133,36.4786185903251,23.8380815006676,49.1191556799826
"$75,000 to < $100,000",Tennessee,47,78,85,163,51.8605372605058,42.9253118258194,60.7957626951922,49.2500166710165,37.2569226297353,61.2431107122978
"$100,000 to < $200,000",Tennessee,47,120,95,215,55.5181007685876,47.1690681307304,63.8671334064447,48.2379149789012,34.3070506053374,62.168779352465
"$200,000 or more",Tennessee,47,40,16,56,68.8891734374233,55.2251481262074,82.5531987486392,72.8221234853476,49.2063683274176,96.4378786432777
"Don’t know/Not sure/Missing",Tennessee,47,65,123,188,30.2528191363882,21.3673634684352,39.1382748043412,30.2921320352153,16.0477250056465,44.536539064784
"Less than $15,000",Texas,48,87,245,332,26.108440442817,18.356985777314,33.85989510832,20.3974672103466,9.59157013054163,31.2033642901516
"$15,000 to < $25,000",Texas,48,121,268,389,31.1528770943209,24.0748686005285,38.2308855881133,29.2406251625152,13.8385262273645,44.6427240976659
"$25,000 to < $35,000",Texas,48,156,267,423,37.5779820241102,29.8105276520157,45.3454363962048,37.1677474652251,25.1915523441731,49.143942586277
"$35,000 to < $50,000",Texas,48,141,215,356,39.7509856738392,31.9834070600338,47.5185642876447,40.1475688059736,27.6805567019492,52.614580909998
"$50,000 to < $75,000",Texas,48,211,238,449,37.9308988315454,30.2045081433424,45.6572895197485,37.5463691042392,18.1990408826899,56.8936973257886
"$75,000 to < $100,000",Texas,48,206,179,385,53.1769178616501,44.9704819007683,61.3833538225318,47.6801597834061,33.328104056861,62.0322155099511
"$100,000 to < $200,000",Texas,48,390,333,723,51.0972269337403,45.0925099584145,57.1019439090662,47.8956278071366,35.4812185592379,60.3100370550353
"$200,000 or more",Texas,48,149,92,241,52.325932445504,40.905513831726,63.746351059282,47.2792214267485,32.6557754470796,61.9026674064173
"Don’t know/Not sure/Missing",Texas,48,218,319,537,36.537428321251,29.3670502449117,43.7078063975903,38.539827366304,25.1692322241988,51.9104225084093
"Less than $15,000",Utah,49,27,59,86,40.3986616023446,25.5024494262173,55.294873778472,40.917144998036,19.802315940782,62.0319740552899
"$15,000 to < $25,000",Utah,49,44,85,129,28.8486443881287,19.0534038623345,38.6438849139229,30.8808624730787,14.5879222401117,47.1738027060457
"$25,000 to < $35,000",Utah,49,94,166,260,38.4987292521927,30.9303942560365,46.0670642483489,38.2913329857121,22.4902241987366,54.0924417726877
"$35,000 to < $50,000",Utah,49,94,130,224,40.3922283007023,32.4974182991696,48.287038302235,39.3701124191518,21.4580608810432,57.2821639572604
"$50,000 to < $75,000",Utah,49,163,236,399,38.1810394597892,31.9809959407224,44.381082978856,32.6504075415451,20.3716258827116,44.9291892003786
"$75,000 to < $100,000",Utah,49,176,224,400,38.7185953715579,32.8722922817165,44.5648984613994,44.729354786677,32.6179613513786,56.8407482219754
"$100,000 to < $200,000",Utah,49,377,329,706,53.78359910358,49.2865789201514,58.2806192870086,51.0231714976871,38.7841109050698,63.2622320903044
"$200,000 or more",Utah,49,96,78,174,48.9940421640006,39.6193484395741,58.368735888427,46.6803345641968,32.889257201541,60.4714119268526
"Don’t know/Not sure/Missing",Utah,49,148,297,445,30.394280714586,25.1646666608699,35.6238947683021,28.906214201756,16.8980324218124,40.9143959816997
"Less than $15,000",Vermont,50,31,52,83,29.5266726177821,17.5901572848856,41.4631879506785,.,.,.
"$15,000 to < $25,000",Vermont,50,55,77,132,34.6650022014655,25.6014478194714,43.7285565834597,43.3174268953492,27.7722775450685,58.86257624563
"$25,000 to < $35,000",Vermont,50,64,93,157,39.3019087164532,30.4394023462095,48.1644150866969,49.9520483680718,35.1685005462497,64.7355961898939
"$35,000 to < $50,000",Vermont,50,107,123,230,45.4798169793936,36.9151719661108,54.0444619926765,43.7215371280666,28.024684663845,59.4183895922882
"$50,000 to < $75,000",Vermont,50,207,171,378,50.7474554653182,44.2258503257945,57.2690606048418,50.8095036490636,36.7099903281136,64.9090169700135
"$75,000 to < $100,000",Vermont,50,168,159,327,49.1463586870782,42.8081016444517,55.4846157297047,45.5717881974591,34.2377723324516,56.9058040624667
"$100,000 to < $200,000",Vermont,50,335,244,579,54.8176826555178,49.8524161836663,59.7829491273693,53.5989529731558,39.1478184905854,68.0500874557261
"$200,000 or more",Vermont,50,86,51,137,62.3823549781712,52.6830957998052,72.0816141565373,64.9792056638169,45.2226341056649,84.7357772219688
"Don’t know/Not sure/Missing",Vermont,50,151,148,299,46.8208024322234,39.1284646916872,54.5131401727596,41.3188600683425,25.327994874363,57.309725262322
"Less than $15,000",Virginia,51,35,76,111,24.6364322025628,15.7851772460228,33.4876871591029,25.312670840512,11.3789303650198,39.2464113160043
"$15,000 to < $25,000",Virginia,51,53,119,172,33.6800090975444,23.7093591904171,43.6506590046716,31.4368553644199,21.7565483354853,41.1171623933545
"$25,000 to < $35,000",Virginia,51,87,140,227,37.2170186714176,28.9597087036161,45.474328639219,35.2697864491836,21.4445180467408,49.0950548516264
"$35,000 to < $50,000",Virginia,51,113,156,269,37.1913134697929,29.9712127331281,44.4114142064576,36.6517055185217,22.7090549199125,50.594356117131
