Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Deaths,Population,Crude Rate
,2006,2006,Lung and Bronchus,22030,Arizona,04,2741,6029141,45.5
,2006,2006,Lung and Bronchus,22030,Arkansas,05,2066,2821761,73.2
,2006,2006,Lung and Bronchus,22030,California,06,13199,36021202,36.6
,2006,2006,Lung and Bronchus,22030,Colorado,08,1558,4720423,33
,2006,2006,Lung and Bronchus,22030,Connecticut,09,1834,3517460,52.1
,2006,2006,Lung and Bronchus,22030,Delaware,10,557,859268,64.8
,2006,2006,Lung and Bronchus,22030,District of Columbia,11,271,570681,47.5
,2006,2006,Lung and Bronchus,22030,Florida,12,12018,18166990,66.2
,2006,2006,Lung and Bronchus,22030,Georgia,13,4456,9155813,48.7
,2006,2006,Lung and Bronchus,22030,Hawaii,15,565,1309731,43.1
,2006,2006,Lung and Bronchus,22030,Idaho,16,589,1468669,40.1
,2006,2006,Lung and Bronchus,22030,Illinois,17,6671,12643955,52.8
,2006,2006,Lung and Bronchus,22030,Indiana,18,4000,6332669,63.2
,2006,2006,Lung and Bronchus,22030,Iowa,19,1714,2982644,57.5
,2006,2006,Lung and Bronchus,22030,Kansas,20,1584,2762931,57.3
,2006,2006,Lung and Bronchus,22030,Kentucky,21,3325,4219239,78.8
,2006,2006,Lung and Bronchus,22030,Louisiana,22,2654,4302665,61.7
,2006,2006,Lung and Bronchus,22030,Maine,23,971,1323619,73.4
,2006,2006,Lung and Bronchus,22030,Maryland,24,2902,5627367,51.6
,2006,2006,Lung and Bronchus,22030,Massachusetts,25,3722,6410084,58.1
,2006,2006,Lung and Bronchus,22030,Michigan,26,5817,10036081,58
,2006,2006,Lung and Bronchus,22030,Minnesota,27,2353,5163555,45.6
,2006,2006,Lung and Bronchus,22030,Mississippi,28,2004,2904978,69
,2006,2006,Lung and Bronchus,22030,Missouri,29,3933,5842704,67.3
,2006,2006,Lung and Bronchus,22030,Montana,30,521,952692,54.7
,2006,2006,Lung and Bronchus,22030,Nebraska,31,904,1772693,51
,2006,2006,Lung and Bronchus,22030,Nevada,32,1307,2522658,51.8
,2006,2006,Lung and Bronchus,22030,New Hampshire,33,709,1308389,54.2
,2006,2006,Lung and Bronchus,22030,New Jersey,34,4403,8661679,50.8
,2006,2006,Lung and Bronchus,22030,New Mexico,35,694,1962137,35.4
,2006,2006,Lung and Bronchus,22030,New York,36,9176,19104631,48
,2006,2006,Lung and Bronchus,22030,North Carolina,37,5373,8917270,60.3
,2006,2006,Lung and Bronchus,22030,North Dakota,38,353,649422,54.4
,2006,2006,Lung and Bronchus,22030,Ohio,39,7455,11481213,64.9
,2006,2006,Lung and Bronchus,22030,Oklahoma,40,2440,3594090,67.9
,2006,2006,Lung and Bronchus,22030,Oregon,41,2117,3670883,57.7
,2006,2006,Lung and Bronchus,22030,Pennsylvania,42,7960,12510809,63.6
,2006,2006,Lung and Bronchus,22030,Rhode Island,44,601,1063096,56.5
,2006,2006,Lung and Bronchus,22030,South Carolina,45,2712,4357847,62.2
,2006,2006,Lung and Bronchus,22030,South Dakota,46,437,783033,55.8
,2006,2006,Lung and Bronchus,22030,Tennessee,47,4370,6088766,71.8
,2006,2006,Lung and Bronchus,22030,Texas,48,9723,23359580,41.6
,2006,2006,Lung and Bronchus,22030,Utah,49,445,2525507,17.6
,2006,2006,Lung and Bronchus,22030,Vermont,50,348,622892,55.9
,2006,2006,Lung and Bronchus,22030,Virginia,51,4064,7673725,53
,2006,2006,Lung and Bronchus,22030,Washington,53,3083,6370753,48.4
,2006,2006,Lung and Bronchus,22030,West Virginia,54,1587,1827912,86.8
,2006,2006,Lung and Bronchus,22030,Wisconsin,55,2852,5577655,51.1
,2006,2006,Lung and Bronchus,22030,Wyoming,56,234,522667,44.8
,2006,2006,Lung and Bronchus,22030,Puerto Rico,72,609,3805214,16
,2007,2007,Lung and Bronchus,22030,Alabama,01,3157,4672840,67.6
,2007,2007,Lung and Bronchus,22030,Alaska,02,253,680300,37.2
,2007,2007,Lung and Bronchus,22030,Arizona,04,2616,6167681,42.4
,2007,2007,Lung and Bronchus,22030,Arkansas,05,2033,2848650,71.4
,2007,2007,Lung and Bronchus,22030,California,06,13165,36250311,36.3
,2007,2007,Lung and Bronchus,22030,Colorado,08,1586,4803868,33
,2007,2007,Lung and Bronchus,22030,Connecticut,09,1800,3527270,51
,2007,2007,Lung and Bronchus,22030,Delaware,10,549,871749,63
,2007,2007,Lung and Bronchus,22030,District of Columbia,11,270,574404,47
,2007,2007,Lung and Bronchus,22030,Florida,12,11720,18367842,63.8
,2007,2007,Lung and Bronchus,22030,Georgia,13,4470,9349988,47.8
,2007,2007,Lung and Bronchus,22030,Hawaii,15,545,1315675,41.4
,2007,2007,Lung and Bronchus,22030,Idaho,16,600,1505105,39.9
,2007,2007,Lung and Bronchus,22030,Illinois,17,6902,12695866,54.4
,2007,2007,Lung and Bronchus,22030,Indiana,18,4017,6379599,63
,2007,2007,Lung and Bronchus,22030,Iowa,19,1834,2999212,61.1
,2007,2007,Lung and Bronchus,22030,Kansas,20,1510,2783785,54.2
,2007,2007,Lung and Bronchus,22030,Kentucky,21,3401,4256672,79.9
,2007,2007,Lung and Bronchus,22030,Louisiana,22,2628,4375581,60.1
,2007,2007,Lung and Bronchus,22030,Maine,23,913,1327040,68.8
,2007,2007,Lung and Bronchus,22030,Maryland,24,2812,5653408,49.7
,2007,2007,Lung and Bronchus,22030,Massachusetts,25,3609,6431559,56.1
,2007,2007,Lung and Bronchus,22030,Michigan,26,5914,10001284,59.1
,2007,2007,Lung and Bronchus,22030,Minnesota,27,2418,5207203,46.4
,2007,2007,Lung and Bronchus,22030,Mississippi,28,1924,2928350,65.7
,2007,2007,Lung and Bronchus,22030,Missouri,29,3864,5887612,65.6
,2007,2007,Lung and Bronchus,22030,Montana,30,567,964706,58.8
,2007,2007,Lung and Bronchus,22030,Nebraska,31,938,1783440,52.6
,2007,2007,Lung and Bronchus,22030,Nevada,32,1292,2601072,49.7
,2007,2007,Lung and Bronchus,22030,New Hampshire,33,747,1312540,56.9
,2007,2007,Lung and Bronchus,22030,New Jersey,34,4422,8677885,51
,2007,2007,Lung and Bronchus,22030,New Mexico,35,772,1990070,38.8
,2007,2007,Lung and Bronchus,22030,New York,36,9349,19132335,48.9
,2007,2007,Lung and Bronchus,22030,North Carolina,37,5349,9118037,58.7
,2007,2007,Lung and Bronchus,22030,North Dakota,38,302,652822,46.3
,2007,2007,Lung and Bronchus,22030,Ohio,39,7465,11500468,64.9
,2007,2007,Lung and Bronchus,22030,Oklahoma,40,2489,3634349,68.5
,2007,2007,Lung and Bronchus,22030,Oregon,41,2033,3722417,54.6
,2007,2007,Lung and Bronchus,22030,Pennsylvania,42,7944,12563937,63.2
,2007,2007,Lung and Bronchus,22030,Rhode Island,44,665,1057315,62.9
,2007,2007,Lung and Bronchus,22030,South Carolina,45,2698,4444110,60.7
,2007,2007,Lung and Bronchus,22030,South Dakota,46,424,791623,53.6
,2007,2007,Lung and Bronchus,22030,Tennessee,47,4343,6175727,70.3
,2007,2007,Lung and Bronchus,22030,Texas,48,9624,23831983,40.4
,2007,2007,Lung and Bronchus,22030,Utah,49,437,2597746,16.8
,2007,2007,Lung and Bronchus,22030,Vermont,50,404,623481,64.8
,2007,2007,Lung and Bronchus,22030,Virginia,51,4061,7751000,52.4
,2007,2007,Lung and Bronchus,22030,Washington,53,3179,6461587,49.2
,2007,2007,Lung and Bronchus,22030,West Virginia,54,1505,1834052,82.1
,2007,2007,Lung and Bronchus,22030,Wisconsin,55,2915,5610775,52
,2007,2007,Lung and Bronchus,22030,Wyoming,56,249,534876,46.6
,2007,2007,Lung and Bronchus,22030,Puerto Rico,72,616,3782995,16.3
,2008,2008,Lung and Bronchus,22030,Alabama,01,3079,4718206,65.3
,2008,2008,Lung and Bronchus,22030,Alaska,02,258,687455,37.5
,2008,2008,Lung and Bronchus,22030,Arizona,04,2669,6280362,42.5
,2008,2008,Lung and Bronchus,22030,Arkansas,05,2218,2874554,77.2
,2008,2008,Lung and Bronchus,22030,California,06,13067,36604337,35.7
,2008,2008,Lung and Bronchus,22030,Colorado,08,1600,4889730,32.7
,2008,2008,Lung and Bronchus,22030,Connecticut,09,1744,3545579,49.2
,2008,2008,Lung and Bronchus,22030,Delaware,10,571,883874,64.6
,2008,2008,Lung and Bronchus,22030,District of Columbia,11,294,580236,50.7
,2008,2008,Lung and Bronchus,22030,Florida,12,11963,18527305,64.6
,2008,2008,Lung and Bronchus,22030,Georgia,13,4325,9504843,45.5
,2008,2008,Lung and Bronchus,22030,Hawaii,15,555,1332213,41.7
,2008,2008,Lung and Bronchus,22030,Idaho,16,631,1534320,41.1
,2008,2008,Lung and Bronchus,22030,Illinois,17,6809,12747038,53.4
,2008,2008,Lung and Bronchus,22030,Indiana,18,4170,6424806,64.9
,2008,2008,Lung and Bronchus,22030,Iowa,19,1791,3016734,59.4
,2008,2008,Lung and Bronchus,22030,Kansas,20,1556,2808076,55.4
,2008,2008,Lung and Bronchus,22030,Kentucky,21,3478,4289878,81.1
,2008,2008,Lung and Bronchus,22030,Louisiana,22,2707,4435586,61
,2008,2008,Lung and Bronchus,22030,Maine,23,931,1330509,70
,2008,2008,Lung and Bronchus,22030,Maryland,24,2872,5684965,50.5
,2008,2008,Lung and Bronchus,22030,Massachusetts,25,3552,6468967,54.9
,2008,2008,Lung and Bronchus,22030,Michigan,26,5898,9946889,59.3
,2008,2008,Lung and Bronchus,22030,Minnesota,27,2432,5247018,46.4
,2008,2008,Lung and Bronchus,22030,Mississippi,28,1995,2947806,67.7
,2008,2008,Lung and Bronchus,22030,Missouri,29,3943,5923916,66.6
,2008,2008,Lung and Bronchus,22030,Montana,30,541,976415,55.4
,2008,2008,Lung and Bronchus,22030,Nebraska,31,884,1796378,49.2
,2008,2008,Lung and Bronchus,22030,Nevada,32,1327,2653630,50
,2008,2008,Lung and Bronchus,22030,New Hampshire,33,684,1315906,52
,2008,2008,Lung and Bronchus,22030,New Jersey,34,4273,8711090,49.1
,2008,2008,Lung and Bronchus,22030,New Mexico,35,767,2010662,38.1
,2008,2008,Lung and Bronchus,22030,New York,36,9230,19212436,48
,2008,2008,Lung and Bronchus,22030,North Carolina,37,5369,9309449,57.7
,2008,2008,Lung and Bronchus,22030,North Dakota,38,338,657569,51.4
,2008,2008,Lung and Bronchus,22030,Ohio,39,7345,11515391,63.8
,2008,2008,Lung and Bronchus,22030,Oklahoma,40,2386,3668976,65
,2008,2008,Lung and Bronchus,22030,Oregon,41,2079,3768748,55.2
,2008,2008,Lung and Bronchus,22030,Pennsylvania,42,7950,12612285,63
,2008,2008,Lung and Bronchus,22030,Rhode Island,44,692,1055003,65.6
,2008,2008,Lung and Bronchus,22030,South Carolina,45,2759,4528996,60.9
,2008,2008,Lung and Bronchus,22030,South Dakota,46,444,799124,55.6
,2008,2008,Lung and Bronchus,22030,Tennessee,47,4296,6247411,68.8
,2008,2008,Lung and Bronchus,22030,Texas,48,9647,24309039,39.7
,2008,2008,Lung and Bronchus,22030,Utah,49,371,2663029,13.9
,2008,2008,Lung and Bronchus,22030,Vermont,50,380,624151,60.9
,2008,2008,Lung and Bronchus,22030,Virginia,51,3969,7833496,50.7
,2008,2008,Lung and Bronchus,22030,Washington,53,3150,6562231,48
,2008,2008,Lung and Bronchus,22030,West Virginia,54,1468,1840310,79.8
,2008,2008,Lung and Bronchus,22030,Wisconsin,55,2912,5640996,51.6
,2008,2008,Lung and Bronchus,22030,Wyoming,56,223,546043,40.8
,2008,2008,Lung and Bronchus,22030,Puerto Rico,72,580,3760866,15.4
,2009,2009,Lung and Bronchus,22030,Alabama,01,3287,4757938,69.1
,2009,2009,Lung and Bronchus,22030,Alaska,02,266,698895,38.1
,2009,2009,Lung and Bronchus,22030,Arizona,04,2725,6343154,43
,2009,2009,Lung and Bronchus,22030,Arkansas,05,2151,2896843,74.3
,2009,2009,Lung and Bronchus,22030,California,06,13119,36961229,35.5
,2009,2009,Lung and Bronchus,22030,Colorado,08,1639,4972195,33
,2009,2009,Lung and Bronchus,22030,Connecticut,09,1772,3561807,49.8
,2009,2009,Lung and Bronchus,22030,Delaware,10,531,891730,59.5
,2009,2009,Lung and Bronchus,22030,District of Columbia,11,236,592228,39.8
,2009,2009,Lung and Bronchus,22030,Florida,12,11903,18652644,63.8
,2009,2009,Lung and Bronchus,22030,Georgia,13,4505,9620846,46.8
,2009,2009,Lung and Bronchus,22030,Hawaii,15,544,1346717,40.4
,2009,2009,Lung and Bronchus,22030,Idaho,16,641,1554439,41.2
,2009,2009,Lung and Bronchus,22030,Illinois,17,6646,12796778,51.9
,2009,2009,Lung and Bronchus,22030,Indiana,18,4067,6459325,63
,2009,2009,Lung and Bronchus,22030,Iowa,19,1758,3032870,58
,2009,2009,Lung and Bronchus,22030,Kansas,20,1571,2832704,55.5
,2009,2009,Lung and Bronchus,22030,Kentucky,21,3292,4317074,76.3
,2009,2009,Lung and Bronchus,22030,Louisiana,22,2704,4491648,60.2
,2009,2009,Lung and Bronchus,22030,Maine,23,912,1329590,68.6
,2009,2009,Lung and Bronchus,22030,Maryland,24,2843,5730388,49.6
,2009,2009,Lung and Bronchus,22030,Massachusetts,25,3574,6517613,54.8
,2009,2009,Lung and Bronchus,22030,Michigan,26,6006,9901591,60.7
,2009,2009,Lung and Bronchus,22030,Minnesota,27,2400,5281203,45.4
,2009,2009,Lung and Bronchus,22030,Mississippi,28,1931,2958774,65.3
,2009,2009,Lung and Bronchus,22030,Missouri,29,3845,5961088,64.5
,2009,2009,Lung and Bronchus,22030,Montana,30,477,983982,48.5
,2009,2009,Lung and Bronchus,22030,Nebraska,31,883,1812683,48.7
,2009,2009,Lung and Bronchus,22030,Nevada,32,1329,2684665,49.5
,2009,2009,Lung and Bronchus,22030,New Hampshire,33,747,1316102,56.8
,2009,2009,Lung and Bronchus,22030,New Jersey,34,4161,8755602,47.5
,2009,2009,Lung and Bronchus,22030,New Mexico,35,700,2036802,34.4
,2009,2009,Lung and Bronchus,22030,New York,36,9005,19307066,46.6
,2009,2009,Lung and Bronchus,22030,North Carolina,37,5395,9449566,57.1
,2009,2009,Lung and Bronchus,22030,North Dakota,38,309,664968,46.5
,2009,2009,Lung and Bronchus,22030,Ohio,39,7498,11528896,65
,2009,2009,Lung and Bronchus,22030,Oklahoma,40,2444,3717572,65.7
,2009,2009,Lung and Bronchus,22030,Oregon,41,2069,3808600,54.3
,2009,2009,Lung and Bronchus,22030,Pennsylvania,42,7760,12666858,61.3
,2009,2009,Lung and Bronchus,22030,Rhode Island,44,611,1053646,58
,2009,2009,Lung and Bronchus,22030,South Carolina,45,2778,4589872,60.5
,2009,2009,Lung and Bronchus,22030,South Dakota,46,386,807067,47.8
,2009,2009,Lung and Bronchus,22030,Tennessee,47,4390,6306019,69.6
,2009,2009,Lung and Bronchus,22030,Texas,48,9575,24801761,38.6
,2009,2009,Lung and Bronchus,22030,Utah,49,424,2723421,15.6
,2009,2009,Lung and Bronchus,22030,Vermont,50,374,624817,59.9
,2009,2009,Lung and Bronchus,22030,Virginia,51,4002,7925937,50.5
,2009,2009,Lung and Bronchus,22030,Washington,53,3212,6667426,48.2
,2009,2009,Lung and Bronchus,22030,West Virginia,54,1560,1847775,84.4
,2009,2009,Lung and Bronchus,22030,Wisconsin,55,2884,5669264,50.9
,2009,2009,Lung and Bronchus,22030,Wyoming,56,240,559851,42.9
,2009,2009,Lung and Bronchus,22030,Puerto Rico,72,614,3740410,16.4
,2010,2010,Lung and Bronchus,22030,Alabama,01,3236,4788081,67.6
,2010,2010,Lung and Bronchus,22030,Alaska,02,241,714026,33.8
,2010,2010,Lung and Bronchus,22030,Arizona,04,2722,6402172,42.5
,2010,2010,Lung and Bronchus,22030,Arkansas,05,2127,2921608,72.8
,2010,2010,Lung and Bronchus,22030,California,06,12960,37322860,34.7
,2010,2010,Lung and Bronchus,22030,Colorado,08,1635,5047145,32.4
,2010,2010,Lung and Bronchus,22030,Connecticut,09,1855,3580397,51.8
,2010,2010,Lung and Bronchus,22030,Delaware,10,603,899782,67
,2010,2010,Lung and Bronchus,22030,District of Columbia,11,226,604863,37.4
,2010,2010,Lung and Bronchus,22030,Florida,12,12009,18843093,63.7
,2010,2010,Lung and Bronchus,22030,Georgia,13,4418,9712592,45.5
,2010,2010,Lung and Bronchus,22030,Hawaii,15,548,1365018,40.1
,2010,2010,Lung and Bronchus,22030,Idaho,16,612,1571271,38.9
,2010,2010,Lung and Bronchus,22030,Illinois,17,6671,12845651,51.9
,2010,2010,Lung and Bronchus,22030,Indiana,18,4096,6491454,63.1
,2010,2010,Lung and Bronchus,22030,Iowa,19,1741,3051494,57.1
,2010,2010,Lung and Bronchus,22030,Kansas,20,1502,2858825,52.5
,2010,2010,Lung and Bronchus,22030,Kentucky,21,3570,4349251,82.1
,2010,2010,Lung and Bronchus,22030,Louisiana,22,2724,4544928,59.9
,2010,2010,Lung and Bronchus,22030,Maine,23,957,1328010,72.1
,2010,2010,Lung and Bronchus,22030,Maryland,24,2745,5791559,47.4
,2010,2010,Lung and Bronchus,22030,Massachusetts,25,3552,6569701,54.1
,2010,2010,Lung and Bronchus,22030,Michigan,26,5913,9880313,59.8
,2010,2010,Lung and Bronchus,22030,Minnesota,27,2370,5312209,44.6
,2010,2010,Lung and Bronchus,22030,Mississippi,28,1958,2970442,65.9
,2010,2010,Lung and Bronchus,22030,Missouri,29,3909,5996222,65.2
,2010,2010,Lung and Bronchus,22030,Montana,30,478,990886,48.2
,2010,2010,Lung and Bronchus,22030,Nebraska,31,929,1830136,50.8
,2010,2010,Lung and Bronchus,22030,Nevada,32,1251,2702108,46.3
,2010,2010,Lung and Bronchus,22030,New Hampshire,33,695,1317134,52.8
,2010,2010,Lung and Bronchus,22030,New Jersey,34,4171,8809128,47.3
,2010,2010,Lung and Bronchus,22030,New Mexico,35,756,2064960,36.6
,2010,2010,Lung and Bronchus,22030,New York,36,9112,19419863,46.9
,2010,2010,Lung and Bronchus,22030,North Carolina,37,5514,9571277,57.6
,2010,2010,Lung and Bronchus,22030,North Dakota,38,298,675050,44.1
,2010,2010,Lung and Bronchus,22030,Ohio,39,7345,11542128,63.6
,2010,2010,Lung and Bronchus,22030,Oklahoma,40,2402,3759526,63.9
,2010,2010,Lung and Bronchus,22030,Oregon,41,2066,3837741,53.8
,2010,2010,Lung and Bronchus,22030,Pennsylvania,42,7793,12716726,61.3
,2010,2010,Lung and Bronchus,22030,Rhode Island,44,614,1054925,58.2
,2010,2010,Lung and Bronchus,22030,South Carolina,45,2723,4634069,58.8
,2010,2010,Lung and Bronchus,22030,South Dakota,46,433,816075,53.1
,2010,2010,Lung and Bronchus,22030,Tennessee,47,4415,6356365,69.5
,2010,2010,Lung and Bronchus,22030,Texas,48,9519,25238866,37.7
,2010,2010,Lung and Bronchus,22030,Utah,49,459,2776098,16.5
,2010,2010,Lung and Bronchus,22030,Vermont,50,405,626351,64.7
,2010,2010,Lung and Bronchus,22030,Virginia,51,3974,8025154,49.5
,2010,2010,Lung and Bronchus,22030,Washington,53,3236,6743763,48
,2010,2010,Lung and Bronchus,22030,West Virginia,54,1555,1854428,83.9
,2010,2010,Lung and Bronchus,22030,Wisconsin,55,2971,5692094,52.2
,2010,2010,Lung and Bronchus,22030,Wyoming,56,234,564429,41.5
,2010,2010,Lung and Bronchus,22030,Puerto Rico,72,615,3721525,16.5
,2011,2011,Lung and Bronchus,22030,Alabama,01,3164,4812311,65.7
,2011,2011,Lung and Bronchus,22030,Alaska,02,265,722610,36.7
,2011,2011,Lung and Bronchus,22030,Arizona,04,2665,6447287,41.3
,2011,2011,Lung and Bronchus,22030,Arkansas,05,2112,2938936,71.9
,2011,2011,Lung and Bronchus,22030,California,06,12742,37653337,33.8
,2011,2011,Lung and Bronchus,22030,Colorado,08,1590,5119705,31.1
,2011,2011,Lung and Bronchus,22030,Connecticut,09,1734,3594525,48.2
,2011,2011,Lung and Bronchus,22030,Delaware,10,558,908309,61.4
,2011,2011,Lung and Bronchus,22030,District of Columbia,11,236,617919,38.2
,2011,2011,Lung and Bronchus,22030,Florida,12,11818,19040534,62.1
,2011,2011,Lung and Bronchus,22030,Georgia,13,4472,9805864,45.6
,2011,2011,Lung and Bronchus,22030,Hawaii,15,543,1385040,39.2
,2011,2011,Lung and Bronchus,22030,Idaho,16,619,1586608,39
,2011,2011,Lung and Bronchus,22030,Illinois,17,6616,12893479,51.3
,2011,2011,Lung and Bronchus,22030,Indiana,18,3883,6521740,59.5
,2011,2011,Lung and Bronchus,22030,Iowa,19,1730,3070205,56.3
,2011,2011,Lung and Bronchus,22030,Kansas,20,1508,2872711,52.5
,2011,2011,Lung and Bronchus,22030,Kentucky,21,3389,4374688,77.5
,2011,2011,Lung and Bronchus,22030,Louisiana,22,2707,4577373,59.1
,2011,2011,Lung and Bronchus,22030,Maine,23,920,1330080,69.2
,2011,2011,Lung and Bronchus,22030,Maryland,24,2690,5854468,45.9
,2011,2011,Lung and Bronchus,22030,Massachusetts,25,3414,6630477,51.5
,2011,2011,Lung and Bronchus,22030,Michigan,26,5868,9896397,59.3
,2011,2011,Lung and Bronchus,22030,Minnesota,27,2320,5353021,43.3
,2011,2011,Lung and Bronchus,22030,Mississippi,28,1928,2978033,64.7
,2011,2011,Lung and Bronchus,22030,Missouri,29,3833,6011737,63.8
,2011,2011,Lung and Bronchus,22030,Montana,30,584,998287,58.5
,2011,2011,Lung and Bronchus,22030,Nebraska,31,866,1843859,47
,2011,2011,Lung and Bronchus,22030,Nevada,32,1321,2710920,48.7
,2011,2011,Lung and Bronchus,22030,New Hampshire,33,798,1321998,60.4
,2011,2011,Lung and Bronchus,22030,New Jersey,34,4119,8877379,46.4
,2011,2011,Lung and Bronchus,22030,New Mexico,35,703,2082326,33.8
,2011,2011,Lung and Bronchus,22030,New York,36,9059,19601165,46.2
,2011,2011,Lung and Bronchus,22030,North Carolina,37,5535,9642058,57.4
,2011,2011,Lung and Bronchus,22030,North Dakota,38,331,687105,48.2
,2011,2011,Lung and Bronchus,22030,Ohio,39,7402,11559008,64
,2011,2011,Lung and Bronchus,22030,Oklahoma,40,2501,3786469,66.1
,2011,2011,Lung and Bronchus,22030,Oregon,41,2063,3873101,53.3
,2011,2011,Lung and Bronchus,22030,Pennsylvania,42,7690,12773677,60.2
,2011,2011,Lung and Bronchus,22030,Rhode Island,44,599,1058765,56.6
,2011,2011,Lung and Bronchus,22030,South Carolina,45,2783,4663322,59.7
,2011,2011,Lung and Bronchus,22030,South Dakota,46,457,823139,55.5
,2011,2011,Lung and Bronchus,22030,Tennessee,47,4321,6404474,67.5
,2011,2011,Lung and Bronchus,22030,Texas,48,9705,25630837,37.9
,2011,2011,Lung and Bronchus,22030,Utah,49,440,2818441,15.6
,2011,2011,Lung and Bronchus,22030,Vermont,50,376,629629,59.7
,2011,2011,Lung and Bronchus,22030,Virginia,51,4000,8108207,49.3
,2011,2011,Lung and Bronchus,22030,Washington,53,3130,6831076,45.8
,2011,2011,Lung and Bronchus,22030,West Virginia,54,1502,1857508,80.9
,2011,2011,Lung and Bronchus,22030,Wisconsin,55,3118,5713582,54.6
,2011,2011,Lung and Bronchus,22030,Wyoming,56,226,566898,39.9
,2011,2011,Lung and Bronchus,22030,Puerto Rico,72,608,3678732,16.5
,2012,2012,Lung and Bronchus,22030,Alabama,01,3065,4839463,63.3
,2012,2012,Lung and Bronchus,22030,Alaska,02,260,731293,35.6
,2012,2012,Lung and Bronchus,22030,Arizona,04,2803,6508584,43.1
,2012,2012,Lung and Bronchus,22030,Arkansas,05,2130,2949008,72.2
,2012,2012,Lung and Bronchus,22030,California,06,12501,37974434,32.9
,2012,2012,Lung and Bronchus,22030,Colorado,08,1590,5189492,30.6
,2012,2012,Lung and Bronchus,22030,Connecticut,09,1651,3605729,45.8
,2012,2012,Lung and Bronchus,22030,Delaware,10,580,916823,63.3
,2012,2012,Lung and Bronchus,22030,District of Columbia,11,241,631263,38.2
,2012,2012,Lung and Bronchus,22030,Florida,12,11981,19274146,62.2
,2012,2012,Lung and Bronchus,22030,Georgia,13,4640,9907486,46.8
,2012,2012,Lung and Bronchus,22030,Hawaii,15,495,1405271,35.2
,2012,2012,Lung and Bronchus,22030,Idaho,16,620,1600106,38.7
,2012,2012,Lung and Bronchus,22030,Illinois,17,6678,12929231,51.7
,2012,2012,Lung and Bronchus,22030,Indiana,18,3975,6546884,60.7
,2012,2012,Lung and Bronchus,22030,Iowa,19,1749,3082954,56.7
,2012,2012,Lung and Bronchus,22030,Kansas,20,1502,2891541,51.9
,2012,2012,Lung and Bronchus,22030,Kentucky,21,3479,4394720,79.2
,2012,2012,Lung and Bronchus,22030,Louisiana,22,2740,4603999,59.5
,2012,2012,Lung and Bronchus,22030,Maine,23,958,1330995,72
,2012,2012,Lung and Bronchus,22030,Maryland,24,2744,5914093,46.4
,2012,2012,Lung and Bronchus,22030,Massachusetts,25,3458,6693498,51.7
,2012,2012,Lung and Bronchus,22030,Michigan,26,5847,9922016,58.9
,2012,2012,Lung and Bronchus,22030,Minnesota,27,2333,5388955,43.3
,2012,2012,Lung and Bronchus,22030,Mississippi,28,1907,2982537,63.9
,2012,2012,Lung and Bronchus,22030,Missouri,29,3992,6026931,66.2
,2012,2012,Lung and Bronchus,22030,Montana,30,495,1005513,49.2
,2012,2012,Lung and Bronchus,22030,Nebraska,31,905,1859010,48.7
,2012,2012,Lung and Bronchus,22030,Nevada,32,1313,2740507,47.9
,2012,2012,Lung and Bronchus,22030,New Hampshire,33,750,1327457,56.5
,2012,2012,Lung and Bronchus,22030,New Jersey,34,4041,8933878,45.2
,2012,2012,Lung and Bronchus,22030,New Mexico,35,764,2090451,36.5
,2012,2012,Lung and Bronchus,22030,New York,36,9206,19758027,46.6
,2012,2012,Lung and Bronchus,22030,North Carolina,37,5458,9721096,56.1
,2012,2012,Lung and Bronchus,22030,North Dakota,38,348,705060,49.4
,2012,2012,Lung and Bronchus,22030,Ohio,39,7525,11574520,65
,2012,2012,Lung and Bronchus,22030,Oklahoma,40,2380,3815060,62.4
,2012,2012,Lung and Bronchus,22030,Oregon,41,2104,3900726,53.9
,2012,2012,Lung and Bronchus,22030,Pennsylvania,42,7712,12816841,60.2
,2012,2012,Lung and Bronchus,22030,Rhode Island,44,628,1063778,59
,2012,2012,Lung and Bronchus,22030,South Carolina,45,2865,4701891,60.9
,2012,2012,Lung and Bronchus,22030,South Dakota,46,435,832774,52.2
,2012,2012,Lung and Bronchus,22030,Tennessee,47,4359,6463252,67.4
,2012,2012,Lung and Bronchus,22030,Texas,48,9665,26056872,37.1
,2012,2012,Lung and Bronchus,22030,Utah,49,453,2860751,15.8
,2012,2012,Lung and Bronchus,22030,Vermont,50,345,630795,54.7
,2012,2012,Lung and Bronchus,22030,Virginia,51,3998,8197707,48.8
,2012,2012,Lung and Bronchus,22030,Washington,53,3112,6904891,45.1
,2012,2012,Lung and Bronchus,22030,West Virginia,54,1483,1859012,79.8
,2012,2012,Lung and Bronchus,22030,Wisconsin,55,2930,5734585,51.1
,2012,2012,Lung and Bronchus,22030,Wyoming,56,230,575540,40
,2012,2012,Lung and Bronchus,22030,Puerto Rico,72,648,3634488,17.8
,2013,2013,Lung and Bronchus,22030,Alabama,01,3164,4864598,65
,2013,2013,Lung and Bronchus,22030,Alaska,02,273,738288,37
,2013,2013,Lung and Bronchus,22030,Arizona,04,2783,6564810,42.4
,2013,2013,Lung and Bronchus,22030,Arkansas,05,2168,2954791,73.4
,2013,2013,Lung and Bronchus,22030,California,06,12464,38296038,32.5
,2013,2013,Lung and Bronchus,22030,Colorado,08,1561,5264410,29.7
