Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Deaths,Population,Crude Rate
,2008,2008,Cervix Uteri,27010,Minnesota,27,49,2642672,1.9
,2008,2008,Cervix Uteri,27010,Mississippi,28,61,1516955,4
,2008,2008,Cervix Uteri,27010,Missouri,29,84,3024837,2.8
,2008,2008,Cervix Uteri,27010,Nebraska,31,20,905814,2.2
,2008,2008,Cervix Uteri,27010,Nevada,32,36,1310601,2.7
,2008,2008,Cervix Uteri,27010,New Jersey,34,104,4469901,2.3
,2008,2008,Cervix Uteri,27010,New Mexico,35,25,1018578,2.5
,2008,2008,Cervix Uteri,27010,New York,36,250,9918841,2.5
,2008,2008,Cervix Uteri,27010,North Carolina,37,112,4771376,2.3
,2008,2008,Cervix Uteri,27010,Ohio,39,181,5896594,3.1
,2008,2008,Cervix Uteri,27010,Oklahoma,40,75,1854771,4
,2008,2008,Cervix Uteri,27010,Oregon,41,52,1903535,2.7
,2008,2008,Cervix Uteri,27010,Pennsylvania,42,166,6473295,2.6
,2008,2008,Cervix Uteri,27010,South Carolina,45,78,2325047,3.4
,2008,2008,Cervix Uteri,27010,Tennessee,47,105,3203115,3.3
,2008,2008,Cervix Uteri,27010,Texas,48,347,12249936,2.8
,2008,2008,Cervix Uteri,27010,Virginia,51,99,3988983,2.5
,2008,2008,Cervix Uteri,27010,Washington,53,77,3293162,2.3
,2008,2008,Cervix Uteri,27010,West Virginia,54,26,934911,2.8
,2008,2008,Cervix Uteri,27010,Wisconsin,55,49,2842268,1.7
,2008,2008,Cervix Uteri,27010,Puerto Rico,72,44,1957525,2.2
,2009,2009,Cervix Uteri,27010,Alabama,01,76,2448159,3.1
,2009,2009,Cervix Uteri,27010,Arizona,04,64,3189908,2
,2009,2009,Cervix Uteri,27010,Arkansas,05,63,1475013,4.3
,2009,2009,Cervix Uteri,27010,California,06,441,18583075,2.4
,2009,2009,Cervix Uteri,27010,Colorado,08,30,2480710,1.2
,2009,2009,Cervix Uteri,27010,Connecticut,09,33,1828779,1.8
,2009,2009,Cervix Uteri,27010,Florida,12,279,9534289,2.9
,2009,2009,Cervix Uteri,27010,Georgia,13,131,4917756,2.7
,2009,2009,Cervix Uteri,27010,Idaho,16,16,775398,2.1
,2009,2009,Cervix Uteri,27010,Illinois,17,178,6520723,2.7
,2009,2009,Cervix Uteri,27010,Indiana,18,78,3281477,2.4
,2009,2009,Cervix Uteri,27010,Iowa,19,37,1532739,2.4
,2009,2009,Cervix Uteri,27010,Kansas,20,29,1428139,2
,2009,2009,Cervix Uteri,27010,Kentucky,21,84,2193136,3.8
,2009,2009,Cervix Uteri,27010,Louisiana,22,71,2295199,3.1
,2009,2009,Cervix Uteri,27010,Maryland,24,77,2960001,2.6
,2009,2009,Cervix Uteri,27010,Massachusetts,25,67,3365859,2
,2009,2009,Cervix Uteri,27010,Michigan,26,111,5044338,2.2
,2009,2009,Cervix Uteri,27010,Minnesota,27,41,2659958,1.5
,2009,2009,Cervix Uteri,27010,Mississippi,28,50,1522000,3.3
,2009,2009,Cervix Uteri,27010,Missouri,29,83,3042021,2.7
,2009,2009,Cervix Uteri,27010,Nevada,32,36,1327618,2.7
,2009,2009,Cervix Uteri,27010,New Jersey,34,130,4493506,2.9
,2009,2009,Cervix Uteri,27010,New Mexico,35,28,1031238,2.7
,2009,2009,Cervix Uteri,27010,New York,36,255,9966620,2.6
,2009,2009,Cervix Uteri,27010,North Carolina,37,120,4846501,2.5
,2009,2009,Cervix Uteri,27010,Ohio,39,186,5902018,3.2
,2009,2009,Cervix Uteri,27010,Oklahoma,40,53,1878034,2.8
,2009,2009,Cervix Uteri,27010,Oregon,41,40,1923209,2.1
,2009,2009,Cervix Uteri,27010,Pennsylvania,42,174,6497024,2.7
,2009,2009,Cervix Uteri,27010,South Carolina,45,76,2357030,3.2
,2009,2009,Cervix Uteri,27010,Tennessee,47,94,3231769,2.9
,2009,2009,Cervix Uteri,27010,Texas,48,321,12500150,2.6
,2009,2009,Cervix Uteri,27010,Virginia,51,91,4037895,2.3
,2009,2009,Cervix Uteri,27010,Washington,53,54,3343920,1.6
,2009,2009,Cervix Uteri,27010,West Virginia,54,32,937434,3.4
,2009,2009,Cervix Uteri,27010,Wisconsin,55,45,2856103,1.6
,2009,2009,Cervix Uteri,27010,Puerto Rico,72,59,1947361,3
,2010,2010,Cervix Uteri,27010,Alabama,01,77,2463321,3.1
,2010,2010,Cervix Uteri,27010,Arizona,04,69,3220061,2.1
,2010,2010,Cervix Uteri,27010,Arkansas,05,60,1486792,4
,2010,2010,Cervix Uteri,27010,California,06,476,18771019,2.5
,2010,2010,Cervix Uteri,27010,Colorado,08,50,2517257,2
,2010,2010,Cervix Uteri,27010,Connecticut,09,35,1837204,1.9
,2010,2010,Cervix Uteri,27010,Delaware,10,21,463976,4.5
,2010,2010,Cervix Uteri,27010,Florida,12,316,9630573,3.3
,2010,2010,Cervix Uteri,27010,Georgia,13,137,4970166,2.8
,2010,2010,Cervix Uteri,27010,Illinois,17,186,6544762,2.8
,2010,2010,Cervix Uteri,27010,Indiana,18,92,3297239,2.8
,2010,2010,Cervix Uteri,27010,Iowa,19,34,1539932,2.2
,2010,2010,Cervix Uteri,27010,Kansas,20,24,1440086,1.7
,2010,2010,Cervix Uteri,27010,Kentucky,21,64,2208859,2.9
,2010,2010,Cervix Uteri,27010,Louisiana,22,68,2319749,2.9
,2010,2010,Cervix Uteri,27010,Maryland,24,64,2989768,2.1
,2010,2010,Cervix Uteri,27010,Massachusetts,25,50,3391206,1.5
,2010,2010,Cervix Uteri,27010,Michigan,26,126,5032694,2.5
,2010,2010,Cervix Uteri,27010,Minnesota,27,47,2675387,1.8
,2010,2010,Cervix Uteri,27010,Mississippi,28,58,1527091,3.8
,2010,2010,Cervix Uteri,27010,Missouri,29,74,3058310,2.4
,2010,2010,Cervix Uteri,27010,Nebraska,31,24,921562,2.6
,2010,2010,Cervix Uteri,27010,Nevada,32,27,1337857,2
,2010,2010,Cervix Uteri,27010,New Hampshire,33,16,667274,2.4
,2010,2010,Cervix Uteri,27010,New Jersey,34,125,4519718,2.8
,2010,2010,Cervix Uteri,27010,New Mexico,35,22,1044290,2.1
,2010,2010,Cervix Uteri,27010,New York,36,253,10019051,2.5
,2010,2010,Cervix Uteri,27010,North Carolina,37,113,4901652,2.3
,2010,2010,Cervix Uteri,27010,Ohio,39,159,5905473,2.7
,2010,2010,Cervix Uteri,27010,Oklahoma,40,60,1899023,3.2
,2010,2010,Cervix Uteri,27010,Oregon,41,37,1938176,1.9
,2010,2010,Cervix Uteri,27010,Pennsylvania,42,150,6516856,2.3
,2010,2010,Cervix Uteri,27010,Rhode Island,44,16,545089,2.9
,2010,2010,Cervix Uteri,27010,South Carolina,45,76,2379527,3.2
,2010,2010,Cervix Uteri,27010,Tennessee,47,89,3257324,2.7
,2010,2010,Cervix Uteri,27010,Texas,48,343,12717722,2.7
,2010,2010,Cervix Uteri,27010,Virginia,51,72,4085647,1.8
,2010,2010,Cervix Uteri,27010,Washington,53,60,3384221,1.8
,2010,2010,Cervix Uteri,27010,West Virginia,54,32,939822,3.4
,2010,2010,Cervix Uteri,27010,Wisconsin,55,44,2866570,1.5
,2010,2010,Cervix Uteri,27010,Puerto Rico,72,62,1938743,3.2
,2011,2011,Cervix Uteri,27010,Alabama,01,89,2475112,3.6
,2011,2011,Cervix Uteri,27010,Arizona,04,74,3238879,2.3
,2011,2011,Cervix Uteri,27010,Arkansas,05,50,1494102,3.3
,2011,2011,Cervix Uteri,27010,California,06,431,18930689,2.3
,2011,2011,Cervix Uteri,27010,Colorado,08,38,2551425,1.5
,2011,2011,Cervix Uteri,27010,Connecticut,09,36,1842651,2
,2011,2011,Cervix Uteri,27010,Florida,12,324,9720059,3.3
,2011,2011,Cervix Uteri,27010,Georgia,13,133,5013179,2.7
,2011,2011,Cervix Uteri,27010,Hawaii,15,21,690475,3
,2011,2011,Cervix Uteri,27010,Idaho,16,16,791732,2
,2011,2011,Cervix Uteri,27010,Illinois,17,195,6562579,3
,2011,2011,Cervix Uteri,27010,Indiana,18,96,3309563,2.9
,2011,2011,Cervix Uteri,27010,Iowa,19,34,1546895,2.2
,2011,2011,Cervix Uteri,27010,Kansas,20,31,1445374,2.1
,2011,2011,Cervix Uteri,27010,Kentucky,21,87,2220219,3.9
,2011,2011,Cervix Uteri,27010,Louisiana,22,72,2335417,3.1
,2011,2011,Cervix Uteri,27010,Maryland,24,69,3018402,2.3
,2011,2011,Cervix Uteri,27010,Massachusetts,25,64,3417536,1.9
,2011,2011,Cervix Uteri,27010,Michigan,26,121,5035856,2.4
,2011,2011,Cervix Uteri,27010,Minnesota,27,39,2692595,1.4
,2011,2011,Cervix Uteri,27010,Mississippi,28,45,1530037,2.9
,2011,2011,Cervix Uteri,27010,Missouri,29,100,3062816,3.3
,2011,2011,Cervix Uteri,27010,Nebraska,31,21,927351,2.3
,2011,2011,Cervix Uteri,27010,Nevada,32,25,1342663,1.9
,2011,2011,Cervix Uteri,27010,New Jersey,34,137,4548103,3
,2011,2011,Cervix Uteri,27010,New Mexico,35,16,1052298,1.5
,2011,2011,Cervix Uteri,27010,New York,36,279,10099398,2.8
,2011,2011,Cervix Uteri,27010,North Carolina,37,108,4938009,2.2
,2011,2011,Cervix Uteri,27010,Ohio,39,164,5906910,2.8
,2011,2011,Cervix Uteri,27010,Oklahoma,40,47,1911081,2.5
,2011,2011,Cervix Uteri,27010,Oregon,41,54,1954894,2.8
,2011,2011,Cervix Uteri,27010,Pennsylvania,42,182,6536497,2.8
,2011,2011,Cervix Uteri,27010,South Carolina,45,65,2393964,2.7
,2011,2011,Cervix Uteri,27010,Tennessee,47,120,3279699,3.7
,2011,2011,Cervix Uteri,27010,Texas,48,356,12905916,2.8
,2011,2011,Cervix Uteri,27010,Utah,49,19,1401407,1.4
,2011,2011,Cervix Uteri,27010,Virginia,51,76,4123279,1.8
,2011,2011,Cervix Uteri,27010,Washington,53,77,3422815,2.2
,2011,2011,Cervix Uteri,27010,West Virginia,54,51,939889,5.4
,2011,2011,Cervix Uteri,27010,Wisconsin,55,54,2874721,1.9
,2011,2011,Cervix Uteri,27010,Puerto Rico,72,55,1915291,2.9
,2012,2012,Cervix Uteri,27010,Alabama,01,78,2487610,3.1
,2012,2012,Cervix Uteri,27010,Arizona,04,73,3266750,2.2
,2012,2012,Cervix Uteri,27010,Arkansas,05,52,1497794,3.5
,2012,2012,Cervix Uteri,27010,California,06,424,19077032,2.2
,2012,2012,Cervix Uteri,27010,Colorado,08,39,2583360,1.5
,2012,2012,Cervix Uteri,27010,Connecticut,09,40,1846774,2.2
,2012,2012,Cervix Uteri,27010,District of Columbia,11,18,331676,5.4
,2012,2012,Cervix Uteri,27010,Florida,12,337,9834712,3.4
,2012,2012,Cervix Uteri,27010,Georgia,13,161,5062271,3.2
,2012,2012,Cervix Uteri,27010,Illinois,17,167,6574841,2.5
,2012,2012,Cervix Uteri,27010,Indiana,18,100,3318043,3
,2012,2012,Cervix Uteri,27010,Iowa,19,27,1551369,1.7
,2012,2012,Cervix Uteri,27010,Kansas,20,38,1451660,2.6
,2012,2012,Cervix Uteri,27010,Kentucky,21,68,2226794,3.1
,2012,2012,Cervix Uteri,27010,Louisiana,22,65,2348128,2.8
,2012,2012,Cervix Uteri,27010,Maine,23,17,678086,2.5
,2012,2012,Cervix Uteri,27010,Maryland,24,73,3044964,2.4
,2012,2012,Cervix Uteri,27010,Massachusetts,25,53,3443879,1.5
,2012,2012,Cervix Uteri,27010,Michigan,26,114,5041164,2.3
,2012,2012,Cervix Uteri,27010,Minnesota,27,39,2706995,1.4
,2012,2012,Cervix Uteri,27010,Mississippi,28,63,1531597,4.1
,2012,2012,Cervix Uteri,27010,Missouri,29,96,3067177,3.1
,2012,2012,Cervix Uteri,27010,Nebraska,31,17,933563,1.8
,2012,2012,Cervix Uteri,27010,Nevada,32,32,1356928,2.4
,2012,2012,Cervix Uteri,27010,New Jersey,34,126,4571544,2.8
,2012,2012,Cervix Uteri,27010,New Mexico,35,29,1054531,2.8
,2012,2012,Cervix Uteri,27010,New York,36,296,10165827,2.9
,2012,2012,Cervix Uteri,27010,North Carolina,37,117,4975627,2.4
,2012,2012,Cervix Uteri,27010,Ohio,39,162,5905557,2.7
,2012,2012,Cervix Uteri,27010,Oklahoma,40,84,1922539,4.4
,2012,2012,Cervix Uteri,27010,Oregon,41,25,1966615,1.3
,2012,2012,Cervix Uteri,27010,Pennsylvania,42,157,6547211,2.4
,2012,2012,Cervix Uteri,27010,South Carolina,45,66,2412213,2.7
,2012,2012,Cervix Uteri,27010,Tennessee,47,81,3305766,2.5
,2012,2012,Cervix Uteri,27010,Texas,48,367,13105039,2.8
,2012,2012,Cervix Uteri,27010,Utah,49,22,1420482,1.5
,2012,2012,Cervix Uteri,27010,Virginia,51,83,4164376,2
,2012,2012,Cervix Uteri,27010,Washington,53,70,3455933,2
,2012,2012,Cervix Uteri,27010,West Virginia,54,37,939094,3.9
,2012,2012,Cervix Uteri,27010,Wisconsin,55,55,2882241,1.9
,2012,2012,Cervix Uteri,27010,Puerto Rico,72,49,1895416,2.6
,2013,2013,Cervix Uteri,27010,Alabama,01,102,2498831,4.1
,2013,2013,Cervix Uteri,27010,Arizona,04,89,3293421,2.7
,2013,2013,Cervix Uteri,27010,Arkansas,05,55,1499855,3.7
,2013,2013,Cervix Uteri,27010,California,06,496,19227118,2.6
,2013,2013,Cervix Uteri,27010,Colorado,08,55,2617360,2.1
,2013,2013,Cervix Uteri,27010,Connecticut,09,33,1847613,1.8
,2013,2013,Cervix Uteri,27010,Florida,12,352,9947169,3.5
,2013,2013,Cervix Uteri,27010,Georgia,13,121,5100707,2.4
,2013,2013,Cervix Uteri,27010,Hawaii,15,19,706802,2.7
,2013,2013,Cervix Uteri,27010,Illinois,17,171,6583704,2.6
,2013,2013,Cervix Uteri,27010,Indiana,18,82,3332296,2.5
,2013,2013,Cervix Uteri,27010,Iowa,19,41,1559290,2.6
,2013,2013,Cervix Uteri,27010,Kansas,20,27,1454161,1.9
,2013,2013,Cervix Uteri,27010,Kentucky,21,73,2234638,3.3
,2013,2013,Cervix Uteri,27010,Louisiana,22,87,2359037,3.7
,2013,2013,Cervix Uteri,27010,Maryland,24,70,3067149,2.3
,2013,2013,Cervix Uteri,27010,Massachusetts,25,40,3473095,1.2
,2013,2013,Cervix Uteri,27010,Michigan,26,129,5048110,2.6
,2013,2013,Cervix Uteri,27010,Minnesota,27,51,2725276,1.9
,2013,2013,Cervix Uteri,27010,Mississippi,28,68,1532638,4.4
,2013,2013,Cervix Uteri,27010,Missouri,29,98,3071514,3.2
,2013,2013,Cervix Uteri,27010,Montana,30,19,503977,3.8
,2013,2013,Cervix Uteri,27010,Nebraska,31,25,939014,2.7
,2013,2013,Cervix Uteri,27010,Nevada,32,36,1372045,2.6
,2013,2013,Cervix Uteri,27010,New Jersey,34,104,4591767,2.3
,2013,2013,Cervix Uteri,27010,New Mexico,35,22,1056366,2.1
,2013,2013,Cervix Uteri,27010,New York,36,288,10223005,2.8
,2013,2013,Cervix Uteri,27010,North Carolina,37,128,5013715,2.6
,2013,2013,Cervix Uteri,27010,Ohio,39,171,5916447,2.9
,2013,2013,Cervix Uteri,27010,Oklahoma,40,47,1936576,2.4
,2013,2013,Cervix Uteri,27010,Oregon,41,41,1977017,2.1
,2013,2013,Cervix Uteri,27010,Pennsylvania,42,170,6552518,2.6
,2013,2013,Cervix Uteri,27010,South Carolina,45,75,2430737,3.1
,2013,2013,Cervix Uteri,27010,Tennessee,47,111,3325545,3.3
,2013,2013,Cervix Uteri,27010,Texas,48,365,13283423,2.7
,2013,2013,Cervix Uteri,27010,Utah,49,22,1442635,1.5
,2013,2013,Cervix Uteri,27010,Virginia,51,83,4196363,2
,2013,2013,Cervix Uteri,27010,Washington,53,77,3486285,2.2
,2013,2013,Cervix Uteri,27010,West Virginia,54,34,936692,3.6
,2013,2013,Cervix Uteri,27010,Wisconsin,55,42,2891099,1.5
,2013,2013,Cervix Uteri,27010,Puerto Rico,72,60,1872797,3.2
,2014,2014,Cervix Uteri,27010,Alabama,01,107,2509291,4.3
,2014,2014,Cervix Uteri,27010,Arizona,04,79,3327508,2.4
,2014,2014,Cervix Uteri,27010,Arkansas,05,53,1501997,3.5
,2014,2014,Cervix Uteri,27010,California,06,472,19381496,2.4
,2014,2014,Cervix Uteri,27010,Colorado,08,53,2651999,2
,2014,2014,Cervix Uteri,27010,Connecticut,09,40,1847943,2.2
,2014,2014,Cervix Uteri,27010,Delaware,10,19,481382,3.9
,2014,2014,Cervix Uteri,27010,Florida,12,335,10086932,3.3
,2014,2014,Cervix Uteri,27010,Georgia,13,122,5150295,2.4
,2014,2014,Cervix Uteri,27010,Idaho,16,17,816970,2.1
,2014,2014,Cervix Uteri,27010,Illinois,17,184,6582714,2.8
,2014,2014,Cervix Uteri,27010,Indiana,18,75,3343628,2.2
,2014,2014,Cervix Uteri,27010,Iowa,19,37,1566770,2.4
,2014,2014,Cervix Uteri,27010,Kansas,20,26,1456414,1.8
,2014,2014,Cervix Uteri,27010,Kentucky,21,58,2239722,2.6
,2014,2014,Cervix Uteri,27010,Louisiana,22,69,2367996,2.9
,2014,2014,Cervix Uteri,27010,Maine,23,17,679733,2.5
,2014,2014,Cervix Uteri,27010,Maryland,24,63,3089281,2
,2014,2014,Cervix Uteri,27010,Massachusetts,25,52,3500750,1.5
,2014,2014,Cervix Uteri,27010,Michigan,26,107,5054742,2.1
,2014,2014,Cervix Uteri,27010,Minnesota,27,41,2743392,1.5
,2014,2014,Cervix Uteri,27010,Mississippi,28,57,1533332,3.7
,2014,2014,Cervix Uteri,27010,Missouri,29,91,3076556,3
,2014,2014,Cervix Uteri,27010,Nebraska,31,25,945685,2.6
,2014,2014,Cervix Uteri,27010,Nevada,32,41,1391879,2.9
,2014,2014,Cervix Uteri,27010,New Jersey,34,110,4611073,2.4
,2014,2014,Cervix Uteri,27010,New Mexico,35,23,1054567,2.2
,2014,2014,Cervix Uteri,27010,New York,36,292,10269627,2.8
,2014,2014,Cervix Uteri,27010,North Carolina,37,127,5050713,2.5
,2014,2014,Cervix Uteri,27010,Ohio,39,169,5927891,2.9
,2014,2014,Cervix Uteri,27010,Oklahoma,40,57,1946388,2.9
,2014,2014,Cervix Uteri,27010,Oregon,41,51,1995721,2.6
,2014,2014,Cervix Uteri,27010,Pennsylvania,42,175,6562320,2.7
,2014,2014,Cervix Uteri,27010,South Carolina,45,69,2456206,2.8
,2014,2014,Cervix Uteri,27010,Tennessee,47,106,3347826,3.2
,2014,2014,Cervix Uteri,27010,Texas,48,401,13504837,3
,2014,2014,Cervix Uteri,27010,Virginia,51,85,4224407,2
,2014,2014,Cervix Uteri,27010,Washington,53,44,3526973,1.2
,2014,2014,Cervix Uteri,27010,West Virginia,54,29,934129,3.1
,2014,2014,Cervix Uteri,27010,Wisconsin,55,55,2898447,1.9
,2014,2014,Cervix Uteri,27010,Puerto Rico,72,51,1845988,2.8
,2015,2015,Cervix Uteri,27010,Alabama,01,112,2518825,4.4
,2015,2015,Cervix Uteri,27010,Arizona,04,87,3362624,2.6
,2015,2015,Cervix Uteri,27010,Arkansas,05,57,1504935,3.8
,2015,2015,Cervix Uteri,27010,California,06,498,19524913,2.6
,2015,2015,Cervix Uteri,27010,Colorado,08,45,2695909,1.7
,2015,2015,Cervix Uteri,27010,Connecticut,09,24,1845155,1.3
,2015,2015,Cervix Uteri,27010,Florida,12,288,10256144,2.8
,2015,2015,Cervix Uteri,27010,Georgia,13,133,5207959,2.6
,2015,2015,Cervix Uteri,27010,Idaho,16,17,827747,2.1
,2015,2015,Cervix Uteri,27010,Illinois,17,184,6572651,2.8
,2015,2015,Cervix Uteri,27010,Indiana,18,94,3349378,2.8
,2015,2015,Cervix Uteri,27010,Iowa,19,32,1571511,2
,2015,2015,Cervix Uteri,27010,Kansas,20,45,1459985,3.1
,2015,2015,Cervix Uteri,27010,Kentucky,21,72,2244717,3.2
,2015,2015,Cervix Uteri,27010,Louisiana,22,83,2377687,3.5
,2015,2015,Cervix Uteri,27010,Maine,23,16,678908,2.4
,2015,2015,Cervix Uteri,27010,Maryland,24,69,3107460,2.2
,2015,2015,Cervix Uteri,27010,Massachusetts,25,44,3520533,1.2
,2015,2015,Cervix Uteri,27010,Michigan,26,109,5053304,2.2
,2015,2015,Cervix Uteri,27010,Minnesota,27,46,2757409,1.7
,2015,2015,Cervix Uteri,27010,Mississippi,28,60,1532685,3.9
,2015,2015,Cervix Uteri,27010,Missouri,29,90,3081424,2.9
,2015,2015,Cervix Uteri,27010,Nebraska,31,23,951405,2.4
,2015,2015,Cervix Uteri,27010,Nevada,32,46,1415530,3.2
,2015,2015,Cervix Uteri,27010,New Hampshire,33,17,675675,2.5
,2015,2015,Cervix Uteri,27010,New Jersey,34,114,4628790,2.5
,2015,2015,Cervix Uteri,27010,New Mexico,35,24,1054606,2.3
,2015,2015,Cervix Uteri,27010,New York,36,248,10303136,2.4
,2015,2015,Cervix Uteri,27010,North Carolina,37,111,5089261,2.2
,2015,2015,Cervix Uteri,27010,Ohio,39,149,5933635,2.5
,2015,2015,Cervix Uteri,27010,Oklahoma,40,65,1959452,3.3
,2015,2015,Cervix Uteri,27010,Oregon,41,53,2019842,2.6
,2015,2015,Cervix Uteri,27010,Pennsylvania,42,171,6562415,2.6
,2015,2015,Cervix Uteri,27010,South Carolina,45,68,2485357,2.7
,2015,2015,Cervix Uteri,27010,Tennessee,47,112,3372628,3.3
,2015,2015,Cervix Uteri,27010,Texas,48,407,13734747,3
,2015,2015,Cervix Uteri,27010,Virginia,51,101,4248255,2.4
,2015,2015,Cervix Uteri,27010,Washington,53,61,3578562,1.7
,2015,2015,Cervix Uteri,27010,West Virginia,54,28,929173,3
,2015,2015,Cervix Uteri,27010,Wisconsin,55,69,2902460,2.4
,2015,2015,Cervix Uteri,27010,Puerto Rico,72,51,1816871,2.8
,2016,2016,Cervix Uteri,27010,Alabama,01,87,2529744,3.4
,2016,2016,Cervix Uteri,27010,Arizona,04,82,3404276,2.4
,2016,2016,Cervix Uteri,27010,Arkansas,05,64,1508822,4.2
,2016,2016,Cervix Uteri,27010,California,06,475,19633747,2.4
,2016,2016,Cervix Uteri,27010,Colorado,08,42,2734236,1.5
,2016,2016,Cervix Uteri,27010,Connecticut,09,34,1842071,1.8
,2016,2016,Cervix Uteri,27010,Florida,12,330,10449033,3.2
,2016,2016,Cervix Uteri,27010,Georgia,13,149,5272372,2.8
,2016,2016,Cervix Uteri,27010,Hawaii,15,17,720842,2.4
,2016,2016,Cervix Uteri,27010,Idaho,16,18,844274,2.1
,2016,2016,Cervix Uteri,27010,Illinois,17,172,6555785,2.6
,2016,2016,Cervix Uteri,27010,Indiana,18,91,3361316,2.7
,2016,2016,Cervix Uteri,27010,Iowa,19,37,1576365,2.3
,2016,2016,Cervix Uteri,27010,Kansas,20,33,1460885,2.3
,2016,2016,Cervix Uteri,27010,Kentucky,21,67,2250442,3
,2016,2016,Cervix Uteri,27010,Louisiana,22,65,2385408,2.7
,2016,2016,Cervix Uteri,27010,Maryland,24,76,3120260,2.4
,2016,2016,Cervix Uteri,27010,Massachusetts,25,49,3538138,1.4
,2016,2016,Cervix Uteri,27010,Michigan,26,114,5060667,2.3
,2016,2016,Cervix Uteri,27010,Minnesota,27,41,2776949,1.5
,2016,2016,Cervix Uteri,27010,Mississippi,28,55,1531886,3.6
,2016,2016,Cervix Uteri,27010,Missouri,29,76,3086364,2.5
,2016,2016,Cervix Uteri,27010,Nebraska,31,19,958507,2
,2016,2016,Cervix Uteri,27010,Nevada,32,38,1439208,2.6
,2016,2016,Cervix Uteri,27010,New Jersey,34,136,4644574,2.9
,2016,2016,Cervix Uteri,27010,New Mexico,35,25,1055582,2.4
,2016,2016,Cervix Uteri,27010,New York,36,264,10321565,2.6
,2016,2016,Cervix Uteri,27010,North Carolina,37,120,5142122,2.3
,2016,2016,Cervix Uteri,27010,Ohio,39,141,5940202,2.4
,2016,2016,Cervix Uteri,27010,Oklahoma,40,55,1966014,2.8
,2016,2016,Cervix Uteri,27010,Oregon,41,52,2054775,2.5
,2016,2016,Cervix Uteri,27010,Pennsylvania,42,165,6564175,2.5
,2016,2016,Cervix Uteri,27010,South Carolina,45,89,2514029,3.5
,2016,2016,Cervix Uteri,27010,Tennessee,47,121,3399928,3.6
,2016,2016,Cervix Uteri,27010,Texas,48,422,13938319,3
,2016,2016,Cervix Uteri,27010,Virginia,51,97,4273094,2.3
,2016,2016,Cervix Uteri,27010,Washington,53,70,3640190,1.9
,2016,2016,Cervix Uteri,27010,West Virginia,54,38,922809,4.1
,2016,2016,Cervix Uteri,27010,Wisconsin,55,59,2908196,2
,2016,2016,Cervix Uteri,27010,Puerto Rico,72,50,1786406,2.8
,2017,2017,Cervix Uteri,27010,Alabama,01,89,2540935,3.5
,2017,2017,Cervix Uteri,27010,Arizona,04,78,3441337,2.3
,2017,2017,Cervix Uteri,27010,Arkansas,05,55,1512745,3.6
,2017,2017,Cervix Uteri,27010,California,06,490,19709744,2.5
,2017,2017,Cervix Uteri,27010,Colorado,08,55,2764979,2
,2017,2017,Cervix Uteri,27010,Connecticut,09,25,1840849,1.4
,2017,2017,Cervix Uteri,27010,Delaware,10,20,494305,4
,2017,2017,Cervix Uteri,27010,Florida,12,355,10612637,3.3
,2017,2017,Cervix Uteri,27010,Georgia,13,123,5327591,2.3
,2017,2017,Cervix Uteri,27010,Illinois,17,157,6537770,2.4
,2017,2017,Cervix Uteri,27010,Indiana,18,105,3372470,3.1
,2017,2017,Cervix Uteri,27010,Iowa,19,25,1581112,1.6
,2017,2017,Cervix Uteri,27010,Kansas,20,32,1459459,2.2
,2017,2017,Cervix Uteri,27010,Kentucky,21,65,2257061,2.9
,2017,2017,Cervix Uteri,27010,Louisiana,22,96,2382875,4
,2017,2017,Cervix Uteri,27010,Maryland,24,67,3135449,2.1
,2017,2017,Cervix Uteri,27010,Massachusetts,25,46,3559308,1.3
,2017,2017,Cervix Uteri,27010,Michigan,26,121,5070303,2.4
,2017,2017,Cervix Uteri,27010,Minnesota,27,48,2798230,1.7
,2017,2017,Cervix Uteri,27010,Mississippi,28,61,1530044,4
,2017,2017,Cervix Uteri,27010,Missouri,29,87,3093708,2.8
,2017,2017,Cervix Uteri,27010,Nebraska,31,27,963584,2.8
,2017,2017,Cervix Uteri,27010,Nevada,32,38,1463548,2.6
,2017,2017,Cervix Uteri,27010,New Jersey,34,114,4667011,2.4
,2017,2017,Cervix Uteri,27010,New Mexico,35,27,1055583,2.6
,2017,2017,Cervix Uteri,27010,New York,36,259,10331213,2.5
,2017,2017,Cervix Uteri,27010,North Carolina,37,115,5189613,2.2
,2017,2017,Cervix Uteri,27010,Ohio,39,174,5951752,2.9
,2017,2017,Cervix Uteri,27010,Oklahoma,40,86,1966193,4.4
,2017,2017,Cervix Uteri,27010,Oregon,41,47,2079085,2.3
,2017,2017,Cervix Uteri,27010,Pennsylvania,42,150,6571270,2.3
,2017,2017,Cervix Uteri,27010,South Carolina,45,66,2541479,2.6
,2017,2017,Cervix Uteri,27010,Tennessee,47,103,3429898,3
,2017,2017,Cervix Uteri,27010,Texas,48,429,14107443,3
,2017,2017,Cervix Uteri,27010,Utah,49,30,1543822,1.9
,2017,2017,Cervix Uteri,27010,Virginia,51,83,4298313,1.9
,2017,2017,Cervix Uteri,27010,Washington,53,72,3700580,1.9
,2017,2017,Cervix Uteri,27010,West Virginia,54,29,914720,3.2
,2017,2017,Cervix Uteri,27010,Wisconsin,55,47,2917256,1.6
,2017,2017,Cervix Uteri,27010,Puerto Rico,72,47,1744505,2.7
