state_fips,state_name,sex,population,population_pct,time_period
49,Utah,All,2657236.0,100.0,2010
49,Utah,All,3045350.0,100.0,2018
49,Utah,All,3231370.0,100.0,2021
49,Utah,All,2948427.0,100.0,2016
49,Utah,All,3096848.0,100.0,2019
49,Utah,All,2903379.0,100.0,2015
49,Utah,All,3151239.0,100.0,2020
49,Utah,All,2993941.0,100.0,2017
49,Utah,All,3283809.0,100.0,2022
50,Vermont,All,626358.0,100.0,2014
50,Vermont,All,625498.0,100.0,2012
50,Vermont,All,625904.0,100.0,2013
50,Vermont,All,620414.0,100.0,2009
50,Vermont,All,624958.0,100.0,2011
50,Vermont,All,624258.0,100.0,2010
50,Vermont,All,624977.0,100.0,2018
50,Vermont,All,641637.0,100.0,2021
50,Vermont,All,626249.0,100.0,2016
50,Vermont,All,624313.0,100.0,2019
50,Vermont,All,626604.0,100.0,2015
50,Vermont,All,624340.0,100.0,2020
50,Vermont,All,624636.0,100.0,2017
50,Vermont,All,643816.0,100.0,2022
51,Virginia,All,8185131.0,100.0,2014
51,Virginia,All,8014955.0,100.0,2012
51,Virginia,All,8100653.0,100.0,2013
51,Virginia,All,7721730.0,100.0,2009
51,Virginia,All,7926192.0,100.0,2011
51,Virginia,All,7841754.0,100.0,2010
51,Virginia,All,8413774.0,100.0,2018
51,Virginia,All,8582479.0,100.0,2021
51,Virginia,All,8310301.0,100.0,2016
51,Virginia,All,8454463.0,100.0,2019
51,Virginia,All,8256630.0,100.0,2015
51,Virginia,All,8509358.0,100.0,2020
51,Virginia,All,8365952.0,100.0,2017
51,Virginia,All,8624511.0,100.0,2022
53,Washington,All,6899123.0,100.0,2014
53,Washington,All,6738714.0,100.0,2012
53,Washington,All,6819579.0,100.0,2013
53,Washington,All,6465755.0,100.0,2009
53,Washington,All,6652845.0,100.0,2011
53,Washington,All,6561297.0,100.0,2010
53,Washington,All,7294336.0,100.0,2018
53,Washington,All,7617364.0,100.0,2021
53,Washington,All,7073146.0,100.0,2016
53,Washington,All,7404107.0,100.0,2019
53,Washington,All,6985464.0,100.0,2015
53,Washington,All,7512465.0,100.0,2020
53,Washington,All,7169967.0,100.0,2017
53,Washington,All,7688549.0,100.0,2022
54,West Virginia,All,1853881.0,100.0,2014
54,West Virginia,All,1850481.0,100.0,2012
54,West Virginia,All,1853619.0,100.0,2013
54,West Virginia,All,1811403.0,100.0,2009
54,West Virginia,All,1846372.0,100.0,2011
54,West Virginia,All,1840802.0,100.0,2010
54,West Virginia,All,1829054.0,100.0,2018
54,West Virginia,All,1801049.0,100.0,2021
54,West Virginia,All,1846092.0,100.0,2016
54,West Virginia,All,1817305.0,100.0,2019
54,West Virginia,All,1851420.0,100.0,2015
54,West Virginia,All,1807426.0,100.0,2020
54,West Virginia,All,1836843.0,100.0,2017
54,West Virginia,All,1792967.0,100.0,2022
55,Wisconsin,All,5724692.0,100.0,2014
55,Wisconsin,All,5687219.0,100.0,2012
55,Wisconsin,All,5706871.0,100.0,2013
55,Wisconsin,All,5599420.0,100.0,2009
55,Wisconsin,All,5664893.0,100.0,2011
55,Wisconsin,All,5637947.0,100.0,2010
55,Wisconsin,All,5778394.0,100.0,2018
55,Wisconsin,All,5871661.0,100.0,2021
55,Wisconsin,All,5754798.0,100.0,2016
55,Wisconsin,All,5790716.0,100.0,2019
55,Wisconsin,All,5742117.0,100.0,2015
55,Wisconsin,All,5806975.0,100.0,2020
55,Wisconsin,All,5763217.0,100.0,2017
55,Wisconsin,All,5882128.0,100.0,2022
56,Wyoming,All,575251.0,100.0,2014
56,Wyoming,All,562803.0,100.0,2012
56,Wyoming,All,570134.0,100.0,2013
56,Wyoming,All,523949.0,100.0,2009
56,Wyoming,All,554697.0,100.0,2011
56,Wyoming,All,545579.0,100.0,2010
56,Wyoming,All,581836.0,100.0,2018
56,Wyoming,All,576641.0,100.0,2021
56,Wyoming,All,583029.0,100.0,2016
56,Wyoming,All,581024.0,100.0,2019
56,Wyoming,All,579679.0,100.0,2015
56,Wyoming,All,581348.0,100.0,2020
56,Wyoming,All,583200.0,100.0,2017
56,Wyoming,All,577929.0,100.0,2022
72,Puerto Rico,All,3638965.0,100.0,2014
72,Puerto Rico,All,3716727.0,100.0,2012
72,Puerto Rico,All,3682966.0,100.0,2013
72,Puerto Rico,All,3940109.0,100.0,2009
72,Puerto Rico,All,3742586.0,100.0,2011
72,Puerto Rico,All,3762322.0,100.0,2010
72,Puerto Rico,All,3386941.0,100.0,2018
72,Puerto Rico,All,3311274.0,100.0,2021
72,Puerto Rico,All,3529385.0,100.0,2016
72,Puerto Rico,All,3318447.0,100.0,2019
72,Puerto Rico,All,3583073.0,100.0,2015
72,Puerto Rico,All,3255642.0,100.0,2020
72,Puerto Rico,All,3468963.0,100.0,2017
72,Puerto Rico,All,3272382.0,100.0,2022
01,Alabama,Male,2336020.0,48.5,2014
01,Alabama,Male,2317520.0,48.5,2012
01,Alabama,Male,2328592.0,48.5,2013
01,Alabama,Male,2244273.0,48.4,2009
01,Alabama,Male,2302958.0,48.5,2011
01,Alabama,Male,2285905.0,48.5,2010
01,Alabama,Male,2355799.0,48.4,2018
01,Alabama,Male,2429703.0,48.6,2021
01,Alabama,Male,2346193.0,48.5,2016
01,Alabama,Male,2359355.0,48.4,2019
01,Alabama,Male,2341093.0,48.5,2015
01,Alabama,Male,2365734.0,48.3,2020
01,Alabama,Male,2350806.0,48.5,2017
01,Alabama,Male,2445995.0,48.6,2022
02,Alaska,Male,380119.0,52.2,2014
02,Alaska,Male,370127.0,52.0,2012
02,Alaska,Male,375798.0,52.2,2013
02,Alaska,Male,355726.0,52.1,2009
02,Alaska,Male,363548.0,51.9,2011
02,Alaska,Male,358919.0,51.9,2010
02,Alaska,Male,385579.0,52.2,2018
02,Alaska,Male,384749.0,52.3,2021
02,Alaska,Male,385296.0,52.3,2016
02,Alaska,Male,384915.0,52.2,2019
02,Alaska,Male,384160.0,52.4,2015
02,Alaska,Male,384653.0,52.2,2020
02,Alaska,Male,386319.0,52.3,2017
02,Alaska,Male,386649.0,52.6,2022
04,Arizona,Male,3258791.0,49.7,2014
04,Arizona,Male,3187926.0,49.7,2012
04,Arizona,Male,3221367.0,49.7,2013
04,Arizona,Male,3169300.0,50.1,2009
04,Arizona,Male,3152339.0,49.7,2011
04,Arizona,Male,3108234.0,49.8,2010
04,Arizona,Male,3453439.0,49.7,2018
04,Arizona,Male,3533895.0,49.9,2021
04,Arizona,Male,3344106.0,49.7,2016
04,Arizona,Male,3504509.0,49.7,2019
04,Arizona,Male,3299088.0,49.7,2015
04,Arizona,Male,3564979.0,49.7,2020
04,Arizona,Male,3385055.0,49.7,2017
04,Arizona,Male,3588510.0,50.0,2022
05,Arkansas,Male,1447235.0,49.1,2014
05,Arkansas,Male,1431252.0,49.1,2012
05,Arkansas,Male,1439862.0,49.1,2013
05,Arkansas,Male,1388745.0,48.9,2009
05,Arkansas,Male,1421287.0,49.1,2011
05,Arkansas,Male,1408945.0,49.0,2010
05,Arkansas,Male,1468412.0,49.1,2018
05,Arkansas,Male,1483520.0,49.3,2021
05,Arkansas,Male,1456694.0,49.1,2016
05,Arkansas,Male,1471760.0,49.1,2019
05,Arkansas,Male,1451913.0,49.1,2015
05,Arkansas,Male,1478511.0,49.1,2020
05,Arkansas,Male,1461651.0,49.1,2017
05,Arkansas,Male,1491622.0,49.4,2022
06,California,Male,18911519.0,49.7,2014
06,California,Male,18561020.0,49.7,2012
06,California,Male,18726468.0,49.7,2013
06,California,Male,18158626.0,50.0,2009
06,California,Male,18387718.0,49.7,2011
06,California,Male,18223157.0,49.7,2010
06,California,Male,19453769.0,49.7,2018
06,California,Male,19714044.0,50.0,2021
06,California,Male,19200970.0,49.7,2016
06,California,Male,19526298.0,49.7,2019
06,California,Male,19087135.0,49.7,2015
06,California,Male,19562882.0,49.7,2020
06,California,Male,19366579.0,49.7,2017
06,California,Male,19708947.0,50.1,2022
08,Colorado,Male,2608270.0,50.2,2014
08,Colorado,Male,2529614.0,50.2,2012
08,Colorado,Male,2568343.0,50.2,2013
08,Colorado,Male,2438103.0,50.3,2009
08,Colorado,Male,2489370.0,50.1,2011
08,Colorado,Male,2448492.0,50.1,2010
08,Colorado,Male,2780831.0,50.3,2018
08,Colorado,Male,2895936.0,50.6,2021
08,Colorado,Male,2689636.0,50.2,2016
08,Colorado,Male,2823201.0,50.3,2019
08,Colorado,Male,2648667.0,50.2,2015
08,Colorado,Male,2862153.0,50.3,2020
08,Colorado,Male,2731315.0,50.2,2017
08,Colorado,Male,2927588.0,50.7,2022
09,Connecticut,Male,1750621.0,48.7,2014
09,Connecticut,Male,1739522.0,48.7,2012
09,Connecticut,Male,1745364.0,48.7,2013
09,Connecticut,Male,1704135.0,48.8,2009
09,Connecticut,Male,1731389.0,48.7,2011
09,Connecticut,Male,1724834.0,48.6,2010
09,Connecticut,Male,1747131.0,48.8,2018
09,Connecticut,Male,1768860.0,49.1,2021
09,Connecticut,Male,1750270.0,48.8,2016
09,Connecticut,Male,1744245.0,48.8,2019
09,Connecticut,Male,1751607.0,48.7,2015
09,Connecticut,Male,1741688.0,48.8,2020
09,Connecticut,Male,1754046.0,48.8,2017
09,Connecticut,Male,1769196.0,49.0,2022
10,Delaware,Male,443923.0,48.4,2014
10,Delaware,Male,436338.0,48.5,2012
10,Delaware,Male,439985.0,48.4,2013
10,Delaware,Male,419541.0,48.6,2009
10,Delaware,Male,432225.0,48.5,2011
10,Delaware,Male,427218.0,48.5,2010
10,Delaware,Male,459570.0,48.4,2018
10,Delaware,Male,477219.0,48.6,2021
10,Delaware,Male,452416.0,48.4,2016
10,Delaware,Male,462890.0,48.4,2019
10,Delaware,Male,448413.0,48.4,2015
10,Delaware,Male,467720.0,48.3,2020
10,Delaware,Male,456876.0,48.4,2017
10,Delaware,Male,482909.0,48.6,2022
11,District of Columbia,Male,300030.0,47.3,2014
11,District of Columbia,Male,286427.0,47.3,2012
11,District of Columbia,Male,293104.0,47.3,2013
11,District of Columbia,Male,277522.0,47.2,2009
11,District of Columbia,Male,280675.0,47.3,2011
11,District of Columbia,Male,276101.0,47.2,2010
11,District of Columbia,Male,324881.0,47.5,2018
11,District of Columbia,Male,325490.0,47.6,2021
11,District of Columbia,Male,312629.0,47.4,2016
11,District of Columbia,Male,328644.0,47.4,2019
11,District of Columbia,Male,306674.0,47.4,2015
11,District of Columbia,Male,333137.0,47.5,2020
11,District of Columbia,Male,319046.0,47.4,2017
11,District of Columbia,Male,320797.0,47.8,2022
12,Florida,Male,9464651.0,48.9,2014
12,Florida,Male,9232292.0,48.9,2012
12,Florida,Male,9332589.0,48.9,2013
12,Florida,Male,8953246.0,49.1,2009
12,Florida,Male,9138819.0,48.9,2011
12,Florida,Male,9050155.0,48.9,2010
12,Florida,Male,10071925.0,48.9,2018
12,Florida,Male,10489548.0,49.2,2021
12,Florida,Male,9741262.0,48.9,2016
12,Florida,Male,10220813.0,48.9,2019
12,Florida,Male,9600009.0,48.9,2015
12,Florida,Male,10374594.0,48.9,2020
12,Florida,Male,9914361.0,48.9,2017
12,Florida,Male,10646786.0,49.2,2022
13,Georgia,Male,4837995.0,48.8,2014
13,Georgia,Male,4747484.0,48.9,2012
13,Georgia,Male,4793940.0,48.9,2013
13,Georgia,Male,4666055.0,49.1,2009
13,Georgia,Male,4691368.0,48.9,2011
13,Georgia,Male,4626914.0,48.9,2010
13,Georgia,Male,5012229.0,48.7,2018
13,Georgia,Male,5191616.0,48.9,2021
13,Georgia,Male,4922471.0,48.7,2016
13,Georgia,Male,5062096.0,48.7,2019
13,Georgia,Male,4883331.0,48.8,2015
13,Georgia,Male,5113936.0,48.6,2020
13,Georgia,Male,4968887.0,48.7,2017
13,Georgia,Male,5244476.0,48.9,2022
15,Hawaii,Male,701406.0,50.4,2014
15,Hawaii,Male,683498.0,50.2,2012
15,Hawaii,Male,691426.0,50.2,2013
15,Hawaii,Male,647624.0,50.6,2009
15,Hawaii,Male,674569.0,50.1,2011
15,Hawaii,Male,668202.0,50.1,2010
15,Hawaii,Male,713772.0,50.2,2018
15,Hawaii,Male,732172.0,50.4,2021
15,Hawaii,Male,709870.0,50.2,2016
15,Hawaii,Male,713260.0,50.2,2019
15,Hawaii,Male,709871.0,50.5,2015
15,Hawaii,Male,712250.0,50.2,2020
15,Hawaii,Male,713981.0,50.2,2017
15,Hawaii,Male,732060.0,50.5,2022
16,Idaho,Male,801678.0,50.1,2014
16,Idaho,Male,785954.0,50.1,2012
16,Idaho,Male,793708.0,50.1,2013
16,Idaho,Male,749117.0,50.2,2009
16,Idaho,Male,776969.0,50.1,2011
16,Idaho,Male,764429.0,50.1,2010
16,Idaho,Male,845564.0,50.1,2018
16,Idaho,Male,912529.0,50.4,2021
16,Idaho,Male,819845.0,50.1,2016
16,Idaho,Male,861025.0,50.1,2019
16,Idaho,Male,810464.0,50.1,2015
16,Idaho,Male,879763.0,50.1,2020
16,Idaho,Male,830627.0,50.1,2017
16,Idaho,Male,933728.0,50.4,2022
17,Illinois,Male,6313324.0,49.1,2014
17,Illinois,Male,6291373.0,49.1,2012
17,Illinois,Male,6304099.0,49.1,2013
17,Illinois,Male,6291338.0,49.2,2009
17,Illinois,Male,6272579.0,49.0,2011
17,Illinois,Male,6250352.0,49.0,2010
17,Illinois,Male,6295915.0,49.1,2018
17,Illinois,Male,6332176.0,49.4,2021
17,Illinois,Male,6310460.0,49.1,2016
17,Illinois,Male,6272172.0,49.1,2019
17,Illinois,Male,6316899.0,49.1,2015
17,Illinois,Male,6247083.0,49.1,2020
17,Illinois,Male,6312600.0,49.1,2017
17,Illinois,Male,6313019.0,49.5,2022
18,Indiana,Male,3220649.0,49.2,2014
18,Indiana,Male,3192018.0,49.2,2012
18,Indiana,Male,3206295.0,49.2,2013
18,Indiana,Male,3120802.0,49.2,2009
18,Indiana,Male,3175252.0,49.2,2011
18,Indiana,Male,3155214.0,49.2,2010
18,Indiana,Male,3271068.0,49.3,2018
18,Indiana,Male,3344360.0,49.5,2021
18,Indiana,Male,3245322.0,49.2,2016
18,Indiana,Male,3284846.0,49.3,2019
18,Indiana,Male,3235263.0,49.3,2015
18,Indiana,Male,3300350.0,49.3,2020
18,Indiana,Male,3258279.0,49.3,2017
18,Indiana,Male,3366798.0,49.6,2022
19,Iowa,Male,1526116.0,49.6,2014
19,Iowa,Male,1507335.0,49.5,2012
19,Iowa,Male,1516152.0,49.5,2013
19,Iowa,Male,1467743.0,49.3,2009
19,Iowa,Male,1498400.0,49.4,2011
19,Iowa,Male,1488998.0,49.4,2010
19,Iowa,Male,1554481.0,49.6,2018
19,Iowa,Male,1590001.0,50.0,2021
19,Iowa,Male,1542988.0,49.7,2016
19,Iowa,Male,1558536.0,49.6,2019
19,Iowa,Male,1534595.0,49.6,2015
19,Iowa,Male,1564436.0,49.7,2020
19,Iowa,Male,1548035.0,49.6,2017
19,Iowa,Male,1598555.0,50.1,2022
20,Kansas,Male,1433243.0,49.7,2014
20,Kansas,Male,1414881.0,49.6,2012
20,Kansas,Male,1425049.0,49.7,2013
20,Kansas,Male,1376561.0,49.6,2009
20,Kansas,Male,1403192.0,49.6,2011
20,Kansas,Male,1391010.0,49.5,2010
20,Kansas,Male,1449413.0,49.8,2018
20,Kansas,Male,1468152.0,50.1,2021
20,Kansas,Male,1441912.0,49.8,2016
20,Kansas,Male,1450697.0,49.8,2019
20,Kansas,Male,1439862.0,49.8,2015
20,Kansas,Male,1451919.0,49.8,2020
20,Kansas,Male,1445980.0,49.8,2017
20,Kansas,Male,1474948.0,50.2,2022
21,Kentucky,Male,2156251.0,49.2,2014
21,Kentucky,Male,2134355.0,49.2,2012
21,Kentucky,Male,2145986.0,49.2,2013
21,Kentucky,Male,2084042.0,49.0,2009
21,Kentucky,Male,2120101.0,49.1,2011
21,Kentucky,Male,2105483.0,49.1,2010
21,Kentucky,Male,2186715.0,49.2,2018
21,Kentucky,Male,2223783.0,49.5,2021
21,Kentucky,Male,2172745.0,49.2,2016
21,Kentucky,Male,2190922.0,49.2,2019
21,Kentucky,Male,2164208.0,49.2,2015
21,Kentucky,Male,2196522.0,49.2,2020
21,Kentucky,Male,2179025.0,49.3,2017
21,Kentucky,Male,2234041.0,49.6,2022
22,Louisiana,Male,2250251.0,48.9,2014
22,Louisiana,Male,2215673.0,48.9,2012
22,Louisiana,Male,2234939.0,48.9,2013
22,Louisiana,Male,2144999.0,48.6,2009
22,Louisiana,Male,2193423.0,48.9,2011
22,Louisiana,Male,2165456.0,48.9,2010
22,Louisiana,Male,2279968.0,48.9,2018
22,Louisiana,Male,2283561.0,49.0,2021
22,Louisiana,Male,2271684.0,48.9,2016
22,Louisiana,Male,2278986.0,48.9,2019
22,Louisiana,Male,2261156.0,48.9,2015
22,Louisiana,Male,2276932.0,48.8,2020
22,Louisiana,Male,2281239.0,48.9,2017
22,Louisiana,Male,2275349.0,49.0,2022
23,Maine,Male,649601.0,48.9,2014
23,Maine,Male,650219.0,48.9,2012
23,Maine,Male,649600.0,48.9,2013
23,Maine,Male,642611.0,48.8,2009
23,Maine,Male,650339.0,49.0,2011
23,Maine,Male,649666.0,48.9,2010
23,Maine,Male,652299.0,48.9,2018
23,Maine,Male,668308.0,49.2,2021
23,Maine,Male,651344.0,49.0,2016
23,Maine,Male,653942.0,49.0,2019
23,Maine,Male,650081.0,48.9,2015
23,Maine,Male,656628.0,49.0,2020
23,Maine,Male,651040.0,48.9,2017
23,Maine,Male,674230.0,49.3,2022
24,Maryland,Male,2851238.0,48.4,2014
24,Maryland,Male,2798875.0,48.4,2012
24,Maryland,Male,2824531.0,48.4,2013
24,Maryland,Male,2730367.0,48.4,2009
24,Maryland,Male,2774785.0,48.4,2011
24,Maryland,Male,2754058.0,48.3,2010
24,Maryland,Male,2910323.0,48.5,2018
24,Maryland,Male,2995146.0,48.7,2021
24,Maryland,Male,2886734.0,48.4,2016
24,Maryland,Male,2917613.0,48.5,2019
24,Maryland,Male,2872643.0,48.4,2015
24,Maryland,Male,2925644.0,48.5,2020
24,Maryland,Male,2906277.0,48.5,2017
24,Maryland,Male,3002896.0,48.7,2022
25,Massachusetts,Male,3224430.0,48.4,2014
25,Massachusetts,Male,3174988.0,48.4,2012
25,Massachusetts,Male,3197502.0,48.4,2013
25,Massachusetts,Male,3159175.0,48.5,2009
25,Massachusetts,Male,3150111.0,48.4,2011
25,Massachusetts,Male,3132249.0,48.4,2010
25,Massachusetts,Male,3313979.0,48.5,2018
25,Massachusetts,Male,3413174.0,48.8,2021
25,Massachusetts,Male,3269371.0,48.5,2016
25,Massachusetts,Male,3324207.0,48.5,2019
25,Massachusetts,Male,3249650.0,48.5,2015
25,Massachusetts,Male,3335992.0,48.5,2020
25,Massachusetts,Male,3293426.0,48.5,2017
25,Massachusetts,Male,3419339.0,49.0,2022
26,Michigan,Male,4854677.0,49.1,2014
26,Michigan,Male,4855361.0,49.1,2012
26,Michigan,Male,4851302.0,49.1,2013
26,Michigan,Male,4937630.0,49.2,2009
26,Michigan,Male,4867629.0,49.1,2011
26,Michigan,Male,4884438.0,49.1,2010
26,Michigan,Male,4899118.0,49.2,2018
26,Michigan,Male,4983325.0,49.5,2021
26,Michigan,Male,4869885.0,49.1,2016
26,Michigan,Male,4905240.0,49.2,2019
26,Michigan,Male,4861973.0,49.1,2015
26,Michigan,Male,4911965.0,49.2,2020
26,Michigan,Male,4880579.0,49.2,2017
26,Michigan,Male,4993696.0,49.6,2022
27,Minnesota,Male,2674354.0,49.7,2014
27,Minnesota,Male,2638499.0,49.7,2012
27,Minnesota,Male,2655658.0,49.7,2013
27,Minnesota,Male,2579512.0,49.7,2009
27,Minnesota,Male,2620590.0,49.6,2011
27,Minnesota,Male,2601448.0,49.6,2010
27,Minnesota,Male,2751748.0,49.8,2018
27,Minnesota,Male,2839135.0,50.1,2021
27,Minnesota,Male,2710157.0,49.7,2016
27,Minnesota,Male,2770873.0,49.8,2019
27,Minnesota,Male,2692166.0,49.7,2015
27,Minnesota,Male,2789017.0,49.8,2020
27,Minnesota,Male,2731831.0,49.8,2017
27,Minnesota,Male,2857964.0,50.2,2022
28,Mississippi,Male,1448840.0,48.5,2014
28,Mississippi,Male,1439787.0,48.5,2012
28,Mississippi,Male,1445356.0,48.6,2013
28,Mississippi,Male,1416956.0,48.5,2009
28,Mississippi,Male,1434572.0,48.5,2011
28,Mississippi,Male,1427843.0,48.5,2010
28,Mississippi,Male,1450379.0,48.5,2018
28,Mississippi,Male,1444255.0,48.7,2021
28,Mississippi,Male,1450269.0,48.5,2016
28,Mississippi,Male,1447873.0,48.5,2019
28,Mississippi,Male,1451723.0,48.6,2015
28,Mississippi,Male,1443708.0,48.4,2020
28,Mississippi,Male,1448717.0,48.5,2017
28,Mississippi,Male,1437988.0,48.6,2022
29,Missouri,Male,2953719.0,49.0,2014
29,Missouri,Male,2929988.0,49.0,2012
29,Missouri,Male,2941951.0,49.0,2013
29,Missouri,Male,2879878.0,48.8,2009
29,Missouri,Male,2915275.0,48.9,2011
29,Missouri,Male,2895638.0,48.9,2010
29,Missouri,Male,2988772.0,49.1,2018
29,Missouri,Male,3027741.0,49.3,2021
29,Missouri,Male,2973317.0,49.1,2016
29,Missouri,Male,2995725.0,49.1,2019
29,Missouri,Male,2964003.0,49.0,2015
29,Missouri,Male,3004001.0,49.1,2020
29,Missouri,Male,2981332.0,49.1,2017
29,Missouri,Male,3039220.0,49.4,2022
30,Montana,Male,505536.0,50.2,2014
30,Montana,Male,497141.0,50.2,2012
30,Montana,Male,501549.0,50.2,2013
30,Montana,Male,477596.0,49.9,2009
30,Montana,Male,492668.0,50.1,2011
30,Montana,Male,487959.0,50.1,2010
30,Montana,Male,524220.0,50.3,2018
30,Montana,Male,545671.0,50.6,2021
30,Montana,Male,514191.0,50.2,2016
30,Montana,Male,528573.0,50.3,2019
30,Montana,Male,510163.0,50.3,2015
30,Montana,Male,534128.0,50.3,2020
30,Montana,Male,517860.0,50.3,2017
30,Montana,Male,553716.0,50.7,2022
31,Nebraska,Male,921597.0,49.7,2014
31,Nebraska,Male,906143.0,49.6,2012
31,Nebraska,Male,913478.0,49.6,2013
31,Nebraska,Male,877563.0,49.5,2009
31,Nebraska,Male,898314.0,49.5,2011
31,Nebraska,Male,890558.0,49.5,2010
31,Nebraska,Male,949910.0,49.9,2018
31,Nebraska,Male,978863.0,50.2,2021
31,Nebraska,Male,935935.0,49.8,2016
31,Nebraska,Male,954950.0,49.9,2019
31,Nebraska,Male,929606.0,49.7,2015
31,Nebraska,Male,959677.0,49.9,2020
31,Nebraska,Male,943547.0,49.8,2017
31,Nebraska,Male,984570.0,50.3,2022
32,Nevada,Male,1390921.0,50.4,2014
32,Nevada,Male,1365496.0,50.5,2012
32,Nevada,Male,1377138.0,50.4,2013
32,Nevada,Male,1295890.0,50.9,2009
32,Nevada,Male,1350934.0,50.5,2011
32,Nevada,Male,1331625.0,50.6,2010
32,Nevada,Male,1467165.0,50.2,2018
32,Nevada,Male,1541789.0,50.4,2021
32,Nevada,Male,1426322.0,50.2,2016
32,Nevada,Male,1491294.0,50.2,2019
32,Nevada,Male,1407735.0,50.3,2015
32,Nevada,Male,1520196.0,50.2,2020
32,Nevada,Male,1450091.0,50.2,2017
32,Nevada,Male,1568332.0,50.5,2022
33,New Hampshire,Male,651809.0,49.3,2014
33,New Hampshire,Male,650048.0,49.3,2012
33,New Hampshire,Male,651106.0,49.4,2013
33,New Hampshire,Male,648885.0,49.3,2009
33,New Hampshire,Male,649547.0,49.4,2011
33,New Hampshire,Male,648504.0,49.4,2010
33,New Hampshire,Male,664983.0,49.5,2018
33,New Hampshire,Male,683846.0,49.8,2021
33,New Hampshire,Male,656507.0,49.5,2016
33,New Hampshire,Male,667689.0,49.5,2019
33,New Hampshire,Male,653484.0,49.3,2015
33,New Hampshire,Male,671802.0,49.6,2020
33,New Hampshire,Male,659131.0,49.5,2017
33,New Hampshire,Male,689725.0,50.0,2022
34,New Jersey,Male,4326518.0,48.8,2014
34,New Jersey,Male,4283189.0,48.7,2012
34,New Jersey,Male,4304817.0,48.7,2013
34,New Jersey,Male,4231941.0,48.9,2009
34,New Jersey,Male,4261485.0,48.7,2011
34,New Jersey,Male,4244502.0,48.7,2010
34,New Jersey,Male,4335930.0,48.8,2018
34,New Jersey,Male,4539311.0,49.2,2021
34,New Jersey,Male,4350531.0,48.8,2016
34,New Jersey,Male,4335032.0,48.8,2019
34,New Jersey,Male,4343027.0,48.8,2015
34,New Jersey,Male,4341123.0,48.9,2020
34,New Jersey,Male,4372321.0,48.8,2017
34,New Jersey,Male,4556331.0,49.3,2022
35,New Mexico,Male,1029757.0,49.5,2014
35,New Mexico,Male,1015710.0,49.4,2012
35,New Mexico,Male,1024290.0,49.5,2013
35,New Mexico,Male,971454.0,49.4,2009
35,New Mexico,Male,1005646.0,49.4,2011
35,New Mexico,Male,992833.0,49.3,2010
35,New Mexico,Male,1035850.0,49.5,2018
35,New Mexico,Male,1048448.0,49.7,2021
35,New Mexico,Male,1031440.0,49.5,2016
35,New Mexico,Male,1036190.0,49.5,2019
35,New Mexico,Male,1032414.0,49.5,2015
35,New Mexico,Male,1038007.0,49.5,2020
35,New Mexico,Male,1032086.0,49.5,2017
35,New Mexico,Male,1052858.0,49.8,2022
36,New York,Male,9495978.0,48.5,2014
36,New York,Male,9391875.0,48.4,2012
36,New York,Male,9442496.0,48.5,2013
36,New York,Male,9425099.0,48.5,2009
36,New York,Male,9341547.0,48.4,2011
36,New York,Male,9300854.0,48.4,2010
36,New York,Male,9519555.0,48.5,2018
36,New York,Male,9821711.0,48.8,2021
36,New York,Male,9555130.0,48.5,2016
36,New York,Male,9501001.0,48.5,2019
36,New York,Male,9541801.0,48.5,2015
36,New York,Male,9474184.0,48.5,2020
36,New York,Male,9604111.0,48.5,2017
36,New York,Male,9781286.0,48.9,2022
37,North Carolina,Male,4750366.0,48.7,2014
37,North Carolina,Male,4649769.0,48.7,2012
37,North Carolina,Male,4702565.0,48.7,2013
37,North Carolina,Male,4424760.0,48.9,2009
37,North Carolina,Male,4588579.0,48.7,2011
37,North Carolina,Male,4519289.0,48.7,2010
37,North Carolina,Male,4944759.0,48.7,2018
37,North Carolina,Male,5067666.0,48.9,2021
37,North Carolina,Male,4834592.0,48.6,2016
37,North Carolina,Male,4996638.0,48.7,2019
37,North Carolina,Male,4795408.0,48.7,2015
37,North Carolina,Male,5052667.0,48.6,2020
37,North Carolina,Male,4895368.0,48.7,2017
37,North Carolina,Male,5131370.0,49.0,2022
38,North Dakota,Male,358862.0,50.9,2014
38,North Dakota,Male,342030.0,50.6,2012
38,North Dakota,Male,349947.0,50.7,2013
38,North Dakota,Male,321270.0,50.2,2009
38,North Dakota,Male,336763.0,50.5,2011
38,North Dakota,Male,332932.0,50.5,2010
38,North Dakota,Male,386183.0,51.3,2018
38,North Dakota,Male,397093.0,51.3,2021
38,North Dakota,Male,376979.0,51.2,2016
38,North Dakota,Male,387555.0,51.2,2019
38,North Dakota,Male,367963.0,51.0,2015
38,North Dakota,Male,389284.0,51.2,2020
38,North Dakota,Male,382121.0,51.3,2017
38,North Dakota,Male,399345.0,51.4,2022
39,Ohio,Male,5651577.0,48.9,2014
39,Ohio,Male,5630373.0,48.8,2012
39,Ohio,Male,5642666.0,48.9,2013
39,Ohio,Male,5612490.0,48.8,2009
39,Ohio,Male,5624513.0,48.8,2011
39,Ohio,Male,5616436.0,48.8,2010
39,Ohio,Male,5703967.0,49.0,2018
39,Ohio,Male,5800004.0,49.3,2021
39,Ohio,Male,5673893.0,49.0,2016
39,Ohio,Male,5711765.0,49.0,2019
39,Ohio,Male,5662893.0,48.9,2015
39,Ohio,Male,5721796.0,49.0,2020
39,Ohio,Male,5686081.0,49.0,2017
