state_fips,state_name,age,population,population_pct
05,Arkansas,20-29,398068.0,13.1
05,Arkansas,25-29,194553.0,6.4
05,Arkansas,25-34,395441.0,13.0
05,Arkansas,30-34,200888.0,6.6
05,Arkansas,30-39,394819.0,12.9
05,Arkansas,35-39,193931.0,6.4
05,Arkansas,35-44,387725.0,12.7
05,Arkansas,40-44,193794.0,6.4
05,Arkansas,40-49,372611.0,12.2
05,Arkansas,40-64,933823.0,30.6
05,Arkansas,45-49,178817.0,5.9
05,Arkansas,45-54,359858.0,11.8
05,Arkansas,45-64,740029.0,24.3
05,Arkansas,50-54,181041.0,5.9
05,Arkansas,50-59,366254.0,12.0
05,Arkansas,55-59,185213.0,6.1
05,Arkansas,55-64,380171.0,12.5
05,Arkansas,60-64,194958.0,6.4
05,Arkansas,60-69,367790.0,12.1
05,Arkansas,65+,535977.0,17.6
05,Arkansas,65-69,172832.0,5.7
05,Arkansas,65-74,315511.0,10.3
05,Arkansas,70-74,142679.0,4.7
05,Arkansas,70-79,244638.0,8.0
05,Arkansas,75-79,101959.0,3.3
05,Arkansas,75-84,165212.0,5.4
05,Arkansas,80+,118507.0,3.9
05,Arkansas,80-84,63253.0,2.1
05,Arkansas,85+,55254.0,1.8
05,Arkansas,All,3049391.0,100.0
06,California,0-14,7071384.0,18.0
06,California,0-17,8632796.0,22.0
06,California,0-9,4493959.0,11.4
06,California,10-19,5172488.0,13.2
06,California,15+,32215993.0,82.0
06,California,15-24,5142033.0,13.1
06,California,18+,30654581.0,78.0
06,California,18-19,1033651.0,2.6
06,California,18-24,3580621.0,9.1
06,California,18-39,12187670.0,31.0
06,California,18-44,14845073.0,37.8
06,California,20-24,2546970.0,6.5
06,California,20-29,5342469.0,13.6
06,California,25-29,2795499.0,7.1
06,California,25-34,5802244.0,14.8
06,California,30-34,3006745.0,7.7
06,California,30-39,5811550.0,14.8
06,California,35-39,2804805.0,7.1
06,California,35-44,5462208.0,13.9
06,California,40-44,2657403.0,6.8
06,California,40-49,5091702.0,13.0
06,California,40-64,12308540.0,31.3
06,California,45-49,2434299.0,6.2
06,California,45-54,4906895.0,12.5
06,California,45-64,9651137.0,24.6
06,California,50-54,2472596.0,6.3
06,California,50-59,4885517.0,12.4
06,California,55-59,2412921.0,6.1
06,California,55-64,4744242.0,12.1
06,California,60-64,2331321.0,5.9
06,California,60-69,4334278.0,11.0
06,California,65+,6158371.0,15.7
06,California,65-69,2002957.0,5.1
06,California,65-74,3610692.0,9.2
06,California,70-74,1607735.0,4.1
06,California,70-79,2706043.0,6.9
06,California,75-79,1098308.0,2.8
06,California,75-84,1803567.0,4.6
06,California,80+,1449371.0,3.7
06,California,80-84,705259.0,1.8
06,California,85+,744112.0,1.9
06,California,All,39287377.0,100.0
08,Colorado,0-14,1007177.0,17.2
08,Colorado,0-17,1231527.0,21.0
08,Colorado,0-9,641755.0,10.9
08,Colorado,10-19,741301.0,12.6
08,Colorado,15+,4855012.0,82.8
08,Colorado,15-24,759285.0,13.0
08,Colorado,18+,4630662.0,79.0
08,Colorado,18-19,151529.0,2.6
08,Colorado,18-24,534935.0,9.1
08,Colorado,18-39,1900168.0,32.4
08,Colorado,18-44,2312984.0,39.5
08,Colorado,20-24,383406.0,6.5
08,Colorado,20-29,830584.0,14.2
08,Colorado,25-29,447178.0,7.6
08,Colorado,25-34,920490.0,15.7
08,Colorado,30-34,473312.0,8.1
08,Colorado,30-39,918055.0,15.7
08,Colorado,35-39,444743.0,7.6
08,Colorado,35-44,857559.0,14.6
08,Colorado,40-44,412816.0,7.0
08,Colorado,40-49,772575.0,13.2
08,Colorado,40-64,1816492.0,31.0
08,Colorado,45-49,359759.0,6.1
08,Colorado,45-54,713218.0,12.2
08,Colorado,45-64,1403676.0,23.9
08,Colorado,50-54,353459.0,6.0
08,Colorado,50-59,692383.0,11.8
08,Colorado,55-59,338924.0,5.8
08,Colorado,55-64,690458.0,11.8
08,Colorado,60-64,351534.0,6.0
08,Colorado,60-69,663880.0,11.3
08,Colorado,65+,914002.0,15.6
08,Colorado,65-69,312346.0,5.3
08,Colorado,65-74,565225.0,9.6
08,Colorado,70-74,252879.0,4.3
08,Colorado,70-79,413093.0,7.0
08,Colorado,75-79,160214.0,2.7
08,Colorado,75-84,255746.0,4.4
08,Colorado,80+,188563.0,3.2
08,Colorado,80-84,95532.0,1.6
08,Colorado,85+,93031.0,1.6
08,Colorado,All,5862189.0,100.0
09,Connecticut,0-14,591827.0,16.3
09,Connecticut,0-17,731586.0,20.2
09,Connecticut,0-9,376855.0,10.4
09,Connecticut,10-19,454682.0,12.5
09,Connecticut,15+,3032681.0,83.7
