Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,30-34 years,30-34,18,301295,6
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,35-39 years,35-39,33,342932,9.6
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,40-44 years,40-44,50,344000,14.5
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,45-49 years,45-49,109,309892,35.2
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,50-54 years,50-54,152,275759,55.1
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,55-59 years,55-59,239,220728,108.3
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,60-64 years ,60-64,238,189814,125.4
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,65-69 years,65-69,312,167363,186.4
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,70-74 years,70-74,340,148565,228.9
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,75-79 years,75-79,297,117897,251.9
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,80-84 years,80-84,227,76876,295.3
,1999,1999,Colon and Rectum,21041-21052,Alabama,1,85+ years,85+,219,65953,332.1
,1999,1999,Colon and Rectum,21041-21052,Alaska,2,50-54 years,50-54,24,39580,60.6
,1999,1999,Colon and Rectum,21041-21052,Alaska,2,55-59 years,55-59,18,26381,68.2
,1999,1999,Colon and Rectum,21041-21052,Alaska,2,60-64 years ,60-64,34,16960,200.5
,1999,1999,Colon and Rectum,21041-21052,Alaska,2,65-69 years,65-69,30,12219,245.5
,1999,1999,Colon and Rectum,21041-21052,Alaska,2,70-74 years,70-74,25,9512,262.8
,1999,1999,Colon and Rectum,21041-21052,Alaska,2,75-79 years,75-79,26,6525,398.5
,1999,1999,Colon and Rectum,21041-21052,Alaska,2,80-84 years,80-84,19,3527,538.7
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,35-39 years,35-39,20,393281,5.1
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,40-44 years,40-44,55,368155,14.9
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,45-49 years,45-49,72,322567,22.3
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,50-54 years,50-54,121,282200,42.9
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,55-59 years,55-59,158,229310,68.9
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,60-64 years ,60-64,241,198437,121.4
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,65-69 years,65-69,316,188248,167.9
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,70-74 years,70-74,380,174466,217.8
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,75-79 years,75-79,380,141816,268
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,80-84 years,80-84,325,89282,364
,1999,1999,Colon and Rectum,21041-21052,Arizona,4,85+ years,85+,257,66200,388.2
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,40-44 years,40-44,28,194986,14.4
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,45-49 years,45-49,54,178341,30.3
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,50-54 years,50-54,92,161702,56.9
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,55-59 years,55-59,121,135264,89.5
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,60-64 years ,60-64,146,115753,126.1
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,65-69 years,65-69,209,104761,199.5
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,70-74 years,70-74,220,93175,236.1
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,75-79 years,75-79,215,76333,281.7
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,80-84 years,80-84,173,52465,329.7
,1999,1999,Colon and Rectum,21041-21052,Arkansas,5,85+ years,85+,152,45862,331.4
,1999,1999,Colon and Rectum,21041-21052,California,6,20-24 years,20-24,16,2303169,0.7
,1999,1999,Colon and Rectum,21041-21052,California,6,25-29 years,25-29,44,2563984,1.7
,1999,1999,Colon and Rectum,21041-21052,California,6,30-34 years,30-34,77,2714559,2.8
,1999,1999,Colon and Rectum,21041-21052,California,6,35-39 years,35-39,165,2830371,5.8
,1999,1999,Colon and Rectum,21041-21052,California,6,40-44 years,40-44,325,2631815,12.3
,1999,1999,Colon and Rectum,21041-21052,California,6,45-49 years,45-49,567,2269009,25
,1999,1999,Colon and Rectum,21041-21052,California,6,50-54 years,50-54,899,1920301,46.8
,1999,1999,Colon and Rectum,21041-21052,California,6,55-59 years,55-59,1113,1415902,78.6
,1999,1999,Colon and Rectum,21041-21052,California,6,60-64 years ,60-64,1342,1127145,119.1
,1999,1999,Colon and Rectum,21041-21052,California,6,65-69 years,65-69,1762,985605,178.8
,1999,1999,Colon and Rectum,21041-21052,California,6,70-74 years,70-74,2154,902399,238.7
,1999,1999,Colon and Rectum,21041-21052,California,6,75-79 years,75-79,2408,766688,314.1
,1999,1999,Colon and Rectum,21041-21052,California,6,80-84 years,80-84,1836,492951,372.5
,1999,1999,Colon and Rectum,21041-21052,California,6,85+ years,85+,1851,413264,447.9
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,35-39 years,35-39,23,371857,6.2
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,40-44 years,40-44,50,367106,13.6
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,45-49 years,45-49,69,327225,21.1
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,50-54 years,50-54,106,265834,39.9
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,55-59 years,55-59,142,186839,76
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,60-64 years ,60-64,143,142207,100.6
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,65-69 years,65-69,190,120041,158.3
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,70-74 years,70-74,277,104378,265.4
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,75-79 years,75-79,224,84482,265.1
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,80-84 years,80-84,194,54621,355.2
,1999,1999,Colon and Rectum,21041-21052,Colorado,8,85+ years,85+,188,47252,397.9
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,35-39 years,35-39,23,293075,7.8
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,40-44 years,40-44,38,286444,13.3
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,45-49 years,45-49,85,246896,34.4
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,50-54 years,50-54,116,222424,52.2
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,55-59 years,55-59,157,171572,91.5
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,60-64 years ,60-64,196,130887,149.7
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,65-69 years,65-69,271,118365,229
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,70-74 years,70-74,350,114972,304.4
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,75-79 years,75-79,382,100744,379.2
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,80-84 years,80-84,345,72454,476.2
,1999,1999,Colon and Rectum,21041-21052,Connecticut,9,85+ years,85+,311,62821,495.1
,1999,1999,Colon and Rectum,21041-21052,Delaware,10,45-49 years,45-49,18,53351,33.7
,1999,1999,Colon and Rectum,21041-21052,Delaware,10,50-54 years,50-54,32,47477,67.4
,1999,1999,Colon and Rectum,21041-21052,Delaware,10,55-59 years,55-59,35,38109,91.8
,1999,1999,Colon and Rectum,21041-21052,Delaware,10,60-64 years ,60-64,37,31777,116.4
,1999,1999,Colon and Rectum,21041-21052,Delaware,10,65-69 years,65-69,62,29791,208.1
,1999,1999,Colon and Rectum,21041-21052,Delaware,10,70-74 years,70-74,71,26404,268.9
,1999,1999,Colon and Rectum,21041-21052,Delaware,10,75-79 years,75-79,72,20984,343.1
,1999,1999,Colon and Rectum,21041-21052,Delaware,10,80-84 years,80-84,59,13166,448.1
,1999,1999,Colon and Rectum,21041-21052,Delaware,10,85+ years,85+,46,10239,449.3
,1999,1999,Colon and Rectum,21041-21052,District of Columbia,11,50-54 years,50-54,20,34514,57.9
,1999,1999,Colon and Rectum,21041-21052,District of Columbia,11,55-59 years,55-59,29,27011,107.4
,1999,1999,Colon and Rectum,21041-21052,District of Columbia,11,60-64 years ,60-64,30,21698,138.3
,1999,1999,Colon and Rectum,21041-21052,District of Columbia,11,65-69 years,65-69,39,18882,206.5
,1999,1999,Colon and Rectum,21041-21052,District of Columbia,11,70-74 years,70-74,43,17679,243.2
,1999,1999,Colon and Rectum,21041-21052,District of Columbia,11,75-79 years,75-79,52,14902,348.9
,1999,1999,Colon and Rectum,21041-21052,District of Columbia,11,80-84 years,80-84,45,9928,453.3
,1999,1999,Colon and Rectum,21041-21052,District of Columbia,11,85+ years,85+,50,8762,570.6
,1999,1999,Colon and Rectum,21041-21052,Florida,12,25-29 years,25-29,28,994333,2.8
,1999,1999,Colon and Rectum,21041-21052,Florida,12,30-34 years,30-34,46,1098372,4.2
,1999,1999,Colon and Rectum,21041-21052,Florida,12,35-39 years,35-39,100,1260288,7.9
,1999,1999,Colon and Rectum,21041-21052,Florida,12,40-44 years,40-44,216,1196187,18.1
,1999,1999,Colon and Rectum,21041-21052,Florida,12,45-49 years,45-49,325,1049792,31
,1999,1999,Colon and Rectum,21041-21052,Florida,12,50-54 years,50-54,572,942150,60.7
,1999,1999,Colon and Rectum,21041-21052,Florida,12,55-59 years,55-59,729,789129,92.4
,1999,1999,Colon and Rectum,21041-21052,Florida,12,60-64 years ,60-64,1049,720321,145.6
,1999,1999,Colon and Rectum,21041-21052,Florida,12,65-69 years,65-69,1562,732184,213.3
,1999,1999,Colon and Rectum,21041-21052,Florida,12,70-74 years,70-74,1957,730681,267.8
,1999,1999,Colon and Rectum,21041-21052,Florida,12,75-79 years,75-79,2085,611578,340.9
,1999,1999,Colon and Rectum,21041-21052,Florida,12,80-84 years,80-84,1702,400752,424.7
,1999,1999,Colon and Rectum,21041-21052,Florida,12,85+ years,85+,1511,322911,467.9
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,30-34 years,30-34,35,656082,5.3
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,35-39 years,35-39,52,693333,7.5
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,40-44 years,40-44,93,642115,14.5
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,45-49 years,45-49,191,559425,34.1
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,50-54 years,50-54,263,487139,54
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,55-59 years,55-59,334,362385,92.2
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,60-64 years ,60-64,341,280449,121.6
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,65-69 years,65-69,428,233760,183.1
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,70-74 years,70-74,443,197516,224.3
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,75-79 years,75-79,471,157765,298.5
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,80-84 years,80-84,337,103380,326
,1999,1999,Colon and Rectum,21041-21052,Georgia,13,85+ years,85+,328,86409,379.6
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,40-44 years,40-44,17,95723,17.8
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,45-49 years,45-49,25,89327,28
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,50-54 years,50-54,42,77930,53.9
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,55-59 years,55-59,47,57934,81.1
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,60-64 years ,60-64,62,45708,135.6
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,65-69 years,65-69,87,43010,202.3
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,70-74 years,70-74,114,42452,268.5
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,75-79 years,75-79,104,34556,301
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,80-84 years,80-84,79,21518,367.1
,1999,1999,Colon and Rectum,21041-21052,Hawaii,15,85+ years,85+,89,16908,526.4
,1999,1999,Colon and Rectum,21041-21052,Idaho,16,45-49 years,45-49,20,90083,22.2
,1999,1999,Colon and Rectum,21041-21052,Idaho,16,50-54 years,50-54,21,74530,28.2
,1999,1999,Colon and Rectum,21041-21052,Idaho,16,55-59 years,55-59,43,58108,74
,1999,1999,Colon and Rectum,21041-21052,Idaho,16,60-64 years ,60-64,58,46544,124.6
,1999,1999,Colon and Rectum,21041-21052,Idaho,16,65-69 years,65-69,66,39821,165.7
,1999,1999,Colon and Rectum,21041-21052,Idaho,16,70-74 years,70-74,62,35543,174.4
,1999,1999,Colon and Rectum,21041-21052,Idaho,16,75-79 years,75-79,89,30157,295.1
,1999,1999,Colon and Rectum,21041-21052,Idaho,16,80-84 years,80-84,70,21095,331.8
,1999,1999,Colon and Rectum,21041-21052,Idaho,16,85+ years,85+,80,17544,456
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,25-29 years,25-29,16,897285,1.8
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,30-34 years,30-34,40,928426,4.3
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,35-39 years,35-39,67,1009780,6.6
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,40-44 years,40-44,144,977421,14.7
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,45-49 years,45-49,268,857556,31.3
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,50-54 years,50-54,352,726545,48.4
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,55-59 years,55-59,502,567540,88.5
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,60-64 years ,60-64,721,461748,156.1
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,65-69 years,65-69,923,400609,230.4
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,70-74 years,70-74,1073,377467,284.3
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,75-79 years,75-79,1123,315497,355.9
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,80-84 years,80-84,975,217871,447.5
,1999,1999,Colon and Rectum,21041-21052,Illinois,17,85+ years,85+,976,188400,518
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,30-34 years,30-34,25,419558,6
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,35-39 years,35-39,36,482834,7.5
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,40-44 years,40-44,63,479433,13.1
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,45-49 years,45-49,118,429304,27.5
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,50-54 years,50-54,186,366436,50.8
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,55-59 years,55-59,284,288461,98.5
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,60-64 years ,60-64,327,234501,139.4
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,65-69 years,65-69,439,204460,214.7
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,70-74 years,70-74,530,192620,275.2
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,75-79 years,75-79,604,158156,381.9
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,80-84 years,80-84,444,105403,421.2
,1999,1999,Colon and Rectum,21041-21052,Indiana,18,85+ years,85+,399,90274,442
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,35-39 years,35-39,18,221799,8.1
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,40-44 years,40-44,34,226687,15
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,45-49 years,45-49,68,209662,32.4
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,50-54 years,50-54,89,172878,51.5
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,55-59 years,55-59,140,136955,102.2
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,60-64 years ,60-64,173,118821,145.6
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,65-69 years,65-69,296,107971,274.1
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,70-74 years,70-74,336,105306,319.1
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,75-79 years,75-79,392,91808,427
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,80-84 years,80-84,292,67138,434.9
,1999,1999,Colon and Rectum,21041-21052,Iowa,19,85+ years,85+,344,64782,531
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,35-39 years,35-39,21,211714,9.9
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,40-44 years,40-44,39,212236,18.4
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,45-49 years,45-49,62,188648,32.9
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,50-54 years,50-54,73,155509,46.9
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,55-59 years,55-59,128,118900,107.7
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,60-64 years ,60-64,135,98820,136.6
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,65-69 years,65-69,162,90679,178.7
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,70-74 years,70-74,245,86584,283
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,75-79 years,75-79,260,75198,345.8
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,80-84 years,80-84,202,52730,383.1
,1999,1999,Colon and Rectum,21041-21052,Kansas,20,85+ years,85+,213,51497,413.6
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,35-39 years,35-39,21,323273,6.5
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,40-44 years,40-44,66,318015,20.8
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,45-49 years,45-49,114,288496,39.5
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,50-54 years,50-54,137,252943,54.2
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,55-59 years,55-59,179,199700,89.6
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,60-64 years ,60-64,272,166288,163.6
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,65-69 years,65-69,322,144509,222.8
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,70-74 years,70-74,373,129509,288
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,75-79 years,75-79,371,103629,358
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,80-84 years,80-84,290,67156,431.8
,1999,1999,Colon and Rectum,21041-21052,Kentucky,21,85+ years,85+,286,57514,497.3
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,35-39 years,35-39,44,348414,12.6
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,40-44 years,40-44,71,347893,20.4
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,45-49 years,45-49,103,309678,33.3
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,50-54 years,50-54,175,260765,67.1
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,55-59 years,55-59,213,204008,104.4
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,60-64 years ,60-64,232,169228,137.1
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,65-69 years,65-69,310,148253,209.1
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,70-74 years,70-74,361,135380,266.7
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,75-79 years,75-79,379,105682,358.6
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,80-84 years,80-84,286,67242,425.3
,1999,1999,Colon and Rectum,21041-21052,Louisiana,22,85+ years,85+,241,57390,419.9
,1999,1999,Colon and Rectum,21041-21052,Maine,23,45-49 years,45-49,32,99910,32
,1999,1999,Colon and Rectum,21041-21052,Maine,23,50-54 years,50-54,51,86441,59
,1999,1999,Colon and Rectum,21041-21052,Maine,23,55-59 years,55-59,57,65724,86.7
,1999,1999,Colon and Rectum,21041-21052,Maine,23,60-64 years ,60-64,71,54088,131.3
,1999,1999,Colon and Rectum,21041-21052,Maine,23,65-69 years,65-69,135,49907,270.5
,1999,1999,Colon and Rectum,21041-21052,Maine,23,70-74 years,70-74,154,46067,334.3
,1999,1999,Colon and Rectum,21041-21052,Maine,23,75-79 years,75-79,151,37396,403.8
,1999,1999,Colon and Rectum,21041-21052,Maine,23,80-84 years,80-84,105,25428,412.9
,1999,1999,Colon and Rectum,21041-21052,Maine,23,85+ years,85+,113,22883,493.8
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,30-34 years,30-34,17,416285,4.1
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,35-39 years,35-39,25,467375,5.3
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,40-44 years,40-44,71,444074,16
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,45-49 years,45-49,93,391066,23.8
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,50-54 years,50-54,171,343624,49.8
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,55-59 years,55-59,251,260362,96.4
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,60-64 years ,60-64,294,198420,148.2
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,65-69 years,65-69,305,168369,181.1
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,70-74 years,70-74,389,153202,253.9
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,75-79 years,75-79,423,127069,332.9
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,80-84 years,80-84,340,80829,420.6
,1999,1999,Colon and Rectum,21041-21052,Maryland,24,85+ years,85+,313,65553,477.5
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,30-34 years,30-34,19,499442,3.8
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,35-39 years,35-39,29,542130,5.3
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,40-44 years,40-44,75,515100,14.6
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,45-49 years,45-49,114,452495,25.2
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,50-54 years,50-54,239,397395,60.1
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,55-59 years,55-59,263,299408,87.8
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,60-64 years ,60-64,313,235075,133.1
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,65-69 years,65-69,460,217857,211.1
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,70-74 years,70-74,609,213185,285.7
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,75-79 years,75-79,650,183528,354.2
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,80-84 years,80-84,560,129117,433.7
,1999,1999,Colon and Rectum,21041-21052,Massachusetts,25,85+ years,85+,563,114657,491
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,30-34 years,30-34,20,709928,2.8
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,35-39 years,35-39,74,797517,9.3
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,40-44 years,40-44,96,807841,11.9
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,45-49 years,45-49,191,721311,26.5
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,50-54 years,50-54,285,608876,46.8
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,55-59 years,55-59,395,474708,83.2
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,60-64 years ,60-64,525,375136,139.9
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,65-69 years,65-69,693,329896,210.1
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,70-74 years,70-74,885,315575,280.4
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,75-79 years,75-79,884,257831,342.9
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,80-84 years,80-84,721,171488,420.4
,1999,1999,Colon and Rectum,21041-21052,Michigan,26,85+ years,85+,593,139784,424.2
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,35-39 years,35-39,29,418658,6.9
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,40-44 years,40-44,44,404383,10.9
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,45-49 years,45-49,82,355713,23.1
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,50-54 years,50-54,133,287632,46.2
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,55-59 years,55-59,198,220470,89.8
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,60-64 years ,60-64,243,175359,138.6
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,65-69 years,65-69,284,152718,186
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,70-74 years,70-74,361,142717,252.9
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,75-79 years,75-79,381,122493,311
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,80-84 years,80-84,346,89554,386.4
,1999,1999,Colon and Rectum,21041-21052,Minnesota,27,85+ years,85+,351,84817,413.8
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,30-34 years,30-34,17,378212,4.5
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,35-39 years,35-39,39,449019,8.7
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,40-44 years,40-44,69,437805,15.8
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,45-49 years,45-49,114,386754,29.5
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,50-54 years,50-54,181,334433,54.1
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,55-59 years,55-59,228,272809,83.6
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,60-64 years ,60-64,331,226460,146.2
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,65-69 years,65-69,453,205558,220.4
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,70-74 years,70-74,506,188365,268.6
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,75-79 years,75-79,597,156690,381
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,80-84 years,80-84,452,105892,426.8
,1999,1999,Colon and Rectum,21041-21052,Missouri,29,85+ years,85+,428,97719,438
,1999,1999,Colon and Rectum,21041-21052,Montana,30,50-54 years,50-54,34,58828,57.8
,1999,1999,Colon and Rectum,21041-21052,Montana,30,55-59 years,55-59,43,45838,93.8
,1999,1999,Colon and Rectum,21041-21052,Montana,30,60-64 years ,60-64,49,37398,131
,1999,1999,Colon and Rectum,21041-21052,Montana,30,65-69 years,65-69,67,32374,207
,1999,1999,Colon and Rectum,21041-21052,Montana,30,70-74 years,70-74,88,29859,294.7
,1999,1999,Colon and Rectum,21041-21052,Montana,30,75-79 years,75-79,82,24703,331.9
,1999,1999,Colon and Rectum,21041-21052,Montana,30,80-84 years,80-84,65,18014,360.8
,1999,1999,Colon and Rectum,21041-21052,Montana,30,85+ years,85+,66,15001,440
,1999,1999,Colon and Rectum,21041-21052,Nebraska,31,40-44 years,40-44,16,133007,12
,1999,1999,Colon and Rectum,21041-21052,Nebraska,31,45-49 years,45-49,32,120758,26.5
,1999,1999,Colon and Rectum,21041-21052,Nebraska,31,50-54 years,50-54,52,98618,52.7
,1999,1999,Colon and Rectum,21041-21052,Nebraska,31,55-59 years,55-59,64,75854,84.4
,1999,1999,Colon and Rectum,21041-21052,Nebraska,31,60-64 years ,60-64,101,64422,156.8
,1999,1999,Colon and Rectum,21041-21052,Nebraska,31,65-69 years,65-69,148,59730,247.8
,1999,1999,Colon and Rectum,21041-21052,Nebraska,31,70-74 years,70-74,179,56690,315.8
,1999,1999,Colon and Rectum,21041-21052,Nebraska,31,75-79 years,75-79,172,47817,359.7
