Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Sex,Sex Code,Count,Population,Crude Rate
,1999,1999,Breast,26000,Alabama,1,Female,F,3008,2293259,131.2
,1999,1999,Breast,26000,Alabama,1,Male,M,24,2136882,1.1
,1999,1999,Breast,26000,Alaska,2,Female,F,306,301266,101.6
,1999,1999,Breast,26000,Arizona,4,Female,F,3317,2518299,131.7
,1999,1999,Breast,26000,Arizona,4,Male,M,37,2505524,1.5
,1999,1999,Breast,26000,Arkansas,5,Female,F,1851,1359445,136.2
,1999,1999,Breast,26000,California,6,Female,F,21925,16800161,130.5
,1999,1999,Breast,26000,California,6,Male,M,136,16699043,0.8
,1999,1999,Breast,26000,Colorado,8,Female,F,2858,2101358,136
,1999,1999,Breast,26000,Colorado,8,Male,M,19,2124660,0.9
,1999,1999,Breast,26000,Connecticut,9,Female,F,2974,1747148,170.2
,1999,1999,Breast,26000,Connecticut,9,Male,M,20,1639253,1.2
,1999,1999,Breast,26000,Delaware,10,Female,F,585,398732,146.7
,1999,1999,Breast,26000,District of Columbia,11,Female,F,448,301797,148.4
,1999,1999,Breast,26000,Florida,12,Female,F,13577,8073847,168.2
,1999,1999,Breast,26000,Florida,12,Male,M,120,7685574,1.6
,1999,1999,Breast,26000,Georgia,13,Female,F,4736,4096031,115.6
,1999,1999,Breast,26000,Georgia,13,Male,M,39,3949934,1
,1999,1999,Breast,26000,Hawaii,15,Female,F,880,601830,146.2
,1999,1999,Breast,26000,Idaho,16,Female,F,816,636798,128.1
,1999,1999,Breast,26000,Illinois,17,Female,F,9062,6313350,143.5
,1999,1999,Breast,26000,Illinois,17,Male,M,74,6045670,1.2
,1999,1999,Breast,26000,Indiana,18,Female,F,4367,3083351,141.6
,1999,1999,Breast,26000,Indiana,18,Male,M,35,2961618,1.2
,1999,1999,Breast,26000,Iowa,19,Female,F,2335,1488223,156.9
,1999,1999,Breast,26000,Kansas,20,Female,F,1975,1356044,145.6
,1999,1999,Breast,26000,Kentucky,21,Female,F,2914,2056401,141.7
,1999,1999,Breast,26000,Kentucky,21,Male,M,19,1961652,1
,1999,1999,Breast,26000,Louisiana,22,Female,F,2978,2302744,129.3
,1999,1999,Breast,26000,Louisiana,22,Male,M,23,2158067,1.1
,1999,1999,Breast,26000,Maine,23,Female,F,995,650598,152.9
,1999,1999,Breast,26000,Maryland,24,Female,F,3899,2716928,143.5
,1999,1999,Breast,26000,Maryland,24,Male,M,41,2537581,1.6
,1999,1999,Breast,26000,Massachusetts,25,Female,F,5200,3274830,158.8
,1999,1999,Breast,26000,Massachusetts,25,Male,M,38,3042515,1.2
,1999,1999,Breast,26000,Michigan,26,Female,F,7164,5047770,141.9
,1999,1999,Breast,26000,Michigan,26,Male,M,60,4849346,1.2
,1999,1999,Breast,26000,Minnesota,27,Female,F,3491,2462931,141.7
,1999,1999,Breast,26000,Minnesota,27,Male,M,21,2410550,0.9
,1999,1999,Breast,26000,Missouri,29,Female,F,4097,2860166,143.2
,1999,1999,Breast,26000,Missouri,29,Male,M,29,2701782,1.1
,1999,1999,Breast,26000,Montana,30,Female,F,711,450543,157.8
,1999,1999,Breast,26000,Nebraska,31,Female,F,1258,865531,145.3
,1999,1999,Breast,26000,Nevada,32,Female,F,1018,949422,107.2
,1999,1999,Breast,26000,New Hampshire,33,Female,F,903,621409,145.3
,1999,1999,Breast,26000,New Jersey,34,Female,F,6751,4304271,156.8
,1999,1999,Breast,26000,New Jersey,34,Male,M,56,4055321,1.4
,1999,1999,Breast,26000,New Mexico,35,Female,F,1178,918661,128.2
,1999,1999,Breast,26000,New York,36,Female,F,14214,9777654,145.4
,1999,1999,Breast,26000,New York,36,Male,M,109,9105071,1.2
,1999,1999,Breast,26000,North Carolina,37,Female,F,5540,4062710,136.4
,1999,1999,Breast,26000,North Carolina,37,Male,M,39,3886651,1
,1999,1999,Breast,26000,North Dakota,38,Female,F,478,322617,148.2
,1999,1999,Breast,26000,Ohio,39,Female,F,8787,5835017,150.6
,1999,1999,Breast,26000,Ohio,39,Male,M,65,5500437,1.2
,1999,1999,Breast,26000,Oklahoma,40,Female,F,2553,1748783,146
,1999,1999,Breast,26000,Oregon,41,Female,F,2865,1712226,167.3
,1999,1999,Breast,26000,Oregon,41,Male,M,23,1681715,1.4
,1999,1999,Breast,26000,Pennsylvania,42,Female,F,10415,6347064,164.1
,1999,1999,Breast,26000,Pennsylvania,42,Male,M,96,5916741,1.6
,1999,1999,Breast,26000,Rhode Island,44,Female,F,841,540724,155.5
,1999,1999,Breast,26000,South Carolina,45,Female,F,2839,2045606,138.8
,1999,1999,Breast,26000,South Carolina,45,Male,M,24,1929076,1.2
,1999,1999,Breast,26000,Tennessee,47,Female,F,3673,2897466,126.8
,1999,1999,Breast,26000,Tennessee,47,Male,M,34,2741240,1.2
,1999,1999,Breast,26000,Texas,48,Female,F,12088,10360202,116.7
,1999,1999,Breast,26000,Texas,48,Male,M,86,10198018,0.8
,1999,1999,Breast,26000,Utah,49,Female,F,1006,1100167,91.4
,1999,1999,Breast,26000,Vermont,50,Female,F,514,308398,166.7
,1999,1999,Breast,26000,Virginia,51,Female,F,4772,3569683,133.7
,1999,1999,Breast,26000,Virginia,51,Male,M,49,3430491,1.4
,1999,1999,Breast,26000,Washington,53,Female,F,4545,2934901,154.9
,1999,1999,Breast,26000,Washington,53,Male,M,17,2907663,0.6
,1999,1999,Breast,26000,West Virginia,54,Female,F,1450,931809,155.6
,1999,1999,Breast,26000,Wisconsin,55,Female,F,4064,2701525,150.4
,1999,1999,Breast,26000,Wisconsin,55,Male,M,40,2631141,1.5
,1999,1999,Breast,26000,Wyoming,56,Female,F,336,244518,137.4
,2000,2000,Breast,26000,Alabama,1,Female,F,2964,2302835,128.7
,2000,2000,Breast,26000,Alabama,1,Male,M,29,2149338,1.3
,2000,2000,Breast,26000,Alaska,2,Female,F,361,303213,119.1
,2000,2000,Breast,26000,Arizona,4,Female,F,3407,2584579,131.8
,2000,2000,Breast,26000,Arizona,4,Male,M,31,2576007,1.2
,2000,2000,Breast,26000,Arkansas,5,Female,F,1877,1371015,136.9
,2000,2000,Breast,26000,California,6,Female,F,21953,17050415,128.8
,2000,2000,Breast,26000,California,6,Male,M,155,16937562,0.9
,2000,2000,Breast,26000,Colorado,8,Female,F,2792,2147742,130
,2000,2000,Breast,26000,Connecticut,9,Female,F,2886,1759318,164
,2000,2000,Breast,26000,Connecticut,9,Male,M,17,1652459,1
,2000,2000,Breast,26000,Delaware,10,Female,F,608,404447,150.3
,2000,2000,Breast,26000,District of Columbia,11,Female,F,433,302643,143.1
,2000,2000,Breast,26000,Florida,12,Female,F,13576,8217314,165.2
,2000,2000,Breast,26000,Florida,12,Male,M,157,7830201,2
,2000,2000,Breast,26000,Georgia,13,Female,F,5043,4180233,120.6
,2000,2000,Breast,26000,Georgia,13,Male,M,33,4047070,0.8
,2000,2000,Breast,26000,Hawaii,15,Female,F,787,603494,130.4
,2000,2000,Breast,26000,Idaho,16,Female,F,850,647984,131.2
,2000,2000,Breast,26000,Illinois,17,Female,F,8835,6345277,139.2
,2000,2000,Breast,26000,Illinois,17,Male,M,66,6088884,1.1
,2000,2000,Breast,26000,Indiana,18,Female,F,4222,3103169,136.1
,2000,2000,Breast,26000,Indiana,18,Male,M,33,2988697,1.1
,2000,2000,Breast,26000,Iowa,19,Female,F,2195,1491775,147.1
,2000,2000,Breast,26000,Kansas,20,Female,F,1972,1362500,144.7
,2000,2000,Breast,26000,Kentucky,21,Female,F,2840,2069716,137.2
,2000,2000,Breast,26000,Kentucky,21,Male,M,20,1979305,1
,2000,2000,Breast,26000,Louisiana,22,Female,F,2976,2306978,129
,2000,2000,Breast,26000,Louisiana,22,Male,M,22,2164907,1
,2000,2000,Breast,26000,Maine,23,Female,F,1077,655545,164.3
,2000,2000,Breast,26000,Maryland,24,Female,F,3839,2746031,139.8
,2000,2000,Breast,26000,Maryland,24,Male,M,31,2565003,1.2
,2000,2000,Breast,26000,Massachusetts,25,Female,F,5193,3296245,157.5
,2000,2000,Breast,26000,Massachusetts,25,Male,M,35,3064859,1.1
,2000,2000,Breast,26000,Michigan,26,Female,F,7310,5072182,144.1
,2000,2000,Breast,26000,Michigan,26,Male,M,59,4880268,1.2
,2000,2000,Breast,26000,Minnesota,27,Female,F,3647,2490622,146.4
,2000,2000,Breast,26000,Minnesota,27,Male,M,26,2443070,1.1
,2000,2000,Breast,26000,Missouri,29,Female,F,4123,2879787,143.2
,2000,2000,Breast,26000,Missouri,29,Male,M,17,2727498,0.6
,2000,2000,Breast,26000,Montana,30,Female,F,703,453425,155
,2000,2000,Breast,26000,Nebraska,31,Female,F,1269,868980,146
,2000,2000,Breast,26000,Nevada,32,Female,F,1328,990315,134.1
,2000,2000,Breast,26000,New Hampshire,33,Female,F,979,630111,155.4
,2000,2000,Breast,26000,New Jersey,34,Female,F,6733,4340112,155.1
,2000,2000,Breast,26000,New Jersey,34,Male,M,46,4090509,1.1
,2000,2000,Breast,26000,New Mexico,35,Female,F,1129,925624,122
,2000,2000,Breast,26000,New York,36,Female,F,14221,9842061,144.5
,2000,2000,Breast,26000,New York,36,Male,M,121,9159719,1.3
,2000,2000,Breast,26000,North Carolina,37,Female,F,5714,4119034,138.7
,2000,2000,Breast,26000,North Carolina,37,Male,M,39,3962580,1
,2000,2000,Breast,26000,North Dakota,38,Female,F,475,321555,147.7
,2000,2000,Breast,26000,Ohio,39,Female,F,8455,5845425,144.6
,2000,2000,Breast,26000,Ohio,39,Male,M,69,5518118,1.3
,2000,2000,Breast,26000,Oklahoma,40,Female,F,2505,1756493,142.6
,2000,2000,Breast,26000,Oklahoma,40,Male,M,16,1697872,0.9
,2000,2000,Breast,26000,Oregon,41,Female,F,2775,1728647,160.5
,2000,2000,Breast,26000,Oregon,41,Male,M,16,1701061,0.9
,2000,2000,Breast,26000,Pennsylvania,42,Female,F,10077,6351999,158.6
,2000,2000,Breast,26000,Pennsylvania,42,Male,M,96,5932174,1.6
,2000,2000,Breast,26000,Rhode Island,44,Female,F,847,545774,155.2
,2000,2000,Breast,26000,South Carolina,45,Female,F,2812,2068627,135.9
,2000,2000,Breast,26000,South Carolina,45,Male,M,18,1955596,0.9
,2000,2000,Breast,26000,Tennessee,47,Female,F,3804,2926133,130
,2000,2000,Breast,26000,Tennessee,47,Male,M,30,2777586,1.1
,2000,2000,Breast,26000,Texas,48,Female,F,12372,10545156,117.3
,2000,2000,Breast,26000,Texas,48,Male,M,77,10399343,0.7
,2000,2000,Breast,26000,Utah,49,Female,F,1046,1119827,93.4
,2000,2000,Breast,26000,Vermont,50,Female,F,467,310849,150.2
,2000,2000,Breast,26000,Virginia,51,Female,F,4884,3619742,134.9
,2000,2000,Breast,26000,Virginia,51,Male,M,37,3486075,1.1
,2000,2000,Breast,26000,Washington,53,Female,F,4456,2967734,150.1
,2000,2000,Breast,26000,Washington,53,Male,M,26,2942778,0.9
,2000,2000,Breast,26000,West Virginia,54,Female,F,1368,928269,147.4
,2000,2000,Breast,26000,Wisconsin,55,Female,F,4127,2719235,151.8
,2000,2000,Breast,26000,Wisconsin,55,Male,M,38,2654764,1.4
,2000,2000,Breast,26000,Wyoming,56,Female,F,349,245584,142.1
,2001,2001,Breast,26000,Alabama,1,Female,F,3101,2309496,134.3
,2001,2001,Breast,26000,Alabama,1,Male,M,20,2158138,0.9
,2001,2001,Breast,26000,Alaska,2,Female,F,338,305579,110.6
,2001,2001,Breast,26000,Arizona,4,Female,F,3490,2641676,132.1
,2001,2001,Breast,26000,Arizona,4,Male,M,45,2631801,1.7
,2001,2001,Breast,26000,Arkansas,5,Female,F,1867,1376845,135.6
,2001,2001,Breast,26000,California,6,Female,F,22249,17294223,128.6
,2001,2001,Breast,26000,California,6,Male,M,161,17185235,0.9
,2001,2001,Breast,26000,Colorado,8,Female,F,2843,2195705,129.5
,2001,2001,Breast,26000,Connecticut,9,Female,F,3051,1768959,172.5
,2001,2001,Breast,26000,Connecticut,9,Male,M,20,1663876,1.2
,2001,2001,Breast,26000,Delaware,10,Female,F,603,409349,147.3
,2001,2001,Breast,26000,District of Columbia,11,Female,F,450,303740,148.2
,2001,2001,Breast,26000,Florida,12,Female,F,13794,8372776,164.7
,2001,2001,Breast,26000,Florida,12,Male,M,109,7984190,1.4
,2001,2001,Breast,26000,Georgia,13,Female,F,5214,4256162,122.5
,2001,2001,Breast,26000,Georgia,13,Male,M,36,4120876,0.9
,2001,2001,Breast,26000,Hawaii,15,Female,F,913,609189,149.9
,2001,2001,Breast,26000,Idaho,16,Female,F,844,658043,128.3
,2001,2001,Breast,26000,Illinois,17,Female,F,9016,6370443,141.5
,2001,2001,Breast,26000,Illinois,17,Male,M,68,6118002,1.1
,2001,2001,Breast,26000,Indiana,18,Female,F,4404,3120158,141.1
,2001,2001,Breast,26000,Indiana,18,Male,M,28,3007602,0.9
,2001,2001,Breast,26000,Iowa,19,Female,F,2310,1492287,154.8
,2001,2001,Breast,26000,Kansas,20,Female,F,2014,1365966,147.4
,2001,2001,Breast,26000,Kentucky,21,Female,F,2874,2076871,138.4
,2001,2001,Breast,26000,Kentucky,21,Male,M,16,1991261,0.8
,2001,2001,Breast,26000,Louisiana,22,Female,F,2914,2308063,126.3
,2001,2001,Breast,26000,Louisiana,22,Male,M,16,2169812,0.7
,2001,2001,Breast,26000,Maine,23,Female,F,1129,659657,171.1
,2001,2001,Breast,26000,Maryland,24,Female,F,3769,2779864,135.6
,2001,2001,Breast,26000,Maryland,24,Male,M,41,2594827,1.6
,2001,2001,Breast,26000,Massachusetts,25,Female,F,5077,3312567,153.3
,2001,2001,Breast,26000,Massachusetts,25,Male,M,21,3085067,0.7
,2001,2001,Breast,26000,Michigan,26,Female,F,7364,5089289,144.7
,2001,2001,Breast,26000,Michigan,26,Male,M,59,4901831,1.2
,2001,2001,Breast,26000,Minnesota,27,Female,F,3631,2514149,144.4
,2001,2001,Breast,26000,Minnesota,27,Male,M,26,2468647,1.1
,2001,2001,Breast,26000,Missouri,29,Female,F,4073,2895476,140.7
,2001,2001,Breast,26000,Missouri,29,Male,M,27,2745666,1
,2001,2001,Breast,26000,Montana,30,Female,F,716,454683,157.5
,2001,2001,Breast,26000,Nebraska,31,Female,F,1325,871208,152.1
,2001,2001,Breast,26000,Nevada,32,Female,F,1421,1030850,137.8
,2001,2001,Breast,26000,Nevada,32,Male,M,16,1067549,1.5
,2001,2001,Breast,26000,New Hampshire,33,Female,F,982,637412,154.1
,2001,2001,Breast,26000,New Jersey,34,Female,F,6738,4369932,154.2
,2001,2001,Breast,26000,New Jersey,34,Male,M,56,4122739,1.4
,2001,2001,Breast,26000,New Mexico,35,Female,F,1136,930387,122.1
,2001,2001,Breast,26000,New York,36,Female,F,13938,9878713,141.1
,2001,2001,Breast,26000,New York,36,Male,M,122,9204125,1.3
,2001,2001,Breast,26000,North Carolina,37,Female,F,5888,4187317,140.6
,2001,2001,Breast,26000,North Carolina,37,Male,M,40,4022805,1
,2001,2001,Breast,26000,North Dakota,38,Female,F,466,319787,145.7
,2001,2001,Breast,26000,Ohio,39,Female,F,8404,5853691,143.6
,2001,2001,Breast,26000,Ohio,39,Male,M,54,5533713,1
,2001,2001,Breast,26000,Oklahoma,40,Female,F,2547,1760052,144.7
,2001,2001,Breast,26000,Oregon,41,Female,F,2832,1747889,162
,2001,2001,Breast,26000,Oregon,41,Male,M,16,1720048,0.9
,2001,2001,Breast,26000,Pennsylvania,42,Female,F,10298,6354395,162.1
,2001,2001,Breast,26000,Pennsylvania,42,Male,M,71,5944575,1.2
,2001,2001,Breast,26000,Rhode Island,44,Female,F,826,548974,150.5
,2001,2001,Breast,26000,South Carolina,45,Female,F,2853,2089963,136.5
,2001,2001,Breast,26000,South Carolina,45,Male,M,25,1975032,1.3
,2001,2001,Breast,26000,South Dakota,46,Female,F,565,381537,148.1
,2001,2001,Breast,26000,Tennessee,47,Female,F,3687,2948421,125
,2001,2001,Breast,26000,Tennessee,47,Male,M,27,2802368,1
,2001,2001,Breast,26000,Texas,48,Female,F,12561,10731190,117.1
,2001,2001,Breast,26000,Texas,48,Male,M,87,10588432,0.8
,2001,2001,Breast,26000,Utah,49,Female,F,1101,1139182,96.6
,2001,2001,Breast,26000,Vermont,50,Female,F,494,311779,158.4
,2001,2001,Breast,26000,Virginia,51,Female,F,4693,3665386,128
,2001,2001,Breast,26000,Virginia,51,Male,M,35,3532976,1
,2001,2001,Breast,26000,Washington,53,Female,F,4608,3002080,153.5
,2001,2001,Breast,26000,Washington,53,Male,M,27,2983642,0.9
,2001,2001,Breast,26000,West Virginia,54,Female,F,1400,923643,151.6
,2001,2001,Breast,26000,Wisconsin,55,Female,F,4199,2733647,153.6
,2001,2001,Breast,26000,Wisconsin,55,Male,M,40,2673188,1.5
,2001,2001,Breast,26000,Wyoming,56,Female,F,295,245327,120.2
,2002,2002,Breast,26000,Alabama,1,Female,F,3061,2314370,132.3
,2002,2002,Breast,26000,Alabama,1,Male,M,33,2165719,1.5
,2002,2002,Breast,26000,Alaska,2,Female,F,325,309633,105
,2002,2002,Breast,26000,Arizona,4,Female,F,3504,2704217,129.6
,2002,2002,Breast,26000,Arizona,4,Male,M,37,2692038,1.4
,2002,2002,Breast,26000,Arkansas,5,Female,F,1940,1383239,140.3
,2002,2002,Breast,26000,California,6,Female,F,22485,17498462,128.5
,2002,2002,Breast,26000,California,6,Male,M,111,17373381,0.6
,2002,2002,Breast,26000,Colorado,8,Female,F,2831,2228665,127
,2002,2002,Breast,26000,Colorado,8,Male,M,20,2261741,0.9
,2002,2002,Breast,26000,Connecticut,9,Female,F,2857,1780500,160.5
,2002,2002,Breast,26000,Connecticut,9,Male,M,24,1678249,1.4
,2002,2002,Breast,26000,Delaware,10,Female,F,578,414652,139.4
,2002,2002,Breast,26000,District of Columbia,11,Female,F,401,303146,132.3
,2002,2002,Breast,26000,Florida,12,Female,F,13795,8541734,161.5
,2002,2002,Breast,26000,Florida,12,Male,M,112,8147636,1.4
,2002,2002,Breast,26000,Georgia,13,Female,F,5267,4327934,121.7
,2002,2002,Breast,26000,Georgia,13,Male,M,39,4180322,0.9
,2002,2002,Breast,26000,Hawaii,15,Female,F,901,616192,146.2
,2002,2002,Breast,26000,Idaho,16,Female,F,905,668686,135.3
,2002,2002,Breast,26000,Illinois,17,Female,F,8786,6387897,137.5
,2002,2002,Breast,26000,Illinois,17,Male,M,79,6137659,1.3
,2002,2002,Breast,26000,Indiana,18,Female,F,4350,3133342,138.8
,2002,2002,Breast,26000,Indiana,18,Male,M,30,3022625,1
,2002,2002,Breast,26000,Iowa,19,Female,F,2306,1491450,154.6
,2002,2002,Breast,26000,Kansas,20,Female,F,1994,1371898,145.3
,2002,2002,Breast,26000,Kentucky,21,Female,F,2821,2087223,135.2
,2002,2002,Breast,26000,Louisiana,22,Female,F,2892,2315524,124.9
,2002,2002,Breast,26000,Louisiana,22,Male,M,24,2181743,1.1
,2002,2002,Breast,26000,Maine,23,Female,F,1048,664226,157.8
,2002,2002,Breast,26000,Maryland,24,Female,F,3972,2815197,141.1
,2002,2002,Breast,26000,Maryland,24,Male,M,41,2625192,1.6
,2002,2002,Breast,26000,Massachusetts,25,Female,F,5044,3319436,152
,2002,2002,Breast,26000,Massachusetts,25,Male,M,45,3097770,1.5
,2002,2002,Breast,26000,Michigan,26,Female,F,7291,5100171,143
,2002,2002,Breast,26000,Michigan,26,Male,M,63,4915539,1.3
,2002,2002,Breast,26000,Minnesota,27,Female,F,3602,2531205,142.3
,2002,2002,Breast,26000,Minnesota,27,Male,M,21,2487730,0.8
,2002,2002,Breast,26000,Missouri,29,Female,F,4144,2910476,142.4
,2002,2002,Breast,26000,Missouri,29,Male,M,31,2764349,1.1
,2002,2002,Breast,26000,Montana,30,Female,F,649,456712,142.1
,2002,2002,Breast,26000,Nebraska,31,Female,F,1334,874803,152.5
,2002,2002,Breast,26000,Nevada,32,Female,F,1380,1069764,129
,2002,2002,Breast,26000,New Hampshire,33,Female,F,1010,643680,156.9
,2002,2002,Breast,26000,New Jersey,34,Female,F,6522,4398801,148.3
,2002,2002,Breast,26000,New Jersey,34,Male,M,49,4153842,1.2
,2002,2002,Breast,26000,New Mexico,35,Female,F,1128,941856,119.8
,2002,2002,Breast,26000,New York,36,Female,F,13939,9902927,140.8
,2002,2002,Breast,26000,New York,36,Male,M,137,9234873,1.5
,2002,2002,Breast,26000,North Carolina,37,Female,F,5705,4250179,134.2
,2002,2002,Breast,26000,North Carolina,37,Male,M,26,4076022,0.6
,2002,2002,Breast,26000,North Dakota,38,Female,F,462,319017,144.8
,2002,2002,Breast,26000,Ohio,39,Female,F,8292,5859385,141.5
,2002,2002,Breast,26000,Ohio,39,Male,M,69,5548504,1.2
,2002,2002,Breast,26000,Oklahoma,40,Female,F,2542,1769080,143.7
,2002,2002,Breast,26000,Oklahoma,40,Male,M,21,1720000,1.2
,2002,2002,Breast,26000,Oregon,41,Female,F,2807,1771126,158.5
,2002,2002,Breast,26000,Oregon,41,Male,M,19,1742298,1.1
,2002,2002,Breast,26000,Pennsylvania,42,Female,F,9865,6363832,155
,2002,2002,Breast,26000,Pennsylvania,42,Male,M,88,5967199,1.5
,2002,2002,Breast,26000,Rhode Island,44,Female,F,835,553090,151
,2002,2002,Breast,26000,South Carolina,45,Female,F,2842,2111069,134.6
,2002,2002,Breast,26000,South Carolina,45,Male,M,21,1996726,1.1
,2002,2002,Breast,26000,South Dakota,46,Female,F,615,382328,160.9
,2002,2002,Breast,26000,Tennessee,47,Female,F,3855,2971873,129.7
,2002,2002,Breast,26000,Tennessee,47,Male,M,24,2824045,0.8
,2002,2002,Breast,26000,Texas,48,Female,F,12936,10914653,118.5
,2002,2002,Breast,26000,Texas,48,Male,M,88,10775672,0.8
,2002,2002,Breast,26000,Utah,49,Female,F,1045,1158853,90.2
,2002,2002,Breast,26000,Vermont,50,Female,F,484,312959,154.7
,2002,2002,Breast,26000,Virginia,51,Female,F,4898,3713695,131.9
,2002,2002,Breast,26000,Virginia,51,Male,M,30,3573178,0.8
,2002,2002,Breast,26000,Washington,53,Female,F,4697,3036742,154.7
,2002,2002,Breast,26000,Washington,53,Male,M,31,3015607,1
,2002,2002,Breast,26000,West Virginia,54,Female,F,1291,923841,139.7
,2002,2002,Breast,26000,Wisconsin,55,Female,F,3978,2751697,144.6
,2002,2002,Breast,26000,Wisconsin,55,Male,M,34,2693465,1.3
,2002,2002,Breast,26000,Wyoming,56,Female,F,333,247785,134.4
,2003,2003,Breast,26000,Alabama,1,Female,F,2895,2324069,124.6
,2003,2003,Breast,26000,Alabama,1,Male,M,26,2179422,1.2
,2003,2003,Breast,26000,Alaska,2,Female,F,370,313034,118.2
,2003,2003,Breast,26000,Arizona,4,Female,F,3339,2764077,120.8
,2003,2003,Breast,26000,Arizona,4,Male,M,38,2746287,1.4
,2003,2003,Breast,26000,Arkansas,5,Female,F,1795,1391523,129
,2003,2003,Breast,26000,California,6,Female,F,21264,17709509,120.1
,2003,2003,Breast,26000,California,6,Male,M,142,17543650,0.8
,2003,2003,Breast,26000,Colorado,8,Female,F,2867,2253214,127.2
,2003,2003,Breast,26000,Colorado,8,Male,M,18,2275518,0.8
,2003,2003,Breast,26000,Connecticut,9,Female,F,2735,1793468,152.5
,2003,2003,Breast,26000,Connecticut,9,Male,M,32,1690868,1.9
,2003,2003,Breast,26000,Delaware,10,Female,F,583,420802,138.5
,2003,2003,Breast,26000,District of Columbia,11,Female,F,587,300607,195.3
,2003,2003,Breast,26000,Florida,12,Female,F,12857,8697573,147.8
,2003,2003,Breast,26000,Florida,12,Male,M,209,8306512,2.5
,2003,2003,Breast,26000,Georgia,13,Female,F,5257,4394952,119.6
,2003,2003,Breast,26000,Georgia,13,Male,M,33,4227841,0.8
,2003,2003,Breast,26000,Hawaii,15,Female,F,862,623753,138.2
,2003,2003,Breast,26000,Idaho,16,Female,F,812,679877,119.4
,2003,2003,Breast,26000,Illinois,17,Female,F,8187,6402859,127.9
,2003,2003,Breast,26000,Illinois,17,Male,M,72,6153147,1.2
,2003,2003,Breast,26000,Indiana,18,Female,F,3984,3152366,126.4
,2003,2003,Breast,26000,Indiana,18,Male,M,29,3044272,1
,2003,2003,Breast,26000,Iowa,19,Female,F,2143,1493907,143.4
,2003,2003,Breast,26000,Iowa,19,Male,M,18,1448092,1.2
,2003,2003,Breast,26000,Kansas,20,Female,F,1851,1377415,134.4
,2003,2003,Breast,26000,Kentucky,21,Female,F,2792,2102308,132.8
,2003,2003,Breast,26000,Kentucky,21,Male,M,17,2014862,0.8
,2003,2003,Breast,26000,Louisiana,22,Female,F,2910,2327153,125
,2003,2003,Breast,26000,Louisiana,22,Male,M,22,2193889,1
,2003,2003,Breast,26000,Maine,23,Female,F,1075,668680,160.8
,2003,2003,Breast,26000,Maryland,24,Female,F,4121,2843847,144.9
,2003,2003,Breast,26000,Maryland,24,Male,M,53,2652422,2
,2003,2003,Breast,26000,Massachusetts,25,Female,F,4849,3320817,146
,2003,2003,Breast,26000,Massachusetts,25,Male,M,49,3101748,1.6
,2003,2003,Breast,26000,Michigan,26,Female,F,6998,5110521,136.9
,2003,2003,Breast,26000,Michigan,26,Male,M,59,4930631,1.2
,2003,2003,Breast,26000,Minnesota,27,Female,F,3407,2546999,133.8
,2003,2003,Breast,26000,Minnesota,27,Male,M,18,2506573,0.7
,2003,2003,Breast,26000,Mississippi,28,Female,F,1684,1479611,113.8
,2003,2003,Breast,26000,Missouri,29,Female,F,4054,2926556,138.5
,2003,2003,Breast,26000,Missouri,29,Male,M,26,2782847,0.9
,2003,2003,Breast,26000,Montana,30,Female,F,698,460116,151.7
,2003,2003,Breast,26000,Nebraska,31,Female,F,1189,879362,135.2
,2003,2003,Breast,26000,Nevada,32,Female,F,1278,1108135,115.3
,2003,2003,Breast,26000,Nevada,32,Male,M,16,1140715,1.4
,2003,2003,Breast,26000,New Hampshire,33,Female,F,901,648513,138.9
,2003,2003,Breast,26000,New Jersey,34,Female,F,6385,4421964,144.4
,2003,2003,Breast,26000,New Jersey,34,Male,M,59,4179438,1.4
,2003,2003,Breast,26000,New Mexico,35,Female,F,1075,952303,112.9
,2003,2003,Breast,26000,New York,36,Female,F,14032,9917810,141.5
,2003,2003,Breast,26000,New York,36,Male,M,115,9258129,1.2
,2003,2003,Breast,26000,North Carolina,37,Female,F,5543,4313901,128.5
,2003,2003,Breast,26000,North Carolina,37,Male,M,24,4108600,0.6
,2003,2003,Breast,26000,North Dakota,38,Female,F,449,318896,140.8
,2003,2003,Breast,26000,Ohio,39,Female,F,8079,5868535,137.7
,2003,2003,Breast,26000,Ohio,39,Male,M,52,5566253,0.9
,2003,2003,Breast,26000,Oklahoma,40,Female,F,2610,1777723,146.8
,2003,2003,Breast,26000,Oklahoma,40,Male,M,20,1727169,1.2
,2003,2003,Breast,26000,Oregon,41,Female,F,2620,1788805,146.5
,2003,2003,Breast,26000,Pennsylvania,42,Female,F,9575,6377894,150.1
,2003,2003,Breast,26000,Pennsylvania,42,Male,M,72,5996764,1.2
,2003,2003,Breast,26000,Rhode Island,44,Female,F,788,555590,141.8
,2003,2003,Breast,26000,South Carolina,45,Female,F,2895,2133967,135.7
,2003,2003,Breast,26000,South Carolina,45,Male,M,18,2016330,0.9
,2003,2003,Breast,26000,South Dakota,46,Female,F,555,383633,144.7
,2003,2003,Breast,26000,Tennessee,47,Female,F,3824,3000983,127.4
,2003,2003,Breast,26000,Tennessee,47,Male,M,36,2846829,1.3
,2003,2003,Breast,26000,Texas,48,Female,F,12405,11095953,111.8
,2003,2003,Breast,26000,Texas,48,Male,M,98,10934978,0.9
,2003,2003,Breast,26000,Utah,49,Female,F,1018,1175867,86.6
