Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States,States Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,2012,2012,Prostate,28010,Montana,30,70-74 years,70-74,116,18390,630.8
,2012,2012,Prostate,28010,Montana,30,75-79 years,75-79,74,12640,585.4
,2012,2012,Prostate,28010,Montana,30,80-84 years,80-84,45,8862,507.8
,2012,2012,Prostate,28010,Montana,30,85+ years,85+,33,7450,443
,2012,2012,Prostate,28010,Nebraska,31,50-54 years,50-54,90,65728,136.9
,2012,2012,Prostate,28010,Nebraska,31,55-59 years,55-59,135,61075,221
,2012,2012,Prostate,28010,Nebraska,31,60-64 years ,60-64,249,51538,483.1
,2012,2012,Prostate,28010,Nebraska,31,65-69 years,65-69,229,37410,612.1
,2012,2012,Prostate,28010,Nebraska,31,70-74 years,70-74,181,26033,695.3
,2012,2012,Prostate,28010,Nebraska,31,75-79 years,75-79,121,20133,601
,2012,2012,Prostate,28010,Nebraska,31,80-84 years,80-84,77,15482,497.4
,2012,2012,Prostate,28010,Nebraska,31,85+ years,85+,56,13396,418
,2012,2012,Prostate,28010,Nevada,32,45-49 years,45-49,33,97978,33.7
,2012,2012,Prostate,28010,Nevada,32,50-54 years,50-54,88,95184,92.5
,2012,2012,Prostate,28010,Nevada,32,55-59 years,55-59,172,85502,201.2
,2012,2012,Prostate,28010,Nevada,32,60-64 years ,60-64,277,76602,361.6
,2012,2012,Prostate,28010,Nevada,32,65-69 years,65-69,421,64390,653.8
,2012,2012,Prostate,28010,Nevada,32,70-74 years,70-74,293,45163,648.8
,2012,2012,Prostate,28010,Nevada,32,75-79 years,75-79,159,29676,535.8
,2012,2012,Prostate,28010,Nevada,32,80-84 years,80-84,90,18722,480.7
,2012,2012,Prostate,28010,Nevada,32,85+ years,85+,61,12497,488.1
,2012,2012,Prostate,28010,New Hampshire,33,45-49 years,45-49,23,52485,43.8
,2012,2012,Prostate,28010,New Hampshire,33,50-54 years,50-54,76,56877,133.6
,2012,2012,Prostate,28010,New Hampshire,33,55-59 years,55-59,128,51236,249.8
,2012,2012,Prostate,28010,New Hampshire,33,60-64 years ,60-64,186,42877,433.8
,2012,2012,Prostate,28010,New Hampshire,33,65-69 years,65-69,235,32396,725.4
,2012,2012,Prostate,28010,New Hampshire,33,70-74 years,70-74,141,20739,679.9
,2012,2012,Prostate,28010,New Hampshire,33,75-79 years,75-79,81,14617,554.1
,2012,2012,Prostate,28010,New Hampshire,33,80-84 years,80-84,41,10452,392.3
,2012,2012,Prostate,28010,New Hampshire,33,85+ years,85+,38,8767,433.4
,2012,2012,Prostate,28010,New Jersey,34,40-44 years,40-44,34,313700,10.8
,2012,2012,Prostate,28010,New Jersey,34,45-49 years,45-49,193,334534,57.7
,2012,2012,Prostate,28010,New Jersey,34,50-54 years,50-54,508,340182,149.3
,2012,2012,Prostate,28010,New Jersey,34,55-59 years,55-59,852,295754,288.1
,2012,2012,Prostate,28010,New Jersey,34,60-64 years ,60-64,1250,238560,524
,2012,2012,Prostate,28010,New Jersey,34,65-69 years,65-69,1368,184401,741.9
,2012,2012,Prostate,28010,New Jersey,34,70-74 years,70-74,1033,124700,828.4
,2012,2012,Prostate,28010,New Jersey,34,75-79 years,75-79,690,91185,756.7
,2012,2012,Prostate,28010,New Jersey,34,80-84 years,80-84,353,69351,509
,2012,2012,Prostate,28010,New Jersey,34,85+ years,85+,256,60693,421.8
,2012,2012,Prostate,28010,New Mexico,35,45-49 years,45-49,18,65284,27.6
,2012,2012,Prostate,28010,New Mexico,35,50-54 years,50-54,47,71904,65.4
,2012,2012,Prostate,28010,New Mexico,35,55-59 years,55-59,115,67723,169.8
,2012,2012,Prostate,28010,New Mexico,35,60-64 years ,60-64,160,61188,261.5
,2012,2012,Prostate,28010,New Mexico,35,65-69 years,65-69,175,47368,369.4
,2012,2012,Prostate,28010,New Mexico,35,70-74 years,70-74,169,33311,507.3
,2012,2012,Prostate,28010,New Mexico,35,75-79 years,75-79,114,23750,480
,2012,2012,Prostate,28010,New Mexico,35,80-84 years,80-84,62,16322,379.9
,2012,2012,Prostate,28010,New Mexico,35,85+ years,85+,34,12317,276
,2012,2012,Prostate,28010,New York,36,40-44 years,40-44,70,656649,10.7
,2012,2012,Prostate,28010,New York,36,45-49 years,45-49,364,694905,52.4
,2012,2012,Prostate,28010,New York,36,50-54 years,50-54,1053,705611,149.2
,2012,2012,Prostate,28010,New York,36,55-59 years,55-59,1982,632768,313.2
,2012,2012,Prostate,28010,New York,36,60-64 years ,60-64,2736,531863,514.4
,2012,2012,Prostate,28010,New York,36,65-69 years,65-69,2957,399922,739.4
,2012,2012,Prostate,28010,New York,36,70-74 years,70-74,2281,276770,824.2
,2012,2012,Prostate,28010,New York,36,75-79 years,75-79,1332,203567,654.3
,2012,2012,Prostate,28010,New York,36,80-84 years,80-84,705,151821,464.4
,2012,2012,Prostate,28010,New York,36,85+ years,85+,504,132704,379.8
,2012,2012,Prostate,28010,North Carolina,37,40-44 years,40-44,39,339517,11.5
,2012,2012,Prostate,28010,North Carolina,37,45-49 years,45-49,194,335748,57.8
,2012,2012,Prostate,28010,North Carolina,37,50-54 years,50-54,513,333843,153.7
,2012,2012,Prostate,28010,North Carolina,37,55-59 years,55-59,901,303009,297.4
,2012,2012,Prostate,28010,North Carolina,37,60-64 years ,60-64,1224,265591,460.9
,2012,2012,Prostate,28010,North Carolina,37,65-69 years,65-69,1458,214381,680.1
,2012,2012,Prostate,28010,North Carolina,37,70-74 years,70-74,924,145079,636.9
,2012,2012,Prostate,28010,North Carolina,37,75-79 years,75-79,558,100179,557
,2012,2012,Prostate,28010,North Carolina,37,80-84 years,80-84,308,65499,470.2
,2012,2012,Prostate,28010,North Carolina,37,85+ years,85+,226,49003,461.2
,2012,2012,Prostate,28010,North Dakota,38,50-54 years,50-54,48,25672,187
,2012,2012,Prostate,28010,North Dakota,38,55-59 years,55-59,77,24790,310.6
,2012,2012,Prostate,28010,North Dakota,38,60-64 years ,60-64,97,20583,471.3
,2012,2012,Prostate,28010,North Dakota,38,65-69 years,65-69,110,14514,757.9
,2012,2012,Prostate,28010,North Dakota,38,70-74 years,70-74,69,9946,693.7
,2012,2012,Prostate,28010,North Dakota,38,75-79 years,75-79,44,7941,554.1
,2012,2012,Prostate,28010,North Dakota,38,80-84 years,80-84,28,6175,453.4
,2012,2012,Prostate,28010,North Dakota,38,85+ years,85+,19,5848,324.9
,2012,2012,Prostate,28010,Ohio,39,40-44 years,40-44,29,377549,7.7
,2012,2012,Prostate,28010,Ohio,39,45-49 years,45-49,130,396296,32.8
,2012,2012,Prostate,28010,Ohio,39,50-54 years,50-54,498,431150,115.5
,2012,2012,Prostate,28010,Ohio,39,55-59 years,55-59,968,404584,239.3
,2012,2012,Prostate,28010,Ohio,39,60-64 years ,60-64,1482,341397,434.1
,2012,2012,Prostate,28010,Ohio,39,65-69 years,65-69,1624,251217,646.5
,2012,2012,Prostate,28010,Ohio,39,70-74 years,70-74,1178,177525,663.6
,2012,2012,Prostate,28010,Ohio,39,75-79 years,75-79,772,128124,602.5
,2012,2012,Prostate,28010,Ohio,39,80-84 years,80-84,374,93746,399
,2012,2012,Prostate,28010,Ohio,39,85+ years,85+,253,77621,325.9
,2012,2012,Prostate,28010,Oklahoma,40,45-49 years,45-49,37,120512,30.7
,2012,2012,Prostate,28010,Oklahoma,40,50-54 years,50-54,168,131165,128.1
,2012,2012,Prostate,28010,Oklahoma,40,55-59 years,55-59,267,121212,220.3
,2012,2012,Prostate,28010,Oklahoma,40,60-64 years ,60-64,368,102541,358.9
,2012,2012,Prostate,28010,Oklahoma,40,65-69 years,65-69,473,81989,576.9
,2012,2012,Prostate,28010,Oklahoma,40,70-74 years,70-74,313,59028,530.3
,2012,2012,Prostate,28010,Oklahoma,40,75-79 years,75-79,229,42493,538.9
,2012,2012,Prostate,28010,Oklahoma,40,80-84 years,80-84,119,28263,421
,2012,2012,Prostate,28010,Oklahoma,40,85+ years,85+,120,21940,546.9
,2012,2012,Prostate,28010,Oregon,41,45-49 years,45-49,40,125490,31.9
,2012,2012,Prostate,28010,Oregon,41,50-54 years,50-54,105,133568,78.6
,2012,2012,Prostate,28010,Oregon,41,55-59 years,55-59,287,135131,212.4
,2012,2012,Prostate,28010,Oregon,41,60-64 years ,60-64,428,123761,345.8
,2012,2012,Prostate,28010,Oregon,41,65-69 years,65-69,538,94771,567.7
,2012,2012,Prostate,28010,Oregon,41,70-74 years,70-74,339,63400,534.7
,2012,2012,Prostate,28010,Oregon,41,75-79 years,75-79,214,43089,496.6
,2012,2012,Prostate,28010,Oregon,41,80-84 years,80-84,107,30610,349.6
,2012,2012,Prostate,28010,Oregon,41,85+ years,85+,98,28132,348.4
,2012,2012,Prostate,28010,Pennsylvania,42,40-44 years,40-44,27,416080,6.5
,2012,2012,Prostate,28010,Pennsylvania,42,45-49 years,45-49,210,449376,46.7
,2012,2012,Prostate,28010,Pennsylvania,42,50-54 years,50-54,653,483145,135.2
,2012,2012,Prostate,28010,Pennsylvania,42,55-59 years,55-59,1287,455512,282.5
,2012,2012,Prostate,28010,Pennsylvania,42,60-64 years ,60-64,1708,382530,446.5
,2012,2012,Prostate,28010,Pennsylvania,42,65-69 years,65-69,1821,290633,626.6
,2012,2012,Prostate,28010,Pennsylvania,42,70-74 years,70-74,1304,204264,638.4
,2012,2012,Prostate,28010,Pennsylvania,42,75-79 years,75-79,840,151749,553.5
,2012,2012,Prostate,28010,Pennsylvania,42,80-84 years,80-84,453,118212,383.2
,2012,2012,Prostate,28010,Pennsylvania,42,85+ years,85+,333,102095,326.2
,2012,2012,Prostate,28010,Rhode Island,44,45-49 years,45-49,17,37882,44.9
,2012,2012,Prostate,28010,Rhode Island,44,50-54 years,50-54,54,39539,136.6
,2012,2012,Prostate,28010,Rhode Island,44,55-59 years,55-59,96,36608,262.2
,2012,2012,Prostate,28010,Rhode Island,44,60-64 years ,60-64,147,30235,486.2
,2012,2012,Prostate,28010,Rhode Island,44,65-69 years,65-69,151,23241,649.7
,2012,2012,Prostate,28010,Rhode Island,44,70-74 years,70-74,99,15059,657.4
,2012,2012,Prostate,28010,Rhode Island,44,75-79 years,75-79,60,11074,541.8
,2012,2012,Prostate,28010,Rhode Island,44,80-84 years,80-84,28,8776,319.1
,2012,2012,Prostate,28010,Rhode Island,44,85+ years,85+,35,8648,404.7
,2012,2012,Prostate,28010,South Carolina,45,40-44 years,40-44,17,152166,11.2
,2012,2012,Prostate,28010,South Carolina,45,45-49 years,45-49,66,156227,42.2
,2012,2012,Prostate,28010,South Carolina,45,50-54 years,50-54,223,160540,138.9
,2012,2012,Prostate,28010,South Carolina,45,55-59 years,55-59,415,149413,277.8
,2012,2012,Prostate,28010,South Carolina,45,60-64 years ,60-64,673,137343,490
,2012,2012,Prostate,28010,South Carolina,45,65-69 years,65-69,760,115314,659.1
,2012,2012,Prostate,28010,South Carolina,45,70-74 years,70-74,574,78863,727.8
,2012,2012,Prostate,28010,South Carolina,45,75-79 years,75-79,284,52500,541
,2012,2012,Prostate,28010,South Carolina,45,80-84 years,80-84,133,32730,406.4
,2012,2012,Prostate,28010,South Carolina,45,85+ years,85+,126,23298,540.8
,2012,2012,Prostate,28010,South Dakota,46,50-54 years,50-54,45,30165,149.2
,2012,2012,Prostate,28010,South Dakota,46,55-59 years,55-59,70,28931,242
,2012,2012,Prostate,28010,South Dakota,46,60-64 years ,60-64,92,24906,369.4
,2012,2012,Prostate,28010,South Dakota,46,65-69 years,65-69,121,17654,685.4
,2012,2012,Prostate,28010,South Dakota,46,70-74 years,70-74,79,12428,635.7
,2012,2012,Prostate,28010,South Dakota,46,75-79 years,75-79,64,9598,666.8
,2012,2012,Prostate,28010,South Dakota,46,80-84 years,80-84,23,7327,313.9
,2012,2012,Prostate,28010,South Dakota,46,85+ years,85+,24,6524,367.9
,2012,2012,Prostate,28010,Tennessee,47,40-44 years,40-44,27,219084,12.3
,2012,2012,Prostate,28010,Tennessee,47,45-49 years,45-49,91,221988,41
,2012,2012,Prostate,28010,Tennessee,47,50-54 years,50-54,318,225544,141
,2012,2012,Prostate,28010,Tennessee,47,55-59 years,55-59,559,209667,266.6
,2012,2012,Prostate,28010,Tennessee,47,60-64 years ,60-64,825,184325,447.6
,2012,2012,Prostate,28010,Tennessee,47,65-69 years,65-69,1036,148731,696.6
,2012,2012,Prostate,28010,Tennessee,47,70-74 years,70-74,668,102555,651.4
,2012,2012,Prostate,28010,Tennessee,47,75-79 years,75-79,410,68886,595.2
,2012,2012,Prostate,28010,Tennessee,47,80-84 years,80-84,205,44727,458.3
,2012,2012,Prostate,28010,Tennessee,47,85+ years,85+,141,32356,435.8
,2012,2012,Prostate,28010,Texas,48,40-44 years,40-44,79,891679,8.9
,2012,2012,Prostate,28010,Texas,48,45-49 years,45-49,267,859588,31.1
,2012,2012,Prostate,28010,Texas,48,50-54 years,50-54,920,859952,107
,2012,2012,Prostate,28010,Texas,48,55-59 years,55-59,1673,750778,222.8
,2012,2012,Prostate,28010,Texas,48,60-64 years ,60-64,2345,606481,386.7
,2012,2012,Prostate,28010,Texas,48,65-69 years,65-69,2532,459473,551.1
,2012,2012,Prostate,28010,Texas,48,70-74 years,70-74,1743,310057,562.2
,2012,2012,Prostate,28010,Texas,48,75-79 years,75-79,1133,217278,521.5
,2012,2012,Prostate,28010,Texas,48,80-84 years,80-84,600,146248,410.3
,2012,2012,Prostate,28010,Texas,48,85+ years,85+,542,111048,488.1
,2012,2012,Prostate,28010,Utah,49,50-54 years,50-54,86,77636,110.8
,2012,2012,Prostate,28010,Utah,49,55-59 years,55-59,174,71419,243.6
,2012,2012,Prostate,28010,Utah,49,60-64 years ,60-64,269,57834,465.1
,2012,2012,Prostate,28010,Utah,49,65-69 years,65-69,287,43240,663.7
,2012,2012,Prostate,28010,Utah,49,70-74 years,70-74,245,30311,808.3
,2012,2012,Prostate,28010,Utah,49,75-79 years,75-79,129,21949,587.7
,2012,2012,Prostate,28010,Utah,49,80-84 years,80-84,61,15691,388.8
,2012,2012,Prostate,28010,Utah,49,85+ years,85+,53,12316,430.3
,2012,2012,Prostate,28010,Vermont,50,50-54 years,50-54,30,25595,117.2
,2012,2012,Prostate,28010,Vermont,50,55-59 years,55-59,43,24992,172.1
,2012,2012,Prostate,28010,Vermont,50,60-64 years ,60-64,78,22046,353.8
,2012,2012,Prostate,28010,Vermont,50,65-69 years,65-69,87,16551,525.6
,2012,2012,Prostate,28010,Vermont,50,70-74 years,70-74,41,10703,383.1
,2012,2012,Prostate,28010,Vermont,50,75-79 years,75-79,47,7369,637.8
,2012,2012,Prostate,28010,Vermont,50,80-84 years,80-84,17,5222,325.5
,2012,2012,Prostate,28010,Virginia,51,40-44 years,40-44,25,284347,8.8
,2012,2012,Prostate,28010,Virginia,51,45-49 years,45-49,126,295552,42.6
,2012,2012,Prostate,28010,Virginia,51,50-54 years,50-54,364,299054,121.7
,2012,2012,Prostate,28010,Virginia,51,55-59 years,55-59,621,264505,234.8
,2012,2012,Prostate,28010,Virginia,51,60-64 years ,60-64,879,221831,396.2
,2012,2012,Prostate,28010,Virginia,51,65-69 years,65-69,959,172254,556.7
,2012,2012,Prostate,28010,Virginia,51,70-74 years,70-74,635,116060,547.1
,2012,2012,Prostate,28010,Virginia,51,75-79 years,75-79,379,78992,479.8
,2012,2012,Prostate,28010,Virginia,51,80-84 years,80-84,164,53314,307.6
,2012,2012,Prostate,28010,Virginia,51,85+ years,85+,151,41799,361.3
,2012,2012,Prostate,28010,Washington,53,40-44 years,40-44,22,240209,9.2
,2012,2012,Prostate,28010,Washington,53,45-49 years,45-49,63,235893,26.7
,2012,2012,Prostate,28010,Washington,53,50-54 years,50-54,241,248807,96.9
,2012,2012,Prostate,28010,Washington,53,55-59 years,55-59,541,233987,231.2
,2012,2012,Prostate,28010,Washington,53,60-64 years ,60-64,827,199521,414.5
,2012,2012,Prostate,28010,Washington,53,65-69 years,65-69,970,151523,640.2
,2012,2012,Prostate,28010,Washington,53,70-74 years,70-74,641,99372,645.1
,2012,2012,Prostate,28010,Washington,53,75-79 years,75-79,441,67005,658.2
,2012,2012,Prostate,28010,Washington,53,80-84 years,80-84,234,47035,497.5
,2012,2012,Prostate,28010,Washington,53,85+ years,85+,169,41884,403.5
,2012,2012,Prostate,28010,West Virginia,54,50-54 years,50-54,75,68426,109.6
,2012,2012,Prostate,28010,West Virginia,54,55-59 years,55-59,166,69037,240.5
,2012,2012,Prostate,28010,West Virginia,54,60-64 years ,60-64,219,64752,338.2
,2012,2012,Prostate,28010,West Virginia,54,65-69 years,65-69,253,49314,513
,2012,2012,Prostate,28010,West Virginia,54,70-74 years,70-74,195,35309,552.3
,2012,2012,Prostate,28010,West Virginia,54,75-79 years,75-79,129,24209,532.9
,2012,2012,Prostate,28010,West Virginia,54,80-84 years,80-84,61,16533,369
,2012,2012,Prostate,28010,West Virginia,54,85+ years,85+,48,12390,387.4
,2012,2012,Prostate,28010,Wisconsin,55,40-44 years,40-44,16,186132,8.6
,2012,2012,Prostate,28010,Wisconsin,55,45-49 years,45-49,71,205534,34.5
,2012,2012,Prostate,28010,Wisconsin,55,50-54 years,50-54,262,221995,118
,2012,2012,Prostate,28010,Wisconsin,55,55-59 years,55-59,537,203355,264.1
,2012,2012,Prostate,28010,Wisconsin,55,60-64 years ,60-64,719,170908,420.7
,2012,2012,Prostate,28010,Wisconsin,55,65-69 years,65-69,773,124265,622.1
,2012,2012,Prostate,28010,Wisconsin,55,70-74 years,70-74,600,86059,697.2
,2012,2012,Prostate,28010,Wisconsin,55,75-79 years,75-79,311,63154,492.4
,2012,2012,Prostate,28010,Wisconsin,55,80-84 years,80-84,211,47702,442.3
,2012,2012,Prostate,28010,Wisconsin,55,85+ years,85+,169,39989,422.6
,2012,2012,Prostate,28010,Wyoming,56,50-54 years,50-54,16,21686,73.8
,2012,2012,Prostate,28010,Wyoming,56,55-59 years,55-59,47,21977,213.9
,2012,2012,Prostate,28010,Wyoming,56,60-64 years ,60-64,64,18387,348.1
,2012,2012,Prostate,28010,Wyoming,56,65-69 years,65-69,76,13167,577.2
,2012,2012,Prostate,28010,Wyoming,56,70-74 years,70-74,47,8803,533.9
,2012,2012,Prostate,28010,Wyoming,56,75-79 years,75-79,26,5852,444.3
,2012,2012,Prostate,28010,Wyoming,56,80-84 years,80-84,19,4275,444.4
,2013,2013,Prostate,28010,Alabama,1,40-44 years,40-44,20,156425,12.8
,2013,2013,Prostate,28010,Alabama,1,45-49 years,45-49,74,158311,46.7
,2013,2013,Prostate,28010,Alabama,1,50-54 years,50-54,254,170181,149.3
,2013,2013,Prostate,28010,Alabama,1,55-59 years,55-59,479,161739,296.2
,2013,2013,Prostate,28010,Alabama,1,60-64 years ,60-64,626,138532,451.9
,2013,2013,Prostate,28010,Alabama,1,65-69 years,65-69,720,113252,635.8
,2013,2013,Prostate,28010,Alabama,1,70-74 years,70-74,528,80870,652.9
,2013,2013,Prostate,28010,Alabama,1,75-79 years,75-79,317,55522,570.9
,2013,2013,Prostate,28010,Alabama,1,80-84 years,80-84,148,35400,418.1
,2013,2013,Prostate,28010,Alabama,1,85+ years,85+,153,25317,604.3
,2013,2013,Prostate,28010,Alaska,2,50-54 years,50-54,17,28799,59
,2013,2013,Prostate,28010,Alaska,2,55-59 years,55-59,37,27297,135.5
,2013,2013,Prostate,28010,Alaska,2,60-64 years ,60-64,74,21991,336.5
,2013,2013,Prostate,28010,Alaska,2,65-69 years,65-69,64,14433,443.4
,2013,2013,Prostate,28010,Alaska,2,70-74 years,70-74,38,8546,444.7
,2013,2013,Prostate,28010,Alaska,2,75-79 years,75-79,32,4831,662.4
,2013,2013,Prostate,28010,Arizona,4,40-44 years,40-44,21,211180,9.9
,2013,2013,Prostate,28010,Arizona,4,45-49 years,45-49,52,203103,25.6
,2013,2013,Prostate,28010,Arizona,4,50-54 years,50-54,169,210186,80.4
,2013,2013,Prostate,28010,Arizona,4,55-59 years,55-59,331,192655,171.8
,2013,2013,Prostate,28010,Arizona,4,60-64 years ,60-64,526,173092,303.9
,2013,2013,Prostate,28010,Arizona,4,65-69 years,65-69,714,156291,456.8
,2013,2013,Prostate,28010,Arizona,4,70-74 years,70-74,522,118803,439.4
,2013,2013,Prostate,28010,Arizona,4,75-79 years,75-79,300,83846,357.8
,2013,2013,Prostate,28010,Arizona,4,80-84 years,80-84,206,56514,364.5
,2013,2013,Prostate,28010,Arizona,4,85+ years,85+,183,43280,422.8
,2013,2013,Prostate,28010,Arkansas,5,45-49 years,45-49,36,93503,38.5
,2013,2013,Prostate,28010,Arkansas,5,50-54 years,50-54,100,100650,99.4
,2013,2013,Prostate,28010,Arkansas,5,55-59 years,55-59,193,93653,206.1
,2013,2013,Prostate,28010,Arkansas,5,60-64 years ,60-64,281,82610,340.2
,2013,2013,Prostate,28010,Arkansas,5,65-69 years,65-69,352,70351,500.3
,2013,2013,Prostate,28010,Arkansas,5,70-74 years,70-74,326,51915,627.9
,2013,2013,Prostate,28010,Arkansas,5,75-79 years,75-79,189,35888,526.6
,2013,2013,Prostate,28010,Arkansas,5,80-84 years,80-84,94,22926,410
,2013,2013,Prostate,28010,Arkansas,5,85+ years,85+,56,17713,316.2
,2013,2013,Prostate,28010,California,6,40-44 years,40-44,90,1318913,6.8
,2013,2013,Prostate,28010,California,6,45-49 years,45-49,346,1302481,26.6
,2013,2013,Prostate,28010,California,6,50-54 years,50-54,1187,1312987,90.4
,2013,2013,Prostate,28010,California,6,55-59 years,55-59,2548,1179576,216
,2013,2013,Prostate,28010,California,6,60-64 years ,60-64,3465,958663,361.4
,2013,2013,Prostate,28010,California,6,65-69 years,65-69,4622,739985,624.6
,2013,2013,Prostate,28010,California,6,70-74 years,70-74,3159,505438,625
,2013,2013,Prostate,28010,California,6,75-79 years,75-79,1957,356488,549
,2013,2013,Prostate,28010,California,6,80-84 years,80-84,1095,255873,427.9
,2013,2013,Prostate,28010,California,6,85+ years,85+,933,230339,405.1
,2013,2013,Prostate,28010,Colorado,8,45-49 years,45-49,60,174662,34.4
,2013,2013,Prostate,28010,Colorado,8,50-54 years,50-54,191,186187,102.6
,2013,2013,Prostate,28010,Colorado,8,55-59 years,55-59,382,174759,218.6
,2013,2013,Prostate,28010,Colorado,8,60-64 years ,60-64,607,148123,409.8
,2013,2013,Prostate,28010,Colorado,8,65-69 years,65-69,689,111771,616.4
,2013,2013,Prostate,28010,Colorado,8,70-74 years,70-74,432,71554,603.7
,2013,2013,Prostate,28010,Colorado,8,75-79 years,75-79,287,47215,607.9
,2013,2013,Prostate,28010,Colorado,8,80-84 years,80-84,134,32432,413.2
,2013,2013,Prostate,28010,Colorado,8,85+ years,85+,92,26154,351.8
,2013,2013,Prostate,28010,Connecticut,9,45-49 years,45-49,41,132782,30.9
,2013,2013,Prostate,28010,Connecticut,9,50-54 years,50-54,161,140506,114.6
,2013,2013,Prostate,28010,Connecticut,9,55-59 years,55-59,328,130342,251.6
,2013,2013,Prostate,28010,Connecticut,9,60-64 years ,60-64,413,103167,400.3
,2013,2013,Prostate,28010,Connecticut,9,65-69 years,65-69,548,82054,667.9
,2013,2013,Prostate,28010,Connecticut,9,70-74 years,70-74,373,56141,664.4
,2013,2013,Prostate,28010,Connecticut,9,75-79 years,75-79,199,38151,521.6
,2013,2013,Prostate,28010,Connecticut,9,80-84 years,80-84,115,29165,394.3
,2013,2013,Prostate,28010,Connecticut,9,85+ years,85+,98,28334,345.9
,2013,2013,Prostate,28010,Delaware,10,50-54 years,50-54,57,32839,173.6
,2013,2013,Prostate,28010,Delaware,10,55-59 years,55-59,98,30518,321.1
,2013,2013,Prostate,28010,Delaware,10,60-64 years ,60-64,132,26430,499.4
,2013,2013,Prostate,28010,Delaware,10,65-69 years,65-69,173,23217,745.1
,2013,2013,Prostate,28010,Delaware,10,70-74 years,70-74,121,16860,717.7
,2013,2013,Prostate,28010,Delaware,10,75-79 years,75-79,77,11416,674.5
,2013,2013,Prostate,28010,Delaware,10,80-84 years,80-84,38,7793,487.6
,2013,2013,Prostate,28010,Delaware,10,85+ years,85+,29,5818,498.5
,2013,2013,Prostate,28010,District of Columbia,11,50-54 years,50-54,43,19342,222.3
,2013,2013,Prostate,28010,District of Columbia,11,55-59 years,55-59,54,17343,311.4
,2013,2013,Prostate,28010,District of Columbia,11,60-64 years ,60-64,67,14460,463.3
,2013,2013,Prostate,28010,District of Columbia,11,65-69 years,65-69,69,10916,632.1
,2013,2013,Prostate,28010,District of Columbia,11,70-74 years,70-74,60,7347,816.7
,2013,2013,Prostate,28010,District of Columbia,11,75-79 years,75-79,28,4940,566.8
,2013,2013,Prostate,28010,District of Columbia,11,80-84 years,80-84,16,3461,462.3
,2013,2013,Prostate,28010,Florida,12,40-44 years,40-44,69,630607,10.9
,2013,2013,Prostate,28010,Florida,12,45-49 years,45-49,244,658785,37
,2013,2013,Prostate,28010,Florida,12,50-54 years,50-54,789,690057,114.3
,2013,2013,Prostate,28010,Florida,12,55-59 years,55-59,1514,624975,242.2
,2013,2013,Prostate,28010,Florida,12,60-64 years ,60-64,2162,554807,389.7
,2013,2013,Prostate,28010,Florida,12,65-69 years,65-69,3450,514694,670.3
,2013,2013,Prostate,28010,Florida,12,70-74 years,70-74,2734,407501,670.9
,2013,2013,Prostate,28010,Florida,12,75-79 years,75-79,1861,299236,621.9
,2013,2013,Prostate,28010,Florida,12,80-84 years,80-84,1046,215330,485.8
,2013,2013,Prostate,28010,Florida,12,85+ years,85+,1033,181308,569.7
,2013,2013,Prostate,28010,Georgia,13,40-44 years,40-44,45,351661,12.8
,2013,2013,Prostate,28010,Georgia,13,45-49 years,45-49,176,344952,51
,2013,2013,Prostate,28010,Georgia,13,50-54 years,50-54,433,341625,126.7
,2013,2013,Prostate,28010,Georgia,13,55-59 years,55-59,844,301361,280.1
,2013,2013,Prostate,28010,Georgia,13,60-64 years ,60-64,1173,248127,472.7
,2013,2013,Prostate,28010,Georgia,13,65-69 years,65-69,1422,200711,708.5
,2013,2013,Prostate,28010,Georgia,13,70-74 years,70-74,980,135756,721.9
,2013,2013,Prostate,28010,Georgia,13,75-79 years,75-79,517,85968,601.4
,2013,2013,Prostate,28010,Georgia,13,80-84 years,80-84,244,53267,458.1
,2013,2013,Prostate,28010,Georgia,13,85+ years,85+,157,38401,408.8
,2013,2013,Prostate,28010,Hawaii,15,50-54 years,50-54,28,48496,57.7
,2013,2013,Prostate,28010,Hawaii,15,55-59 years,55-59,68,47519,143.1
,2013,2013,Prostate,28010,Hawaii,15,60-64 years ,60-64,102,43899,232.4
,2013,2013,Prostate,28010,Hawaii,15,65-69 years,65-69,170,35900,473.5
,2013,2013,Prostate,28010,Hawaii,15,70-74 years,70-74,121,23169,522.2
,2013,2013,Prostate,28010,Hawaii,15,75-79 years,75-79,78,15483,503.8
,2013,2013,Prostate,28010,Hawaii,15,80-84 years,80-84,35,11816,296.2
,2013,2013,Prostate,28010,Hawaii,15,85+ years,85+,50,12924,386.9
,2013,2013,Prostate,28010,Idaho,16,45-49 years,45-49,16,48120,33.3
,2013,2013,Prostate,28010,Idaho,16,50-54 years,50-54,64,52616,121.6
,2013,2013,Prostate,28010,Idaho,16,55-59 years,55-59,100,50924,196.4
,2013,2013,Prostate,28010,Idaho,16,60-64 years ,60-64,164,45750,358.5
,2013,2013,Prostate,28010,Idaho,16,65-69 years,65-69,212,37420,566.5
,2013,2013,Prostate,28010,Idaho,16,70-74 years,70-74,180,27079,664.7
,2013,2013,Prostate,28010,Idaho,16,75-79 years,75-79,93,17794,522.6
,2013,2013,Prostate,28010,Idaho,16,80-84 years,80-84,67,11738,570.8
,2013,2013,Prostate,28010,Idaho,16,85+ years,85+,45,9703,463.8
