income_group,state_name,state_fips,bene_yes,bene_no,total_bene,bene_yes_pct,bene_yes_pct_lcl,bene_yes_pct_ucl,age_adjusted_pct,age_adjusted_pct_lcl,age_adjusted_pct_ucl
"Less than $15,000",Idaho,16,31,25,56,48.3824733249085,32.0426844597296,64.7222621900874,46.3874675912562,22.7750053025667,69.9999298799457
"$15,000 to < $25,000",Idaho,16,68,38,106,58.3200790793884,47.2666102052837,69.3735479534931,58.7932897998406,42.5608631082402,75.025716491441
"$25,000 to < $35,000",Idaho,16,130,77,207,64.8705287930271,57.3296509720379,72.4114066140162,63.4835450696872,51.3390892359894,75.628000903385
"$35,000 to < $50,000",Idaho,16,93,59,152,59.3438266159577,50.5422764285937,68.1453768033217,57.0480265215012,43.3492848228282,70.7467682201742
"$50,000 to < $75,000",Idaho,16,165,57,222,73.9045454030013,66.853530354157,80.9555604518456,74.2957997608421,63.1062905298089,85.4853089918753
"$75,000 to < $100,000",Idaho,16,91,30,121,77.1033250433023,68.5046654453428,85.7019846412618,75.6095325764199,60.4201747952289,90.798890357611
"$100,000 to < $200,000",Idaho,16,159,44,203,77.8229470244192,71.3351502797848,84.3107437690536,79.1257664683388,68.1139355627551,90.1375973739225
"$200,000 or more",Idaho,16,20,7,27,67.0579718361752,41.0720442719193,93.0438994004311,70.1819531295332,29.9263418560666,100
"Don’t know/Not sure/Missing",Idaho,16,176,82,258,68.3372106595295,61.9363876338484,74.7380336852107,67.9551505063077,57.6774113159056,78.2328896967097
"Less than $15,000",Illinois,17,42,29,71,52.6740304604498,37.9997428796424,67.3483180412573,53.0698692127315,30.5779163274067,75.5618220980562
"$15,000 to < $25,000",Illinois,17,56,32,88,61.0275967582113,43.3407545525254,78.7144389638973,64.7866173590507,45.8919813945464,83.681253323555
"$25,000 to < $35,000",Illinois,17,58,23,81,68.5520830247653,54.6685974567639,82.4355685927667,67.0379767462261,46.4210237602499,87.6549297322022
"$35,000 to < $50,000",Illinois,17,39,29,68,62.1199588920361,46.7452780450068,77.4946397390655,60.1248467485465,37.2840934431415,82.9656000539515
"$50,000 to < $75,000",Illinois,17,84,27,111,73.8107532811207,63.9306595565733,83.6908470056682,71.554848503985,56.1513154374075,86.9583815705625
"$75,000 to < $100,000",Illinois,17,77,15,92,87.561022091145,80.3009431345894,94.8211010477006,89.2329700926711,80.0430572691838,98.4228829161584
"$100,000 to < $200,000",Illinois,17,116,29,145,74.0951109874035,64.229044292984,83.9611776818231,74.2257330923363,57.307009221434,91.1444569632385
"$200,000 or more",Illinois,17,37,4,41,89.1785840300116,76.9750982080627,100,93.7452773663786,82.9026299830232,100
"Don’t know/Not sure/Missing",Illinois,17,83,19,102,80.2426461841385,69.9879145448687,90.4973778234082,80.7704229233851,65.8184867739327,95.7223590728375
"Less than $15,000",Indiana,18,108,42,150,71.5937450631227,63.1214343485137,80.0660557777318,70.860430276229,57.3380770301463,84.3827835223117
"$15,000 to < $25,000",Indiana,18,175,72,247,70.5252926904506,64.0253176908222,77.0252676900789,70.4155464630407,60.1225300119684,80.7085629141129
"$25,000 to < $35,000",Indiana,18,180,68,248,74.6173332890225,68.0588669543734,81.1757996236715,74.9196491496514,65.4868577370506,84.3524405622521
"$35,000 to < $50,000",Indiana,18,206,73,279,69.5019255306146,62.7246243182021,76.279226743027,67.8421836644719,57.4684527608781,78.2159145680657
"$50,000 to < $75,000",Indiana,18,281,61,342,82.9639762281936,78.4784090522305,87.4495434041567,82.6079289199399,75.3016572016217,89.914200638258
"$75,000 to < $100,000",Indiana,18,206,49,255,78.8540653673427,72.9987931048814,84.709337629804,82.376515436922,75.3673350017755,89.3856958720686
"$100,000 to < $200,000",Indiana,18,268,64,332,79.6270481900984,74.729827524274,84.5242688559227,80.0909413811678,72.4283863145754,87.7534964477601
"$200,000 or more",Indiana,18,61,13,74,87.130031018404,80.3130674698293,93.9469945669787,86.8215541641672,77.0258564742924,96.6172518540421
"Don’t know/Not sure/Missing",Indiana,18,380,74,454,84.3229930411161,80.5141313292438,88.1318547529884,83.7983448818021,77.5855893680815,90.0111003955227
"Less than $15,000",Iowa,19,68,37,105,64.9505446491111,52.2673065549455,77.6337827432766,65.5195899234408,48.8687823498524,82.1703974970293
"$15,000 to < $25,000",Iowa,19,134,40,174,76.1077677583721,68.5045432272168,83.7109922895274,75.7169533294867,62.9470379717496,88.4868686872237
"$25,000 to < $35,000",Iowa,19,145,37,182,82.3067640179868,75.4464968796981,89.1670311562755,82.4114795278313,71.9027847832439,92.9201742724187
"$35,000 to < $50,000",Iowa,19,213,46,259,81.7181374191875,75.121177255106,88.315097583269,82.3236353784432,71.0575596625185,93.5897110943679
"$50,000 to < $75,000",Iowa,19,259,66,325,78.7924300960972,72.7264058306571,84.8584543615372,80.5692840777473,72.0354962653919,89.1030718901027
"$75,000 to < $100,000",Iowa,19,231,43,274,80.7060015578512,74.0892740380068,87.3227290776956,81.8434672328288,72.2417594167285,91.445175048929
"$100,000 to < $200,000",Iowa,19,222,40,262,83.0333342413067,77.1689653613011,88.8977031213123,83.3199766582825,71.780359877093,94.859593439472
"$200,000 or more",Iowa,19,53,4,57,93.9092024239147,86.2417938535827,100,95.7215445837293,87.1287706296009,100
"Don’t know/Not sure/Missing",Iowa,19,252,67,319,77.7306633498096,71.8370050560897,83.6243216435294,78.1190774823419,68.7595982539807,87.478556710703
"Less than $15,000",Kansas,20,49,53,102,49.776163503306,34.4485306464722,65.1037963601399,41.9163509226189,25.1507342057855,58.6819676394523
"$15,000 to < $25,000",Kansas,20,127,80,207,57.3404906788863,48.2330802986279,66.4479010591447,58.7810774804067,44.6886245653887,72.8735303954247
"$25,000 to < $35,000",Kansas,20,204,74,278,68.1245693558061,60.2993903679422,75.9497483436699,67.5527591377618,56.2080893898719,78.8974288856517
"$35,000 to < $50,000",Kansas,20,264,106,370,68.2709135191346,61.9818412494746,74.5599857887946,65.6875437137771,55.5755960445564,75.7994913829978
"$50,000 to < $75,000",Kansas,20,367,84,451,79.2180524603375,74.2647606011,84.171344319575,78.9804036681941,70.8215833992389,87.1392239371492
"$75,000 to < $100,000",Kansas,20,284,54,338,84.9695987297381,80.2955619021735,89.6436355573027,84.9121128611068,77.5306398295109,92.2935858927027
"$100,000 to < $200,000",Kansas,20,298,69,367,79.8653479640606,73.9156220209598,85.8150739071614,80.990558520658,72.9463032762865,89.0348137650295
"$200,000 or more",Kansas,20,67,9,76,91.9594318822529,86.7483449578707,97.1705188066351,89.7698266852755,83.6313892848964,95.9082640856545
"Don’t know/Not sure/Missing",Kansas,20,310,105,415,74.4148707176744,68.2326667968385,80.5970746385102,73.6411763231055,61.75016925019,85.532183396021
"Less than $15,000",Kentucky,21,55,34,89,56.0743840933023,44.6849493053514,67.4638188812532,56.6654639695446,41.0867090014922,72.2442189375969
"$15,000 to < $25,000",Kentucky,21,59,43,102,53.3066292434557,39.1636905322712,67.4495679546401,51.0358293851923,33.359090295134,68.7125684752506
"$25,000 to < $35,000",Kentucky,21,84,26,110,74.5426034334149,62.8392205842584,86.2459862825713,75.9389303126716,65.2403013132718,86.6375593120715
"$35,000 to < $50,000",Kentucky,21,82,27,109,76.0126709158955,66.6648894900406,85.3604523417505,76.3618420911407,66.3696045129119,86.3540796693694
"$50,000 to < $75,000",Kentucky,21,101,16,117,80.8437108046666,72.6125909523325,89.0748306570008,80.2994232730134,72.6229310657228,87.9759154803041
"$75,000 to < $100,000",Kentucky,21,70,12,82,89.9541177761798,85.627726651731,94.2805089006286,87.7403121269011,81.091392414766,94.3892318390361
"$100,000 to < $200,000",Kentucky,21,81,19,100,77.7555715584096,64.423439555017,91.0877035618022,78.7027690115423,57.9213654242592,99.4841725988254
"$200,000 or more",Kentucky,21,15,5,20,84.0846819821256,68.759019577274,99.4103443869773,83.8329078615866,61.9171277972781,100
"Don’t know/Not sure/Missing",Kentucky,21,176,65,241,70.5386810328957,62.0336670858728,79.0436949799186,71.0310701694525,57.9581741478967,84.1039661910082
"Less than $15,000",Louisiana,22,91,31,122,76.8318133066158,68.0321578170039,85.6314687962277,78.3778697596686,68.0938259017442,88.6619136175929
"$15,000 to < $25,000",Louisiana,22,117,37,154,76.5752236887528,68.7143446346987,84.4361027428068,76.448613720023,64.2174792427682,88.6797481972777
"$25,000 to < $35,000",Louisiana,22,136,32,168,83.9391589831334,77.3451256167059,90.533192349561,84.8846598588753,75.9724932456642,93.7968264720864
"$35,000 to < $50,000",Louisiana,22,124,22,146,86.343795664489,79.9552855237957,92.7323058051822,86.5783401992495,77.098048040418,96.058632358081
"$50,000 to < $75,000",Louisiana,22,156,32,188,86.7954411060967,81.3322931422543,92.2585890699391,88.0654457698808,80.0173932180776,96.1134983216841
"$75,000 to < $100,000",Louisiana,22,117,20,137,82.9004168652103,74.4197448331372,91.3810888972834,86.0410665608065,77.2390390551176,94.8430940664955
"$100,000 to < $200,000",Louisiana,22,151,24,175,84.1632056716721,77.5003891496291,90.8260221937152,87.0738536005404,77.8699904063158,96.2777167947649
"$200,000 or more",Louisiana,22,46,7,53,90.8377245051669,82.9775471609968,98.6979018493369,84.177732448179,70.9578718345544,97.3975930618036
"Don’t know/Not sure/Missing",Louisiana,22,171,44,215,77.4871602863341,70.2406578106697,84.7336627619986,76.9392229637324,65.159781455698,88.7186644717669
"Less than $15,000",Maine,23,95,45,140,75.2637538181712,68.4480276434228,82.0794799929197,75.041755217032,64.6368186284989,85.446691805565
"$15,000 to < $25,000",Maine,23,225,72,297,72.541029532563,64.4397823972643,80.6422766678617,71.5097926187603,59.0717506749619,83.9478345625586
"$25,000 to < $35,000",Maine,23,264,66,330,80.2981537579853,74.7075067825075,85.888800733463,80.5331899503606,72.6525475155669,88.4138323851542
"$35,000 to < $50,000",Maine,23,313,58,371,86.435849654696,81.95572832284,90.9159709865521,86.3334158675763,79.1030369590491,93.5637947761036
"$50,000 to < $75,000",Maine,23,365,84,449,81.2805202064218,76.6564877278628,85.9045526849808,81.8773354546103,74.7546831610262,88.9999877481945
"$75,000 to < $100,000",Maine,23,302,45,347,87.9432911329619,83.4668717240515,92.4197105418723,88.4922136285965,82.1474612417252,94.8369660154678
"$100,000 to < $200,000",Maine,23,311,53,364,86.4639383315955,82.1938093772111,90.7340672859799,87.8915203583255,81.7779359727143,94.0051047439368
"$200,000 or more",Maine,23,62,16,78,82.9601661065906,75.0505957870627,90.8697364261185,81.0362745900292,72.9397912548875,89.132757925171
"Don’t know/Not sure/Missing",Maine,23,490,113,603,78.8305623771694,74.0859780506231,83.5751467037157,78.6482080516784,70.9347191511283,86.3616969522286
"Less than $15,000",Maryland,24,101,48,149,72.4449540048775,63.1323008853192,81.7576071244357,69.7232165367149,55.0958496406901,84.3505834327396
"$15,000 to < $25,000",Maryland,24,201,73,274,77.6105044303262,69.4820401309603,85.7389687296922,76.0108035496333,62.3645953451199,89.6570117541467
"$25,000 to < $35,000",Maryland,24,230,81,311,75.4252905687142,67.5159635166014,83.3346176208271,73.7402003965604,60.8118549627044,86.6685458304164
"$35,000 to < $50,000",Maryland,24,271,77,348,76.6931361205049,69.1503032143072,84.2359690267026,76.6731524109852,64.4787379735716,88.8675668483987
"$50,000 to < $75,000",Maryland,24,423,85,508,85.1188182961762,80.5248998347139,89.7127367576386,85.3163638500344,77.9219561762509,92.7107715238179
"$75,000 to < $100,000",Maryland,24,398,78,476,85.3185161430202,80.3315462877353,90.3054859983052,86.3512035183117,78.7488516435257,93.9535553930978
"$100,000 to < $200,000",Maryland,24,739,135,874,86.7268021777561,83.5507511731591,89.9028531823531,86.3146389974269,81.1216926563047,91.5075853385491
"$200,000 or more",Maryland,24,221,41,262,86.6202928329887,81.5935889311671,91.6469967348103,82.3793896496824,67.9811244470408,96.7776548523239
"Don’t know/Not sure/Missing",Maryland,24,626,127,753,83.05862170644,78.9283460254815,87.1888973873985,83.1875450036727,76.4706384346265,89.9044515727189
"Less than $15,000",Massachusetts,25,72,18,90,81.355897035449,70.4104993799792,92.3012946909187,81.7364997387074,68.2299064694479,95.2430930079669
"$15,000 to < $25,000",Massachusetts,25,83,27,110,67.4267085979601,54.9489683259418,79.9044488699784,67.6847862795912,50.7216264146356,84.6479461445468
"$25,000 to < $35,000",Massachusetts,25,126,35,161,76.2398864889547,67.3278420842252,85.1519308936842,76.2054585152998,62.5238077883726,89.887109242227
"$35,000 to < $50,000",Massachusetts,25,167,25,192,85.1275451385805,77.5869428268845,92.6681474502764,85.3614102582093,74.9742525517817,95.7485679646369
"$50,000 to < $75,000",Massachusetts,25,255,36,291,87.6618183261753,82.4942713580485,92.8293652943021,87.9862232484058,79.7214133341828,96.2510331626287
"$75,000 to < $100,000",Massachusetts,25,246,37,283,87.237131721965,82.0187503467741,92.455513097156,87.165270266755,80.0777772107742,94.2527633227359
"$100,000 to < $200,000",Massachusetts,25,381,52,433,88.4451026686749,84.7242053781212,92.1659999592286,88.5654191424241,82.1204640053591,95.0103742794892
"$200,000 or more",Massachusetts,25,165,14,179,90.711171977985,84.8400810970814,96.5822628588886,93.8027620921128,88.061699325033,99.5438248591926
"Don’t know/Not sure/Missing",Massachusetts,25,504,93,597,83.8798259633891,79.4985771316508,88.2610747951275,84.0731328883572,76.8515674031357,91.2946983735787
"Less than $15,000",Michigan,26,102,49,151,67.5170073887435,57.9834494961888,77.0505652812982,67.102793106295,50.1904003468841,84.015185865706
"$15,000 to < $25,000",Michigan,26,167,61,228,71.7437269182717,64.1266438999302,79.3608099366132,75.1746171108321,65.2889714993534,85.0602627223107
"$25,000 to < $35,000",Michigan,26,195,65,260,70.1826772918203,63.1999845971935,77.1653699864471,70.889700336308,59.116751411202,82.6626492614139
"$35,000 to < $50,000",Michigan,26,224,71,295,75.4887566729129,69.1589346644172,81.8185786814086,74.3115493960089,64.2227288168861,84.4003699751317
"$50,000 to < $75,000",Michigan,26,298,73,371,80.4275870019638,75.4896279673636,85.3655460365639,78.3456601242451,70.0832725843168,86.6080476641733
"$75,000 to < $100,000",Michigan,26,234,43,277,84.1688994951254,79.2553081208367,89.0824908694142,85.0411262417429,77.7862031338853,92.2960493496006
"$100,000 to < $200,000",Michigan,26,281,46,327,85.0217742445528,80.3900980339575,89.6534504551481,85.5257699129614,77.8105035211451,93.2410363047777
"$200,000 or more",Michigan,26,87,10,97,89.9790307042798,83.8579890695766,96.1000723389831,91.4096983563601,82.1108081144147,100
"Don’t know/Not sure/Missing",Michigan,26,387,107,494,77.1503158707087,72.1106606036391,82.1899711377783,77.8881821000504,69.2217932384284,86.5545709616724
"Less than $15,000",Minnesota,27,81,50,131,58.6622360356172,44.6562557264606,72.6682163447738,57.1932249523733,34.0415376897222,80.3449122150244
"$15,000 to < $25,000",Minnesota,27,147,74,221,61.846186385214,52.2754100614525,71.4169627089755,59.6855443214145,45.7765668593696,73.5945217834593
"$25,000 to < $35,000",Minnesota,27,231,81,312,77.2428159509116,71.5339208861122,82.951711015711,75.9990448753418,65.5458716810304,86.4522180696533
"$35,000 to < $50,000",Minnesota,27,339,89,428,76.1166692207525,69.9143710236696,82.3189674178354,75.1876602606533,65.0277869505187,85.3475335707878
"$50,000 to < $75,000",Minnesota,27,501,121,622,79.8273686721011,75.3263125312802,84.3284248129219,80.3597342586631,73.3607334376395,87.3587350796867
"$75,000 to < $100,000",Minnesota,27,448,91,539,81.4817315006674,77.2319515029765,85.7315114983582,82.4738990616082,75.8850909823563,89.0627071408602
"$100,000 to < $200,000",Minnesota,27,613,107,720,84.8736477045368,81.4533421839521,88.2939532251214,87.0155880649768,82.1539487218415,91.8772274081121
"$200,000 or more",Minnesota,27,174,33,207,84.2219651432625,78.1817683691463,90.2621619173787,87.6559650712898,78.4677048421319,96.8442253004477
"Don’t know/Not sure/Missing",Minnesota,27,544,108,652,84.412696033392,80.8788500146288,87.9465420521552,83.9229705188571,77.9659477259626,89.8799933117516
"Less than $15,000",Mississippi,28,52,34,86,57.6131580849829,44.968356293814,70.2579598761519,60.2090692986216,37.8600909681807,82.5580476290626
"$15,000 to < $25,000",Mississippi,28,85,37,122,66.862135414598,56.8435354131203,76.8807354160757,68.6306188314779,54.9867174377534,82.2745202252024
"$25,000 to < $35,000",Mississippi,28,76,32,108,75.5826380315907,65.5489071333706,85.6163689298108,75.2976548545755,59.134010997123,91.461298712028
"$35,000 to < $50,000",Mississippi,28,108,28,136,75.0437701893201,63.789142092394,86.2983982862462,74.8815356859102,58.0027801914865,91.7602911803339
"$50,000 to < $75,000",Mississippi,28,107,25,132,78.0944892320919,69.5871170259088,86.6018614382751,80.1803771945694,66.3064297587585,94.0543246303803
"$75,000 to < $100,000",Mississippi,28,70,15,85,78.573862236608,66.9214908758426,90.2262335973735,82.5655062686625,70.0700430631421,95.0609694741829
"$100,000 to < $200,000",Mississippi,28,78,15,93,84.7087792133427,75.4570802083719,93.9604782183136,85.2854915843645,77.7518202657519,92.8191629029771
"$200,000 or more",Mississippi,28,13,3,16,78.382835295918,61.7627889139675,95.0028816778686,81.1930475161339,67.1958340843989,95.190260947869
"Don’t know/Not sure/Missing",Mississippi,28,150,51,201,69.3176468366596,60.8598250728602,77.7754686004589,69.2997734892147,55.7686892286057,82.8308577498238
"Less than $15,000",Missouri,29,101,59,160,58.5514860965202,48.5088577610279,68.5941144320125,60.6635491619233,48.1159153158464,73.2111830080002
"$15,000 to < $25,000",Missouri,29,112,50,162,71.4351873891976,63.5282247215171,79.3421500568782,69.6396157248577,54.7860459835047,84.4931854662106
"$25,000 to < $35,000",Missouri,29,103,27,130,78.3301299395802,70.2924331023985,86.3678267767619,78.3589802109989,71.593872000314,85.1240884216837
"$35,000 to < $50,000",Missouri,29,142,53,195,67.2626669795754,57.9855845611421,76.5397493980086,68.4240075920002,57.1026591157777,79.7453560682227
"$50,000 to < $75,000",Missouri,29,206,48,254,81.1646231760924,74.9459124251507,87.3833339270341,80.179516558355,70.3448826653069,90.0141504514031
"$75,000 to < $100,000",Missouri,29,141,31,172,81.9265794673476,74.057512683935,89.7956462507601,82.5936230945512,71.995657983307,93.1915882057953
"$100,000 to < $200,000",Missouri,29,185,38,223,81.7091789675759,74.5222084036733,88.8961495314786,85.1636448476332,76.8613658333855,93.465923861881
"$200,000 or more",Missouri,29,44,13,57,67.4146849819483,51.2107456748333,83.6186242890633,73.987808821202,51.3673677288661,96.608249913538
"Don’t know/Not sure/Missing",Missouri,29,241,71,312,75.7178897391557,69.715298444055,81.7204810342563,75.2302392773337,65.5804609844002,84.8800175702672
"Less than $15,000",Montana,30,67,37,104,63.3481336936081,51.5374979511016,75.1587694361146,64.8910602044925,50.7009977916261,79.081122617359
"$15,000 to < $25,000",Montana,30,86,50,136,60.10450080582,49.3133950440587,70.8956065675814,57.9809021400302,42.4952073294059,73.4665969506545
"$25,000 to < $35,000",Montana,30,128,53,181,71.2718758316671,62.2728753194299,80.2708763439042,67.4901769467465,53.7662970486045,81.2140568448884
"$35,000 to < $50,000",Montana,30,173,50,223,72.8249347464097,65.1239514742224,80.525918018597,71.7451834610453,60.1564305047786,83.3339364173121
"$50,000 to < $75,000",Montana,30,194,56,250,72.0797848298914,64.6749962263245,79.4845734334584,73.5569934277481,61.3502467243737,85.7637401311226
"$75,000 to < $100,000",Montana,30,186,42,228,82.0619923573528,76.3694104750001,87.7545742397054,81.8796022758809,73.4132396982854,90.3459648534765
"$100,000 to < $200,000",Montana,30,174,29,203,87.8102501394276,82.6294616478102,92.9910386310451,89.0235799988762,80.7752659071552,97.2718940905971
"$200,000 or more",Montana,30,46,3,49,94.2382801885651,86.3702567110061,100,93.3492648996979,81.7351854854406,100
"Don’t know/Not sure/Missing",Montana,30,155,67,222,70.2250374531074,62.478655060104,77.9714198461108,71.6049352493821,59.4847514289739,83.7251190697903
"Less than $15,000",Nebraska,31,60,34,94,70.4336388371225,58.7821332986237,82.0851443756214,70.1223385574458,53.2511950453183,86.9934820695733
"$15,000 to < $25,000",Nebraska,31,108,60,168,62.9307967388515,53.4948664417021,72.3667270360008,60.8475499713257,46.3400048058683,75.3550951367832
"$25,000 to < $35,000",Nebraska,31,160,61,221,75.5149376707295,68.510653681926,82.519221659533,75.9431612406444,64.9573490652302,86.9289734160586
"$35,000 to < $50,000",Nebraska,31,180,66,246,76.7652139264895,70.7395913211833,82.7908365317957,76.2426062290122,67.4340082111283,85.0512042468962
"$50,000 to < $75,000",Nebraska,31,250,63,313,76.6149582370105,69.7653726930095,83.4645437810116,77.1657754025721,66.3526526548528,87.9788981502914
"$75,000 to < $100,000",Nebraska,31,174,38,212,82.4071347999989,76.5035736088091,88.3106959911887,81.5461615059175,71.7996543266464,91.2926686851885
"$100,000 to < $200,000",Nebraska,31,159,34,193,83.5615836475043,77.5412492256429,89.5819180693657,83.9441458810174,74.0409579371958,93.847333824839
"$200,000 or more",Nebraska,31,36,9,45,81.564293591922,70.0030128127825,93.1255743710614,76.4102975192042,54.8879261247761,97.9326689136323
"Don’t know/Not sure/Missing",Nebraska,31,180,49,229,75.4732152362421,68.1484884743024,82.7979419981818,76.9615025064128,66.7143043537662,87.2087006590595
"Less than $15,000",Nevada,32,23,17,40,60.8076284906172,40.208609528737,81.4066474524975,64.554397548464,38.3322378326462,90.7765572642818
"$15,000 to < $25,000",Nevada,32,44,21,65,64.9739787385218,45.3506320631751,84.5973254138685,68.4980502521321,42.7015063752277,94.2945941290366
"$25,000 to < $35,000",Nevada,32,38,28,66,65.0685548787531,49.8957837289211,80.2413260285851,65.0313300265836,41.1786832069317,88.8839768462355
"$35,000 to < $50,000",Nevada,32,43,28,71,62.1683710807427,44.8014308997805,79.5353112617048,64.412205116409,40.6526016344611,88.1718085983569
"$50,000 to < $75,000",Nevada,32,72,30,102,65.2748974914918,49.3542426934769,81.1955522895067,64.4372564457405,36.923539699618,91.9509731918629
"$75,000 to < $100,000",Nevada,32,71,22,93,79.6275702556073,68.5908473913611,90.6642931198535,81.3216430843934,65.235255172989,97.4080309957978
"$100,000 to < $200,000",Nevada,32,87,20,107,75.3328278603831,60.4476960874521,90.2179596333142,79.4219610618873,60.4391383943504,98.4047837294242
"$200,000 or more",Nevada,32,33,7,40,68.7831137001719,46.04124615245,91.5249812478938,76.5272798298337,50.8794103307261,100
"Don’t know/Not sure/Missing",Nevada,32,97,26,123,77.8095731981748,66.6970097996226,88.9221365967269,80.8729099209844,67.831101562919,93.9147182790499
"Less than $15,000","New Hampshire",33,44,28,72,61.3358452063839,49.7502486179815,72.9214417947864,59.2402583150698,44.617131166851,73.8633854632886
"$15,000 to < $25,000","New Hampshire",33,92,29,121,78.9347796493659,70.7562443665911,87.1133149321407,76.2317409539642,62.4034148927684,90.06006701516
"$25,000 to < $35,000","New Hampshire",33,95,30,125,73.3369166259981,63.1532363621151,83.5205968898812,73.6456648149571,60.5007591178798,86.7905705120345
"$35,000 to < $50,000","New Hampshire",33,151,39,190,81.0724235375578,75.3175193081967,86.8273277669189,81.5013039532524,75.2728479870373,87.7297599194675
"$50,000 to < $75,000","New Hampshire",33,230,60,290,76.2943915778269,70.7961787054459,81.792604450208,76.6492716033085,67.3069612675951,85.991581939022
"$75,000 to < $100,000","New Hampshire",33,232,34,266,87.1962316494042,82.6977570710496,91.6947062277588,86.615943777842,78.9996392178594,94.2322483378245
"$100,000 to < $200,000","New Hampshire",33,296,49,345,86.2669643516083,82.2028528814216,90.331075821795,86.1848124976933,79.7748257145341,92.5947992808524
"$200,000 or more","New Hampshire",33,73,13,86,84.976580244228,77.1132716720179,92.8398888164381,86.8927091964352,74.2847660591936,99.5006523336768
"Don’t know/Not sure/Missing","New Hampshire",33,297,72,369,78.5787350595316,72.4639431193234,84.6935269997399,78.0754166640592,67.4979947626078,88.6528385655106
"Less than $15,000","New Jersey",34,47,27,74,63.3416753945428,43.6941840055111,82.9891667835746,55.4417774468581,35.0341081724822,75.849446721234
"$15,000 to < $25,000","New Jersey",34,68,34,102,62.5612242189845,45.476871012048,79.645577425921,61.5724168222005,37.2214413441859,85.9233923002152
"$25,000 to < $35,000","New Jersey",34,84,30,114,71.4347417147068,59.6282488889759,83.2412345404377,72.2333016382321,54.6535168510969,89.8130864253673
"$35,000 to < $50,000","New Jersey",34,79,33,112,72.657857291567,63.7345243715378,81.5811902115962,72.7769560685281,58.2933402238431,87.2605719132131
"$50,000 to < $75,000","New Jersey",34,148,45,193,75.1399683218096,65.2855826026983,84.9943540409208,76.2017135859448,61.702292888828,90.7011342830615
"$75,000 to < $100,000","New Jersey",34,156,25,181,86.6650142773488,80.4485732242718,92.8814553304258,88.055716719284,79.8213728030608,96.2900606355073
"$100,000 to < $200,000","New Jersey",34,266,61,327,82.0108033030702,77.0221512423764,86.9994553637639,83.2787851296634,76.3668256519703,90.1907446073565
"$200,000 or more","New Jersey",34,112,26,138,79.1482742104367,69.7734571279681,88.5230912929053,81.6116901430511,67.6375880851319,95.5857922009703
"Don’t know/Not sure/Missing","New Jersey",34,269,80,349,75.4502109334459,68.6355629551963,82.2648589116955,76.8897544014116,67.2507576492397,86.5287511535835
"Less than $15,000","New Mexico",35,70,39,109,60.9799059505626,50.865055512266,71.0947563888591,57.0861235386367,40.5184093765874,73.653837700686
"$15,000 to < $25,000","New Mexico",35,82,58,140,60.6317738922821,49.2831451442062,71.980402640358,57.9217417276711,40.6049655752046,75.2385178801375
"$25,000 to < $35,000","New Mexico",35,113,54,167,68.7695656583891,59.1323112222908,78.4068200944873,68.4998329087726,53.9828085338979,83.0168572836472
"$35,000 to < $50,000","New Mexico",35,111,45,156,74.4504644562778,64.6952451824536,84.2056837301019,74.3686689407063,59.7273058294183,89.0100320519944
"$50,000 to < $75,000","New Mexico",35,120,56,176,58.8308176015608,47.7222880354502,69.9393471676713,59.1549810710166,45.0052330120547,73.3047291299784
"$75,000 to < $100,000","New Mexico",35,112,29,141,76.5275289073386,63.8096357142326,89.2454221004446,79.1624069844544,66.0326500332854,92.2921639356233
"$100,000 to < $200,000","New Mexico",35,121,34,155,84.0566843725766,78.29713298089,89.8162357642633,84.157377553394,75.5917082835313,92.7230468232568
"$200,000 or more","New Mexico",35,16,5,21,76.1959550881643,41.4029890835752,100,76.3070016788257,46.7452863902153,100
"Don’t know/Not sure/Missing","New Mexico",35,112,44,156,71.5831382434233,61.7691141706735,81.3971623161731,71.4770408106839,53.5989250904057,89.3551565309621
"Less than $15,000","New York",36,141,63,204,77.0389776643523,69.7204815718015,84.3574737569031,76.2146711499057,64.9982888624856,87.4310534373257
"$15,000 to < $25,000","New York",36,244,84,328,73.3554469874532,65.8199288022996,80.8909651726067,72.4690179047818,59.8565862618813,85.0814495476823
"$25,000 to < $35,000","New York",36,265,84,349,73.1506113476136,64.368128260003,81.9330944352243,72.8544095083415,61.4067511624577,84.3020678542252
"$35,000 to < $50,000","New York",36,303,90,393,74.1862331463439,66.4718575956514,81.9006086970365,74.1554342603816,62.9692854882712,85.341583032492
"$50,000 to < $75,000","New York",36,440,100,540,77.4014628198173,70.3290920780617,84.4738335615729,78.16580095519,67.2325066614578,89.0990952489222
"$75,000 to < $100,000","New York",36,383,69,452,85.8290361854754,80.3817606643284,91.2763117066223,84.9321051552499,75.003524271159,94.8606860393409
"$100,000 to < $200,000","New York",36,553,110,663,81.0115072135801,77.2141631944375,84.8088512327227,81.9125130970956,75.600565532141,88.2244606620502
"$200,000 or more","New York",36,175,35,210,80.6413776712525,72.7369192494632,88.5458360930419,76.1469289276387,57.2075003846377,95.0863574706397
"Don’t know/Not sure/Missing","New York",36,630,119,749,82.9698730501639,79.199568154507,86.7401779458209,82.9083773283953,76.8282209669696,88.9885336898211
"Less than $15,000","North Carolina",37,31,22,53,38.35574210786,21.4624350035734,55.2490492121467,37.7913596791911,23.0021693428756,52.5805500155066
