"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code",Count,Population,Crude Rate
,"2006","2006","Cervix Uteri","27010","Delaware","10",43,442766,9.7
,"2006","2006","Cervix Uteri","27010","District of Columbia","11",25,301322,8.3
,"2006","2006","Cervix Uteri","27010","Florida","12",956,9280080,10.3
,"2006","2006","Cervix Uteri","27010","Georgia","13",358,4670606,7.7
,"2006","2006","Cervix Uteri","27010","Hawaii","15",60,652351,9.2
,"2006","2006","Cervix Uteri","27010","Idaho","16",55,732104,7.5
,"2006","2006","Cervix Uteri","27010","Illinois","17",586,6440022,9.1
,"2006","2006","Cervix Uteri","27010","Indiana","18",279,3218203,8.7
,"2006","2006","Cervix Uteri","27010","Iowa","19",110,1511124,7.3
,"2006","2006","Cervix Uteri","27010","Kansas","20",83,1394092,6.0
,"2006","2006","Cervix Uteri","27010","Kentucky","21",203,2149096,9.4
,"2006","2006","Cervix Uteri","27010","Louisiana","22",207,2204072,9.4
,"2006","2006","Cervix Uteri","27010","Maine","23",49,676157,7.2
,"2006","2006","Cervix Uteri","27010","Maryland","24",207,2907963,7.1
,"2006","2006","Cervix Uteri","27010","Massachusetts","25",216,3311185,6.5
,"2006","2006","Cervix Uteri","27010","Michigan","26",396,5106621,7.8
,"2006","2006","Cervix Uteri","27010","Minnesota","27",155,2600951,6.0
,"2006","2006","Cervix Uteri","27010","Mississippi","28",157,1496313,10.5
,"2006","2006","Cervix Uteri","27010","Missouri","29",253,2987563,8.5
,"2006","2006","Cervix Uteri","27010","Montana","30",31,475341,6.5
,"2006","2006","Cervix Uteri","27010","Nebraska","31",52,894687,5.8
,"2006","2006","Cervix Uteri","27010","Nevada","32",118,1243993,9.5
,"2006","2006","Cervix Uteri","27010","New Hampshire","33",50,662773,7.5
,"2006","2006","Cervix Uteri","27010","New Jersey","34",457,4448099,10.3
,"2006","2006","Cervix Uteri","27010","New Mexico","35",77,993969,7.7
,"2006","2006","Cervix Uteri","27010","New York","36",905,9871401,9.2
,"2006","2006","Cervix Uteri","27010","North Carolina","37",392,4563152,8.6
,"2006","2006","Cervix Uteri","27010","North Dakota","38",Suppressed,322583,Suppressed
,"2006","2006","Cervix Uteri","27010","Ohio","39",509,5883067,8.7
,"2006","2006","Cervix Uteri","27010","Oklahoma","40",191,1818693,10.5
,"2006","2006","Cervix Uteri","27010","Oregon","41",124,1853117,6.7
,"2006","2006","Cervix Uteri","27010","Pennsylvania","42",544,6429312,8.5
,"2006","2006","Cervix Uteri","27010","Rhode Island","44",41,550134,7.5
,"2006","2006","Cervix Uteri","27010","South Carolina","45",201,2237655,9.0
,"2006","2006","Cervix Uteri","27010","South Dakota","46",19,392420,4.8
,"2006","2006","Cervix Uteri","27010","Tennessee","47",286,3121455,9.2
,"2006","2006","Cervix Uteri","27010","Texas","48",1046,11771243,8.9
,"2006","2006","Cervix Uteri","27010","Utah","49",61,1257991,4.8
,"2006","2006","Cervix Uteri","27010","Vermont","50",17,316290,5.4
,"2006","2006","Cervix Uteri","27010","Virginia","51",282,3908475,7.2
,"2006","2006","Cervix Uteri","27010","Washington","53",247,3200695,7.7
,"2006","2006","Cervix Uteri","27010","West Virginia","54",84,930605,9.0
,"2006","2006","Cervix Uteri","27010","Wisconsin","55",159,2812276,5.7
,"2006","2006","Cervix Uteri","27010","Wyoming","56",26,257361,10.1
,"2006","2006","Cervix Uteri","27010","Puerto Rico","72",205,1979256,10.4
,"2007","2007","Cervix Uteri","27010","Alabama","01",237,2407275,9.8
,"2007","2007","Cervix Uteri","27010","Alaska","02",21,327138,6.4
,"2007","2007","Cervix Uteri","27010","Arizona","04",244,3096998,7.9
,"2007","2007","Cervix Uteri","27010","Arkansas","05",147,1451358,10.1
,"2007","2007","Cervix Uteri","27010","California","06",1522,18214926,8.4
,"2007","2007","Cervix Uteri","27010","Colorado","08",171,2396433,7.1
,"2007","2007","Cervix Uteri","27010","Connecticut","09",133,1811617,7.3
,"2007","2007","Cervix Uteri","27010","Delaware","10",42,449398,9.3
,"2007","2007","Cervix Uteri","27010","District of Columbia","11",36,302949,11.9
,"2007","2007","Cervix Uteri","27010","Florida","12",938,9378587,10.0
,"2007","2007","Cervix Uteri","27010","Georgia","13",414,4777572,8.7
,"2007","2007","Cervix Uteri","27010","Hawaii","15",45,657185,6.8
,"2007","2007","Cervix Uteri","27010","Idaho","16",35,750127,4.7
,"2007","2007","Cervix Uteri","27010","Illinois","17",570,6467577,8.8
,"2007","2007","Cervix Uteri","27010","Indiana","18",250,3241454,7.7
,"2007","2007","Cervix Uteri","27010","Iowa","19",93,1518023,6.1
,"2007","2007","Cervix Uteri","27010","Kansas","20",94,1405705,6.7
,"2007","2007","Cervix Uteri","27010","Kentucky","21",203,2164210,9.4
,"2007","2007","Cervix Uteri","27010","Louisiana","22",208,2239125,9.3
,"2007","2007","Cervix Uteri","27010","Maine","23",56,677797,8.3
,"2007","2007","Cervix Uteri","27010","Maryland","24",200,2920109,6.8
,"2007","2007","Cervix Uteri","27010","Massachusetts","25",189,3321653,5.7
,"2007","2007","Cervix Uteri","27010","Michigan","26",433,5091035,8.5
,"2007","2007","Cervix Uteri","27010","Minnesota","27",151,2622551,5.8
,"2007","2007","Cervix Uteri","27010","Mississippi","28",139,1507071,9.2
,"2007","2007","Cervix Uteri","27010","Missouri","29",262,3007493,8.7
,"2007","2007","Cervix Uteri","27010","Montana","30",29,480939,6.0
,"2007","2007","Cervix Uteri","27010","Nebraska","31",69,900106,7.7
,"2007","2007","Cervix Uteri","27010","Nevada","32",93,1284052,7.2
,"2007","2007","Cervix Uteri","27010","New Hampshire","33",35,664987,5.3
,"2007","2007","Cervix Uteri","27010","New Jersey","34",446,4455148,10.0
,"2007","2007","Cervix Uteri","27010","New Mexico","35",66,1007922,6.5
,"2007","2007","Cervix Uteri","27010","New York","36",918,9881510,9.3
,"2007","2007","Cervix Uteri","27010","North Carolina","37",355,4677313,7.6
,"2007","2007","Cervix Uteri","27010","North Dakota","38",Suppressed,324066,Suppressed
,"2007","2007","Cervix Uteri","27010","Ohio","39",473,5890965,8.0
,"2007","2007","Cervix Uteri","27010","Oklahoma","40",190,1837175,10.3
,"2007","2007","Cervix Uteri","27010","Oregon","41",154,1879347,8.2
,"2007","2007","Cervix Uteri","27010","Pennsylvania","42",566,6452087,8.8
,"2007","2007","Cervix Uteri","27010","Rhode Island","44",43,546859,7.9
,"2007","2007","Cervix Uteri","27010","South Carolina","45",198,2280792,8.7
,"2007","2007","Cervix Uteri","27010","South Dakota","46",23,396650,5.8
,"2007","2007","Cervix Uteri","27010","Tennessee","47",262,3162280,8.3
,"2007","2007","Cervix Uteri","27010","Texas","48",1143,12010572,9.5
,"2007","2007","Cervix Uteri","27010","Utah","49",56,1292672,4.3
,"2007","2007","Cervix Uteri","27010","Vermont","50",Suppressed,316538,Suppressed
,"2007","2007","Cervix Uteri","27010","Virginia","51",270,3947966,6.8
,"2007","2007","Cervix Uteri","27010","Washington","53",201,3247800,6.2
,"2007","2007","Cervix Uteri","27010","West Virginia","54",99,932683,10.6
,"2007","2007","Cervix Uteri","27010","Wisconsin","55",168,2827782,5.9
,"2007","2007","Cervix Uteri","27010","Wyoming","56",18,262776,6.8
,"2007","2007","Cervix Uteri","27010","Puerto Rico","72",231,1968707,11.7
,"2008","2008","Cervix Uteri","27010","Alabama","01",198,2430257,8.1
,"2008","2008","Cervix Uteri","27010","Alaska","02",27,329412,8.2
,"2008","2008","Cervix Uteri","27010","Arizona","04",228,3155278,7.2
,"2008","2008","Cervix Uteri","27010","Arkansas","05",162,1464220,11.1
,"2008","2008","Cervix Uteri","27010","California","06",1568,18396972,8.5
,"2008","2008","Cervix Uteri","27010","Colorado","08",153,2439060,6.3
,"2008","2008","Cervix Uteri","27010","Connecticut","09",101,1820749,5.5
,"2008","2008","Cervix Uteri","27010","Delaware","10",44,455481,9.7
,"2008","2008","Cervix Uteri","27010","District of Columbia","11",26,306265,8.5
,"2008","2008","Cervix Uteri","27010","Florida","12",944,9465279,10.0
,"2008","2008","Cervix Uteri","27010","Georgia","13",423,4856984,8.7
,"2008","2008","Cervix Uteri","27010","Hawaii","15",56,665313,8.4
,"2008","2008","Cervix Uteri","27010","Idaho","16",44,764792,5.8
,"2008","2008","Cervix Uteri","27010","Illinois","17",650,6493537,10.0
,"2008","2008","Cervix Uteri","27010","Indiana","18",248,3263963,7.6
,"2008","2008","Cervix Uteri","27010","Iowa","19",111,1525539,7.3
,"2008","2008","Cervix Uteri","27010","Kansas","20",84,1415563,5.9
,"2008","2008","Cervix Uteri","27010","Kentucky","21",191,2183532,8.7
,"2008","2008","Cervix Uteri","27010","Louisiana","22",256,2269630,11.3
,"2008","2008","Cervix Uteri","27010","Maine","23",46,679413,6.8
,"2008","2008","Cervix Uteri","27010","Maryland","24",205,2935788,7.0
,"2008","2008","Cervix Uteri","27010","Massachusetts","25",191,3340730,5.7
,"2008","2008","Cervix Uteri","27010","Michigan","26",389,5065899,7.7
,"2008","2008","Cervix Uteri","27010","Minnesota","27",161,2642672,6.1
,"2008","2008","Cervix Uteri","27010","Mississippi","28",161,1516955,10.6
,"2008","2008","Cervix Uteri","27010","Missouri","29",226,3024837,7.5
,"2008","2008","Cervix Uteri","27010","Montana","30",33,486477,6.8
,"2008","2008","Cervix Uteri","27010","Nebraska","31",53,905814,5.9
,"2008","2008","Cervix Uteri","27010","Nevada","32",119,1310601,9.1
,"2008","2008","Cervix Uteri","27010","New Hampshire","33",42,666576,6.3
,"2008","2008","Cervix Uteri","27010","New Jersey","34",394,4469901,8.8
,"2008","2008","Cervix Uteri","27010","New Mexico","35",85,1018578,8.3
,"2008","2008","Cervix Uteri","27010","New York","36",902,9918841,9.1
,"2008","2008","Cervix Uteri","27010","North Carolina","37",350,4771376,7.3
,"2008","2008","Cervix Uteri","27010","North Dakota","38",28,326131,8.6
,"2008","2008","Cervix Uteri","27010","Ohio","39",487,5896594,8.3
,"2008","2008","Cervix Uteri","27010","Oklahoma","40",179,1854771,9.7
,"2008","2008","Cervix Uteri","27010","Oregon","41",157,1903535,8.2
,"2008","2008","Cervix Uteri","27010","Pennsylvania","42",546,6473295,8.4
,"2008","2008","Cervix Uteri","27010","Rhode Island","44",41,545412,7.5
,"2008","2008","Cervix Uteri","27010","South Carolina","45",189,2325047,8.1
,"2008","2008","Cervix Uteri","27010","South Dakota","46",25,400236,6.2
,"2008","2008","Cervix Uteri","27010","Tennessee","47",299,3203115,9.3
,"2008","2008","Cervix Uteri","27010","Texas","48",1110,12249936,9.1
,"2008","2008","Cervix Uteri","27010","Utah","49",56,1325631,4.2
,"2008","2008","Cervix Uteri","27010","Vermont","50",Suppressed,316722,Suppressed
,"2008","2008","Cervix Uteri","27010","Virginia","51",269,3988983,6.7
,"2008","2008","Cervix Uteri","27010","Washington","53",228,3293162,6.9
,"2008","2008","Cervix Uteri","27010","West Virginia","54",99,934911,10.6
,"2008","2008","Cervix Uteri","27010","Wisconsin","55",160,2842268,5.6
,"2008","2008","Cervix Uteri","27010","Wyoming","56",24,267982,9.0
,"2008","2008","Cervix Uteri","27010","Puerto Rico","72",216,1957525,11.0
,"2009","2009","Cervix Uteri","27010","Alabama","01",235,2448159,9.6
,"2009","2009","Cervix Uteri","27010","Alaska","02",33,337002,9.8
,"2009","2009","Cervix Uteri","27010","Arizona","04",239,3189908,7.5
,"2009","2009","Cervix Uteri","27010","Arkansas","05",152,1475013,10.3
,"2009","2009","Cervix Uteri","27010","California","06",1449,18583075,7.8
,"2009","2009","Cervix Uteri","27010","Colorado","08",149,2480710,6.0
,"2009","2009","Cervix Uteri","27010","Connecticut","09",119,1828779,6.5
,"2009","2009","Cervix Uteri","27010","Delaware","10",43,459795,9.4
,"2009","2009","Cervix Uteri","27010","District of Columbia","11",20,311828,6.4
,"2009","2009","Cervix Uteri","27010","Florida","12",984,9534289,10.3
,"2009","2009","Cervix Uteri","27010","Georgia","13",412,4917756,8.4
,"2009","2009","Cervix Uteri","27010","Hawaii","15",61,673075,9.1
,"2009","2009","Cervix Uteri","27010","Idaho","16",38,775398,4.9
,"2009","2009","Cervix Uteri","27010","Illinois","17",571,6520723,8.8
,"2009","2009","Cervix Uteri","27010","Indiana","18",257,3281477,7.8
,"2009","2009","Cervix Uteri","27010","Iowa","19",104,1532739,6.8
,"2009","2009","Cervix Uteri","27010","Kansas","20",106,1428139,7.4
,"2009","2009","Cervix Uteri","27010","Kentucky","21",210,2193136,9.6
,"2009","2009","Cervix Uteri","27010","Louisiana","22",204,2295199,8.9
,"2009","2009","Cervix Uteri","27010","Maine","23",48,678694,7.1
,"2009","2009","Cervix Uteri","27010","Maryland","24",214,2960001,7.2
,"2009","2009","Cervix Uteri","27010","Massachusetts","25",197,3365859,5.9
,"2009","2009","Cervix Uteri","27010","Michigan","26",395,5044338,7.8
,"2009","2009","Cervix Uteri","27010","Minnesota","27",168,2659958,6.3
,"2009","2009","Cervix Uteri","27010","Mississippi","28",138,1522000,9.1
,"2009","2009","Cervix Uteri","27010","Missouri","29",272,3042021,8.9
,"2009","2009","Cervix Uteri","27010","Montana","30",39,490122,8.0
,"2009","2009","Cervix Uteri","27010","Nebraska","31",73,913619,8.0
,"2009","2009","Cervix Uteri","27010","Nevada","32",103,1327618,7.8
,"2009","2009","Cervix Uteri","27010","New Hampshire","33",38,666875,5.7
,"2009","2009","Cervix Uteri","27010","New Jersey","34",432,4493506,9.6
,"2009","2009","Cervix Uteri","27010","New Mexico","35",71,1031238,6.9
,"2009","2009","Cervix Uteri","27010","New York","36",896,9966620,9.0
,"2009","2009","Cervix Uteri","27010","North Carolina","37",348,4846501,7.2
,"2009","2009","Cervix Uteri","27010","North Dakota","38",23,329674,7.0
,"2009","2009","Cervix Uteri","27010","Ohio","39",499,5902018,8.5
,"2009","2009","Cervix Uteri","27010","Oklahoma","40",203,1878034,10.8
,"2009","2009","Cervix Uteri","27010","Oregon","41",145,1923209,7.5
,"2009","2009","Cervix Uteri","27010","Pennsylvania","42",565,6497024,8.7
,"2009","2009","Cervix Uteri","27010","Rhode Island","44",36,544764,6.6
,"2009","2009","Cervix Uteri","27010","South Carolina","45",239,2357030,10.1
,"2009","2009","Cervix Uteri","27010","South Dakota","46",27,403198,6.7
,"2009","2009","Cervix Uteri","27010","Tennessee","47",318,3231769,9.8
,"2009","2009","Cervix Uteri","27010","Texas","48",1150,12500150,9.2
,"2009","2009","Cervix Uteri","27010","Utah","49",59,1355509,4.4
,"2009","2009","Cervix Uteri","27010","Vermont","50",20,317128,6.3
,"2009","2009","Cervix Uteri","27010","Virginia","51",269,4037895,6.7
,"2009","2009","Cervix Uteri","27010","Washington","53",258,3343920,7.7
,"2009","2009","Cervix Uteri","27010","West Virginia","54",103,937434,11.0
,"2009","2009","Cervix Uteri","27010","Wisconsin","55",176,2856103,6.2
,"2009","2009","Cervix Uteri","27010","Wyoming","56",26,274046,9.5
,"2009","2009","Cervix Uteri","27010","Puerto Rico","72",248,1947361,12.7
,"2010","2010","Cervix Uteri","27010","Alabama","01",201,2463324,8.2
,"2010","2010","Cervix Uteri","27010","Alaska","02",16,342319,4.7
,"2010","2010","Cervix Uteri","27010","Arizona","04",229,3220292,7.1
,"2010","2010","Cervix Uteri","27010","Arkansas","05",163,1486791,11.0
,"2010","2010","Cervix Uteri","27010","California","06",1455,18772389,7.8
,"2010","2010","Cervix Uteri","27010","Colorado","08",160,2517368,6.4
,"2010","2010","Cervix Uteri","27010","Connecticut","09",128,1837123,7.0
,"2010","2010","Cervix Uteri","27010","Delaware","10",44,463962,9.5
,"2010","2010","Cervix Uteri","27010","District of Columbia","11",27,319021,8.5
,"2010","2010","Cervix Uteri","27010","Florida","12",921,9631065,9.6
,"2010","2010","Cervix Uteri","27010","Georgia","13",387,4970372,7.8
,"2010","2010","Cervix Uteri","27010","Hawaii","15",46,681142,6.8
,"2010","2010","Cervix Uteri","27010","Idaho","16",51,784153,6.5
,"2010","2010","Cervix Uteri","27010","Illinois","17",529,6545027,8.1
,"2010","2010","Cervix Uteri","27010","Indiana","18",263,3297321,8.0
,"2010","2010","Cervix Uteri","27010","Iowa","19",99,1539942,6.4
,"2010","2010","Cervix Uteri","27010","Kansas","20",125,1440110,8.7
,"2010","2010","Cervix Uteri","27010","Kentucky","21",204,2208890,9.2
,"2010","2010","Cervix Uteri","27010","Louisiana","22",208,2319716,9.0
,"2010","2010","Cervix Uteri","27010","Maine","23",49,678014,7.2
,"2010","2010","Cervix Uteri","27010","Maryland","24",228,2989850,7.6
,"2010","2010","Cervix Uteri","27010","Massachusetts","25",201,3391350,5.9
,"2010","2010","Cervix Uteri","27010","Michigan","26",366,5032855,7.3
,"2010","2010","Cervix Uteri","27010","Minnesota","27",165,2675477,6.2
,"2010","2010","Cervix Uteri","27010","Mississippi","28",157,1527120,10.3
,"2010","2010","Cervix Uteri","27010","Missouri","29",263,3058359,8.6
,"2010","2010","Cervix Uteri","27010","Montana","30",35,493447,7.1
,"2010","2010","Cervix Uteri","27010","Nebraska","31",56,921578,6.1
,"2010","2010","Cervix Uteri","27010","Nevada","32",112,1337929,8.4
,"2010","2010","Cervix Uteri","27010","New Hampshire","33",39,667296,5.8
,"2010","2010","Cervix Uteri","27010","New Jersey","34",399,4519908,8.8
,"2010","2010","Cervix Uteri","27010","New Mexico","35",80,1044339,7.7
,"2010","2010","Cervix Uteri","27010","New York","36",867,10019691,8.7
,"2010","2010","Cervix Uteri","27010","North Carolina","37",343,4901778,7.0
,"2010","2010","Cervix Uteri","27010","North Dakota","38",Suppressed,333765,Suppressed
,"2010","2010","Cervix Uteri","27010","Ohio","39",437,5905666,7.4
,"2010","2010","Cervix Uteri","27010","Oklahoma","40",193,1899035,10.2
,"2010","2010","Cervix Uteri","27010","Oregon","41",117,1938216,6.0
,"2010","2010","Cervix Uteri","27010","Pennsylvania","42",500,6517062,7.7
,"2010","2010","Cervix Uteri","27010","Rhode Island","44",35,545107,6.4
,"2010","2010","Cervix Uteri","27010","South Carolina","45",203,2379515,8.5
,"2010","2010","Cervix Uteri","27010","South Dakota","46",22,407627,5.4
,"2010","2010","Cervix Uteri","27010","Tennessee","47",286,3257328,8.8
,"2010","2010","Cervix Uteri","27010","Texas","48",1185,12718769,9.3
,"2010","2010","Cervix Uteri","27010","Utah","49",75,1381437,5.4
,"2010","2010","Cervix Uteri","27010","Vermont","50",19,317791,6.0
,"2010","2010","Cervix Uteri","27010","Virginia","51",261,4085767,6.4
,"2010","2010","Cervix Uteri","27010","Washington","53",253,3384334,7.5
,"2010","2010","Cervix Uteri","27010","West Virginia","54",126,939826,13.4
,"2010","2010","Cervix Uteri","27010","Wisconsin","55",192,2866624,6.7
,"2010","2010","Cervix Uteri","27010","Wyoming","56",21,276643,7.6
,"2010","2010","Cervix Uteri","27010","Puerto Rico","72",258,1938743,13.3
,"2011","2011","Cervix Uteri","27010","Alabama","01",207,2475407,8.4
,"2011","2011","Cervix Uteri","27010","Alaska","02",21,346196,6.1
,"2011","2011","Cervix Uteri","27010","Arizona","04",209,3240018,6.5
,"2011","2011","Cervix Uteri","27010","Arkansas","05",125,1494285,8.4
,"2011","2011","Cervix Uteri","27010","California","06",1402,18936297,7.4
,"2011","2011","Cervix Uteri","27010","Colorado","08",147,2552128,5.8
,"2011","2011","Cervix Uteri","27010","Connecticut","09",124,1842374,6.7
,"2011","2011","Cervix Uteri","27010","Delaware","10",44,468300,9.4
,"2011","2011","Cervix Uteri","27010","District of Columbia","11",40,325060,12.3
,"2011","2011","Cervix Uteri","27010","Florida","12",1012,9722137,10.4
,"2011","2011","Cervix Uteri","27010","Georgia","13",397,5014222,7.9
,"2011","2011","Cervix Uteri","27010","Hawaii","15",44,690689,6.4
,"2011","2011","Cervix Uteri","27010","Idaho","16",54,791905,6.8
,"2011","2011","Cervix Uteri","27010","Illinois","17",561,6563920,8.5
,"2011","2011","Cervix Uteri","27010","Indiana","18",255,3310062,7.7
,"2011","2011","Cervix Uteri","27010","Iowa","19",110,1547041,7.1
,"2011","2011","Cervix Uteri","27010","Kansas","20",93,1445547,6.4
,"2011","2011","Cervix Uteri","27010","Kentucky","21",185,2220530,8.3
,"2011","2011","Cervix Uteri","27010","Louisiana","22",217,2335502,9.3
,"2011","2011","Cervix Uteri","27010","Maine","23",53,678317,7.8
,"2011","2011","Cervix Uteri","27010","Maryland","24",198,3018880,6.6
,"2011","2011","Cervix Uteri","27010","Massachusetts","25",187,3418393,5.5
,"2011","2011","Cervix Uteri","27010","Michigan","26",377,5036820,7.5
,"2011","2011","Cervix Uteri","27010","Minnesota","27",166,2693062,6.2
,"2011","2011","Cervix Uteri","27010","Mississippi","28",156,1530255,10.2
,"2011","2011","Cervix Uteri","27010","Missouri","29",258,3063266,8.4
,"2011","2011","Cervix Uteri","27010","Montana","30",35,496896,7.0
,"2011","2011","Cervix Uteri","27010","Nebraska","31",68,927504,7.3
,"2011","2011","Cervix Uteri","27010","Nevada","32",84,1343025,6.3
,"2011","2011","Cervix Uteri","27010","New Hampshire","33",32,669147,4.8
,"2011","2011","Cervix Uteri","27010","New Jersey","34",394,4549071,8.7
,"2011","2011","Cervix Uteri","27010","New Mexico","35",83,1052534,7.9
,"2011","2011","Cervix Uteri","27010","New York","36",793,10101971,7.8
,"2011","2011","Cervix Uteri","27010","North Carolina","37",389,4938767,7.9
,"2011","2011","Cervix Uteri","27010","North Dakota","38",19,338719,5.6
,"2011","2011","Cervix Uteri","27010","Ohio","39",502,5907925,8.5
,"2011","2011","Cervix Uteri","27010","Oklahoma","40",161,1911415,8.4
,"2011","2011","Cervix Uteri","27010","Oregon","41",131,1955233,6.7
,"2011","2011","Cervix Uteri","27010","Pennsylvania","42",563,6537554,8.6
,"2011","2011","Cervix Uteri","27010","Rhode Island","44",25,546175,4.6
,"2011","2011","Cervix Uteri","27010","South Carolina","45",184,2394282,7.7
,"2011","2011","Cervix Uteri","27010","South Dakota","46",33,409648,8.1
,"2011","2011","Cervix Uteri","27010","Tennessee","47",284,3280005,8.7
,"2011","2011","Cervix Uteri","27010","Texas","48",1168,12910006,9.0
,"2011","2011","Cervix Uteri","27010","Utah","49",65,1401689,4.6
,"2011","2011","Cervix Uteri","27010","Vermont","50",16,318905,5.0
,"2011","2011","Cervix Uteri","27010","Virginia","51",267,4124043,6.5
,"2011","2011","Cervix Uteri","27010","Washington","53",248,3423551,7.2
,"2011","2011","Cervix Uteri","27010","West Virginia","54",97,939930,10.3
,"2011","2011","Cervix Uteri","27010","Wisconsin","55",176,2875126,6.1
,"2011","2011","Cervix Uteri","27010","Wyoming","56",32,277670,11.5
,"2011","2011","Cervix Uteri","27010","Puerto Rico","72",269,1915291,14.0
,"2012","2012","Cervix Uteri","27010","Alabama","01",236,2488209,9.5
,"2012","2012","Cervix Uteri","27010","Alaska","02",27,349373,7.7
,"2012","2012","Cervix Uteri","27010","Arizona","04",228,3268832,7.0
,"2012","2012","Cervix Uteri","27010","Arkansas","05",141,1498145,9.4
,"2012","2012","Cervix Uteri","27010","California","06",1499,19087211,7.9
,"2012","2012","Cervix Uteri","27010","Colorado","08",152,2584621,5.9
,"2012","2012","Cervix Uteri","27010","Connecticut","09",135,1846290,7.3
,"2012","2012","Cervix Uteri","27010","Delaware","10",42,472243,8.9
,"2012","2012","Cervix Uteri","27010","District of Columbia","11",27,331848,8.1
,"2012","2012","Cervix Uteri","27010","Florida","12",943,9838539,9.6
,"2012","2012","Cervix Uteri","27010","Georgia","13",413,5064230,8.2
,"2012","2012","Cervix Uteri","27010","Hawaii","15",61,699564,8.7
,"2012","2012","Cervix Uteri","27010","Idaho","16",53,798478,6.6
,"2012","2012","Cervix Uteri","27010","Illinois","17",492,6577295,7.5
,"2012","2012","Cervix Uteri","27010","Indiana","18",255,3319021,7.7
,"2012","2012","Cervix Uteri","27010","Iowa","19",108,1551691,7.0
,"2012","2012","Cervix Uteri","27010","Kansas","20",95,1451980,6.5
,"2012","2012","Cervix Uteri","27010","Kentucky","21",212,2227404,9.5
,"2012","2012","Cervix Uteri","27010","Louisiana","22",200,2348324,8.5
,"2012","2012","Cervix Uteri","27010","Maine","23",31,678382,4.6
,"2012","2012","Cervix Uteri","27010","Maryland","24",215,3045832,7.1
,"2012","2012","Cervix Uteri","27010","Massachusetts","25",183,3445454,5.3
,"2012","2012","Cervix Uteri","27010","Michigan","26",336,5042976,6.7
,"2012","2012","Cervix Uteri","27010","Minnesota","27",153,2707870,5.7
,"2012","2012","Cervix Uteri","27010","Mississippi","28",140,1531985,9.1
,"2012","2012","Cervix Uteri","27010","Missouri","29",299,3068024,9.7
,"2012","2012","Cervix Uteri","27010","Montana","30",35,499775,7.0
,"2012","2012","Cervix Uteri","27010","Nebraska","31",60,933855,6.4
,"2012","2012","Cervix Uteri","27010","Nevada","32",107,1357637,7.9
,"2012","2012","Cervix Uteri","27010","New Hampshire","33",34,671295,5.1
,"2012","2012","Cervix Uteri","27010","New Jersey","34",365,4573301,8.0
,"2012","2012","Cervix Uteri","27010","New Mexico","35",71,1055051,6.7
,"2012","2012","Cervix Uteri","27010","New York","36",849,10170465,8.3
,"2012","2012","Cervix Uteri","27010","North Carolina","37",389,4977101,7.8
,"2012","2012","Cervix Uteri","27010","North Dakota","38",23,346017,6.6
,"2012","2012","Cervix Uteri","27010","Ohio","39",422,5907480,7.1
,"2012","2012","Cervix Uteri","27010","Oklahoma","40",155,1923217,8.1
,"2012","2012","Cervix Uteri","27010","Oregon","41",128,1967279,6.5
,"2012","2012","Cervix Uteri","27010","Pennsylvania","42",529,6549213,8.1
,"2012","2012","Cervix Uteri","27010","Rhode Island","44",45,547914,8.2
,"2012","2012","Cervix Uteri","27010","South Carolina","45",182,2412874,7.5
,"2012","2012","Cervix Uteri","27010","South Dakota","46",25,413443,6.0
,"2012","2012","Cervix Uteri","27010","Tennessee","47",292,3306417,8.8
,"2012","2012","Cervix Uteri","27010","Texas","48",1192,13112520,9.1
,"2012","2012","Cervix Uteri","27010","Utah","49",59,1421041,4.2
,"2012","2012","Cervix Uteri","27010","Vermont","50",Suppressed,319202,Suppressed
,"2012","2012","Cervix Uteri","27010","Virginia","51",290,4165875,7.0
,"2012","2012","Cervix Uteri","27010","Washington","53",220,3457328,6.4
,"2012","2012","Cervix Uteri","27010","West Virginia","54",103,939181,11.0
,"2012","2012","Cervix Uteri","27010","Wisconsin","55",195,2882994,6.8
,"2012","2012","Cervix Uteri","27010","Wyoming","56",17,281316,6.0
,"2012","2012","Cervix Uteri","27010","Puerto Rico","72",236,1895416,12.5
,"2013","2013","Cervix Uteri","27010","Alabama","01",224,2499802,9.0
,"2013","2013","Cervix Uteri","27010","Alaska","02",20,351096,5.7
,"2013","2013","Cervix Uteri","27010","Arizona","04",218,3296522,6.6
,"2013","2013","Cervix Uteri","27010","Arkansas","05",168,1500416,11.2
,"2013","2013","Cervix Uteri","27010","California","06",1420,19241975,7.4
,"2013","2013","Cervix Uteri","27010","Colorado","08",156,2619248,6.0
,"2013","2013","Cervix Uteri","27010","Connecticut","09",142,1846960,7.7
,"2013","2013","Cervix Uteri","27010","Delaware","10",36,476988,7.5
,"2013","2013","Cervix Uteri","27010","District of Columbia","11",27,338184,8.0
,"2013","2013","Cervix Uteri","27010","Florida","12",973,9952833,9.8
,"2013","2013","Cervix Uteri","27010","Georgia","13",363,5103703,7.1
,"2013","2013","Cervix Uteri","27010","Hawaii","15",49,707301,6.9
,"2013","2013","Cervix Uteri","27010","Idaho","16",39,807030,4.8
,"2013","2013","Cervix Uteri","27010","Illinois","17",510,6587417,7.7
,"2013","2013","Cervix Uteri","27010","Indiana","18",258,3333815,7.7
,"2013","2013","Cervix Uteri","27010","Iowa","19",93,1559814,6.0
