"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code","Age Groups","Age Groups Code",Count,Population,Crude Rate
,"1999","1999","Cervix Uteri","27010","Florida","12","60-64 years ","60-64",67,384198,17.4
,"1999","1999","Cervix Uteri","27010","Georgia","13","20-24 years","20-24",Suppressed,278652,Suppressed
,"1999","1999","Cervix Uteri","27010","Georgia","13","25-29 years","25-29",18,315585,5.7
,"1999","1999","Cervix Uteri","27010","Georgia","13","30-34 years","30-34",45,327147,13.8
,"1999","1999","Cervix Uteri","27010","Georgia","13","35-39 years","35-39",55,348881,15.8
,"1999","1999","Cervix Uteri","27010","Georgia","13","40-44 years","40-44",73,326191,22.4
,"1999","1999","Cervix Uteri","27010","Georgia","13","45-49 years","45-49",62,287514,21.6
,"1999","1999","Cervix Uteri","27010","Georgia","13","50-54 years","50-54",42,250376,16.8
,"1999","1999","Cervix Uteri","27010","Georgia","13","55-59 years","55-59",33,186795,17.7
,"1999","1999","Cervix Uteri","27010","Georgia","13","60-64 years ","60-64",18,147685,12.2
,"1999","1999","Cervix Uteri","27010","Hawaii","15","20-24 years","20-24",0,37413,0.0
,"1999","1999","Cervix Uteri","27010","Hawaii","15","25-29 years","25-29",Suppressed,39679,Suppressed
,"1999","1999","Cervix Uteri","27010","Hawaii","15","30-34 years","30-34",Suppressed,44491,Suppressed
,"1999","1999","Cervix Uteri","27010","Hawaii","15","35-39 years","35-39",Suppressed,47731,Suppressed
,"1999","1999","Cervix Uteri","27010","Hawaii","15","40-44 years","40-44",Suppressed,47611,Suppressed
,"1999","1999","Cervix Uteri","27010","Hawaii","15","45-49 years","45-49",Suppressed,44734,Suppressed
,"1999","1999","Cervix Uteri","27010","Hawaii","15","50-54 years","50-54",Suppressed,38813,Suppressed
,"1999","1999","Cervix Uteri","27010","Hawaii","15","55-59 years","55-59",Suppressed,29443,Suppressed
,"1999","1999","Cervix Uteri","27010","Hawaii","15","60-64 years ","60-64",Suppressed,23775,Suppressed
,"1999","1999","Cervix Uteri","27010","Idaho","16","20-24 years","20-24",0,44373,0.0
,"1999","1999","Cervix Uteri","27010","Idaho","16","25-29 years","25-29",0,40055,0.0
,"1999","1999","Cervix Uteri","27010","Idaho","16","30-34 years","30-34",Suppressed,40173,Suppressed
,"1999","1999","Cervix Uteri","27010","Idaho","16","35-39 years","35-39",Suppressed,47500,Suppressed
