"Notes","Year","Year Code","Leading Cancer Sites","Leading Cancer Sites Code","States and Puerto Rico","States and Puerto Rico Code",Count,Population,Crude Rate
,"2006","2006","Prostate","28010","Oregon","41",2811,1817766,154.6
,"2006","2006","Prostate","28010","Pennsylvania","42",11205,6081497,184.2
,"2006","2006","Prostate","28010","Rhode Island","44",827,512962,161.2
,"2006","2006","Prostate","28010","South Carolina","45",3667,2120192,173.0
,"2006","2006","Prostate","28010","South Dakota","46",626,390613,160.3
,"2006","2006","Prostate","28010","Tennessee","47",4243,2967311,143.0
,"2006","2006","Prostate","28010","Texas","48",13659,11588337,117.9
,"2006","2006","Prostate","28010","Utah","49",1637,1267516,129.2
,"2006","2006","Prostate","28010","Vermont","50",533,306602,173.8
,"2006","2006","Prostate","28010","Virginia","51",5621,3765250,149.3
,"2006","2006","Prostate","28010","Washington","53",4988,3170058,157.3
,"2006","2006","Prostate","28010","West Virginia","54",1561,897307,174.0
,"2006","2006","Prostate","28010","Wisconsin","55",4306,2765379,155.7
,"2006","2006","Prostate","28010","Wyoming","56",467,265306,176.0
,"2006","2006","Prostate","28010","Puerto Rico","72",3108,1825958,170.2
,"2007","2007","Prostate","28010","Alabama","01",3925,2265565,173.2
,"2007","2007","Prostate","28010","Alaska","02",413,353162,116.9
,"2007","2007","Prostate","28010","Arizona","04",4256,3070683,138.6
,"2007","2007","Prostate","28010","Arkansas","05",2351,1397292,168.3
,"2007","2007","Prostate","28010","California","06",24079,18035385,133.5
,"2007","2007","Prostate","28010","Colorado","08",3828,2407435,159.0
,"2007","2007","Prostate","28010","Connecticut","09",3195,1715653,186.2
,"2007","2007","Prostate","28010","Delaware","10",964,422351,228.2
,"2007","2007","Prostate","28010","District of Columbia","11",566,271455,208.5
,"2007","2007","Prostate","28010","Florida","12",17365,8989255,193.2
,"2007","2007","Prostate","28010","Georgia","13",6941,4572416,151.8
,"2007","2007","Prostate","28010","Hawaii","15",901,658490,136.8
,"2007","2007","Prostate","28010","Idaho","16",1346,754978,178.3
,"2007","2007","Prostate","28010","Illinois","17",9942,6228289,159.6
,"2007","2007","Prostate","28010","Indiana","18",4348,3138145,138.6
,"2007","2007","Prostate","28010","Iowa","19",2299,1481189,155.2
,"2007","2007","Prostate","28010","Kansas","20",2300,1378080,166.9
,"2007","2007","Prostate","28010","Kentucky","21",3177,2092462,151.8
,"2007","2007","Prostate","28010","Louisiana","22",3735,2136456,174.8
,"2007","2007","Prostate","28010","Maine","23",1288,649243,198.4
,"2007","2007","Prostate","28010","Maryland","24",4524,2733299,165.5
,"2007","2007","Prostate","28010","Massachusetts","25",5412,3109906,174.0
,"2007","2007","Prostate","28010","Michigan","26",9159,4910249,186.5
,"2007","2007","Prostate","28010","Minnesota","27",4810,2584652,186.1
,"2007","2007","Prostate","28010","Mississippi","28",2562,1421279,180.3
,"2007","2007","Prostate","28010","Missouri","29",4464,2880119,155.0
,"2007","2007","Prostate","28010","Montana","30",994,483767,205.5
,"2007","2007","Prostate","28010","Nebraska","31",1507,883334,170.6
,"2007","2007","Prostate","28010","Nevada","32",1790,1317020,135.9
,"2007","2007","Prostate","28010","New Hampshire","33",1147,647553,177.1
,"2007","2007","Prostate","28010","New Jersey","34",7959,4222737,188.5
,"2007","2007","Prostate","28010","New Mexico","35",1494,982148,152.1
,"2007","2007","Prostate","28010","New York","36",16697,9250825,180.5
,"2007","2007","Prostate","28010","North Carolina","37",7369,4440724,165.9
,"2007","2007","Prostate","28010","North Dakota","38",587,328756,178.6
,"2007","2007","Prostate","28010","Ohio","39",8941,5609503,159.4
,"2007","2007","Prostate","28010","Oklahoma","40",3050,1797174,169.7
,"2007","2007","Prostate","28010","Oregon","41",2870,1843070,155.7
,"2007","2007","Prostate","28010","Pennsylvania","42",11647,6111850,190.6
,"2007","2007","Prostate","28010","Rhode Island","44",921,510456,180.4
,"2007","2007","Prostate","28010","South Carolina","45",3936,2163318,181.9
,"2007","2007","Prostate","28010","South Dakota","46",757,394973,191.7
,"2007","2007","Prostate","28010","Tennessee","47",4819,3013447,159.9
,"2007","2007","Prostate","28010","Texas","48",15281,11821411,129.3
,"2007","2007","Prostate","28010","Utah","49",1716,1305074,131.5
,"2007","2007","Prostate","28010","Vermont","50",539,306943,175.6
,"2007","2007","Prostate","28010","Virginia","51",6479,3803034,170.4
,"2007","2007","Prostate","28010","Washington","53",5008,3213787,155.8
,"2007","2007","Prostate","28010","West Virginia","54",1687,901369,187.2
,"2007","2007","Prostate","28010","Wisconsin","55",4559,2782993,163.8
,"2007","2007","Prostate","28010","Wyoming","56",481,272100,176.8
,"2007","2007","Prostate","28010","Puerto Rico","72",2819,1814288,155.4
,"2008","2008","Prostate","28010","Alabama","01",3781,2287949,165.3
,"2008","2008","Prostate","28010","Alaska","02",396,358043,110.6
,"2008","2008","Prostate","28010","Arizona","04",3668,3125084,117.4
,"2008","2008","Prostate","28010","Arkansas","05",2313,1410334,164.0
,"2008","2008","Prostate","28010","California","06",22732,18207365,124.9
,"2008","2008","Prostate","28010","Colorado","08",3635,2450670,148.3
,"2008","2008","Prostate","28010","Connecticut","09",2978,1724830,172.7
,"2008","2008","Prostate","28010","Delaware","10",905,428393,211.3
,"2008","2008","Prostate","28010","District of Columbia","11",514,273971,187.6
,"2008","2008","Prostate","28010","Florida","12",16779,9062026,185.2
,"2008","2008","Prostate","28010","Georgia","13",7052,4647859,151.7
,"2008","2008","Prostate","28010","Hawaii","15",870,666900,130.5
,"2008","2008","Prostate","28010","Idaho","16",1208,769528,157.0
,"2008","2008","Prostate","28010","Illinois","17",9962,6253501,159.3
,"2008","2008","Prostate","28010","Indiana","18",4088,3160843,129.3
,"2008","2008","Prostate","28010","Iowa","19",2180,1491195,146.2
,"2008","2008","Prostate","28010","Kansas","20",2277,1392513,163.5
,"2008","2008","Prostate","28010","Kentucky","21",2877,2106346,136.6
,"2008","2008","Prostate","28010","Louisiana","22",3548,2165956,163.8
,"2008","2008","Prostate","28010","Maine","23",1228,651096,188.6
,"2008","2008","Prostate","28010","Maryland","24",4465,2749177,162.4
,"2008","2008","Prostate","28010","Massachusetts","25",5170,3128237,165.3
,"2008","2008","Prostate","28010","Michigan","26",8601,4880990,176.2
,"2008","2008","Prostate","28010","Minnesota","27",4491,2604346,172.4
,"2008","2008","Prostate","28010","Mississippi","28",2428,1430851,169.7
,"2008","2008","Prostate","28010","Missouri","29",4084,2899079,140.9
,"2008","2008","Prostate","28010","Montana","30",854,489938,174.3
,"2008","2008","Prostate","28010","Nebraska","31",1359,890564,152.6
,"2008","2008","Prostate","28010","Nevada","32",1830,1343029,136.3
,"2008","2008","Prostate","28010","New Hampshire","33",1134,649330,174.6
,"2008","2008","Prostate","28010","New Jersey","34",7477,4241189,176.3
,"2008","2008","Prostate","28010","New Mexico","35",1392,992084,140.3
,"2008","2008","Prostate","28010","New York","36",16220,9293595,174.5
,"2008","2008","Prostate","28010","North Carolina","37",7520,4538073,165.7
,"2008","2008","Prostate","28010","North Dakota","38",613,331438,185.0
,"2008","2008","Prostate","28010","Ohio","39",8667,5618797,154.3
,"2008","2008","Prostate","28010","Oklahoma","40",2592,1814205,142.9
,"2008","2008","Prostate","28010","Oregon","41",3123,1865213,167.4
,"2008","2008","Prostate","28010","Pennsylvania","42",10598,6138990,172.6
,"2008","2008","Prostate","28010","Rhode Island","44",946,509591,185.6
,"2008","2008","Prostate","28010","South Carolina","45",3822,2203949,173.4
,"2008","2008","Prostate","28010","South Dakota","46",702,398888,176.0
,"2008","2008","Prostate","28010","Tennessee","47",4935,3044296,162.1
,"2008","2008","Prostate","28010","Texas","48",14221,12059103,117.9
,"2008","2008","Prostate","28010","Utah","49",1706,1337398,127.6
,"2008","2008","Prostate","28010","Vermont","50",534,307429,173.7
,"2008","2008","Prostate","28010","Virginia","51",6067,3844513,157.8
,"2008","2008","Prostate","28010","Washington","53",4980,3269069,152.3
,"2008","2008","Prostate","28010","West Virginia","54",1447,905399,159.8
,"2008","2008","Prostate","28010","Wisconsin","55",4433,2798728,158.4
,"2008","2008","Prostate","28010","Wyoming","56",451,278061,162.2
,"2008","2008","Prostate","28010","Puerto Rico","72",2926,1803341,162.3
,"2009","2009","Prostate","28010","Alabama","01",3856,2309779,166.9
,"2009","2009","Prostate","28010","Alaska","02",390,361893,107.8
,"2009","2009","Prostate","28010","Arizona","04",3657,3153246,116.0
,"2009","2009","Prostate","28010","Arkansas","05",2344,1421830,164.9
,"2009","2009","Prostate","28010","California","06",22647,18378154,123.2
,"2009","2009","Prostate","28010","Colorado","08",3559,2491485,142.8
,"2009","2009","Prostate","28010","Connecticut","09",3123,1733028,180.2
,"2009","2009","Prostate","28010","Delaware","10",850,431935,196.8
,"2009","2009","Prostate","28010","District of Columbia","11",467,280400,166.5
,"2009","2009","Prostate","28010","Florida","12",16372,9118355,179.5
,"2009","2009","Prostate","28010","Georgia","13",6972,4703090,148.2
,"2009","2009","Prostate","28010","Hawaii","15",819,673642,121.6
,"2009","2009","Prostate","28010","Idaho","16",1220,779041,156.6
,"2009","2009","Prostate","28010","Illinois","17",9774,6276055,155.7
,"2009","2009","Prostate","28010","Indiana","18",3894,3177848,122.5
,"2009","2009","Prostate","28010","Iowa","19",2328,1500131,155.2
,"2009","2009","Prostate","28010","Kansas","20",2185,1404565,155.6
,"2009","2009","Prostate","28010","Kentucky","21",2838,2123938,133.6
,"2009","2009","Prostate","28010","Louisiana","22",3944,2196449,179.6
,"2009","2009","Prostate","28010","Maine","23",992,650896,152.4
,"2009","2009","Prostate","28010","Maryland","24",4464,2770387,161.1
,"2009","2009","Prostate","28010","Massachusetts","25",4949,3151754,157.0
,"2009","2009","Prostate","28010","Michigan","26",8444,4857253,173.8
,"2009","2009","Prostate","28010","Minnesota","27",4244,2621245,161.9
,"2009","2009","Prostate","28010","Mississippi","28",2330,1436774,162.2
,"2009","2009","Prostate","28010","Missouri","29",4115,2919067,141.0
,"2009","2009","Prostate","28010","Montana","30",962,493860,194.8
,"2009","2009","Prostate","28010","Nebraska","31",1198,899064,133.2
,"2009","2009","Prostate","28010","Nevada","32",2031,1357047,149.7
,"2009","2009","Prostate","28010","New Hampshire","33",1114,649227,171.6
,"2009","2009","Prostate","28010","New Jersey","34",7554,4262096,177.2
,"2009","2009","Prostate","28010","New Mexico","35",1417,1005564,140.9
,"2009","2009","Prostate","28010","New York","36",15983,9340446,171.1
,"2009","2009","Prostate","28010","North Carolina","37",7459,4603065,162.0
,"2009","2009","Prostate","28010","North Dakota","38",548,335294,163.4
,"2009","2009","Prostate","28010","Ohio","39",8643,5626878,153.6
,"2009","2009","Prostate","28010","Oklahoma","40",2779,1839538,151.1
,"2009","2009","Prostate","28010","Oregon","41",2774,1885391,147.1
,"2009","2009","Prostate","28010","Pennsylvania","42",10270,6169834,166.5
,"2009","2009","Prostate","28010","Rhode Island","44",835,508882,164.1
,"2009","2009","Prostate","28010","South Carolina","45",3518,2232842,157.6
,"2009","2009","Prostate","28010","South Dakota","46",652,403869,161.4
,"2009","2009","Prostate","28010","Tennessee","47",4588,3074250,149.2
,"2009","2009","Prostate","28010","Texas","48",13865,12301611,112.7
,"2009","2009","Prostate","28010","Utah","49",1777,1367912,129.9
,"2009","2009","Prostate","28010","Vermont","50",501,307689,162.8
,"2009","2009","Prostate","28010","Virginia","51",5653,3888042,145.4
,"2009","2009","Prostate","28010","Washington","53",4819,3323506,145.0
,"2009","2009","Prostate","28010","West Virginia","54",1386,910341,152.3
,"2009","2009","Prostate","28010","Wisconsin","55",4264,2813161,151.6
,"2009","2009","Prostate","28010","Wyoming","56",428,285805,149.8
,"2009","2009","Prostate","28010","Puerto Rico","72",3085,1793049,172.1
,"2010","2010","Prostate","28010","Alabama","01",3877,2324580,166.8
,"2010","2010","Prostate","28010","Alaska","02",396,371731,106.5
,"2010","2010","Prostate","28010","Arizona","04",3496,3181936,109.9
,"2010","2010","Prostate","28010","Arkansas","05",2302,1434711,160.5
,"2010","2010","Prostate","28010","California","06",22885,18550572,123.4
,"2010","2010","Prostate","28010","Colorado","08",3228,2529691,127.6
,"2010","2010","Prostate","28010","Connecticut","09",2848,1743201,163.4
,"2010","2010","Prostate","28010","Delaware","10",802,435764,184.0
,"2010","2010","Prostate","28010","District of Columbia","11",508,285823,177.7
,"2010","2010","Prostate","28010","Florida","12",16025,9212049,174.0
,"2010","2010","Prostate","28010","Georgia","13",6646,4742188,140.1
,"2010","2010","Prostate","28010","Hawaii","15",769,683996,112.4
,"2010","2010","Prostate","28010","Idaho","16",1219,787113,154.9
,"2010","2010","Prostate","28010","Illinois","17",8825,6300523,140.1
,"2010","2010","Prostate","28010","Indiana","18",3677,3194000,115.1
,"2010","2010","Prostate","28010","Iowa","19",2188,1511473,144.8
,"2010","2010","Prostate","28010","Kansas","20",2071,1418663,146.0
,"2010","2010","Prostate","28010","Kentucky","21",2854,2140259,133.3
,"2010","2010","Prostate","28010","Louisiana","22",3674,2225063,165.1
,"2010","2010","Prostate","28010","Maine","23",1060,649971,163.1
,"2010","2010","Prostate","28010","Maryland","24",4421,2801623,157.8
,"2010","2010","Prostate","28010","Massachusetts","25",4938,3178308,155.4
,"2010","2010","Prostate","28010","Michigan","26",8403,4847320,173.4
,"2010","2010","Prostate","28010","Minnesota","27",3952,2636651,149.9
,"2010","2010","Prostate","28010","Mississippi","28",2402,1443266,166.4
,"2010","2010","Prostate","28010","Missouri","29",3740,2937716,127.3
,"2010","2010","Prostate","28010","Montana","30",883,497414,177.5
,"2010","2010","Prostate","28010","Nebraska","31",1332,908518,146.6
,"2010","2010","Prostate","28010","Nevada","32",1771,1364106,129.8
,"2010","2010","Prostate","28010","New Hampshire","33",1177,649816,181.1
,"2010","2010","Prostate","28010","New Jersey","34",7208,4289137,168.1
,"2010","2010","Prostate","28010","New Mexico","35",1423,1020585,139.4
,"2010","2010","Prostate","28010","New York","36",15212,9400320,161.8
,"2010","2010","Prostate","28010","North Carolina","37",7297,4669375,156.3
,"2010","2010","Prostate","28010","North Dakota","38",532,341290,155.9
,"2010","2010","Prostate","28010","Ohio","39",8181,5636281,145.1
,"2010","2010","Prostate","28010","Oklahoma","40",2698,1860332,145.0
,"2010","2010","Prostate","28010","Oregon","41",2712,1899452,142.8
,"2010","2010","Prostate","28010","Pennsylvania","42",10413,6199509,168.0
,"2010","2010","Prostate","28010","Rhode Island","44",750,509817,147.1
,"2010","2010","Prostate","28010","South Carolina","45",3617,2254358,160.4
,"2010","2010","Prostate","28010","South Dakota","46",599,408463,146.6
,"2010","2010","Prostate","28010","Tennessee","47",4638,3098846,149.7
,"2010","2010","Prostate","28010","Texas","48",12581,12520376,100.5
,"2010","2010","Prostate","28010","Utah","49",1762,1394624,126.3
,"2010","2010","Prostate","28010","Vermont","50",466,308523,151.0
,"2010","2010","Prostate","28010","Virginia","51",5194,3939247,131.9
,"2010","2010","Prostate","28010","Washington","53",4976,3359302,148.1
,"2010","2010","Prostate","28010","West Virginia","54",1365,914575,149.2
,"2010","2010","Prostate","28010","Wisconsin","55",4215,2825357,149.2
,"2010","2010","Prostate","28010","Wyoming","56",404,287785,140.4
,"2010","2010","Prostate","28010","Puerto Rico","72",3068,1782782,172.1
,"2011","2011","Prostate","28010","Alabama","01",3822,2336590,163.6
,"2011","2011","Prostate","28010","Alaska","02",349,376417,92.7
,"2011","2011","Prostate","28010","Arizona","04",3241,3207710,101.0
,"2011","2011","Prostate","28010","Arkansas","05",2286,1444461,158.3
,"2011","2011","Prostate","28010","California","06",22932,18715605,122.5
,"2011","2011","Prostate","28010","Colorado","08",3241,2567341,126.2
,"2011","2011","Prostate","28010","Connecticut","09",2787,1751953,159.1
,"2011","2011","Prostate","28010","Delaware","10",832,439922,189.1
,"2011","2011","Prostate","28010","District of Columbia","11",554,292813,189.2
,"2011","2011","Prostate","28010","Florida","12",15966,9317630,171.4
,"2011","2011","Prostate","28010","Georgia","13",6717,4791379,140.2
,"2011","2011","Prostate","28010","Hawaii","15",808,694414,116.4
,"2011","2011","Prostate","28010","Idaho","16",1256,794638,158.1
,"2011","2011","Prostate","28010","Illinois","17",9025,6329047,142.6
,"2011","2011","Prostate","28010","Indiana","18",3825,3211239,119.1
,"2011","2011","Prostate","28010","Iowa","19",2269,1522975,149.0
,"2011","2011","Prostate","28010","Kansas","20",2332,1427020,163.4
,"2011","2011","Prostate","28010","Kentucky","21",2989,2153907,138.8
,"2011","2011","Prostate","28010","Louisiana","22",3856,2241546,172.0
,"2011","2011","Prostate","28010","Maine","23",1050,651797,161.1
,"2011","2011","Prostate","28010","Maryland","24",4304,2835242,151.8
,"2011","2011","Prostate","28010","Massachusetts","25",5007,3212067,155.9
,"2011","2011","Prostate","28010","Michigan","26",8977,4859118,184.7
,"2011","2011","Prostate","28010","Minnesota","27",4145,2659673,155.8
,"2011","2011","Prostate","28010","Mississippi","28",2386,1447628,164.8
,"2011","2011","Prostate","28010","Missouri","29",4135,2948119,140.3
,"2011","2011","Prostate","28010","Montana","30",880,501324,175.5
,"2011","2011","Prostate","28010","Nebraska","31",1294,916305,141.2
,"2011","2011","Prostate","28010","Nevada","32",1825,1367662,133.4
,"2011","2011","Prostate","28010","New Hampshire","33",1221,652776,187.0
,"2011","2011","Prostate","28010","New Jersey","34",7877,4327893,182.0
,"2011","2011","Prostate","28010","New Mexico","35",1170,1029664,113.6
,"2011","2011","Prostate","28010","New York","36",16148,9498599,170.0
,"2011","2011","Prostate","28010","North Carolina","37",7662,4702785,162.9
,"2011","2011","Prostate","28010","North Dakota","38",569,348346,163.3
,"2011","2011","Prostate","28010","Ohio","39",8655,5650427,153.2
,"2011","2011","Prostate","28010","Oklahoma","40",2641,1874830,140.9
,"2011","2011","Prostate","28010","Oregon","41",2845,1917629,148.4
,"2011","2011","Prostate","28010","Pennsylvania","42",10760,6235448,172.6
,"2011","2011","Prostate","28010","Rhode Island","44",813,512520,158.6
,"2011","2011","Prostate","28010","South Carolina","45",3768,2268754,166.1
,"2011","2011","Prostate","28010","South Dakota","46",643,413465,155.5
,"2011","2011","Prostate","28010","Tennessee","47",4907,3124054,157.1
,"2011","2011","Prostate","28010","Texas","48",13032,12719995,102.5
,"2011","2011","Prostate","28010","Utah","49",1738,1416594,122.7
,"2011","2011","Prostate","28010","Vermont","50",497,310701,160.0
,"2011","2011","Prostate","28010","Virginia","51",5353,3983704,134.4
,"2011","2011","Prostate","28010","Washington","53",4908,3407128,144.1
,"2011","2011","Prostate","28010","West Virginia","54",1400,917486,152.6
,"2011","2011","Prostate","28010","Wisconsin","55",4340,2838115,152.9
,"2011","2011","Prostate","28010","Wyoming","56",411,289221,142.1
,"2011","2011","Prostate","28010","Puerto Rico","72",3137,1763441,177.9
,"2012","2012","Prostate","28010","Alabama","01",3418,2350772,145.4
,"2012","2012","Prostate","28010","Alaska","02",314,381889,82.2
,"2012","2012","Prostate","28010","Arizona","04",2886,3240627,89.1
,"2012","2012","Prostate","28010","Arkansas","05",1990,1450566,137.2
,"2012","2012","Prostate","28010","California","06",19998,18884863,105.9
,"2012","2012","Prostate","28010","Colorado","08",2838,2604412,109.0
,"2012","2012","Prostate","28010","Connecticut","09",2386,1759113,135.6
,"2012","2012","Prostate","28010","Delaware","10",801,444446,180.2
,"2012","2012","Prostate","28010","District of Columbia","11",470,299347,157.0
,"2012","2012","Prostate","28010","Florida","12",14171,9434292,150.2
,"2012","2012","Prostate","28010","Georgia","13",6005,4842819,124.0
,"2012","2012","Prostate","28010","Hawaii","15",686,705729,97.2
,"2012","2012","Prostate","28010","Idaho","16",1067,801519,133.1
,"2012","2012","Prostate","28010","Illinois","17",8014,6351112,126.2
,"2012","2012","Prostate","28010","Indiana","18",3493,3227214,108.2
,"2012","2012","Prostate","28010","Iowa","19",1945,1530978,127.0
,"2012","2012","Prostate","28010","Kansas","20",1894,1439293,131.6
,"2012","2012","Prostate","28010","Kentucky","21",2832,2166987,130.7
,"2012","2012","Prostate","28010","Louisiana","22",3417,2255140,151.5
,"2012","2012","Prostate","28010","Maine","23",902,652670,138.2
,"2012","2012","Prostate","28010","Maryland","24",3810,2867727,132.9
,"2012","2012","Prostate","28010","Massachusetts","25",4058,3248101,124.9
,"2012","2012","Prostate","28010","Michigan","26",7109,4878317,145.7
,"2012","2012","Prostate","28010","Minnesota","27",3388,2680632,126.4
,"2012","2012","Prostate","28010","Mississippi","28",2075,1450279,143.1
,"2012","2012","Prostate","28010","Missouri","29",3629,2958346,122.7
,"2012","2012","Prostate","28010","Montana","30",713,505651,141.0
,"2012","2012","Prostate","28010","Nebraska","31",1155,925091,124.9
,"2012","2012","Prostate","28010","Nevada","32",1607,1382573,116.2
,"2012","2012","Prostate","28010","New Hampshire","33",956,656025,145.7
,"2012","2012","Prostate","28010","New Jersey","34",6551,4359907,150.3
,"2012","2012","Prostate","28010","New Mexico","35",903,1035310,87.2
,"2012","2012","Prostate","28010","New York","36",14020,9586619,146.2
,"2012","2012","Prostate","28010","North Carolina","37",6373,4743180,134.4
,"2012","2012","Prostate","28010","North Dakota","38",506,358974,141.0
,"2012","2012","Prostate","28010","Ohio","39",7316,5666050,129.1
,"2012","2012","Prostate","28010","Oklahoma","40",2108,1891561,111.4
,"2012","2012","Prostate","28010","Oregon","41",2168,1933093,112.2
,"2012","2012","Prostate","28010","Pennsylvania","42",8650,6266596,138.0
,"2012","2012","Prostate","28010","Rhode Island","44",696,515721,135.0
,"2012","2012","Prostate","28010","South Carolina","45",3281,2288554,143.4
,"2012","2012","Prostate","28010","South Dakota","46",528,419228,125.9
,"2012","2012","Prostate","28010","Tennessee","47",4288,3156191,135.9
,"2012","2012","Prostate","28010","Texas","48",11996,12942781,92.7
,"2012","2012","Prostate","28010","Utah","49",1332,1439470,92.5
,"2012","2012","Prostate","28010","Vermont","50",364,311485,116.9
,"2012","2012","Prostate","28010","Virginia","51",4315,4031123,107.0
,"2012","2012","Prostate","28010","Washington","53",4151,3446973,120.4
,"2012","2012","Prostate","28010","West Virginia","54",1168,919675,127.0
,"2012","2012","Prostate","28010","Wisconsin","55",3676,2851066,128.9
,"2012","2012","Prostate","28010","Wyoming","56",307,294187,104.4
,"2012","2012","Prostate","28010","Puerto Rico","72",3186,1739072,183.2
,"2013","2013","Prostate","28010","Alabama","01",3322,2364222,140.5
,"2013","2013","Prostate","28010","Alaska","02",285,387146,73.6
,"2013","2013","Prostate","28010","Arizona","04",3040,3269721,93.0
,"2013","2013","Prostate","28010","Arkansas","05",1795,1454014,123.5
,"2013","2013","Prostate","28010","California","06",19468,19051160,102.2
,"2013","2013","Prostate","28010","Colorado","08",2887,2644609,109.2
,"2013","2013","Prostate","28010","Connecticut","09",2335,1763490,132.4
,"2013","2013","Prostate","28010","Delaware","10",748,448753,166.7
,"2013","2013","Prostate","28010","District of Columbia","11",363,306611,118.4
,"2013","2013","Prostate","28010","Florida","12",14990,9555917,156.9
,"2013","2013","Prostate","28010","Georgia","13",6006,4877036,123.1
,"2013","2013","Prostate","28010","Hawaii","15",663,716200,92.6
,"2013","2013","Prostate","28010","Idaho","16",962,810955,118.6
,"2013","2013","Prostate","28010","Illinois","17",7818,6373944,122.7
,"2013","2013","Prostate","28010","Indiana","18",3479,3247194,107.1
,"2013","2013","Prostate","28010","Iowa","19",1883,1542530,122.1
,"2013","2013","Prostate","28010","Kansas","20",1779,1447174,122.9
,"2013","2013","Prostate","28010","Kentucky","21",2666,2180687,122.3
,"2013","2013","Prostate","28010","Louisiana","22",3291,2268621,145.1
,"2013","2013","Prostate","28010","Maine","23",790,654416,120.7
,"2013","2013","Prostate","28010","Maryland","24",4053,2893392,140.1
,"2013","2013","Prostate","28010","Massachusetts","25",3878,3282170,118.2
,"2013","2013","Prostate","28010","Michigan","26",6507,4896990,132.9
,"2013","2013","Prostate","28010","Minnesota","27",3259,2704009,120.5
,"2013","2013","Prostate","28010","Mississippi","28",2164,1453236,148.9
,"2013","2013","Prostate","28010","Missouri","29",3251,2970668,109.4
,"2013","2013","Prostate","28010","Montana","30",766,511776,149.7
,"2013","2013","Prostate","28010","Nebraska","31",1164,934001,124.6
,"2013","2013","Prostate","28010","Nevada","32",1471,1397172,105.3
,"2013","2013","Prostate","28010","New Hampshire","33",1038,658719,157.6
,"2013","2013","Prostate","28010","New Jersey","34",6426,4390193,146.4
,"2013","2013","Prostate","28010","New Mexico","35",1038,1039511,99.9
,"2013","2013","Prostate","28010","New York","36",13921,9662159,144.1
,"2013","2013","Prostate","28010","North Carolina","37",6541,4784996,136.7
,"2013","2013","Prostate","28010","North Dakota","38",425,371980,114.3
,"2013","2013","Prostate","28010","Ohio","39",7213,5692755,126.7
,"2013","2013","Prostate","28010","Oklahoma","40",2099,1909803,109.9
,"2013","2013","Prostate","28010","Oregon","41",2279,1946348,117.1
,"2013","2013","Prostate","28010","Pennsylvania","42",8518,6291354,135.4
,"2013","2013","Prostate","28010","Rhode Island","44",616,518689,118.8
,"2013","2013","Prostate","28010","South Carolina","45",3283,2308889,142.2
,"2013","2013","Prostate","28010","South Dakota","46",549,424007,129.5
,"2013","2013","Prostate","28010","Tennessee","47",4135,3180334,130.0
,"2013","2013","Prostate","28010","Texas","48",11914,13142602,90.7
,"2013","2013","Prostate","28010","Utah","49",1367,1464590,93.3
,"2013","2013","Prostate","28010","Vermont","50",362,312982,115.7
,"2013","2013","Prostate","28010","Virginia","51",4773,4071054,117.2
,"2013","2013","Prostate","28010","Washington","53",4226,3486018,121.2
,"2013","2013","Prostate","28010","West Virginia","54",1198,919931,130.2
,"2013","2013","Prostate","28010","Wisconsin","55",3756,2864829,131.1
,"2013","2013","Prostate","28010","Wyoming","56",354,297092,119.2
,"2013","2013","Prostate","28010","Puerto Rico","72",3118,1720280,181.2
,"2014","2014","Prostate","28010","Alabama","01",3115,2375653,131.1
,"2014","2014","Prostate","28010","Alaska","02",278,387549,71.7
,"2014","2014","Prostate","28010","Arizona","04",3456,3310259,104.4
,"2014","2014","Prostate","28010","Arkansas","05",1923,1458117,131.9
,"2014","2014","Prostate","28010","California","06",17681,19236290,91.9
,"2014","2014","Prostate","28010","Colorado","08",2684,2688661,99.8
,"2014","2014","Prostate","28010","Connecticut","09",2277,1767637,128.8
,"2014","2014","Prostate","28010","Delaware","10",714,453665,157.4
,"2014","2014","Prostate","28010","District of Columbia","11",367,311820,117.7
,"2014","2014","Prostate","28010","Florida","12",14775,9701853,152.3
,"2014","2014","Prostate","28010","Georgia","13",5718,4923532,116.1
,"2014","2014","Prostate","28010","Hawaii","15",691,722804,95.6
,"2014","2014","Prostate","28010","Idaho","16",927,822521,112.7
,"2014","2014","Prostate","28010","Illinois","17",7755,6382962,121.5
,"2014","2014","Prostate","28010","Indiana","18",3462,3263841,106.1
,"2014","2014","Prostate","28010","Iowa","19",1969,1554123,126.7
,"2014","2014","Prostate","28010","Kansas","20",1653,1454550,113.6
,"2014","2014","Prostate","28010","Kentucky","21",2595,2188095,118.6
,"2014","2014","Prostate","28010","Louisiana","22",3260,2279921,143.0
,"2014","2014","Prostate","28010","Maine","23",865,656479,131.8
,"2014","2014","Prostate","28010","Maryland","24",4040,2917321,138.5
,"2014","2014","Prostate","28010","Massachusetts","25",3839,3316686,115.7
,"2014","2014","Prostate","28010","Michigan","26",6315,4916592,128.4
,"2014","2014","Prostate","28010","Minnesota","27",3240,2728312,118.8
,"2014","2014","Prostate","28010","Mississippi","28",2125,1453324,146.2
,"2014","2014","Prostate","28010","Missouri","29",3376,2981430,113.2
,"2014","2014","Prostate","28010","Montana","30",733,517058,141.8
,"2014","2014","Prostate","28010","Nebraska","31",1141,943724,120.9
,"2014","2014","Prostate","28010","Nevada","32",1378,1416640,97.3
,"2014","2014","Prostate","28010","New Hampshire","33",916,663937,138.0
,"2014","2014","Prostate","28010","New Jersey","34",6118,4418854,138.5
