Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Age Groups,Age Groups Code,Count,Population,Crude Rate
,2004,2004,Prostate,28010,Washington,53,55-59 years,55-59,615,182766,336.5
,2004,2004,Prostate,28010,Washington,53,60-64 years ,60-64,796,131966,603.2
,2004,2004,Prostate,28010,Washington,53,65-69 years,65-69,806,94455,853.3
,2004,2004,Prostate,28010,West Virginia,54,55-59 years,55-59,142,60522,234.6
,2004,2004,Prostate,28010,West Virginia,54,60-64 years ,60-64,186,46243,402.2
,2004,2004,Prostate,28010,West Virginia,54,65-69 years,65-69,225,38133,590
,2004,2004,Prostate,28010,Wisconsin,55,55-59 years,55-59,583,155655,374.5
,2004,2004,Prostate,28010,Wisconsin,55,60-64 years ,60-64,721,115138,626.2
,2004,2004,Prostate,28010,Wisconsin,55,65-69 years,65-69,831,90463,918.6
,2004,2004,Prostate,28010,Wyoming,56,55-59 years,55-59,61,16314,373.9
,2004,2004,Prostate,28010,Wyoming,56,60-64 years ,60-64,61,12044,506.5
,2004,2004,Prostate,28010,Wyoming,56,65-69 years,65-69,82,9000,911.1
,2005,2005,Prostate,28010,Alabama,01,55-59 years,55-59,439,136935,320.6
,2005,2005,Prostate,28010,Alabama,01,60-64 years ,60-64,553,104254,530.4
,2005,2005,Prostate,28010,Alabama,01,65-69 years,65-69,654,82992,788
,2005,2005,Prostate,28010,Alaska,02,55-59 years,55-59,44,21600,203.7
,2005,2005,Prostate,28010,Alaska,02,60-64 years ,60-64,65,13504,481.3
,2005,2005,Prostate,28010,Alaska,02,65-69 years,65-69,52,8273,628.6
,2005,2005,Prostate,28010,Arizona,04,55-59 years,55-59,442,158020,279.7
,2005,2005,Prostate,28010,Arizona,04,60-64 years ,60-64,634,126700,500.4
,2005,2005,Prostate,28010,Arizona,04,65-69 years,65-69,813,105811,768.4
,2005,2005,Prostate,28010,Arkansas,05,55-59 years,55-59,248,82717,299.8
,2005,2005,Prostate,28010,Arkansas,05,60-64 years ,60-64,363,65920,550.7
,2005,2005,Prostate,28010,Arkansas,05,65-69 years,65-69,497,53243,933.5
,2005,2005,Prostate,28010,California,06,55-59 years,55-59,2697,948322,284.4
,2005,2005,Prostate,28010,California,06,60-64 years ,60-64,3294,668608,492.7
,2005,2005,Prostate,28010,California,06,65-69 years,65-69,3911,503096,777.4
,2005,2005,Prostate,28010,Colorado,08,55-59 years,55-59,448,137574,325.6
,2005,2005,Prostate,28010,Colorado,08,60-64 years ,60-64,551,92588,595.1
,2005,2005,Prostate,28010,Colorado,08,65-69 years,65-69,585,66283,882.6
,2005,2005,Prostate,28010,Connecticut,09,55-59 years,55-59,354,105498,335.6
,2005,2005,Prostate,28010,Connecticut,09,60-64 years ,60-64,445,78228,568.9
,2005,2005,Prostate,28010,Connecticut,09,65-69 years,65-69,450,55337,813.2
,2005,2005,Prostate,28010,Delaware,10,55-59 years,55-59,87,24580,353.9
,2005,2005,Prostate,28010,Delaware,10,60-64 years ,60-64,122,19479,626.3
,2005,2005,Prostate,28010,Delaware,10,65-69 years,65-69,125,15302,816.9
,2005,2005,Prostate,28010,District of Columbia,11,55-59 years,55-59,59,15281,386.1
,2005,2005,Prostate,28010,District of Columbia,11,60-64 years ,60-64,75,11242,667.1
,2005,2005,Prostate,28010,District of Columbia,11,65-69 years,65-69,97,8303,1168.3
,2005,2005,Prostate,28010,Florida,12,55-59 years,55-59,1580,521581,302.9
,2005,2005,Prostate,28010,Florida,12,60-64 years ,60-64,2294,434740,527.7
,2005,2005,Prostate,28010,Florida,12,65-69 years,65-69,3114,377884,824.1
,2005,2005,Prostate,28010,Georgia,13,55-59 years,55-59,870,243944,356.6
,2005,2005,Prostate,28010,Georgia,13,60-64 years ,60-64,963,175289,549.4
,2005,2005,Prostate,28010,Georgia,13,65-69 years,65-69,1113,127089,875.8
,2005,2005,Prostate,28010,Hawaii,15,55-59 years,55-59,94,41741,225.2
,2005,2005,Prostate,28010,Hawaii,15,60-64 years ,60-64,123,30139,408.1
,2005,2005,Prostate,28010,Hawaii,15,65-69 years,65-69,151,21933,688.5
,2005,2005,Prostate,28010,Idaho,16,55-59 years,55-59,133,41000,324.4
,2005,2005,Prostate,28010,Idaho,16,60-64 years ,60-64,188,31124,604
,2005,2005,Prostate,28010,Idaho,16,65-69 years,65-69,195,24137,807.9
,2005,2005,Prostate,28010,Illinois,17,55-59 years,55-59,1098,348751,314.8
,2005,2005,Prostate,28010,Illinois,17,60-64 years ,60-64,1360,253941,535.6
,2005,2005,Prostate,28010,Illinois,17,65-69 years,65-69,1556,192586,808
,2005,2005,Prostate,28010,Indiana,18,55-59 years,55-59,523,180530,289.7
,2005,2005,Prostate,28010,Indiana,18,60-64 years ,60-64,652,133758,487.4
,2005,2005,Prostate,28010,Indiana,18,65-69 years,65-69,775,101849,760.9
,2005,2005,Prostate,28010,Iowa,19,55-59 years,55-59,243,87870,276.5
,2005,2005,Prostate,28010,Iowa,19,60-64 years ,60-64,324,64989,498.5
,2005,2005,Prostate,28010,Iowa,19,65-69 years,65-69,399,52351,762.2
,2005,2005,Prostate,28010,Kansas,20,55-59 years,55-59,253,78553,322.1
,2005,2005,Prostate,28010,Kansas,20,60-64 years ,60-64,262,56128,466.8
,2005,2005,Prostate,28010,Kansas,20,65-69 years,65-69,366,43428,842.8
,2005,2005,Prostate,28010,Kentucky,21,55-59 years,55-59,365,127019,287.4
,2005,2005,Prostate,28010,Kentucky,21,60-64 years ,60-64,440,95206,462.2
,2005,2005,Prostate,28010,Kentucky,21,65-69 years,65-69,480,73729,651
,2005,2005,Prostate,28010,Louisiana,22,55-59 years,55-59,359,126299,284.2
,2005,2005,Prostate,28010,Louisiana,22,60-64 years ,60-64,469,91760,511.1
,2005,2005,Prostate,28010,Louisiana,22,65-69 years,65-69,630,71142,885.6
,2005,2005,Prostate,28010,Maine,23,55-59 years,55-59,145,45937,315.6
,2005,2005,Prostate,28010,Maine,23,60-64 years ,60-64,178,33722,527.8
,2005,2005,Prostate,28010,Maine,23,65-69 years,65-69,225,25137,895.1
,2005,2005,Prostate,28010,Maryland,24,55-59 years,55-59,552,164763,335
,2005,2005,Prostate,28010,Maryland,24,60-64 years ,60-64,665,118952,559
,2005,2005,Prostate,28010,Maryland,24,65-69 years,65-69,701,85950,815.6
,2005,2005,Prostate,28010,Massachusetts,25,55-59 years,55-59,708,189658,373.3
,2005,2005,Prostate,28010,Massachusetts,25,60-64 years ,60-64,862,136760,630.3
,2005,2005,Prostate,28010,Massachusetts,25,65-69 years,65-69,871,99055,879.3
,2005,2005,Prostate,28010,Michigan,26,55-59 years,55-59,1066,299130,356.4
,2005,2005,Prostate,28010,Michigan,26,60-64 years ,60-64,1285,220384,583.1
,2005,2005,Prostate,28010,Michigan,26,65-69 years,65-69,1405,162853,862.7
,2005,2005,Prostate,28010,Minnesota,27,55-59 years,55-59,551,146651,375.7
,2005,2005,Prostate,28010,Minnesota,27,60-64 years ,60-64,702,106405,659.7
,2005,2005,Prostate,28010,Minnesota,27,65-69 years,65-69,765,79406,963.4
,2005,2005,Prostate,28010,Mississippi,28,55-59 years,55-59,277,81520,339.8
,2005,2005,Prostate,28010,Mississippi,28,60-64 years ,60-64,337,60417,557.8
,2005,2005,Prostate,28010,Mississippi,28,65-69 years,65-69,452,49408,914.8
,2005,2005,Prostate,28010,Missouri,29,55-59 years,55-59,488,167077,292.1
,2005,2005,Prostate,28010,Missouri,29,60-64 years ,60-64,620,129360,479.3
,2005,2005,Prostate,28010,Missouri,29,65-69 years,65-69,706,101074,698.5
,2005,2005,Prostate,28010,Montana,30,55-59 years,55-59,112,32220,347.6
,2005,2005,Prostate,28010,Montana,30,60-64 years ,60-64,161,24050,669.4
,2005,2005,Prostate,28010,Montana,30,65-69 years,65-69,187,18395,1016.6
,2005,2005,Prostate,28010,Nebraska,31,55-59 years,55-59,155,50359,307.8
,2005,2005,Prostate,28010,Nebraska,31,60-64 years ,60-64,203,36262,559.8
,2005,2005,Prostate,28010,Nebraska,31,65-69 years,65-69,242,28176,858.9
,2005,2005,Prostate,28010,Nevada,32,55-59 years,55-59,172,73896,232.8
,2005,2005,Prostate,28010,Nevada,32,60-64 years ,60-64,248,59115,419.5
,2005,2005,Prostate,28010,Nevada,32,65-69 years,65-69,304,45534,667.6
,2005,2005,Prostate,28010,New Hampshire,33,55-59 years,55-59,139,42489,327.1
,2005,2005,Prostate,28010,New Hampshire,33,60-64 years ,60-64,185,30286,610.8
,2005,2005,Prostate,28010,New Hampshire,33,65-69 years,65-69,177,21413,826.6
,2005,2005,Prostate,28010,New Jersey,34,55-59 years,55-59,834,249271,334.6
,2005,2005,Prostate,28010,New Jersey,34,60-64 years ,60-64,1115,184352,604.8
,2005,2005,Prostate,28010,New Jersey,34,65-69 years,65-69,1133,137640,823.2
,2005,2005,Prostate,28010,New Mexico,35,55-59 years,55-59,170,57913,293.5
,2005,2005,Prostate,28010,New Mexico,35,60-64 years ,60-64,205,42573,481.5
,2005,2005,Prostate,28010,New Mexico,35,65-69 years,65-69,262,33980,771
,2005,2005,Prostate,28010,New York,36,55-59 years,55-59,1976,547319,361
,2005,2005,Prostate,28010,New York,36,60-64 years ,60-64,2394,399178,599.7
,2005,2005,Prostate,28010,New York,36,65-69 years,65-69,2658,307255,865.1
,2005,2005,Prostate,28010,North Carolina,37,55-59 years,55-59,906,256426,353.3
,2005,2005,Prostate,28010,North Carolina,37,60-64 years ,60-64,1134,192824,588.1
,2005,2005,Prostate,28010,North Carolina,37,65-69 years,65-69,1242,146510,847.7
,2005,2005,Prostate,28010,North Dakota,38,55-59 years,55-59,62,19119,324.3
,2005,2005,Prostate,28010,North Dakota,38,60-64 years ,60-64,86,13974,615.4
,2005,2005,Prostate,28010,North Dakota,38,65-69 years,65-69,102,10998,927.4
,2005,2005,Prostate,28010,Ohio,39,55-59 years,55-59,1011,344403,293.6
,2005,2005,Prostate,28010,Ohio,39,60-64 years ,60-64,1231,248024,496.3
,2005,2005,Prostate,28010,Ohio,39,65-69 years,65-69,1495,192026,778.5
,2005,2005,Prostate,28010,Oklahoma,40,55-59 years,55-59,267,102390,260.8
,2005,2005,Prostate,28010,Oklahoma,40,60-64 years ,60-64,331,80656,410.4
,2005,2005,Prostate,28010,Oklahoma,40,65-69 years,65-69,437,63543,687.7
,2005,2005,Prostate,28010,Oregon,41,55-59 years,55-59,316,117518,268.9
,2005,2005,Prostate,28010,Oregon,41,60-64 years ,60-64,457,85056,537.3
,2005,2005,Prostate,28010,Oregon,41,65-69 years,65-69,519,62538,829.9
,2005,2005,Prostate,28010,Pennsylvania,42,55-59 years,55-59,1251,380551,328.7
,2005,2005,Prostate,28010,Pennsylvania,42,60-64 years ,60-64,1509,281687,535.7
,2005,2005,Prostate,28010,Pennsylvania,42,65-69 years,65-69,1763,220260,800.4
,2005,2005,Prostate,28010,Rhode Island,44,55-59 years,55-59,130,31701,410.1
,2005,2005,Prostate,28010,Rhode Island,44,60-64 years ,60-64,119,22529,528.2
,2005,2005,Prostate,28010,Rhode Island,44,65-69 years,65-69,126,16254,775.2
,2005,2005,Prostate,28010,South Carolina,45,55-59 years,55-59,496,129880,381.9
,2005,2005,Prostate,28010,South Carolina,45,60-64 years ,60-64,602,100722,597.7
,2005,2005,Prostate,28010,South Carolina,45,65-69 years,65-69,666,76915,865.9
,2005,2005,Prostate,28010,South Dakota,46,55-59 years,55-59,72,22809,315.7
,2005,2005,Prostate,28010,South Dakota,46,60-64 years ,60-64,92,16790,547.9
,2005,2005,Prostate,28010,South Dakota,46,65-69 years,65-69,104,13140,791.5
,2005,2005,Prostate,28010,Tennessee,47,55-59 years,55-59,518,182352,284.1
,2005,2005,Prostate,28010,Tennessee,47,60-64 years ,60-64,731,139229,525
,2005,2005,Prostate,28010,Tennessee,47,65-69 years,65-69,798,107091,745.2
,2005,2005,Prostate,28010,Texas,48,55-59 years,55-59,1527,585082,261
,2005,2005,Prostate,28010,Texas,48,60-64 years ,60-64,1980,423808,467.2
,2005,2005,Prostate,28010,Texas,48,65-69 years,65-69,2428,316432,767.3
,2005,2005,Prostate,28010,Utah,49,55-59 years,55-59,196,53458,366.6
,2005,2005,Prostate,28010,Utah,49,60-64 years ,60-64,273,39345,693.9
,2005,2005,Prostate,28010,Utah,49,65-69 years,65-69,286,29768,960.8
,2005,2005,Prostate,28010,Vermont,50,55-59 years,55-59,73,21624,337.6
,2005,2005,Prostate,28010,Vermont,50,60-64 years ,60-64,88,15778,557.7
,2005,2005,Prostate,28010,Vermont,50,65-69 years,65-69,111,11108,999.3
,2005,2005,Prostate,28010,Virginia,51,55-59 years,55-59,783,227546,344.1
,2005,2005,Prostate,28010,Virginia,51,60-64 years ,60-64,953,166461,572.5
,2005,2005,Prostate,28010,Virginia,51,65-69 years,65-69,991,121764,813.9
,2005,2005,Prostate,28010,Washington,53,55-59 years,55-59,596,194001,307.2
,2005,2005,Prostate,28010,Washington,53,60-64 years ,60-64,780,139127,560.6
,2005,2005,Prostate,28010,Washington,53,65-69 years,65-69,837,98595,848.9
,2005,2005,Prostate,28010,West Virginia,54,55-59 years,55-59,179,63914,280.1
,2005,2005,Prostate,28010,West Virginia,54,60-64 years ,60-64,202,47650,423.9
,2005,2005,Prostate,28010,West Virginia,54,65-69 years,65-69,256,38596,663.3
,2005,2005,Prostate,28010,Wisconsin,55,55-59 years,55-59,592,165476,357.8
,2005,2005,Prostate,28010,Wisconsin,55,60-64 years ,60-64,696,118864,585.5
,2005,2005,Prostate,28010,Wisconsin,55,65-69 years,65-69,815,92040,885.5
,2005,2005,Prostate,28010,Wyoming,56,55-59 years,55-59,47,17484,268.8
,2005,2005,Prostate,28010,Wyoming,56,60-64 years ,60-64,55,12511,439.6
,2005,2005,Prostate,28010,Wyoming,56,65-69 years,65-69,102,9214,1107
,2005,2005,Prostate,28010,Puerto Rico,72,55-59 years,55-59,333,103423,322
,2005,2005,Prostate,28010,Puerto Rico,72,60-64 years ,60-64,471,85146,553.2
,2005,2005,Prostate,28010,Puerto Rico,72,65-69 years,65-69,610,70519,865
,2006,2006,Prostate,28010,Alabama,01,55-59 years,55-59,518,143669,360.6
,2006,2006,Prostate,28010,Alabama,01,60-64 years ,60-64,655,107124,611.4
,2006,2006,Prostate,28010,Alabama,01,65-69 years,65-69,737,85514,861.8
,2006,2006,Prostate,28010,Alaska,02,55-59 years,55-59,61,23300,261.8
,2006,2006,Prostate,28010,Alaska,02,60-64 years ,60-64,74,14104,524.7
,2006,2006,Prostate,28010,Alaska,02,65-69 years,65-69,59,8917,661.7
,2006,2006,Prostate,28010,Arizona,04,55-59 years,55-59,555,168309,329.8
,2006,2006,Prostate,28010,Arizona,04,60-64 years ,60-64,740,133575,554
,2006,2006,Prostate,28010,Arizona,04,65-69 years,65-69,938,110786,846.7
,2006,2006,Prostate,28010,Arkansas,05,55-59 years,55-59,273,86321,316.3
,2006,2006,Prostate,28010,Arkansas,05,60-64 years ,60-64,358,67513,530.3
,2006,2006,Prostate,28010,Arkansas,05,65-69 years,65-69,464,55119,841.8
,2006,2006,Prostate,28010,California,06,55-59 years,55-59,2875,989671,290.5
,2006,2006,Prostate,28010,California,06,60-64 years ,60-64,3800,692634,548.6
,2006,2006,Prostate,28010,California,06,65-69 years,65-69,4300,513217,837.9
,2006,2006,Prostate,28010,Colorado,08,55-59 years,55-59,501,146968,340.9
,2006,2006,Prostate,28010,Colorado,08,60-64 years ,60-64,602,97450,617.8
,2006,2006,Prostate,28010,Colorado,08,65-69 years,65-69,655,69726,939.4
,2006,2006,Prostate,28010,Connecticut,09,55-59 years,55-59,444,109030,407.2
,2006,2006,Prostate,28010,Connecticut,09,60-64 years ,60-64,530,80867,655.4
,2006,2006,Prostate,28010,Connecticut,09,65-69 years,65-69,536,56563,947.6
,2006,2006,Prostate,28010,Delaware,10,55-59 years,55-59,122,25895,471.1
,2006,2006,Prostate,28010,Delaware,10,60-64 years ,60-64,164,20274,808.9
,2006,2006,Prostate,28010,Delaware,10,65-69 years,65-69,189,16171,1168.8
,2006,2006,Prostate,28010,District of Columbia,11,55-59 years,55-59,62,15940,389
,2006,2006,Prostate,28010,District of Columbia,11,60-64 years ,60-64,68,11393,596.9
,2006,2006,Prostate,28010,District of Columbia,11,65-69 years,65-69,91,8450,1076.9
,2006,2006,Prostate,28010,Florida,12,55-59 years,55-59,1695,546041,310.4
,2006,2006,Prostate,28010,Florida,12,60-64 years ,60-64,2557,449882,568.4
,2006,2006,Prostate,28010,Florida,12,65-69 years,65-69,3401,386148,880.8
,2006,2006,Prostate,28010,Georgia,13,55-59 years,55-59,1029,256155,401.7
,2006,2006,Prostate,28010,Georgia,13,60-64 years ,60-64,1193,182450,653.9
,2006,2006,Prostate,28010,Georgia,13,65-69 years,65-69,1323,134913,980.6
,2006,2006,Prostate,28010,Hawaii,15,55-59 years,55-59,116,43463,266.9
,2006,2006,Prostate,28010,Hawaii,15,60-64 years ,60-64,132,32018,412.3
,2006,2006,Prostate,28010,Hawaii,15,65-69 years,65-69,150,22726,660
,2006,2006,Prostate,28010,Idaho,16,55-59 years,55-59,142,43755,324.5
,2006,2006,Prostate,28010,Idaho,16,60-64 years ,60-64,182,32734,556
,2006,2006,Prostate,28010,Idaho,16,65-69 years,65-69,256,25701,996.1
,2006,2006,Prostate,28010,Illinois,17,55-59 years,55-59,1258,366500,343.2
,2006,2006,Prostate,28010,Illinois,17,60-64 years ,60-64,1529,259204,589.9
,2006,2006,Prostate,28010,Illinois,17,65-69 years,65-69,1759,195347,900.4
,2006,2006,Prostate,28010,Indiana,18,55-59 years,55-59,570,190171,299.7
,2006,2006,Prostate,28010,Indiana,18,60-64 years ,60-64,687,136546,503.1
,2006,2006,Prostate,28010,Indiana,18,65-69 years,65-69,767,104984,730.6
,2006,2006,Prostate,28010,Iowa,19,55-59 years,55-59,287,93451,307.1
,2006,2006,Prostate,28010,Iowa,19,60-64 years ,60-64,342,66252,516.2
,2006,2006,Prostate,28010,Iowa,19,65-69 years,65-69,442,53159,831.5
,2006,2006,Prostate,28010,Kansas,20,55-59 years,55-59,238,83061,286.5
,2006,2006,Prostate,28010,Kansas,20,60-64 years ,60-64,293,57853,506.5
,2006,2006,Prostate,28010,Kansas,20,65-69 years,65-69,354,44173,801.4
,2006,2006,Prostate,28010,Kentucky,21,55-59 years,55-59,446,133818,333.3
,2006,2006,Prostate,28010,Kentucky,21,60-64 years ,60-64,519,97577,531.9
,2006,2006,Prostate,28010,Kentucky,21,65-69 years,65-69,576,76169,756.2
,2006,2006,Prostate,28010,Louisiana,22,55-59 years,55-59,465,131006,354.9
,2006,2006,Prostate,28010,Louisiana,22,60-64 years ,60-64,552,92359,597.7
,2006,2006,Prostate,28010,Louisiana,22,65-69 years,65-69,659,71958,915.8
,2006,2006,Prostate,28010,Maine,23,55-59 years,55-59,180,48359,372.2
,2006,2006,Prostate,28010,Maine,23,60-64 years ,60-64,216,34940,618.2
,2006,2006,Prostate,28010,Maine,23,65-69 years,65-69,221,25726,859.1
,2006,2006,Prostate,28010,Maryland,24,55-59 years,55-59,613,171388,357.7
,2006,2006,Prostate,28010,Maryland,24,60-64 years ,60-64,807,121980,661.6
,2006,2006,Prostate,28010,Maryland,24,65-69 years,65-69,757,87690,863.3
,2006,2006,Prostate,28010,Massachusetts,25,55-59 years,55-59,784,197989,396
,2006,2006,Prostate,28010,Massachusetts,25,60-64 years ,60-64,895,140741,635.9
,2006,2006,Prostate,28010,Massachusetts,25,65-69 years,65-69,941,100856,933
,2006,2006,Prostate,28010,Michigan,26,55-59 years,55-59,1182,314482,375.9
,2006,2006,Prostate,28010,Michigan,26,60-64 years ,60-64,1438,225447,637.8
,2006,2006,Prostate,28010,Michigan,26,65-69 years,65-69,1526,166869,914.5
,2006,2006,Prostate,28010,Minnesota,27,55-59 years,55-59,607,156295,388.4
,2006,2006,Prostate,28010,Minnesota,27,60-64 years ,60-64,743,109055,681.3
,2006,2006,Prostate,28010,Minnesota,27,65-69 years,65-69,876,82294,1064.5
,2006,2006,Prostate,28010,Mississippi,28,55-59 years,55-59,365,85823,425.3
,2006,2006,Prostate,28010,Mississippi,28,60-64 years ,60-64,404,62364,647.8
,2006,2006,Prostate,28010,Mississippi,28,65-69 years,65-69,491,50656,969.3
,2006,2006,Prostate,28010,Missouri,29,55-59 years,55-59,487,176189,276.4
,2006,2006,Prostate,28010,Missouri,29,60-64 years ,60-64,718,131708,545.1
,2006,2006,Prostate,28010,Missouri,29,65-69 years,65-69,820,103770,790.2
,2006,2006,Prostate,28010,Montana,30,55-59 years,55-59,133,34487,385.7
,2006,2006,Prostate,28010,Montana,30,60-64 years ,60-64,139,25013,555.7
,2006,2006,Prostate,28010,Montana,30,65-69 years,65-69,226,19283,1172
,2006,2006,Prostate,28010,Nebraska,31,55-59 years,55-59,153,53517,285.9
,2006,2006,Prostate,28010,Nebraska,31,60-64 years ,60-64,206,37322,552
,2006,2006,Prostate,28010,Nebraska,31,65-69 years,65-69,295,28607,1031.2
,2006,2006,Prostate,28010,Nevada,32,55-59 years,55-59,205,78169,262.3
,2006,2006,Prostate,28010,Nevada,32,60-64 years ,60-64,321,60730,528.6
,2006,2006,Prostate,28010,Nevada,32,65-69 years,65-69,331,47290,699.9
,2006,2006,Prostate,28010,New Hampshire,33,55-59 years,55-59,158,45026,350.9
,2006,2006,Prostate,28010,New Hampshire,33,60-64 years ,60-64,207,31261,662.2
,2006,2006,Prostate,28010,New Hampshire,33,65-69 years,65-69,189,22378,844.6
,2006,2006,Prostate,28010,New Jersey,34,55-59 years,55-59,1103,258266,427.1
,2006,2006,Prostate,28010,New Jersey,34,60-64 years ,60-64,1321,188936,699.2
,2006,2006,Prostate,28010,New Jersey,34,65-69 years,65-69,1391,138991,1000.8
,2006,2006,Prostate,28010,New Mexico,35,55-59 years,55-59,185,61562,300.5
,2006,2006,Prostate,28010,New Mexico,35,60-64 years ,60-64,275,44758,614.4
,2006,2006,Prostate,28010,New Mexico,35,65-69 years,65-69,289,35458,815
,2006,2006,Prostate,28010,New York,36,55-59 years,55-59,2173,569265,381.7
,2006,2006,Prostate,28010,New York,36,60-64 years ,60-64,2758,408401,675.3
,2006,2006,Prostate,28010,New York,36,65-69 years,65-69,3013,308793,975.7
,2006,2006,Prostate,28010,North Carolina,37,55-59 years,55-59,1049,269027,389.9
,2006,2006,Prostate,28010,North Carolina,37,60-64 years ,60-64,1265,201561,627.6
,2006,2006,Prostate,28010,North Carolina,37,65-69 years,65-69,1342,153615,873.6
,2006,2006,Prostate,28010,North Dakota,38,55-59 years,55-59,77,20237,380.5
,2006,2006,Prostate,28010,North Dakota,38,60-64 years ,60-64,92,14400,638.9
,2006,2006,Prostate,28010,North Dakota,38,65-69 years,65-69,126,11113,1133.8
,2006,2006,Prostate,28010,Ohio,39,55-59 years,55-59,1085,362991,298.9
,2006,2006,Prostate,28010,Ohio,39,60-64 years ,60-64,1435,252692,567.9
,2006,2006,Prostate,28010,Ohio,39,65-69 years,65-69,1606,195816,820.2
,2006,2006,Prostate,28010,Oklahoma,40,55-59 years,55-59,320,107633,297.3
,2006,2006,Prostate,28010,Oklahoma,40,60-64 years ,60-64,390,82469,472.9
,2006,2006,Prostate,28010,Oklahoma,40,65-69 years,65-69,520,65319,796.1
,2006,2006,Prostate,28010,Oregon,41,55-59 years,55-59,382,124998,305.6
,2006,2006,Prostate,28010,Oregon,41,60-64 years ,60-64,501,89052,562.6
,2006,2006,Prostate,28010,Oregon,41,65-69 years,65-69,492,65821,747.5
,2006,2006,Prostate,28010,Pennsylvania,42,55-59 years,55-59,1551,401667,386.1
,2006,2006,Prostate,28010,Pennsylvania,42,60-64 years ,60-64,1780,287253,619.7
,2006,2006,Prostate,28010,Pennsylvania,42,65-69 years,65-69,2059,224177,918.5
,2006,2006,Prostate,28010,Rhode Island,44,55-59 years,55-59,99,32776,302.1
,2006,2006,Prostate,28010,Rhode Island,44,60-64 years ,60-64,142,23516,603.8
,2006,2006,Prostate,28010,Rhode Island,44,65-69 years,65-69,138,16618,830.4
,2006,2006,Prostate,28010,South Carolina,45,55-59 years,55-59,500,136462,366.4
,2006,2006,Prostate,28010,South Carolina,45,60-64 years ,60-64,639,105549,605.4
,2006,2006,Prostate,28010,South Carolina,45,65-69 years,65-69,746,81714,912.9
,2006,2006,Prostate,28010,South Dakota,46,55-59 years,55-59,75,24327,308.3
,2006,2006,Prostate,28010,South Dakota,46,60-64 years ,60-64,101,17341,582.4
,2006,2006,Prostate,28010,South Dakota,46,65-69 years,65-69,116,13457,862
,2006,2006,Prostate,28010,Tennessee,47,55-59 years,55-59,548,191889,285.6
,2006,2006,Prostate,28010,Tennessee,47,60-64 years ,60-64,719,143981,499.4
,2006,2006,Prostate,28010,Tennessee,47,65-69 years,65-69,878,111483,787.6
,2006,2006,Prostate,28010,Texas,48,55-59 years,55-59,1852,620616,298.4
,2006,2006,Prostate,28010,Texas,48,60-64 years ,60-64,2321,442934,524
,2006,2006,Prostate,28010,Texas,48,65-69 years,65-69,2592,330797,783.6
,2006,2006,Prostate,28010,Utah,49,55-59 years,55-59,212,57430,369.1
,2006,2006,Prostate,28010,Utah,49,60-64 years ,60-64,282,41224,684.1
,2006,2006,Prostate,28010,Utah,49,65-69 years,65-69,309,31207,990.2
,2006,2006,Prostate,28010,Vermont,50,55-59 years,55-59,76,22835,332.8
,2006,2006,Prostate,28010,Vermont,50,60-64 years ,60-64,91,16274,559.2
,2006,2006,Prostate,28010,Vermont,50,65-69 years,65-69,111,11497,965.5
,2006,2006,Prostate,28010,Virginia,51,55-59 years,55-59,841,236772,355.2
,2006,2006,Prostate,28010,Virginia,51,60-64 years ,60-64,1001,171515,583.6
,2006,2006,Prostate,28010,Virginia,51,65-69 years,65-69,1126,125777,895.2
,2006,2006,Prostate,28010,Washington,53,55-59 years,55-59,657,204943,320.6
,2006,2006,Prostate,28010,Washington,53,60-64 years ,60-64,907,145729,622.4
,2006,2006,Prostate,28010,Washington,53,65-69 years,65-69,974,104043,936.2
,2006,2006,Prostate,28010,West Virginia,54,55-59 years,55-59,209,67418,310
,2006,2006,Prostate,28010,West Virginia,54,60-64 years ,60-64,219,48731,449.4
,2006,2006,Prostate,28010,West Virginia,54,65-69 years,65-69,316,39539,799.2
,2006,2006,Prostate,28010,Wisconsin,55,55-59 years,55-59,603,175730,343.1
,2006,2006,Prostate,28010,Wisconsin,55,60-64 years ,60-64,695,122609,566.8
,2006,2006,Prostate,28010,Wisconsin,55,65-69 years,65-69,803,94003,854.2
,2006,2006,Prostate,28010,Wyoming,56,55-59 years,55-59,74,18703,395.7
,2006,2006,Prostate,28010,Wyoming,56,60-64 years ,60-64,76,12969,586
,2006,2006,Prostate,28010,Wyoming,56,65-69 years,65-69,98,9601,1020.7
,2006,2006,Prostate,28010,Puerto Rico,72,55-59 years,55-59,317,103417,306.5
,2006,2006,Prostate,28010,Puerto Rico,72,60-64 years ,60-64,509,89106,571.2
,2006,2006,Prostate,28010,Puerto Rico,72,65-69 years,65-69,644,71626,899.1
,2007,2007,Prostate,28010,Alabama,01,55-59 years,55-59,527,143382,367.5
,2007,2007,Prostate,28010,Alabama,01,60-64 years ,60-64,697,115910,601.3
,2007,2007,Prostate,28010,Alabama,01,65-69 years,65-69,785,88097,891.1
,2007,2007,Prostate,28010,Alaska,02,55-59 years,55-59,74,23675,312.6
,2007,2007,Prostate,28010,Alaska,02,60-64 years ,60-64,83,15686,529.1
,2007,2007,Prostate,28010,Alaska,02,65-69 years,65-69,74,9607,770.3
,2007,2007,Prostate,28010,Arizona,04,55-59 years,55-59,536,170571,314.2
,2007,2007,Prostate,28010,Arizona,04,60-64 years ,60-64,784,144258,543.5
