Notes,Year,Year Code,Leading Cancer Sites,Leading Cancer Sites Code,States and Puerto Rico,States and Puerto Rico Code,Deaths,Population,Crude Rate
,2001,2001,Breast,26000,South Dakota,46,89,757972,11.7
,2001,2001,Breast,26000,Tennessee,47,852,5750789,14.8
,2001,2001,Breast,26000,Texas,48,2502,21319622,11.7
,2001,2001,Breast,26000,Utah,49,199,2283715,8.7
,2001,2001,Breast,26000,Vermont,50,108,612223,17.6
,2001,2001,Breast,26000,Virginia,51,1085,7198362,15.1
,2001,2001,Breast,26000,Washington,53,764,5985722,12.8
,2001,2001,Breast,26000,West Virginia,54,309,1801481,17.2
,2001,2001,Breast,26000,Wisconsin,55,829,5406835,15.3
,2001,2001,Breast,26000,Wyoming,56,60,494657,12.1
,2002,2002,Breast,26000,Alabama,01,690,4480089,15.4
,2002,2002,Breast,26000,Alaska,02,47,642337,7.3
,2002,2002,Breast,26000,Arizona,04,669,5396255,12.4
,2002,2002,Breast,26000,Arkansas,05,420,2705927,15.5
,2002,2002,Breast,26000,California,06,4174,34871843,12
,2002,2002,Breast,26000,Colorado,08,495,4490406,11
,2002,2002,Breast,26000,Connecticut,09,556,3458749,16.1
,2002,2002,Breast,26000,Delaware,10,112,806169,13.9
,2002,2002,Breast,26000,District of Columbia,11,111,573158,19.4
,2002,2002,Breast,26000,Florida,12,2682,16689370,16.1
,2002,2002,Breast,26000,Georgia,13,1050,8508256,12.3
,2002,2002,Breast,26000,Hawaii,15,115,1239613,9.3
,2002,2002,Breast,26000,Idaho,16,173,1340372,12.9
,2002,2002,Breast,26000,Illinois,17,1916,12525556,15.3
,2002,2002,Breast,26000,Indiana,18,909,6155967,14.8
,2002,2002,Breast,26000,Iowa,19,484,2934234,16.5
,2002,2002,Breast,26000,Kansas,20,425,2713535,15.7
,2002,2002,Breast,26000,Kentucky,21,660,4089875,16.1
,2002,2002,Breast,26000,Louisiana,22,725,4497267,16.1
,2002,2002,Breast,26000,Maine,23,202,1295960,15.6
,2002,2002,Breast,26000,Maryland,24,890,5440389,16.4
,2002,2002,Breast,26000,Massachusetts,25,1062,6417206,16.5
,2002,2002,Breast,26000,Michigan,26,1530,10015710,15.3
,2002,2002,Breast,26000,Minnesota,27,643,5018935,12.8
,2002,2002,Breast,26000,Mississippi,28,421,2858681,14.7
,2002,2002,Breast,26000,Missouri,29,895,5674825,15.8
,2002,2002,Breast,26000,Montana,30,152,911667,16.7
,2002,2002,Breast,26000,Nebraska,31,256,1728292,14.8
,2002,2002,Breast,26000,Nevada,32,274,2173791,12.6
,2002,2002,Breast,26000,New Hampshire,33,176,1269089,13.9
,2002,2002,Breast,26000,New Jersey,34,1496,8552643,17.5
,2002,2002,Breast,26000,New Mexico,35,219,1855309,11.8
,2002,2002,Breast,26000,New York,36,3022,19137800,15.8
,2002,2002,Breast,26000,North Carolina,37,1233,8326201,14.8
,2002,2002,Breast,26000,North Dakota,38,104,638168,16.3
,2002,2002,Breast,26000,Ohio,39,1927,11407889,16.9
,2002,2002,Breast,26000,Oklahoma,40,548,3489080,15.7
,2002,2002,Breast,26000,Oregon,41,503,3513424,14.3
,2002,2002,Breast,26000,Pennsylvania,42,2335,12331031,18.9
,2002,2002,Breast,26000,Rhode Island,44,166,1065995,15.6
,2002,2002,Breast,26000,South Carolina,45,631,4107795,15.4
,2002,2002,Breast,26000,South Dakota,46,109,760020,14.3
,2002,2002,Breast,26000,Tennessee,47,875,5795918,15.1
,2002,2002,Breast,26000,Texas,48,2531,21690325,11.7
